Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
41540	-3547570	-3547596	26.72587	0.00211187	0.00188797	0.0211262	0.00463792	0.0981627	0.0342248	0.0112355	0.0885304	0.0502169	0.00864212	0.160476	0.00379712	0.00175565	0.017407	0.6459	0.0155028	0.00674117	0.0279272	0.00575989	9.39921e-06	0.0127541	0.00975184	0.00536277	0.112918	0.0194016	0.00768118	0.00828962	0.00570913	0.00547847	0.27102	0	0.230297	0.228407	0	0.270276	0.27102	0.230297	0.228407	0.270276	0.283026	0.216044	0.217257	0.283673	1.393399
41550	-3547568	-3547595	26.70668	0.00221466	0.00184821	0.0207211	0.00465704	0.0989504	0.0336479	0.0114057	0.0883616	0.0503133	0.00861918	0.162223	0.00383709	0.00190943	0.0175319	0.646372	0.015529	0.00679216	0.0280191	0.00604601	3.34088e-06	0.012986	0.00985202	0.00514129	0.111679	0.0190986	0.00760086	0.00836857	0.00624322	0.00534653	0.27102	0	0.230297	0.228407	0	0.270276	0.27102	0.230297	0.228407	0.270276	0.283063	0.216073	0.217286	0.283579	1.395318
41560	-3547572	-3547599	26.71262	0.00218967	0.00200575	0.0207591	0.00463211	0.0980738	0.0337853	0.0115105	0.0890943	0.0505986	0.00849449	0.162682	0.00371866	0.00186773	0.0175101	0.644565	0.0155389	0.00653397	0.0276179	0.00605657	1.53541e-05	0.0129935	0.0102735	0.0048872	0.112544	0.019327	0.00790377	0.00818851	0.00609129	0.00526661	0.271263	0	0.229607	0.228611	0	0.270518	0.271263	0.229607	0.228611	0.270518	0.283291	0.216004	0.217217	0.283488	1.394724
41570	-3547569	-3547596	26.71566	0.00203577	0.00175049	0.0209284	0.00457493	0.098025	0.0337333	0.0115287	0.0885403	0.0505049	0.00867583	0.162071	0.00390433	0.00193444	0.0173741	0.645444	0.0157178	0.00674444	0.0278251	0.00594538	1.2165e-06	0.0131321	0.00989416	0.00504075	0.112349	0.0195197	0.00777795	0.00823743	0.0059844	0.00522525	0.270814	0	0.230882	0.228233	0	0.27007	0.270814	0.230882	0.228233	0.27007	0.283186	0.216326	0.216936	0.283552	1.39442
41580	-3547567	-3547594	26.72062	0.00226255	0.00187024	0.0209547	0.00450423	0.0985655	0.0343309	0.0115926	0.0885082	0.05027	0.00851422	0.161592	0.00369396	0.00190568	0.0171541	0.645312	0.0151609	0.00685598	0.028082	0.00582026	3.51657e-05	0.0132478	0.00979385	0.00527076	0.112134	0.0193612	0.00772112	0.00807618	0.00600539	0.00532896	0.270561	0	0.230188	0.228667	0	0.270584	0.270561	0.230188	0.228667	0.270584	0.283186	0.216326	0.216936	0.283552	1.393924
41590	-3547574	-3547600	26.70604	0.00227636	0.00194277	0.0210556	0.00462312	0.0985999	0.0337643	0.0113542	0.0887369	0.050412	0.00857953	0.16192	0.00370814	0.00183403	0.0171509	0.646567	0.0155285	0.00658254	0.028101	0.00604009	2.77755e-06	0.0131701	0.0100126	0.00493134	0.11216	0.0194575	0.00728833	0.00810333	0.00607314	0.00540562	0.271973	0	0.229971	0.227726	0	0.27033	0.271973	0.229971	0.227726	0.27033	0.283383	0.216266	0.216877	0.283474	1.395382
41600	-3547570	-3547597	26.69525	0.00219581	0.00199585	0.0211391	0.00474464	0.0988095	0.0337581	0.0113693	0.0890712	0.050412	0.00847084	0.162209	0.00399097	0.00177733	0.0175668	0.646626	0.0155515	0.0067462	0.027484	0.00596321	3.36036e-05	0.0131364	0.00981637	0.00495471	0.112502	0.0192156	0.00772057	0.00827373	0.00574624	0.00517926	0.272862	0	0.228581	0.228471	0	0.270085	0.272862	0.228581	0.228471	0.270085	0.282758	0.215831	0.216715	0.284696	1.396461
41610	-3547570	-3547597	26.77385	0.00216563	0.00192362	0.0209465	0.00470412	0.0985747	0.0336263	0.0114651	0.0883276	0.0498635	0.0084977	0.161595	0.00366135	0.00179405	0.0174459	0.641075	0.015526	0.00683617	0.0279366	0.00590789	1.20388e-06	0.0129964	0.0098866	0.00491959	0.112281	0.0194622	0.00781281	0.00812323	0.00602986	0.0052143	0.2722	0	0.22976	0.228611	0	0.269429	0.2722	0.22976	0.228611	0.269429	0.282758	0.215831	0.216715	0.284696	1.388601
41620	-3547570	-3547597	26.73852	0.00210413	0.00191144	0.0209977	0.00463508	0.0978831	0.0339362	0.0113286	0.0885842	0.0508741	0.00830044	0.161529	0.00388076	0.00192756	0.0174317	0.643695	0.0156014	0.00700005	0.0277386	0.00593067	1.21296e-05	0.0131401	0.00974334	0.00495499	0.112651	0.0192419	0.00762475	0.00830874	0.00587667	0.00529101	0.271581	0	0.228847	0.228138	0	0.271434	0.271581	0.228847	0.228138	0.271434	0.283601	0.215577	0.21646	0.284362	1.392134
41630	-3547571	-3547598	26.74026	0.00222585	0.00173193	0.0208512	0.00468957	0.099176	0.0343556	0.011374	0.0890685	0.0502545	0.00868886	0.161463	0.00375041	0.00190213	0.0174317	0.643045	0.0152992	0.0067362	0.027358	0.00589069	2.31427e-06	0.0127635	0.00977613	0.00526981	0.112575	0.019298	0.00762475	0.00815068	0.00590989	0.0052979	0.271854	0	0.229077	0.229622	0	0.269447	0.271854	0.229077	0.229622	0.269447	0.283872	0.216029	0.216736	0.283363	1.39196
41640	-3547567	-3547594	26.7093	0.0022001	0.00184503	0.0210644	0.00481947	0.0987111	0.0337581	0.0112765	0.0888482	0.0503794	0.00847559	0.160713	0.00384523	0.00175794	0.0176555	0.646783	0.0153805	0.00659909	0.02781	0.00604003	3.17901e-05	0.0134349	0.00978611	0.00489364	0.112282	0.019436	0.00780894	0.00815794	0.00607014	0.00519178	0.27163	0	0.23003	0.228505	0	0.269835	0.27163	0.23003	0.228505	0.269835	0.283389	0.216231	0.216886	0.283494	1.395056
41650	-3547569	-3547596	26.72364	0.00216223	0.00182334	0.0210005	0.00456479	0.0982147	0.0340943	0.0114918	0.0885306	0.0499935	0.00851434	0.161222	0.00394009	0.0018661	0.0175769	0.647352	0.0153805	0.00668626	0.0270778	0.00577242	6.65544e-05	0.0130898	0.0097893	0.00511191	0.11222	0.0194428	0.00750235	0.00818578	0.0057544	0.00519474	0.270617	0	0.229775	0.228251	0	0.271356	0.270617	0.229775	0.228251	0.271356	0.28297	0.217117	0.216683	0.283229	1.393622
41660	-3547572	-3547599	26.71046	0.00214794	0.00183915	0.0210021	0.00471284	0.097536	0.033688	0.0113517	0.0885999	0.0508631	0.00858694	0.161179	0.00393318	0.00181605	0.0172582	0.645673	0.015526	0.00674969	0.0278028	0.006046	2.23725e-05	0.0131401	0.009544	0.00512725	0.113168	0.0197527	0.00782726	0.00839701	0.00609753	0.00555262	0.27031	0	0.22929	0.229353	0	0.271048	0.27031	0.22929	0.229353	0.271048	0.283094	0.217212	0.216778	0.282917	1.39494
41670	-3547563	-3547590	26.73818	0.0021522	0.00179799	0.0209519	0.00449243	0.0981705	0.0338031	0.0112394	0.0887856	0.0502721	0.00856741	0.161062	0.00389053	0.00186986	0.0173195	0.644399	0.0152203	0.0068613	0.0279459	0.00586642	2.4504e-06	0.0131247	0.0095476	0.00503543	0.112731	0.0194672	0.00786608	0.00840841	0.00599174	0.00532654	0.270338	0	0.229211	0.229376	0	0.271075	0.270338	0.229211	0.229376	0.271075	0.283094	0.217212	0.216778	0.282917	1.392169
41680	-3547571	-3547598	26.70872	0.00225351	0.0018137	0.0211384	0.00477465	0.098682	0.033875	0.0114885	0.0894674	0.0503081	0.00842144	0.161185	0.00372534	0.00186911	0.0176644	0.645963	0.015343	0.00671661	0.027675	0.00602919	2.28372e-05	0.0128587	0.00953368	0.0050653	0.112324	0.0195514	0.00792536	0.00834515	0.00602654	0.00506693	0.270987	0	0.229007	0.229172	0	0.270834	0.270987	0.229007	0.229172	0.270834	0.283094	0.217212	0.216778	0.282917	1.395114
41690	-3547567	-3547594	26.7381	0.0021946	0.00192205	0.0211208	0.00453718	0.0980775	0.0336893	0.0115348	0.0889421	0.0502684	0.00843548	0.160912	0.00394533	0.00182177	0.0177787	0.643557	0.0153063	0.00665582	0.0280011	0.00565543	1.57397e-05	0.0133801	0.00973693	0.00510454	0.112778	0.0196989	0.00768465	0.00820939	0.00584792	0.00536391	0.270055	0	0.230016	0.229206	0	0.270723	0.270055	0.230016	0.229206	0.270723	0.283065	0.21719	0.216856	0.282888	1.392176
41700	-3547568	-3547595	26.69166	0.00213659	0.00190342	0.0209873	0.0044401	0.0987716	0.0340565	0.0114949	0.0894199	0.0503025	0.00865058	0.160843	0.00382698	0.00182177	0.0174118	0.646963	0.0152584	0.00691723	0.0277521	0.00585299	6.72869e-06	0.0132312	0.00974316	0.00503783	0.113117	0.019346	0.00796735	0.00827498	0.00618028	0.00510515	0.26966	0	0.229681	0.228871	0	0.271787	0.26966	0.229681	0.228871	0.271787	0.283361	0.216881	0.215968	0.28379	1.39682
41710	-3547568	-3547595	26.741	0.00213659	0.00180229	0.0208057	0.00464553	0.098694	0.0339419	0.0116338	0.0883377	0.0505817	0.00858507	0.162444	0.00394207	0.00176376	0.0172964	0.642387	0.0152702	0.00674046	0.0278576	0.00578877	5.79784e-07	0.0127106	0.00965905	0.00510145	0.112921	0.0195251	0.0077454	0.00839748	0.00591913	0.0052508	0.269694	0	0.229643	0.228834	0	0.271828	0.269694	0.229643	0.228834	0.271828	0.283361	0.216881	0.215968	0.28379	1.391886
41720	-3547567	-3547594	26.71483	0.00213357	0.00195821	0.0209091	0.00456929	0.0989344	0.0336347	0.0114615	0.0878155	0.0507151	0.00865719	0.161414	0.00386005	0.00197687	0.0176959	0.645813	0.0155451	0.00649515	0.0280019	0.00580947	2.41156e-05	0.0132472	0.00956758	0.0050896	0.11256	0.0195251	0.00769206	0.00824954	0.00588744	0.00526005	0.270135	0	0.229325	0.229208	0	0.271331	0.270135	0.229325	0.229208	0.271331	0.283168	0.217162	0.216529	0.283141	1.394503
41730	-3547560	-3547587	26.71056	0.00223294	0.00189376	0.0210018	0.00476332	0.0984805	0.0336347	0.0113966	0.0887955	0.0499987	0.00850103	0.161549	0.00387514	0.00187514	0.0175351	0.646439	0.0153551	0.0068637	0.0276059	0.00583165	2.80076e-05	0.0129224	0.0097918	0.00512733	0.11256	0.0196084	0.00780881	0.00816987	0.00597197	0.00531241	0.270235	0	0.22941	0.229293	0	0.271062	0.270235	0.22941	0.229293	0.271062	0.283908	0.215876	0.216738	0.283478	1.39493
41740	-3547569	-3547596	26.75256	0.00213985	0.00193102	0.0207821	0.00464065	0.0985908	0.0334931	0.0112501	0.0890483	0.0509066	0.0086532	0.161144	0.0039404	0.001855	0.0173176	0.642933	0.0153013	0.00663152	0.0272707	0.0057854	1.93127e-06	0.0129654	0.0097918	0.00511421	0.112511	0.0199101	0.00781182	0.00805056	0.0057366	0.00522333	0.271375	0	0.228482	0.229196	0	0.270947	0.271375	0.228482	0.229196	0.270947	0.283908	0.215876	0.216738	0.283478	1.390731
41750	-3547568	-3547594	26.73414	0.00209706	0.00186815	0.0209729	0.004762	0.0985738	0.033877	0.0112859	0.0892081	0.0505061	0.00850924	0.161136	0.00383825	0.00174378	0.0173011	0.643845	0.0152471	0.00671725	0.0279158	0.00598778	1.17683e-05	0.0130564	0.00967055	0.00492653	0.112228	0.0193427	0.00793831	0.00855958	0.00612548	0.00532014	0.270369	0	0.2296	0.228346	0	0.271684	0.270369	0.2296	0.228346	0.271684	0.283801	0.216354	0.216489	0.283356	1.392573
41760	-3547560	-3547587	26.72369	0.00213234	0.00190889	0.0206733	0.00455535	0.0985886	0.0335714	0.0111918	0.0887148	0.0503827	0.00851453	0.16202	0.00383022	0.00188328	0.0173273	0.645269	0.0154816	0.00665952	0.0279534	0.00579701	4.77838e-06	0.0131663	0.00963182	0.00517662	0.112329	0.0194676	0.00774746	0.0082615	0.00602198	0.00535498	0.270797	0	0.228381	0.228708	0	0.272114	0.270797	0.228381	0.228708	0.272114	0.283801	0.216354	0.216489	0.283356	1.393617
41770	-3547567	-3547594	26.71511	0.00211187	0.00189667	0.0209232	0.00435939	0.0987399	0.0341093	0.0113768	0.0887119	0.0506202	0.00863227	0.161231	0.00387455	0.00185588	0.01732	0.64656	0.0154083	0.00675612	0.0282868	0.00588715	9.37982e-06	0.0128278	0.00976228	0.00522865	0.111759	0.0194709	0.00744984	0.0080824	0.00598185	0.0052419	0.270568	0	0.229246	0.228302	0	0.271884	0.270568	0.229246	0.228302	0.271884	0.283019	0.21659	0.216726	0.283665	1.394475
41780	-3547567	-3547594	26.71331	0.00215771	0.00183713	0.0212658	0.00445693	0.0986913	0.0342603	0.0115482	0.0883774	0.0501461	0.00868823	0.161199	0.00374706	0.00180059	0.0174573	0.645237	0.0157241	0.00688716	0.0277463	0.00580887	2.1296e-05	0.0130863	0.00971051	0.005002	0.112686	0.0195331	0.00774797	0.00841425	0.00599794	0.00541955	0.270536	0	0.229337	0.228275	0	0.271852	0.270536	0.229337	0.228275	0.271852	0.283507	0.216409	0.216657	0.283427	1.394656
41790	-3547570	-3547596	26.69852	0.00211721	0.00187546	0.021352	0.00442045	0.0986463	0.0340893	0.0117247	0.0884718	0.0497777	0.00855895	0.161581	0.00392487	0.00186987	0.0175983	0.646701	0.0152695	0.006708	0.028052	0.00579621	1.25102e-08	0.0129398	0.00991998	0.00520233	0.112304	0.0197218	0.00763466	0.00840543	0.00615838	0.00531303	0.270903	0	0.228847	0.228979	0	0.271271	0.270903	0.228847	0.228979	0.271271	0.282978	0.216316	0.216564	0.284142	1.396134
41800	-3547566	-3547593	26.71191	0.0021071	0.00187546	0.0204068	0.00482885	0.0988622	0.0337733	0.0115243	0.0878805	0.0504123	0.0086428	0.161842	0.00382185	0.00192585	0.0174219	0.646586	0.0154828	0.00653961	0.0280393	0.00591238	5.54395e-07	0.0131319	0.00983897	0.00510275	0.112729	0.019317	0.00769435	0.00809085	0.00583543	0.00516888	0.270487	0	0.229365	0.229496	0	0.270652	0.270487	0.229365	0.229496	0.270652	0.282978	0.216316	0.216564	0.284142	1.394795
41810	-3547574	-3547600	26.71986	0.00215459	0.00181195	0.0207759	0.00445761	0.0988434	0.0340053	0.0113982	0.090018	0.0500616	0.00840838	0.162199	0.0039167	0.00174914	0.0170963	0.644491	0.015361	0.00687235	0.0277561	0.00594527	4.51821e-05	0.012904	0.00971996	0.00520489	0.112122	0.0196839	0.00756415	0.00808415	0.00604763	0.00530259	0.271373	0	0.229203	0.228963	0	0.270461	0.271373	0.229203	0.228963	0.270461	0.282978	0.216316	0.216564	0.284142	1.394
41820	-3547570	-3547597	26.66881	0.00215559	0.00186917	0.0211144	0.00471714	0.0987609	0.0342492	0.0116815	0.0888702	0.0505059	0.00856282	0.16163	0.00393981	0.00185684	0.0172263	0.648589	0.0152664	0.00681335	0.0276028	0.00593434	8.14376e-05	0.0130694	0.00960652	0.00509812	0.11331	0.0190463	0.00790674	0.00836062	0.00592781	0.00535259	0.271373	0	0.229203	0.228963	0	0.270461	0.271373	0.229203	0.228963	0.270461	0.282857	0.216223	0.216899	0.284021	1.399105
41830	-3547567	-3547593	26.68789	0.00223063	0.00188828	0.0208015	0.00448599	0.0997291	0.034231	0.0113469	0.0892229	0.050362	0.00874422	0.161698	0.0037714	0.00175615	0.0174352	0.645844	0.0152031	0.00692796	0.027949	0.00593514	3.69139e-06	0.0130356	0.00967018	0.00509857	0.113311	0.0193212	0.00766711	0.00836446	0.00596994	0.00519345	0.271511	0	0.22932	0.22857	0	0.270599	0.271511	0.22932	0.22857	0.270599	0.282754	0.216193	0.216869	0.284185	1.397197
41840	-3547573	-3547599	26.74173	0.00213226	0.00181601	0.0206572	0.00468804	0.0981405	0.0341953	0.0112825	0.0887086	0.0499336	0.00836315	0.160846	0.00376938	0.00180215	0.0172508	0.645409	0.01572	0.00659595	0.0280211	0.00602171	4.8532e-05	0.0129419	0.00981485	0.0048722	0.112241	0.0190723	0.00787934	0.00838381	0.00588712	0.00532025	0.271095	0	0.228842	0.229916	0	0.270148	0.271095	0.228842	0.229916	0.270148	0.282754	0.216193	0.216869	0.284185	1.391814
41850	-3547563	-3547590	26.72897	0.002194	0.00189019	0.0208269	0.00473919	0.0991782	0.0334687	0.0114696	0.0884514	0.0502186	0.00841687	0.160958	0.00382481	0.00179764	0.0175562	0.645347	0.0156313	0.00660681	0.0275089	0.00582359	1.27348e-05	0.0129599	0.00991109	0.00496167	0.112954	0.019225	0.00762374	0.00817586	0.0060658	0.00529205	0.271282	0	0.228783	0.229857	0	0.270078	0.271282	0.228783	0.229857	0.270078	0.282958	0.216203	0.216449	0.28439	1.393089
41860	-3547564	-3547590	26.74388	0.00220177	0.0019243	0.0208226	0.00463763	0.0983226	0.0336429	0.0114214	0.0889222	0.0505549	0.00859642	0.161056	0.00381832	0.0018939	0.0172638	0.643154	0.0155308	0.00677797	0.0279302	0.00589387	7.18013e-05	0.0133401	0.00973784	0.00490164	0.112722	0.0195897	0.00753494	0.00823641	0.00590601	0.00519164	0.271121	0	0.228648	0.229051	0	0.271181	0.271121	0.228648	0.229051	0.271181	0.28345	0.216113	0.216165	0.284272	1.391598
41870	-3547563	-3547590	26.68166	0.0022738	0.00177637	0.0210145	0.00464053	0.0986845	0.0339348	0.0110915	0.089292	0.0509403	0.00853889	0.161673	0.00386455	0.00180883	0.0175882	0.647466	0.0154247	0.00677797	0.0277713	0.00580026	7.25997e-06	0.0130341	0.00963931	0.00509047	0.11292	0.0194613	0.00770399	0.00829799	0.00589506	0.00540843	0.271003	0	0.228548	0.229386	0	0.271063	0.271003	0.228548	0.229386	0.271063	0.28345	0.216113	0.216165	0.284272	1.39782
41880	-3547562	-3547589	26.71264	0.00218429	0.0019013	0.0208601	0.00457317	0.09872	0.0338755	0.0113557	0.0890198	0.0505404	0.0083637	0.161556	0.00398824	0.00187651	0.0176455	0.644173	0.0155642	0.00653938	0.0281365	0.00605787	1.28135e-05	0.013047	0.00980189	0.0049792	0.113366	0.0196272	0.00766764	0.00821122	0.00587794	0.00520034	0.270287	0	0.22967	0.228779	0	0.271264	0.270287	0.22967	0.228779	0.271264	0.283055	0.216714	0.216765	0.283466	1.394722
41890	-3547568	-3547595	26.70888	0.00226195	0.00192871	0.0212284	0.00472913	0.0985836	0.0336006	0.0115007	0.088974	0.0507272	0.00844515	0.160661	0.00379401	0.00182094	0.0173854	0.644887	0.0159083	0.0065796	0.0280126	0.00600689	1.00994e-05	0.0131659	0.00973959	0.00505741	0.113398	0.0191912	0.0078047	0.00821122	0.00602975	0.00545527	0.270154	0	0.229636	0.229403	0	0.270806	0.270154	0.229636	0.229403	0.270806	0.283109	0.216565	0.216806	0.28352	1.395098
41900	-3547565	-3547592	26.72679	0.00209561	0.00179497	0.0208903	0.00448229	0.0988765	0.0339182	0.0114502	0.0891406	0.0503005	0.00826768	0.162003	0.00388798	0.00184002	0.017358	0.644887	0.0154576	0.00674127	0.0273358	0.00591507	2.39851e-05	0.0131202	0.00969804	0.00505741	0.11242	0.0196195	0.00753585	0.00806195	0.00590494	0.00522187	0.270778	0	0.229417	0.228344	0	0.271461	0.270778	0.229417	0.228344	0.271461	0.283109	0.216565	0.216806	0.28352	1.393307
41910	-3547566	-3547592	26.70681	0.00217213	0.00179472	0.0208292	0.004659	0.0984269	0.034065	0.0113114	0.0891439	0.0505402	0.00857929	0.161225	0.00387331	0.00182217	0.0172608	0.64669	0.0156845	0.00659941	0.0277471	0.00582185	1.92712e-05	0.013004	0.00963973	0.00504768	0.11261	0.0196426	0.00785186	0.00808217	0.00612306	0.0050387	0.270454	0	0.229563	0.228071	0	0.271912	0.270454	0.229563	0.228071	0.271912	0.283157	0.216433	0.216843	0.283568	1.395305
41920	-3547572	-3547599	26.72521	0.00212748	0.00184076	0.0209741	0.00454163	0.0990632	0.0334407	0.0113737	0.0879479	0.0509644	0.0084282	0.161434	0.00386645	0.00190272	0.0174511	0.645287	0.0153969	0.00682484	0.0277256	0.00567128	3.06365e-05	0.0130414	0.00987726	0.0050731	0.112428	0.0193342	0.00783956	0.00814249	0.00604157	0.00539502	0.270079	0	0.229666	0.228222	0	0.272033	0.270079	0.229666	0.228222	0.272033	0.283682	0.216274	0.216684	0.28336	1.393465
41930	-3547572	-3547599	26.71832	0.0020693	0.00183259	0.0211474	0.00447465	0.0978743	0.0338315	0.0111333	0.0899306	0.0504413	0.00856327	0.161367	0.00388684	0.00178137	0.0175156	0.644616	0.0154966	0.00691797	0.0279709	0.00593904	2.81061e-05	0.0131556	0.00995153	0.00494363	0.113049	0.0193968	0.00782362	0.00799868	0.00585305	0.00516444	0.270163	0	0.229529	0.228435	0	0.271872	0.270163	0.229529	0.228435	0.271872	0.283682	0.216274	0.216684	0.28336	1.394154
41940	-3547567	-3547594	26.72102	0.0020894	0.00200522	0.0208688	0.00452705	0.099003	0.0336039	0.0112387	0.0891659	0.0501374	0.00839181	0.16141	0.00396706	0.00189523	0.0175156	0.644723	0.0156781	0.00668097	0.0278143	0.00585517	5.84605e-06	0.0133356	0.00970272	0.00485581	0.112571	0.019563	0.00775962	0.00833579	0.00604631	0.00513877	0.270063	0	0.229444	0.228723	0	0.27177	0.270063	0.229444	0.228723	0.27177	0.283682	0.216274	0.216684	0.28336	1.393885
41950	-3547570	-3547597	26.7157	0.00210353	0.00197489	0.0212122	0.00462157	0.0981049	0.0336571	0.0114404	0.088993	0.0499257	0.00837217	0.162137	0.00392666	0.00185451	0.0173534	0.64558	0.0156436	0.00661314	0.0280525	0.00594799	1.16614e-05	0.0130613	0.0097252	0.00530234	0.112086	0.0194923	0.00797996	0.00822236	0.00594065	0.00508049	0.270665	0	0.23019	0.229468	0	0.269677	0.270665	0.23019	0.229468	0.269677	0.283575	0.216193	0.216638	0.283594	1.394416
41960	-3547572	-3547599	26.68716	0.00215626	0.00188512	0.0211843	0.00443384	0.0987344	0.0340844	0.0116959	0.0888465	0.0509308	0.00870185	0.16241	0.00385652	0.00186784	0.0173744	0.646073	0.0155107	0.00662933	0.0279142	0.00579788	9.60481e-07	0.0133063	0.00967879	0.00524021	0.112435	0.0196735	0.00776485	0.00810094	0.00569207	0.00529022	0.271226	0	0.230571	0.229035	0	0.269169	0.271226	0.230571	0.229035	0.269169	0.283668	0.216165	0.21661	0.283557	1.39727
41970	-3547566	-3547592	26.7313	0.00210622	0.00186593	0.0207001	0.00468642	0.0987855	0.034096	0.0114156	0.0884865	0.0503386	0.00847883	0.161779	0.00365802	0.00186996	0.0173744	0.644262	0.0155539	0.00666585	0.0277692	0.00583337	7.65833e-06	0.0129667	0.00964837	0.00522731	0.112842	0.0195091	0.00743813	0.00833249	0.00607219	0.00508707	0.271925	0	0.229322	0.228299	0	0.270455	0.271925	0.229322	0.228299	0.270455	0.283754	0.215926	0.216676	0.283644	1.392856
41980	-3547571	-3547598	26.71699	0.00228125	0.00189138	0.020815	0.00473857	0.0981126	0.0339439	0.011886	0.08824	0.0504793	0.0085944	0.161567	0.00373616	0.00183415	0.0171959	0.647031	0.0150039	0.0067684	0.028048	0.00578086	2.43202e-06	0.0130627	0.00971053	0.00504391	0.112246	0.0196038	0.00753595	0.00812257	0.00584676	0.00516518	0.271925	0	0.229322	0.228299	0	0.270455	0.271925	0.229322	0.228299	0.270455	0.283787	0.215917	0.216666	0.283631	1.394288
41990	-3547567	-3547594	26.68996	0.00207126	0.00193051	0.0209655	0.0044939	0.0986218	0.0337459	0.0116256	0.0889223	0.0501782	0.00876349	0.161684	0.00366524	0.00183307	0.0177219	0.647139	0.0157187	0.00686295	0.0277461	0.00585617	1.51328e-05	0.0130627	0.00981127	0.00520187	0.112797	0.01947	0.00775197	0.00812257	0.00592669	0.00528515	0.269651	0	0.229727	0.229154	0	0.271468	0.269651	0.229727	0.229154	0.271468	0.283542	0.216317	0.216478	0.283663	1.39699
42000	-3547571	-3547598	26.71667	0.00218713	0.00188316	0.0210481	0.00459916	0.0987698	0.0337904	0.0111299	0.0892903	0.0510103	0.00850561	0.162481	0.00385381	0.00189468	0.0173862	0.642162	0.0156669	0.00667093	0.0284397	0.00598962	2.63581e-06	0.0131316	0.00980746	0.00515238	0.113353	0.0194849	0.00755403	0.00813527	0.00578849	0.00515035	0.269909	0	0.229381	0.229651	0	0.271059	0.269909	0.229381	0.229651	0.271059	0.283388	0.2162	0.216903	0.283509	1.394319
42010	-3547565	-3547592	26.74475	0.00216123	0.00190509	0.0208317	0.00471186	0.098388	0.0341125	0.0113166	0.0881882	0.0504922	0.00847803	0.160841	0.00389761	0.00189468	0.0176436	0.643064	0.015097	0.00664603	0.0276808	0.00598657	2.22791e-05	0.0130339	0.00977381	0.00527328	0.113411	0.0193211	0.00771074	0.00812731	0.00619365	0.00530852	0.270084	0	0.22916	0.22996	0	0.270797	0.270084	0.22916	0.22996	0.270797	0.283388	0.2162	0.216903	0.283509	1.391512
42020	-3547569	-3547596	26.70821	0.00211646	0.00183514	0.0208884	0.00461308	0.0993558	0.0339457	0.0112527	0.0883	0.0504702	0.00840788	0.160807	0.0038132	0.00183689	0.0173996	0.646531	0.0150927	0.00679248	0.0281855	0.00599331	1.54444e-05	0.0133465	0.00969346	0.00509743	0.112945	0.0198026	0.00759058	0.00810524	0.00574986	0.00518182	0.270579	0	0.229581	0.228546	0	0.271294	0.270579	0.229581	0.228546	0.271294	0.282619	0.216954	0.216909	0.283518	1.395165
42030	-3547577	-3547604	26.74824	0.0021829	0.00194212	0.0212192	0.00454925	0.0982279	0.0339036	0.0113759	0.0884412	0.0507738	0.00850082	0.160792	0.00387533	0.00174283	0.0176974	0.642465	0.015397	0.00663881	0.0277911	0.00577136	0.000165518	0.0131354	0.00969846	0.00508889	0.112773	0.0198026	0.0075106	0.00818268	0.00602987	0.00548789	0.27067	0	0.229387	0.228593	0	0.27135	0.27067	0.229387	0.228593	0.27135	0.283088	0.217315	0.215859	0.283739	1.391163
42040	-3547570	-3547596	26.69113	0.00217124	0.00189014	0.0213806	0.00458264	0.0988374	0.0340103	0.0113662	0.089621	0.0503407	0.00875476	0.16138	0.00397656	0.00189217	0.0171993	0.64681	0.0154413	0.00679122	0.0274333	0.00581396	7.7831e-06	0.013145	0.00978095	0.0050309	0.112214	0.0196711	0.00770213	0.00834663	0.00596852	0.00531236	0.271625	0	0.229087	0.228294	0	0.270994	0.271625	0.229087	0.228294	0.270994	0.282674	0.217147	0.216758	0.283421	1.396873
42050	-3547571	-3547597	26.74358	0.00213938	0.00183635	0.0210617	0.00458264	0.0979675	0.0336212	0.0116256	0.0899998	0.0503358	0.00859365	0.160949	0.00384748	0.00185831	0.0173078	0.64266	0.0155068	0.00694938	0.027738	0.00589614	6.96174e-06	0.0131948	0.0097768	0.00503215	0.112425	0.0197659	0.00770213	0.00796539	0.00601489	0.00526697	0.271625	0	0.229087	0.228294	0	0.270994	0.271625	0.229087	0.228294	0.270994	0.28287	0.217088	0.216699	0.283343	1.391628
