Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
510	-3547521	-3547547	26.67255	0.00215414	0.00187518	0.0208326	0.00450794	0.0996785	0.0335862	0.0116014	0.0890375	0.0507706	0.00832677	0.162073	0.00382131	0.00186628	0.0175455	0.648643	0.0155376	0.0132663	0.00563767	0.00525106	0.00818375	0.0276093	0.112437	0.00755773	0.00588768	0.00681042	0.0184779	0.00906384	0.00669229	1.82086e-07	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283551	0.216358	0.216441	0.283649	1.398731
520	-3547525	-3547551	26.68939	0.00221211	0.00184603	0.0208326	0.00450794	0.0996785	0.0337252	0.0113958	0.0887477	0.0509129	0.00842709	0.16161	0.00368991	0.00173006	0.017543	0.648643	0.0155322	0.0129685	0.00563767	0.00519137	0.00813237	0.02693	0.112437	0.00756178	0.00584124	0.00672211	0.0186669	0.00906384	0.00686027	7.58986e-07	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283551	0.216358	0.216441	0.283649	1.397047
530	-3547530	-3547557	26.68547	0.00222924	0.00199852	0.0206543	0.0045862	0.0996785	0.0337252	0.0113958	0.0887477	0.0499277	0.0087431	0.16161	0.00372056	0.00180849	0.0174084	0.648643	0.0156301	0.0132973	0.00552485	0.00517759	0.00851648	0.027261	0.112437	0.00773911	0.00584124	0.00651641	0.0186896	0.00906384	0.00686027	8.41628e-06	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283551	0.216358	0.216441	0.283649	1.397439
540	-3547527	-3547553	26.69882	0.00218955	0.00176939	0.0206543	0.00455379	0.0987455	0.0336676	0.0113236	0.0887477	0.050705	0.0087431	0.16161	0.00380036	0.00176945	0.0174084	0.648643	0.0152353	0.0133028	0.00531628	0.00528602	0.00814139	0.0276864	0.112437	0.0076987	0.00600931	0.00651641	0.0183836	0.00906459	0.00669014	6.14877e-06	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283551	0.216358	0.216441	0.283649	1.396104
550	-3547527	-3547554	26.70868	0.00218955	0.00191141	0.0210683	0.0044091	0.0987455	0.0342795	0.0113236	0.0893547	0.050705	0.00849075	0.162309	0.00380036	0.00183745	0.0175064	0.645207	0.0152353	0.0129635	0.00574721	0.00515092	0.00814139	0.0276864	0.112437	0.0076987	0.0059801	0.00686952	0.0183836	0.00884591	0.00682933	1.17986e-05	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283245	0.216125	0.216207	0.284424	1.395118
560	-3547534	-3547561	26.72689	0.00233521	0.00192391	0.0209597	0.00413941	0.0992066	0.0340734	0.0113236	0.0889734	0.050705	0.00849075	0.161834	0.00380036	0.00178061	0.0172825	0.645207	0.0152353	0.0129635	0.00526641	0.00520278	0.00813993	0.0276565	0.112147	0.0075014	0.00595378	0.00680888	0.0187704	0.00880239	0.00676933	4.38186e-05	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283245	0.216125	0.216207	0.284424	1.393297
570	-3547522	-3547549	26.72643	0.00215965	0.0019083	0.0207984	0.00455228	0.0992066	0.0341641	0.0115799	0.0887583	0.0502473	0.00864583	0.161834	0.0038997	0.00179231	0.0172825	0.645207	0.0152353	0.0131055	0.00525641	0.00525592	0.00813993	0.027341	0.112153	0.0076282	0.00603719	0.00673523	0.0184586	0.00888302	0.00706739	1.03185e-05	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283245	0.216125	0.216207	0.284424	1.393343
580	-3547521	-3547548	26.73345	0.00216792	0.00185425	0.0211192	0.00455228	0.0992066	0.0335687	0.0112713	0.0887583	0.0502473	0.00864583	0.161834	0.00384581	0.00191338	0.0173706	0.645207	0.0152353	0.0131055	0.00528651	0.00532208	0.00828795	0.0272061	0.112153	0.00774271	0.00603719	0.00673523	0.0184586	0.00874694	0.00675006	1.14172e-05	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283245	0.216125	0.216207	0.284424	1.392641
590	-3547528	-3547554	26.70602	0.00208436	0.00184963	0.021073	0.00465335	0.0992066	0.0343519	0.0115642	0.0889284	0.0502473	0.00844087	0.161834	0.00384581	0.00181279	0.0173706	0.645207	0.0156166	0.0131055	0.0055657	0.00523616	0.00828795	0.0275515	0.112153	0.00774271	0.00612066	0.0068537	0.0188575	0.0089797	0.00680144	4.16065e-05	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283245	0.216125	0.216207	0.284424	1.395384
600	-3547530	-3547557	26.71663	0.00223708	0.00175738	0.0210306	0.00456698	0.0992066	0.0343519	0.0116669	0.0889284	0.050126	0.00865024	0.161834	0.0039231	0.00174544	0.0173706	0.645207	0.015693	0.0131055	0.00552565	0.00509069	0.00828795	0.0275515	0.112153	0.00768666	0.00594655	0.00672071	0.0182114	0.00895655	0.00672449	6.72102e-05	0.270499	0	0.229202	0.229474	0	0.270825	0.270499	0.229202	0.229474	0.270825	0.283245	0.216125	0.216207	0.284424	1.394323
610	-3547524	-3547551	26.72457	0.00215024	0.00180367	0.0210306	0.00442871	0.0994083	0.0338554	0.01121	0.0889284	0.0502073	0.00847557	0.161834	0.00374779	0.0019187	0.0175479	0.645207	0.0152831	0.0131272	0.00563282	0.00524594	0.00804498	0.0275515	0.112153	0.00767052	0.00588064	0.00690285	0.0184688	0.00911367	0.00667696	2.32774e-05	0.270966	0	0.227869	0.229871	0	0.271294	0.270966	0.227869	0.229871	0.271294	0.283245	0.216125	0.216207	0.284424	1.393529
620	-3547529	-3547556	26.70523	0.00216265	0.00198636	0.0210306	0.00446069	0.099808	0.0338554	0.0117206	0.0888939	0.050087	0.00847557	0.161845	0.00399109	0.00171176	0.0173993	0.645207	0.0154301	0.0131039	0.00560168	0.00525746	0.00823903	0.0275515	0.113003	0.00758128	0.00588589	0.00679413	0.0185905	0.00905962	0.00671383	1.6307e-05	0.271384	0	0.22822	0.230225	0	0.270172	0.271384	0.22822	0.230225	0.270172	0.283245	0.216125	0.216207	0.284424	1.395463
630	-3547523	-3547549	26.72304	0.00216067	0.00195284	0.020987	0.0046195	0.0992364	0.0340114	0.0114352	0.0888939	0.0509302	0.00846332	0.161437	0.00375394	0.00191002	0.0172722	0.645207	0.0154301	0.0133386	0.00541063	0.00525746	0.00808218	0.027415	0.11212	0.0076192	0.00589732	0.00681471	0.01839	0.00896549	0.00666883	1.93245e-06	0.271375	0	0.228212	0.230118	0	0.270295	0.271375	0.228212	0.230118	0.270295	0.283245	0.216125	0.216207	0.284424	1.393682
640	-3547529	-3547556	26.7299	0.00210278	0.00177458	0.0208776	0.00453811	0.0995634	0.0340114	0.0114352	0.0888939	0.0507667	0.00846329	0.161541	0.00374131	0.00181128	0.0177051	0.644235	0.0152869	0.0135997	0.00534939	0.00528133	0.00835171	0.0271491	0.11212	0.00776648	0.00587041	0.0067117	0.0184901	0.00894838	0.00658786	2.31939e-05	0.270695	0	0.228425	0.230332	0	0.270547	0.270695	0.228425	0.230332	0.270547	0.283245	0.216125	0.216207	0.284424	1.392997
650	-3547530	-3547556	26.73796	0.00209105	0.00187444	0.0208776	0.00438568	0.0995634	0.0332531	0.0113243	0.0890893	0.0504754	0.00857509	0.162921	0.00380565	0.00183377	0.0176814	0.644235	0.0155911	0.0130007	0.0054674	0.00528133	0.00828215	0.0267986	0.111566	0.00785355	0.0059833	0.00645116	0.0184901	0.00874413	0.00669325	1.18956e-06	0.271033	0	0.228711	0.22937	0	0.270886	0.271033	0.228711	0.22937	0.270886	0.283191	0.216083	0.216357	0.284369	1.39219
660	-3547530	-3547556	26.74542	0.00219179	0.00193349	0.0208776	0.00451963	0.0995634	0.0337215	0.0113243	0.0890589	0.0503945	0.00856326	0.161868	0.00396996	0.00187486	0.0176814	0.642728	0.0154881	0.0134732	0.00555266	0.00519542	0.00821961	0.0271107	0.111566	0.00759171	0.0060603	0.0064664	0.0183673	0.00915792	0.00691112	1.23372e-05	0.271033	0	0.228711	0.22937	0	0.270886	0.271033	0.228711	0.22937	0.270886	0.283191	0.216083	0.216357	0.284369	1.391444
670	-3547526	-3547553	26.74972	0.00218714	0.00188612	0.0206348	0.00450956	0.0995634	0.0339341	0.0111019	0.0883953	0.0505802	0.00841461	0.161868	0.00381296	0.00183663	0.0176814	0.642728	0.0152872	0.0129131	0.00550569	0.00519542	0.00835506	0.0271213	0.112793	0.00773952	0.0060447	0.00691051	0.0182361	0.00898026	0.00679249	4.26114e-06	0.271033	0	0.228711	0.22937	0	0.270886	0.271033	0.228711	0.22937	0.270886	0.283191	0.216083	0.216357	0.284369	1.391014
680	-3547530	-3547556	26.71224	0.00231879	0.00184477	0.0207981	0.00463228	0.0995634	0.0339341	0.0116937	0.0883953	0.0505802	0.00865743	0.162224	0.00371066	0.00188031	0.0174189	0.645156	0.0156413	0.0128924	0.00533098	0.00531918	0.00800242	0.0274892	0.112779	0.00771071	0.00612996	0.00680677	0.0184143	0.00891457	0.00652251	1.80033e-06	0.271033	0	0.228711	0.22937	0	0.270886	0.271033	0.228711	0.22937	0.270886	0.283191	0.216083	0.216357	0.284369	1.394762
690	-3547530	-3547556	26.70503	0.00213486	0.00198202	0.0212126	0.00437141	0.099431	0.033556	0.0115096	0.0883953	0.0505802	0.00844135	0.162224	0.00385933	0.00184271	0.0173823	0.646241	0.0150783	0.0134819	0.00531644	0.00527246	0.00863731	0.0273646	0.112779	0.00763245	0.00588641	0.00683169	0.018437	0.00886523	0.00673558	1.09944e-06	0.271033	0	0.228711	0.22937	0	0.270886	0.271033	0.228711	0.22937	0.270886	0.283191	0.216083	0.216357	0.284369	1.395483
700	-3547524	-3547551	26.69603	0.00217456	0.00174376	0.0208148	0.00439589	0.099431	0.0337636	0.0117008	0.0891827	0.0502499	0.0086045	0.162674	0.00382286	0.00189904	0.0174467	0.646752	0.0151752	0.012906	0.00540587	0.00527256	0.00835003	0.0273646	0.112779	0.00771373	0.00596119	0.00674199	0.018437	0.00886523	0.00673558	1.95924e-05	0.271033	0	0.228711	0.22937	0	0.270886	0.271033	0.228711	0.22937	0.270886	0.283191	0.216083	0.216357	0.284369	1.396383
710	-3547527	-3547553	26.69173	0.0022748	0.00190204	0.0209463	0.00459418	0.100336	0.0336523	0.0114004	0.0883705	0.0508824	0.00838678	0.1618	0.00390557	0.00180335	0.0174492	0.646752	0.0155244	0.0128139	0.00555925	0.00524246	0.00840894	0.0273678	0.112779	0.00787422	0.00587757	0.00649411	0.0186071	0.00912488	0.00668268	7.61263e-07	0.271004	0	0.228795	0.229345	0	0.270856	0.271004	0.228795	0.229345	0.270856	0.283191	0.216083	0.216357	0.284369	1.396813
720	-3547528	-3547555	26.71158	0.00226349	0.00187918	0.0209463	0.00454508	0.0994719	0.0336523	0.0115561	0.0896433	0.0504437	0.00862766	0.160893	0.00402237	0.0018363	0.0174464	0.645815	0.0151392	0.0131344	0.00529657	0.00528041	0.00816565	0.0273678	0.112295	0.00784384	0.00603075	0.00670351	0.01852	0.00912488	0.00685151	3.26021e-05	0.271004	0	0.228795	0.229345	0	0.270856	0.271004	0.228795	0.229345	0.270856	0.283191	0.216083	0.216357	0.284369	1.394828
730	-3547532	-3547559	26.7381	0.00209548	0.00190992	0.0207495	0.00431432	0.0990415	0.0340468	0.0114879	0.0890812	0.0504437	0.00842768	0.160893	0.00368489	0.00183892	0.0171666	0.646007	0.0155028	0.0129756	0.00530198	0.00523266	0.00830947	0.0274889	0.111276	0.00746155	0.0058537	0.00673984	0.0186611	0.0093458	0.00682299	1.67419e-05	0.271004	0	0.228795	0.229345	0	0.270856	0.271004	0.228795	0.229345	0.270856	0.283191	0.216083	0.216357	0.284369	1.392177
740	-3547531	-3547557	26.70263	0.00226148	0.00188237	0.0209187	0.00444005	0.0990415	0.0344432	0.0117557	0.0889937	0.0509939	0.00842768	0.162297	0.00388853	0.00170517	0.0173007	0.646007	0.0153769	0.013283	0.00554187	0.0054707	0.00808261	0.0274174	0.111297	0.00775891	0.00583492	0.00671609	0.0186611	0.00897358	0.00695067	1.75083e-06	0.270525	0	0.228969	0.229519	0	0.270988	0.270525	0.228969	0.229519	0.270988	0.283191	0.216083	0.216357	0.284369	1.395723
750	-3547530	-3547556	26.72869	0.00206751	0.00183869	0.0208587	0.00446258	0.0990415	0.0339503	0.0112613	0.0882166	0.0500808	0.00852124	0.16178	0.00407567	0.0017104	0.0173915	0.646007	0.0153937	0.0133167	0.00562447	0.00534259	0.00813785	0.0270349	0.11234	0.00778133	0.00608374	0.00669364	0.0186611	0.00886246	0.00657734	3.55863e-06	0.270727	0	0.228353	0.229708	0	0.271212	0.270727	0.228353	0.229708	0.271212	0.283513	0.216329	0.216604	0.283553	1.393117
760	-3547532	-3547559	26.70942	0.0021363	0.00200263	0.0208524	0.0042611	0.0990415	0.0339503	0.0116443	0.0885303	0.05096	0.00884848	0.16178	0.00379683	0.00183011	0.0171542	0.646007	0.0153937	0.0133695	0.00555723	0.00534259	0.00807751	0.0275203	0.11234	0.00776821	0.00604355	0.00670546	0.0182491	0.00906201	0.00677793	4.14863e-05	0.270727	0	0.228353	0.229708	0	0.271212	0.270727	0.228353	0.229708	0.271212	0.283513	0.216329	0.216604	0.283553	1.395044
770	-3547532	-3547559	26.69791	0.00227404	0.00185399	0.0208789	0.00451224	0.0992071	0.034256	0.0112871	0.0895792	0.0509267	0.00807576	0.161778	0.00392153	0.00181445	0.0178212	0.646007	0.0152521	0.0130487	0.00546821	0.00528634	0.0083932	0.0272008	0.112314	0.00776998	0.00595821	0.00664457	0.0187338	0.00914363	0.00677813	1.03537e-05	0.269551	0	0.229308	0.230566	0	0.270575	0.269551	0.229308	0.230566	0.270575	0.283513	0.216329	0.216604	0.283553	1.396195
780	-3547527	-3547554	26.70768	0.00225918	0.00189877	0.020532	0.00443029	0.10002	0.0336388	0.0112871	0.0892719	0.0498992	0.00864579	0.161778	0.00385345	0.00194792	0.0177558	0.646007	0.0154526	0.0131526	0.00539416	0.00532307	0.00825492	0.0272008	0.112544	0.00776998	0.00580098	0.00663071	0.0187338	0.00894549	0.00677813	1.14198e-05	0.272008	0	0.228332	0.229461	0	0.270199	0.272008	0.228332	0.229461	0.270199	0.283288	0.216401	0.216676	0.283634	1.395218
790	-3547521	-3547548	26.71258	0.00218564	0.00182549	0.0209102	0.00445951	0.10002	0.0335714	0.011281	0.0888208	0.0504675	0.00860957	0.161778	0.00384811	0.00177891	0.0179065	0.646007	0.0154526	0.0131907	0.00548581	0.00522508	0.00820083	0.0272008	0.111947	0.00763806	0.0059812	0.00663515	0.0187338	0.00884882	0.00670416	1.49225e-05	0.270432	0	0.228965	0.229894	0	0.270708	0.270432	0.228965	0.229894	0.270708	0.283288	0.216401	0.216676	0.283634	1.394728
800	-3547523	-3547550	26.70667	0.00221315	0.00185825	0.0206875	0.00456036	0.10002	0.0339047	0.0112914	0.0887336	0.050857	0.00846073	0.161778	0.0036977	0.00175	0.0176151	0.646007	0.0152708	0.0132076	0.00548581	0.00523238	0.00821811	0.0272008	0.112429	0.00774227	0.00591624	0.00680882	0.0185808	0.00880643	0.00695088	3.50392e-05	0.270432	0	0.228965	0.229894	0	0.270708	0.270432	0.228965	0.229894	0.270708	0.283288	0.216401	0.216676	0.283634	1.395319
810	-3547526	-3547553	26.7295	0.00234817	0.00177567	0.0210227	0.00426185	0.099456	0.0339047	0.0114186	0.0887336	0.0504013	0.00838351	0.161778	0.00377299	0.00194571	0.0172496	0.644645	0.015413	0.0131532	0.0053994	0.00538014	0.00845876	0.027473	0.112091	0.00764018	0.00595374	0.00660902	0.0187071	0.00889407	0.00676342	3.23324e-06	0.270432	0	0.228965	0.229894	0	0.270708	0.270432	0.228965	0.229894	0.270708	0.283195	0.216816	0.216537	0.283452	1.393036
820	-3547522	-3547548	26.75448	0.002148	0.00185742	0.0208901	0.0044532	0.0991816	0.0339626	0.0114382	0.0882433	0.0502856	0.00833457	0.161489	0.00382665	0.00179264	0.0174708	0.644645	0.0154436	0.0129108	0.00544179	0.00527353	0.00825487	0.0273367	0.111531	0.0074747	0.0059238	0.0067718	0.0183127	0.00906506	0.00675934	2.00078e-05	0.270432	0	0.228965	0.229894	0	0.270708	0.270432	0.228965	0.229894	0.270708	0.283195	0.216816	0.216537	0.283452	1.390538
830	-3547526	-3547553	26.72611	0.00225152	0.00180561	0.0209376	0.00449429	0.0994291	0.0333989	0.0114441	0.0887517	0.050694	0.00850681	0.161938	0.00379116	0.00183561	0.017694	0.644645	0.0153995	0.0130406	0.00527529	0.00521928	0.00823022	0.0278857	0.112566	0.0074747	0.00601916	0.00642112	0.0183573	0.00906959	0.00678949	9.83665e-06	0.270432	0	0.228965	0.229894	0	0.270708	0.270432	0.228965	0.229894	0.270708	0.283444	0.216128	0.216727	0.283701	1.393375
840	-3547521	-3547548	26.71257	0.00219353	0.00192981	0.0207592	0.0044678	0.0994291	0.0337938	0.011417	0.0887517	0.050694	0.00835786	0.162527	0.00393919	0.00192653	0.0173904	0.645151	0.0156529	0.0131603	0.00545116	0.00526585	0.00817081	0.027647	0.112048	0.00791035	0.00578436	0.00671159	0.0184068	0.00899748	0.0067736	2.17824e-05	0.270835	0	0.229306	0.229095	0	0.270764	0.270835	0.229306	0.229095	0.270764	0.283444	0.216128	0.216727	0.283701	1.394729
850	-3547537	-3547564	26.69028	0.00215437	0.00190456	0.0207206	0.00448509	0.0993629	0.0343009	0.0116407	0.0899638	0.0506376	0.00858237	0.161524	0.00393919	0.00179889	0.0176911	0.647747	0.015527	0.0131583	0.00559857	0.00522983	0.00812085	0.0268639	0.111971	0.00791026	0.00589628	0.00636681	0.0180695	0.00899748	0.0067916	4.51815e-06	0.271724	0	0.229381	0.229169	0	0.269726	0.271724	0.229381	0.229169	0.269726	0.28369	0.215943	0.216915	0.283452	1.396959
860	-3547529	-3547555	26.68938	0.00212141	0.00184735	0.0206701	0.00450041	0.0992916	0.033603	0.0116119	0.0887217	0.0503918	0.00848118	0.161951	0.00387607	0.00186797	0.0176504	0.647747	0.0152755	0.0131106	0.00545016	0.00554331	0.00829946	0.0273548	0.112817	0.0075065	0.00607926	0.00687315	0.0184741	0.00897216	0.00693281	2.70633e-05	0.270264	0	0.229865	0.229576	0	0.270295	0.270264	0.229865	0.229576	0.270295	0.28369	0.215943	0.216915	0.283452	1.397048
870	-3547529	-3547556	26.69336	0.00224579	0.00187563	0.0206451	0.00447329	0.0989238	0.0339525	0.011355	0.0888354	0.0501669	0.00852869	0.161951	0.00379932	0.00180323	0.0176722	0.647747	0.0156233	0.0131381	0.00559849	0.00520441	0.00811755	0.0273548	0.112817	0.00771167	0.0057255	0.00663982	0.0186479	0.00896867	0.00709283	3.59869e-05	0.270264	0	0.229865	0.229576	0	0.270295	0.270264	0.229865	0.229576	0.270295	0.28369	0.215943	0.216915	0.283452	1.39665
880	-3547529	-3547556	26.70464	0.00225179	0.00183308	0.0211851	0.00447158	0.0997341	0.0333407	0.0115186	0.0885889	0.050471	0.00840467	0.161951	0.00408023	0.00178179	0.0172109	0.646795	0.0153362	0.0132676	0.00536833	0.00537918	0.008036	0.0273141	0.112817	0.00751129	0.00587344	0.00676947	0.0184625	0.00903037	0.00672043	1.75843e-05	0.27015	0	0.229768	0.22948	0	0.270602	0.27015	0.229768	0.22948	0.270602	0.28369	0.215943	0.216915	0.283452	1.395522
890	-3547531	-3547558	26.69876	0.00214754	0.00203563	0.0209126	0.00455592	0.0990331	0.034158	0.0115985	0.0891124	0.0504661	0.00862301	0.161951	0.00398995	0.0017443	0.0173668	0.646795	0.015528	0.0133048	0.00546414	0.00522045	0.00836154	0.0271489	0.112689	0.00730064	0.00594441	0.00665792	0.0184785	0.00893317	0.00658136	6.94243e-06	0.27015	0	0.229768	0.22948	0	0.270602	0.27015	0.229768	0.22948	0.270602	0.28369	0.215943	0.216915	0.283452	1.39611
900	-3547525	-3547552	26.72922	0.00220279	0.0018276	0.0209126	0.00438408	0.0995154	0.033983	0.0111745	0.0890903	0.050235	0.00843034	0.162166	0.00368158	0.00183103	0.0175483	0.643411	0.0156163	0.0131236	0.0052462	0.0052953	0.00826425	0.0277072	0.112689	0.00786731	0.00595729	0.00650916	0.0186118	0.00893317	0.00684934	4.37381e-07	0.27015	0	0.229768	0.22948	0	0.270602	0.27015	0.229768	0.22948	0.270602	0.28369	0.215943	0.216915	0.283452	1.393064
910	-3547524	-3547551	26.71642	0.00210685	0.00188834	0.0206993	0.00460194	0.0995107	0.0340989	0.0113863	0.0890903	0.0504158	0.00861117	0.162297	0.00380063	0.00191324	0.0174892	0.644604	0.0154447	0.013044	0.00547152	0.00519807	0.00833218	0.0274165	0.112689	0.00771901	0.00597304	0.00662945	0.0183221	0.00871562	0.00686319	1.21267e-05	0.270093	0	0.229931	0.229431	0	0.270544	0.270093	0.229931	0.229431	0.270544	0.28369	0.215943	0.216915	0.283452	1.394344
920	-3547528	-3547555	26.73864	0.00219032	0.0019054	0.0210272	0.00425362	0.0995107	0.0337148	0.0114232	0.0890165	0.0500085	0.00827149	0.161319	0.00370423	0.00191674	0.0173783	0.644604	0.015228	0.0131859	0.00536486	0.00532355	0.00827293	0.0274165	0.112375	0.00761841	0.00597207	0.00660611	0.0185793	0.00881476	0.00711376	6.96074e-06	0.270093	0	0.229931	0.229431	0	0.270544	0.270093	0.229931	0.229431	0.270544	0.28369	0.215943	0.216915	0.283452	1.392122
930	-3547536	-3547563	26.72871	0.0021738	0.00192368	0.0209707	0.00455705	0.0989695	0.0339585	0.0115217	0.0877306	0.0505975	0.00855892	0.162372	0.0039479	0.00177298	0.0174594	0.645412	0.015611	0.0131216	0.00555921	0.00511318	0.00795686	0.0272552	0.111759	0.00728996	0.0061224	0.00673765	0.0186397	0.00902673	0.0069757	2.02359e-05	0.269758	0	0.229766	0.229661	0	0.270815	0.269758	0.229766	0.229661	0.270815	0.283868	0.216079	0.216423	0.28363	1.393115
940	-3547527	-3547554	26.69465	0.00221474	0.00189656	0.0209139	0.0043037	0.0996862	0.0339585	0.0117862	0.0894976	0.0506062	0.00864578	0.162372	0.00387493	0.00189371	0.0174544	0.645412	0.0154807	0.0131259	0.00523552	0.00524752	0.00830093	0.0273705	0.112477	0.00754833	0.00572864	0.00680869	0.0188696	0.00892667	0.00687937	5.43708e-06	0.269758	0	0.229766	0.229661	0	0.270815	0.269758	0.229766	0.229661	0.270815	0.283868	0.216079	0.216423	0.28363	1.396521
950	-3547524	-3547551	26.72566	0.00220011	0.00189656	0.0209897	0.00450584	0.0994387	0.0339585	0.0114176	0.088146	0.0498537	0.00840515	0.161703	0.00382926	0.00174191	0.0173763	0.645412	0.0155875	0.0135029	0.00548982	0.00527151	0.00817442	0.027098	0.112477	0.00779273	0.00592497	0.00677169	0.0187937	0.00890103	0.00675358	6.61754e-06	0.271167	0	0.228713	0.229043	0	0.271077	0.271167	0.228713	0.229043	0.271077	0.283716	0.2165	0.216307	0.283478	1.39342
960	-3547527	-3547553	26.68767	0.00220011	0.00184268	0.0211882	0.0044237	0.100493	0.0339585	0.0113762	0.0889223	0.0500773	0.00862435	0.161826	0.0037755	0.00195793	0.0171837	0.647328	0.0155111	0.012966	0.00559084	0.00539442	0.00827947	0.0277437	0.112512	0.00758401	0.00580792	0.00667338	0.0182775	0.00886024	0.0068402	1.33868e-07	0.271167	0	0.228713	0.229043	0	0.271077	0.271167	0.228713	0.229043	0.271077	0.283716	0.2165	0.216307	0.283478	1.397219
970	-3547529	-3547556	26.71354	0.00213027	0.00187957	0.0208698	0.0045015	0.100452	0.0339585	0.0110429	0.0887801	0.050549	0.00843298	0.161826	0.00380811	0.00185438	0.0172738	0.64512	0.0156286	0.0133355	0.00526927	0.00526856	0.00827145	0.0270963	0.112436	0.0076199	0.00599302	0.00686352	0.0183163	0.00917341	0.0068402	4.05719e-05	0.271167	0	0.228713	0.229043	0	0.271077	0.271167	0.228713	0.229043	0.271077	0.283709	0.216518	0.216301	0.283471	1.394632
980	-3547529	-3547555	26.68887	0.00226779	0.00182121	0.0207883	0.00462323	0.0989874	0.0341397	0.0113488	0.0891562	0.0503591	0.00851874	0.162097	0.00383681	0.00193132	0.0177255	0.647719	0.0156286	0.0133134	0.00531392	0.00534885	0.00827145	0.0271776	0.112505	0.00766719	0.00588338	0.00676622	0.0186432	0.00878363	0.00644877	2.75836e-05	0.271167	0	0.228713	0.229043	0	0.271077	0.271167	0.228713	0.229043	0.271077	0.283643	0.21584	0.217112	0.283405	1.397099
