Iteration	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
5700	-2603038	-2602107	-931.1536	0.5447393	3.207586	0.05977516	0.026007	0.5187323	1.369744	1.369744	0.271011	0	0.230127	0.227005	0	0.271856	0.271011	0.230127	0.227005	0.271856	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283875	0.21622	0.216938	0.282967	0.6153207	0.4918458	14.56573	0.509944	5.70247	5.18583	5.12779	4.73453	2.86744	0.622789	2.21805	1.67285	1.00838	2.75266	4.17746	9.83753	0.0477421
5800	-2603042	-2602102	-939.9325	0.2179202	5.286515	0.06003212	0.03753607	0.1803842	1.363008	1.363008	0.271627	0	0.229397	0.227033	0	0.271943	0.271627	0.229397	0.227033	0.271943	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283338	0.216818	0.216627	0.283217	0.6210004	0.1444683	20.96057	2.58052	2.20534	6.68469	6.01512	0.932939	3.44018	0.650479	1.17413	1.13447	2.59359	3.22605	2.33303	15.9853	0.1722468
5900	-2603039	-2602101	-937.6993	0.3823343	4.516504	0.05972433	0.1021618	0.2801725	1.371097	1.371097	0.272561	0	0.229422	0.226124	0	0.271893	0.272561	0.229422	0.226124	0.271893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283118	0.216575	0.216906	0.283401	0.5574126	0.1878379	28.08898	4.98703	6.36336	5.59712	4.49447	1.10913	1.01765	1.68871	1.91838	0.804484	0.424157	4.26687	1.71765	22.789	0.2672053
6000	-2603040	-2602103	-937.2816	0.2839396	3.116102	0.06009467	0.01872292	0.2652167	1.370042	1.370042	0.272479	0	0.229119	0.226059	0	0.272343	0.272479	0.229119	0.226059	0.272343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282803	0.217083	0.216732	0.283382	0.6268185	0.171523	29.60896	1.90426	2.09568	5.19396	2.28583	4.61376	2.00087	1.11701	0.887356	2.20223	0.548604	4.80219	0.390911	22.9923	0.06593979
6100	-2603034	-2602104	-929.5854	0.4609073	4.06341	0.05986009	0.1230448	0.3378624	1.366226	1.366226	0.271804	0	0.228578	0.227218	0	0.2724	0.271804	0.228578	0.227218	0.2724	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283465	0.215635	0.216725	0.284175	0.6058506	0.2378786	21.90022	1.06857	1.88512	5.59587	2.899	3.30133	2.312	1.20561	1.64377	0.555101	1.52175	3.65145	3.40044	14.0217	0.2669623
6200	-2603028	-2602107	-921.368	0.7606252	2.881702	0.05994632	0.002572519	0.7580526	1.369177	1.369177	0.271199	0	0.228732	0.226604	0	0.273465	0.271199	0.228732	0.226604	0.273465	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28412	0.216522	0.216407	0.282951	0.5250646	0.40837	16.60924	0.540674	2.91142	6.6112	6.35785	3.66257	0.154263	0.785173	1.76035	2.38055	1.2493	2.55513	0.452319	7.66271	0.003382112
6300	-2603036	-2602109	-926.2981	0.5848655	4.279547	0.05993431	0.05607407	0.5287914	1.370699	1.370699	0.272588	0	0.231031	0.224518	0	0.271863	0.272588	0.231031	0.224518	0.271863	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282808	0.217462	0.216483	0.283246	0.655954	0.284044	28.93578	1.70963	9.9496	5.77682	2.96978	1.81794	0.780784	0.89426	0.808632	1.29518	1.06976	4.22871	2.42743	14.2909	0.09587516
6400	-2603031	-2602104	-927.0173	0.6863774	3.318942	0.0596963	0.0586781	0.6276993	1.375393	1.375393	0.27217	0	0.228496	0.226915	0	0.272418	0.27217	0.228496	0.226915	0.272418	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283748	0.216915	0.216203	0.283134	0.5651586	0.1743904	27.9119	0.170807	8.84974	6.23834	2.30816	1.25494	3.73794	0.731946	1.05584	0.0597626	1.21563	1.9497	4.29597	19.4761	0.08548955
6500	-2603026	-2602105	-920.3937	0.5008747	4.222645	0.05989844	0.09049388	0.4103808	1.375393	1.375393	0.272585	0	0.228431	0.226605	0	0.272378	0.272585	0.228431	0.226605	0.272378	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283071	0.216397	0.216823	0.283709	0.5582935	0.3629122	18.73579	0.996995	8.64222	6.57671	2.15441	0.286955	4.51995	0.659445	1.35648	0.035836	0.717699	3.57879	2.91973	12.1249	0.1806717
6600	-2603024	-2602107	-916.7706	0.4826886	3.866841	0.0599396	0.03955695	0.4431317	1.370585	1.370585	0.271513	0	0.230239	0.225945	0	0.272303	0.271513	0.230239	0.225945	0.272303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283152	0.217284	0.217255	0.282309	0.6579913	0.6112658	14.70469	1.05821	7.3126	5.12996	5.54941	3.83743	4.07664	1.53194	2.52402	0.0738948	1.20325	3.5713	0.910809	9.91303	0.08195127
6700	-2603034	-2602103	-930.6201	0.4845546	3.692676	0.06025516	0.1520584	0.3324962	1.361148	1.361148	0.272103	0	0.228376	0.226292	0	0.273229	0.272103	0.228376	0.226292	0.273229	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283513	0.216401	0.216376	0.28371	0.7392712	0.4046019	27.67073	0.587195	8.14389	5.23643	6.47322	3.35471	2.15348	0.844238	0.898282	0.0746814	1.1742	4.71897	0.691078	22.9593	0.3138107
6800	-2603027	-2602104	-922.6613	0.5368591	3.61843	0.06040668	0.2052016	0.3316575	1.351264	1.351264	0.271473	0	0.229923	0.226912	0	0.271693	0.271473	0.229923	0.226912	0.271693	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283642	0.216888	0.216033	0.283437	0.5989847	0.2417805	17.28095	1.02164	9.51394	5.99012	1.96805	1.60164	1.41157	1.60593	1.41636	0.0591172	1.83447	4.23234	0.815313	15.3946	0.3822262
6900	-2603021	-2602102	-919.7034	0.4489304	2.69807	0.06033951	0.03376199	0.4151684	1.357442	1.357442	0.272361	0	0.229422	0.226235	0	0.271981	0.272361	0.229422	0.226235	0.271981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283572	0.216488	0.216449	0.283491	0.6668005	0.4425239	26.15061	0.517065	9.07374	5.47424	4.02086	4.48833	3.09845	1.36344	1.44678	0.0725447	0.819963	3.76136	0.471303	10.4093	0.07520541
7000	-2603036	-2602111	-924.9916	0.4125846	3.468456	0.06048283	0.07749081	0.3350938	1.356176	1.356176	0.2715	0	0.228709	0.22723	0	0.272561	0.2715	0.228709	0.22723	0.272561	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284003	0.216111	0.2158	0.284086	0.5276095	0.2912884	29.48825	0.115659	8.62366	5.78631	5.00183	2.53993	0.273647	1.31455	1.12881	0.0725447	2.05152	4.50076	0.890945	19.2784	0.187818
7100	-2603030	-2602109	-921.0145	0.5052979	2.390833	0.06025562	0.07609489	0.4292031	1.350809	1.350809	0.271193	0	0.229904	0.227256	0	0.271647	0.271193	0.229904	0.227256	0.271647	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283638	0.215996	0.21701	0.283356	0.6576518	0.301335	13.52045	2.43833	8.07324	5.69224	2.28734	1.19608	3.95664	1.24353	2.55702	0.250013	1.85546	2.71987	0.464932	13.4576	0.1505941
7200	-2603040	-2602105	-935.2735	0.3508721	2.877603	0.06047963	0.04355512	0.307317	1.36317	1.36317	0.271497	0	0.229906	0.226607	0	0.27199	0.271497	0.229906	0.226607	0.27199	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283415	0.216309	0.216654	0.283622	0.5634754	0.2609694	27.2654	1.89366	9.47278	5.10653	4.38313	3.13344	3.31743	0.874878	2.48294	2.1049	2.82418	4.76986	2.66092	15.4033	0.1241339
7300	-2603041	-2602105	-935.1787	0.4053681	3.694709	0.0602255	0.1152012	0.2901669	1.36317	1.36317	0.272211	0	0.229777	0.225624	0	0.272388	0.272211	0.229777	0.225624	0.272388	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282435	0.216948	0.216323	0.284293	0.5787934	0.190083	26.5247	2.17977	7.34037	5.7213	4.1524	2.19696	1.64962	0.48756	1.79398	1.9052	1.40383	3.75056	4.2928	22.9584	0.284189
7400	-2603039	-2602106	-932.8751	0.178529	3.152876	0.06036212	0.02016675	0.1583623	1.358451	1.358451	0.271666	0	0.229801	0.226426	0	0.272106	0.271666	0.229801	0.226426	0.272106	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28373	0.21644	0.216433	0.283397	0.5652422	0.2547376	21.46752	0.418256	7.12802	6.20575	3.03058	4.11466	3.21558	1.00894	0.806722	1.94039	3.02239	2.39449	3.71085	20.2217	0.1129606
7500	-2603022	-2602102	-919.8793	0.6159207	3.059408	0.0600825	0.0190113	0.5969094	1.365564	1.365564	0.272227	0	0.229235	0.226133	0	0.272405	0.272227	0.229235	0.226133	0.272405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282952	0.216836	0.216598	0.283613	0.5554867	0.3722994	27.05685	0.163581	8.32448	6.54941	5.99306	0.976816	0.398654	1.15065	1.26482	2.24603	2.02732	2.22984	1.72471	10.2053	0.03086647
7600	-2603028	-2602109	-919.4267	0.4134641	4.584184	0.06004574	0.04933051	0.3641336	1.364454	1.364454	0.272508	0	0.229447	0.225852	0	0.272193	0.272508	0.229447	0.225852	0.272193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283362	0.216527	0.216289	0.283823	0.601793	0.3578827	17.79387	0.667367	7.62997	5.02335	5.34793	0.347353	0.403238	0.58602	2.00548	0.356856	0.954156	4.09485	4.98163	10.6067	0.1193102
7700	-2603041	-2602113	-928.0528	0.5883917	4.191919	0.06026588	0.3365256	0.2518661	1.359917	1.359917	0.271459	0	0.229438	0.22661	0	0.272494	0.271459	0.229438	0.22661	0.272494	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284028	0.216798	0.216542	0.282632	0.5716035	0.2575742	29.41173	0.979377	6.90742	5.20451	5.71805	0.813451	2.50563	0.939191	1.32299	0.369282	2.01895	4.00185	4.47197	12.8973	0.5719414
7800	-2603040	-2602107	-933.5013	0.3663444	4.95366	0.0599291	0.01513409	0.3512103	1.376924	1.376924	0.271945	0	0.228268	0.227224	0	0.272563	0.271945	0.228268	0.227224	0.272563	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282519	0.216522	0.216899	0.28406	0.5827896	0.2379745	18.92359	0.0555698	9.07665	5.17914	3.39742	0.699552	4.13978	1.23259	1.00236	2.53341	2.43197	3.65894	2.02074	18.7804	0.04131111
7900	-2603022	-2602105	-917.1737	0.4569749	3.129089	0.0598175	0.1181846	0.3387903	1.374278	1.374278	0.271242	0	0.229712	0.225633	0	0.273413	0.271242	0.229712	0.225633	0.273413	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283013	0.216636	0.216785	0.283566	0.5913119	0.4022096	22.71133	0.15747	8.98182	6.11978	4.15251	0.140879	2.92721	1.38464	1.11057	1.51604	0.312862	2.45832	0.121181	12.65	0.2586238
8000	-2603035	-2602109	-925.5431	0.6500955	4.055235	0.05998989	0.3553685	0.294727	1.358444	1.358444	0.271418	0	0.229187	0.226938	0	0.272456	0.271418	0.229187	0.226938	0.272456	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2827	0.217039	0.2164	0.283861	0.5588005	0.347999	27.27385	1.55277	9.61756	6.79865	2.7342	0.160179	3.75015	1.2184	1.15775	1.68319	0.865983	1.82327	0.691013	13.9251	0.5466405
8100	-2603025	-2602103	-922.5377	0.452993	3.930868	0.06009204	0.08653932	0.3664537	1.358444	1.358444	0.271854	0	0.228864	0.226897	0	0.272385	0.271854	0.228864	0.226897	0.272385	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283167	0.216772	0.216586	0.283474	0.5569829	0.4205299	23.89082	0.980134	9.61756	5.75639	2.65593	1.56978	2.86684	1.32508	1.14963	1.26956	0.715376	3.5264	1.09513	14.437	0.191039
8200	-2603034	-2602104	-929.6718	0.3229027	6.286385	0.06053215	0.01748144	0.3054213	1.358949	1.358949	0.272509	0	0.229132	0.226245	0	0.272114	0.272509	0.229132	0.226245	0.272114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282913	0.216382	0.216696	0.284009	0.5832941	0.2786209	22.99965	0.714985	9.7258	6.49004	4.79859	3.62268	0.610467	1.53606	0.947247	0.777066	0.426145	4.62559	0.742298	22.9906	0.05413841
8300	-2603044	-2602105	-938.1768	0.3616706	2.952068	0.06033994	0.02105489	0.3406157	1.361045	1.361045	0.273165	0	0.228932	0.224923	0	0.27298	0.273165	0.228932	0.224923	0.27298	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282697	0.216542	0.217245	0.283515	0.4388381	0.1886016	25.32461	0.157384	8.55054	5.70736	6.56568	4.21902	0.55182	0.79943	1.76209	2.14058	0.249787	2.2557	2.06003	22.8785	0.05821565
8400	-2603052	-2602106	-945.4157	0.4427714	6.3095	0.06042291	0.005599036	0.4371723	1.366087	1.366087	0.272687	0	0.228823	0.225216	0	0.273275	0.272687	0.228823	0.225216	0.273275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283285	0.216733	0.216735	0.283248	0.5067871	0.1330795	26.86892	0.805399	8.5384	6.39591	6.54467	3.05517	1.09085	1.28773	1.31183	1.62324	0.629952	3.34504	1.77682	22.0489	0.01264543
8500	-2603045	-2602106	-938.7933	0.4571963	2.788866	0.06048991	0.08446972	0.3727266	1.358511	1.358511	0.270685	0	0.230848	0.225892	0	0.272576	0.270685	0.230848	0.225892	0.272576	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282588	0.217714	0.216754	0.282943	0.5129371	0.1429468	26.81623	0.250438	9.48119	5.93093	7.05373	0.267886	0.366211	0.340427	1.64819	1.481	2.68659	4.15632	1.30779	16.079	0.1847559
8600	-2603045	-2602106	-938.6231	0.3519507	2.764167	0.06050971	0.2525119	0.09943876	1.356033	1.356033	0.272004	0	0.228977	0.225916	0	0.273103	0.272004	0.228977	0.225916	0.273103	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2844	0.216001	0.216966	0.282633	0.714065	0.1332305	27.07615	10.8539	8.81826	6.25296	2.48441	2.74862	3.14235	1.43898	1.55468	0.116869	3.0191	3.13732	4.6103	22.8893	0.7174639
8700	-2603031	-2602103	-928.0066	0.4294049	3.323399	0.06049866	0.004406747	0.4249981	1.350876	1.350876	0.271256	0	0.229639	0.226128	0	0.272977	0.271256	0.229639	0.226128	0.272977	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283829	0.216662	0.216847	0.282662	0.7157174	0.263536	18.28514	9.39177	5.25136	6.68564	6.51198	4.95449	2.29135	0.629435	0.853389	1.23634	0.474994	3.39976	2.78336	12.4482	0.01026245
8800	-2603029	-2602104	-925.4479	0.4188365	1.835664	0.06075001	0.05536549	0.363471	1.352984	1.352984	0.272175	0	0.229282	0.226029	0	0.272514	0.272175	0.229282	0.226029	0.272514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282864	0.21726	0.217068	0.282808	0.577515	0.2522536	23.71657	10.0271	5.02019	5.6448	6.55259	1.03135	0.410573	0.594707	0.918354	0.679186	2.22417	3.23494	2.84976	13.6682	0.1321888
8900	-2603039	-2602109	-930.4016	0.3504634	3.862707	0.06050025	0.04734037	0.303123	1.347772	1.347772	0.271657	0	0.230438	0.225899	0	0.272006	0.271657	0.230438	0.225899	0.272006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282941	0.216608	0.21699	0.283461	0.5486838	0.1834656	29.00274	9.98802	5.17767	4.95192	4.56362	1.43076	1.61264	0.462863	2.56917	1.08879	1.54851	3.37096	4.091	16.6127	0.1350794
9000	-2603038	-2602111	-926.7697	0.4949592	6.975669	0.06069104	0.0329231	0.4620361	1.34269	1.34269	0.273262	0	0.228846	0.225986	0	0.271906	0.273262	0.228846	0.225986	0.271906	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282538	0.216773	0.217011	0.283677	0.6025632	0.2614946	18.40329	7.1974	5.44393	6.43119	2.63071	0.859324	0.140763	0.827437	2.08669	0.0531463	2.86687	1.85244	2.92607	15.3059	0.06651681
9100	-2603032	-2602104	-927.5408	0.3146967	3.714328	0.06084298	0.004036399	0.3106603	1.354001	1.354001	0.272878	0	0.230241	0.225498	0	0.271383	0.272878	0.230241	0.225498	0.271383	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28265	0.216451	0.217016	0.283884	0.6450925	0.2779484	24.03971	8.64058	6.52722	5.47129	2.24664	1.0247	1.31871	1.32143	2.40402	0.0664512	2.80087	1.82289	3.11409	22.9972	0.01282632
9200	-2603023	-2602105	-918.1317	0.5515041	3.782434	0.06093821	0.05406625	0.4974379	1.339633	1.339633	0.271674	0	0.228908	0.22744	0	0.271977	0.271674	0.228908	0.22744	0.271977	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283098	0.216736	0.216918	0.283248	0.6573882	0.4885559	25.27846	8.10368	5.11766	5.36817	1.97224	0.333552	3.72575	0.577674	0.79582	0.0817464	2.33944	4.36147	2.53677	11.9782	0.09803416
9300	-2603021	-2602105	-915.5635	0.4185157	3.126497	0.06087636	0.01485447	0.4036612	1.347866	1.347866	0.271228	0	0.228754	0.227405	0	0.272614	0.271228	0.228754	0.227405	0.272614	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283371	0.216244	0.216569	0.283817	0.6966289	0.3915137	16.50304	10.9439	2.76498	5.33897	2.04096	0.28677	4.02853	1.34337	1.81658	0.125839	1.07505	3.29215	5.24479	13.5486	0.03549321
9400	-2603028	-2602107	-920.5148	0.5673338	3.62295	0.06078548	0.07165329	0.4956805	1.346246	1.346246	0.270813	0	0.228704	0.227576	0	0.272908	0.270813	0.228704	0.227576	0.272908	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284049	0.215791	0.216045	0.284115	0.5081828	0.5609065	27.24181	7.61324	1.23484	5.17181	4.69237	0.956489	3.78891	1.63906	0.804351	1.69342	0.982854	4.54589	1.72944	8.13409	0.1262983
9500	-2603027	-2602107	-920.4262	0.3046509	2.497135	0.06069711	0.04820999	0.2564409	1.347553	1.347553	0.270122	0	0.229689	0.226542	0	0.273647	0.270122	0.229689	0.226542	0.273647	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28333	0.217383	0.216749	0.282538	0.5534553	0.4385829	16.76657	6.78581	0.280066	4.96011	3.58483	1.56158	2.37524	1.50884	1.83533	0.718383	2.03087	3.76446	4.75228	12.0003	0.1582467
9600	-2603032	-2602104	-928.0741	0.6894283	2.081168	0.06126089	0.1143278	0.5751006	1.337715	1.337715	0.27075	0	0.229769	0.226567	0	0.272914	0.27075	0.229769	0.226567	0.272914	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283838	0.216662	0.216455	0.283045	0.6006463	0.1901763	17.55858	10.9807	0.170131	6.22581	5.39511	3.39453	4.10145	1.49262	0.987645	0.0936218	1.10211	3.62687	1.93346	16.7114	0.1658298
9700	-2603021	-2602106	-915.0728	0.6020513	4.857674	0.06125098	0.005176808	0.5968745	1.337715	1.337715	0.271823	0	0.228867	0.226718	0	0.272591	0.271823	0.228867	0.226718	0.272591	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284209	0.215645	0.216628	0.283517	0.6717828	0.3323236	20.2849	7.26911	0.562874	5.91736	5.16981	2.16114	1.38351	0.603438	1.15838	0.0408421	0.404642	3.17741	0.509684	8.23908	0.008598616
9800	-2603026	-2602103	-922.5904	0.4220875	3.93021	0.06111618	0.00662779	0.4154597	1.3396	1.3396	0.271023	0	0.229904	0.226922	0	0.272152	0.271023	0.229904	0.226922	0.272152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28283	0.217105	0.216676	0.283389	0.5837606	0.1630193	23.31692	8.86829	5.46434	5.49468	3.90632	0.637853	0.35735	0.788491	0.885315	0.0366832	0.104547	2.08346	0.571283	17.8567	0.01570241
9900	-2603022	-2602103	-919.6714	0.2631781	4.243605	0.06133245	0.04184054	0.2213376	1.342562	1.342562	0.272517	0	0.229015	0.2268	0	0.271668	0.272517	0.229015	0.2268	0.271668	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2835	0.216323	0.216698	0.283479	0.5717684	0.4227458	28.66109	9.15696	1.64694	5.02476	3.2045	0.256682	0.609745	0.659803	2.41071	0.0366832	0.236587	2.6696	0.123125	15.0232	0.1589818
10000	-2603028	-2602106	-921.6236	0.3013746	3.379851	0.06100893	0.008084909	0.2932897	1.341707	1.341707	0.272921	0	0.229025	0.225661	0	0.272393	0.272921	0.229025	0.225661	0.272393	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282893	0.216136	0.216837	0.284133	0.5501639	0.4362957	28.85753	7.13472	1.11744	5.61051	3.27613	1.42054	0.292963	0.913886	0.807161	2.16946	1.2278	2.98236	0.491475	19.505	0.02682677
10100	-2603036	-2602104	-932.2159	0.494644	5.144432	0.06098625	0.1075149	0.3871291	1.349101	1.349101	0.271844	0	0.229895	0.226302	0	0.27196	0.271844	0.229895	0.226302	0.27196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28273	0.217358	0.21682	0.283092	0.5940057	0.1901128	18.1395	10.8844	0.533422	4.94342	2.22024	1.62951	0.277422	1.49804	0.958257	1.95844	1.27305	3.09649	1.34702	15.9135	0.2173581
10200	-2603032	-2602106	-926.3817	0.2885792	2.741543	0.06091348	0.01538663	0.2731926	1.346862	1.346862	0.271762	0	0.229905	0.22681	0	0.271523	0.271762	0.229905	0.22681	0.271523	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282878	0.217288	0.216732	0.283101	0.5836979	0.3066761	27.74211	9.43318	0.296014	5.68127	4.84352	0.105357	0.876373	1.20274	1.38776	0.973647	2.75059	4.31521	2.43777	20.737	0.05331858
10300	-2603027	-2602104	-923.0496	0.2522574	2.076773	0.06092247	0.003913113	0.2483442	1.346862	1.346862	0.271696	0	0.229998	0.225588	0	0.272718	0.271696	0.229998	0.225588	0.272718	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282729	0.217347	0.216744	0.283181	0.5738786	0.2675424	28.68467	10.3144	0.234695	5.25825	4.04361	2.55614	0.449436	1.1588	0.960395	1.04015	0.565669	4.38871	0.238003	22.7506	0.01551238
10400	-2603033	-2602104	-928.7991	0.598432	1.950291	0.06117936	0.1170686	0.4813634	1.341133	1.341133	0.271772	0	0.229562	0.226231	0	0.272435	0.271772	0.229562	0.226231	0.272435	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282358	0.216698	0.216858	0.284086	0.5633852	0.3695491	18.51054	10.309	0.570094	5.14746	6.4379	5.26922	0.81962	1.28672	2.09179	2.57229	0.391364	2.28216	0.246327	18.022	0.1956256
10500	-2603032	-2602111	-921.528	0.6468563	2.931491	0.06107012	0.01086956	0.6359868	1.334736	1.334736	0.272351	0	0.230121	0.225361	0	0.272168	0.272351	0.230121	0.225361	0.272168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283345	0.21668	0.217238	0.282737	0.5529721	0.3424538	22.03204	10.4922	1.66952	6.41699	2.41668	3.68221	1.18905	0.90426	2.51016	0.534475	0.526387	2.15256	0.383931	12.9651	0.01680368
10600	-2603035	-2602104	-930.8991	0.282454	2.866141	0.06124538	0.05509415	0.2273599	1.337122	1.337122	0.271983	0	0.22976	0.226675	0	0.271582	0.271983	0.22976	0.226675	0.271582	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283198	0.216662	0.21704	0.2831	0.674789	0.1946864	22.55646	9.85857	1.31152	5.27933	3.46514	2.15767	0.482051	0.571355	1.68338	2.15881	0.923978	2.54601	0.571539	22.2841	0.1950553
10700	-2603046	-2602106	-939.425	0.4674587	6.24846	0.06114063	0.09511678	0.372342	1.338757	1.338757	0.27102	0	0.229319	0.226885	0	0.272776	0.27102	0.229319	0.226885	0.272776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283556	0.216936	0.216039	0.28347	0.5589187	0.09214315	23.77825	11.5446	0.621419	5.18523	3.42319	1.53701	2.27652	1.41026	1.7311	0.677942	2.44898	1.82966	0.660152	22.9632	0.2034763
10800	-2603032	-2602104	-927.8262	0.9465195	6.462174	0.06116084	0.1343092	0.8122103	1.34502	1.34502	0.27203	0	0.22904	0.22535	0	0.27358	0.27203	0.22904	0.22535	0.27358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282563	0.216925	0.216749	0.283763	0.6848008	0.3856886	15.18113	8.11509	0.932307	5.14761	5.94888	0.378714	4.68981	0.733	1.29375	0.192316	1.01832	2.95059	0.201687	12.3725	0.141898
10900	-2603029	-2602102	-926.5328	0.4216738	6.395021	0.06134662	0.01682431	0.4048495	1.33885	1.33885	0.271803	0	0.228693	0.227363	0	0.272141	0.271803	0.228693	0.227363	0.272141	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282859	0.216983	0.216191	0.283967	0.7061125	0.3159555	28.52636	11.5372	1.62464	5.96441	5.07679	1.64343	2.13466	1.34767	1.17287	0.0539358	0.153956	2.91457	0.499244	19.5861	0.03989886
11000	-2603039	-2602102	-936.9997	0.4025906	3.695554	0.06114421	0.1519528	0.2506378	1.342364	1.342364	0.27177	0	0.229774	0.227412	0	0.271045	0.27177	0.229774	0.227412	0.271045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283294	0.216001	0.216591	0.284114	0.6218678	0.2888174	28.72302	7.75683	1.32648	5.36231	1.8211	0.348888	4.87308	0.776789	0.996276	0.989975	0.63158	3.03806	1.33472	23.0168	0.3774375
11100	-2603038	-2602105	-933.211	0.6839959	5.637041	0.06114755	0.2592001	0.4247959	1.346247	1.346247	0.271769	0	0.228902	0.227318	0	0.27201	0.271769	0.228902	0.227318	0.27201	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283045	0.215811	0.217279	0.283865	0.5565364	0.3127046	20.89902	8.52719	1.17945	4.91442	2.52489	1.96016	0.53279	0.618943	1.64261	0.439853	1.77243	2.29755	0.262402	15.8695	0.3789497
11200	-2603030	-2602103	-926.8264	0.4227786	3.247083	0.06113579	0.01754796	0.4052307	1.341943	1.341943	0.271964	0	0.228915	0.226734	0	0.272387	0.271964	0.228915	0.226734	0.272387	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28349	0.216721	0.216632	0.283157	0.5539378	0.2413768	25.31117	10.0989	0.152597	5.5001	2.71635	1.07082	0.39969	1.02891	2.22324	1.01183	0.898035	2.31845	0.338344	14.0546	0.04150627
11300	-2603026	-2602102	-923.7323	0.5185342	2.352376	0.06132544	0.05525155	0.4632827	1.340601	1.340601	0.271352	0	0.229259	0.226758	0	0.272631	0.271352	0.229259	0.226758	0.272631	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283577	0.21683	0.216673	0.28292	0.5255353	0.3517762	22.84289	9.48426	0.63431	6.39296	5.07403	0.617971	2.31285	0.86465	1.17155	0.279234	0.823741	1.81478	5.14827	14.7445	0.1065533
11400	-2603020	-2602104	-916.4271	0.3516344	3.635733	0.06135433	0.09060429	0.2610301	1.336419	1.336419	0.271955	0	0.229013	0.226801	0	0.272232	0.271955	0.229013	0.226801	0.272232	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282878	0.216342	0.216603	0.284177	0.5946342	0.5565099	20.51648	8.4053	0.568742	5.80526	2.24661	0.386063	3.10741	1.57945	0.97601	0.07496	0.79468	2.79818	2.03274	10.6552	0.2576662
