Iteration	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
5400	-2603066	-2602107	-959.4264	0.5270864	2.126059	0.04564748	0.214283	0.3128034	1.799655	1.799655	0.273102	0	0.229659	0.226348	0	0.270892	0.273102	0.229659	0.226348	0.270892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282907	0.215995	0.216664	0.284433	0.743566	0.1373088	12.31846	11.525	1.62578	7.05749	6.11497	0.923471	3.54236	1.46181	2.32983	0.686839	2.01155	4.88383	0.782653	1.02734	0.4065425
5500	-2603058	-2602103	-955.0426	0.3105613	1.609007	0.04555185	0.07484022	0.2357211	1.804017	1.804017	0.271533	0	0.229957	0.225408	0	0.273102	0.271533	0.229957	0.225408	0.273102	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283161	0.216273	0.21728	0.283286	0.7349005	0.2884791	21.65155	11.5008	0.0788356	6.60275	5.29802	1.36612	2.80271	0.471559	1.8086	0.736243	2.23641	4.40971	0.804615	0.889855	0.2409837
5600	-2603063	-2602103	-959.9808	0.2327124	3.278649	0.04553848	0.06618339	0.166529	1.798174	1.798174	0.272755	0	0.228842	0.22653	0	0.271873	0.272755	0.228842	0.22653	0.271873	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282776	0.215804	0.21707	0.28435	0.6188681	0.3267162	21.95094	11.5567	2.26654	6.1077	3.67191	3.35899	1.66225	0.704568	1.08521	0.103808	0.60832	4.5655	1.82124	4.2474	0.2844
5700	-2603064	-2602105	-959.1071	0.5085666	5.839795	0.04554875	0.0388952	0.4696714	1.804038	1.804038	0.271855	0	0.230654	0.225879	0	0.271612	0.271855	0.230654	0.225879	0.271612	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283293	0.216918	0.216467	0.283322	0.7036366	0.2394522	14.67345	11.607	1.38862	7.27031	5.60469	0.544002	4.18331	0.37932	1.66626	0.362955	1.20026	2.42554	2.24482	0.64724	0.07648006
5800	-2603060	-2602107	-953.0754	0.4346043	2.851098	0.04555818	0.01012085	0.4244835	1.796517	1.796517	0.271694	0	0.229804	0.226533	0	0.271969	0.271694	0.229804	0.226533	0.271969	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283032	0.216921	0.216059	0.283988	0.760868	0.287651	14.30076	11.3913	1.49233	7.11832	4.31041	1.37358	0.744376	0.440019	0.940645	2.18553	0.159511	4.73169	2.40314	1.57493	0.02328751
5900	-2603064	-2602107	-957.0036	0.5077857	2.746161	0.04522977	0.03562037	0.4721653	1.800057	1.800057	0.271247	0	0.228947	0.226348	0	0.273459	0.271247	0.228947	0.226348	0.273459	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283898	0.216416	0.216171	0.283514	0.7013781	0.3061089	19.38393	11.5238	0.410313	7.7564	2.59834	4.5479	3.79885	1.5894	0.935957	0.661994	1.54197	3.08589	4.28652	2.71256	0.07014844
6000	-2603066	-2602104	-961.6911	0.2262567	1.213789	0.04512383	0.1067274	0.1195293	1.814827	1.814827	0.273063	0	0.228184	0.22724	0	0.271513	0.273063	0.228184	0.22724	0.271513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283024	0.216279	0.217045	0.283651	0.630628	0.32821	28.35774	11.606	2.40176	8.71072	3.06336	1.05944	2.05554	0.72467	1.62792	2.50495	0.757141	2.89424	1.86918	1.19011	0.4717093
6100	-2603065	-2602105	-960.0681	0.4346008	2.749873	0.04520055	0.02145563	0.4131452	1.806472	1.806472	0.271563	0	0.228482	0.226466	0	0.273489	0.271563	0.228482	0.226466	0.273489	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283518	0.216056	0.216652	0.283774	0.576569	0.2135276	18.01987	10.6704	1.23506	5.2786	7.1761	0.743185	2.15956	0.344886	1.79952	1.14252	2.50844	4.60311	2.78462	2.25262	0.0493686
6200	-2603055	-2602101	-953.5074	0.414452	2.444996	0.04529471	0.04499327	0.3694588	1.809069	1.809069	0.271574	0	0.229141	0.227091	0	0.272193	0.271574	0.229141	0.227091	0.272193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283362	0.216367	0.216748	0.283522	0.6677377	0.3556748	15.99211	11.5913	0.355178	5.87757	8.53893	0.89578	1.52637	1.31523	2.15534	0.598413	2.29109	4.36667	0.734062	0.470699	0.1085609
6300	-2603066	-2602106	-959.244	0.5994935	1.525255	0.04531824	0.1048909	0.4946027	1.804528	1.804528	0.272109	0	0.229627	0.225398	0	0.272866	0.272109	0.229627	0.225398	0.272866	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282571	0.216849	0.217492	0.283088	0.5820611	0.1072083	21.16673	11.6027	0.499849	9.0751	1.97521	4.91572	0.554786	0.771481	2.02712	2.22244	2.62913	3.24238	1.86851	0.519075	0.1749658
6400	-2603072	-2602104	-967.7649	0.8155195	3.133753	0.04535248	0.3305461	0.4849734	1.807614	1.807614	0.271339	0	0.22956	0.226826	0	0.272275	0.271339	0.22956	0.226826	0.272275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283768	0.216487	0.21632	0.283425	0.581532	0.1492529	27.72741	11.5701	0.608955	7.21114	4.73581	0.973691	0.31638	0.866604	2.02465	0.707131	2.81778	2.47436	2.63581	3.3118	0.4053197
6500	-2603061	-2602107	-953.7715	0.3670395	1.921392	0.04537062	0.00417908	0.3628604	1.800105	1.800105	0.272506	0	0.22922	0.22714	0	0.271134	0.272506	0.22922	0.22714	0.271134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282522	0.215985	0.217322	0.284171	0.7929575	0.1521932	14.37914	11.5086	1.32399	5.18413	8.06462	0.815396	3.73623	0.421353	1.4549	0.147367	0.212234	2.83889	0.567641	0.915476	0.01138591
6600	-2603054	-2602103	-950.5673	0.5517084	3.244337	0.04547411	0.0001180038	0.5515904	1.803332	1.803332	0.272342	0	0.229114	0.227347	0	0.271197	0.272342	0.229114	0.227347	0.271197	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283213	0.215863	0.217199	0.283725	0.5796563	0.2538606	27.64241	11.4361	0.148614	5.78123	8.66467	0.36034	1.38909	1.0642	0.908298	0.431261	0.245835	2.06719	1.532	0.341508	0.0002138881
6700	-2603066	-2602109	-957.0234	0.7220449	3.076677	0.045512	0.1082054	0.6138395	1.808949	1.808949	0.270324	0	0.22879	0.227565	0	0.273321	0.270324	0.22879	0.227565	0.273321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283577	0.216447	0.216647	0.283329	0.6584032	0.1207801	20.19865	10.7381	1.78429	5.1503	2.1021	0.662581	3.58372	0.861748	2.5225	0.0824655	0.897621	2.69655	3.87888	2.91855	0.1498597
6800	-2603060	-2602105	-954.8904	0.4948521	2.540918	0.04548742	0.1307167	0.3641355	1.808949	1.808949	0.272085	0	0.229784	0.225146	0	0.272985	0.272085	0.229784	0.225146	0.272985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282552	0.216568	0.217567	0.283312	0.5955947	0.3518546	24.32093	10.4204	2.94288	6.00847	7.80256	1.29939	3.29199	0.753146	1.97403	0.872835	0.481293	2.98862	3.9682	2.61705	0.264153
6900	-2603078	-2602110	-967.8593	0.2512406	3.006355	0.04542936	0.09280789	0.1584327	1.808294	1.808294	0.273274	0	0.229021	0.227316	0	0.270389	0.273274	0.229021	0.227316	0.270389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283279	0.215529	0.217184	0.284008	0.6501456	0.08458257	21.13858	11.5818	1.01637	6.0171	4.73511	0.829173	1.7056	1.38024	0.876074	0.455943	1.58803	2.02051	0.527503	2.02485	0.3693985
7000	-2603063	-2602108	-955.3871	0.6027983	1.706803	0.04539845	0.1876729	0.4151254	1.80478	1.80478	0.272821	0	0.229558	0.226251	0	0.27137	0.272821	0.229558	0.226251	0.27137	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282832	0.21619	0.216419	0.284559	0.608301	0.2854857	17.82391	11.5769	1.27868	8.9635	3.63632	3.43719	2.56789	1.09536	0.916858	1.33522	2.65866	3.64703	0.81416	0.672207	0.3113361
7100	-2603071	-2602107	-964.1301	0.4015445	3.350505	0.04564755	0.05588042	0.3456641	1.8003	1.8003	0.27127	0	0.229646	0.226355	0	0.272729	0.27127	0.229646	0.226355	0.272729	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283701	0.216611	0.216594	0.283095	0.6552848	0.1834979	20.53903	11.5754	0.812281	6.27076	5.82193	3.83149	3.67733	0.643952	1.30206	1.26459	1.00586	3.8144	0.929592	1.00619	0.1391637
7200	-2603066	-2602107	-958.7313	0.4719971	4.840711	0.04568349	0.02121527	0.4507819	1.802019	1.802019	0.270864	0	0.230058	0.226216	0	0.272862	0.270864	0.230058	0.226216	0.272862	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28418	0.216324	0.216777	0.28272	0.6922485	0.3433162	27.93234	11.4759	0.336135	6.77333	1.85588	0.324332	1.80349	1.32568	1.59156	2.15471	0.314564	4.17988	0.830942	3.82625	0.04494787
7300	-2603069	-2602111	-957.5611	0.4276804	1.168808	0.04583447	0.05852633	0.369154	1.792649	1.792649	0.270971	0	0.229533	0.225775	0	0.273721	0.270971	0.229533	0.225775	0.273721	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282914	0.217583	0.216639	0.282864	0.6491165	0.2076544	12.7553	10.3611	1.40282	6.63216	2.23036	3.47465	0.618354	1.62641	1.708	1.28666	0.698965	3.801	1.52009	2.61653	0.136846
7400	-2603068	-2602106	-962.488	0.4428821	3.121275	0.04560318	0.06242399	0.3804581	1.80439	1.80439	0.272243	0	0.229997	0.22453	0	0.27323	0.272243	0.229997	0.22453	0.27323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283078	0.216584	0.216765	0.283573	0.6978798	0.2250826	18.20259	11.5553	4.9282	7.1641	4.28102	1.94939	0.854154	1.39929	1.82323	2.01707	1.85428	1.85609	0.470808	0.810395	0.1409495
7500	-2603065	-2602103	-962.2463	0.4251438	2.0674	0.04560892	0.08989126	0.3352525	1.8062	1.8062	0.27161	0	0.22994	0.2264	0	0.272051	0.27161	0.22994	0.2264	0.272051	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283625	0.216738	0.216677	0.28296	0.616985	0.2648825	14.47796	11.542	2.0419	6.04488	1.84472	5.17396	3.14111	0.960015	0.906418	0.767253	1.15394	2.40196	0.784297	2.71756	0.2114373
7600	-2603067	-2602104	-962.6904	0.5460868	8.939289	0.04547642	0.1235268	0.42256	1.804194	1.804194	0.271566	0	0.228647	0.227289	0	0.272499	0.271566	0.228647	0.227289	0.272499	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283863	0.216662	0.216202	0.283272	0.7291019	0.2072103	18.01158	10.7573	0.0696605	5.3754	3.58766	3.44405	3.51063	0.461631	1.13999	1.45637	1.21521	3.059	1.07198	1.81782	0.2262037
7700	-2603058	-2602103	-955.6135	0.4054432	2.81723	0.04526206	0.1006989	0.3047443	1.815603	1.815603	0.271662	0	0.22882	0.226797	0	0.272721	0.271662	0.22882	0.226797	0.272721	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284024	0.216582	0.216194	0.2832	0.6917849	0.1587344	18.09516	11.2336	0.103969	7.63805	2.65194	1.41475	1.73258	0.753348	2.32689	0.122042	0.734686	3.79828	4.20062	0.770888	0.2483675
7800	-2603062	-2602104	-958.2075	0.5593267	2.057764	0.04547599	0.3132139	0.2461127	1.812247	1.812247	0.272218	0	0.229725	0.226346	0	0.271711	0.272218	0.229725	0.226346	0.271711	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282784	0.216953	0.216922	0.283341	0.6098353	0.210304	23.20822	11.532	0.792502	8.0836	7.61681	5.02501	0.316372	1.42888	1.41421	0.161537	2.51004	1.98227	0.451832	3.40517	0.5599839
7900	-2603063	-2602107	-956.6361	0.4712153	1.550536	0.04525309	0.08304042	0.3881749	1.814901	1.814901	0.271884	0	0.23005	0.227379	0	0.270686	0.271884	0.23005	0.227379	0.270686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283946	0.216087	0.216057	0.28391	0.6305414	0.1319171	23.03598	11.5689	3.85534	8.48576	5.82721	0.786617	0.457672	1.43547	2.01898	0.236403	0.569736	3.18621	4.91396	1.122	0.176226
8000	-2603061	-2602106	-955.2451	0.5051483	1.992911	0.04535772	0.05370243	0.4514459	1.816357	1.816357	0.273595	0	0.229112	0.225904	0	0.27139	0.273595	0.229112	0.225904	0.27139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282982	0.216151	0.217035	0.283831	0.5994228	0.3867031	23.35918	11.5912	0.312963	7.17381	4.16804	1.31838	0.176147	1.28814	1.70838	1.62546	2.09389	3.56189	0.605352	0.462395	0.1063102
8100	-2603060	-2602106	-953.1932	0.6750165	2.181646	0.04516521	0.07550096	0.5995156	1.81292	1.81292	0.272015	0	0.230178	0.226375	0	0.271431	0.272015	0.230178	0.226375	0.271431	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282362	0.216463	0.21778	0.283395	0.7236053	0.3446308	24.69769	11.597	0.241077	6.33758	6.95735	1.64823	0.599278	1.46758	2.37804	0.618185	1.00143	2.05167	1.00232	1.22346	0.1118505
8200	-2603059	-2602106	-952.2687	0.3738535	3.118263	0.04502126	0.01926687	0.3545866	1.816916	1.816916	0.273049	0	0.230591	0.225348	0	0.271012	0.273049	0.230591	0.225348	0.271012	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282867	0.216839	0.217034	0.28326	0.7869422	0.248396	15.55253	11.4686	0.281021	7.94703	1.99757	1.23066	1.00937	0.643593	1.92154	2.1595	0.295336	3.22873	0.865308	0.584004	0.05153589
8300	-2603063	-2602104	-959.1624	0.7244386	3.505248	0.04519547	0.004591053	0.7198476	1.813972	1.813972	0.271442	0	0.229716	0.226142	0	0.2727	0.271442	0.229716	0.226142	0.2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283595	0.21631	0.21642	0.283674	0.6016732	0.3254383	29.75337	11.5635	0.372817	8.59931	8.14101	1.18381	0.0131068	0.621198	2.54113	2.26813	0.925928	3.18345	2.93644	1.94998	0.006337395
8400	-2603065	-2602110	-955.0167	0.5287889	2.786224	0.04511625	0.120835	0.407954	1.816434	1.816434	0.269953	0	0.22898	0.228225	0	0.272842	0.269953	0.22898	0.228225	0.272842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28335	0.216428	0.216406	0.283815	0.6752504	0.219487	21.81944	11.1447	0.622479	6.42541	6.67613	0.991997	1.39803	0.31279	0.860365	1.67978	1.46612	3.43049	1.23818	0.739232	0.2285127
8500	-2603058	-2602107	-951.7951	0.4852383	2.864527	0.04511088	0.06883085	0.4164074	1.819957	1.819957	0.271535	0	0.229898	0.22657	0	0.271996	0.271535	0.229898	0.22657	0.271996	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283694	0.21669	0.215539	0.284077	0.6536644	0.1121944	16.00496	11.5946	0.505412	5.05969	4.03839	0.501055	1.39841	0.404601	1.33056	0.112579	1.37579	4.41584	1.24889	0.50527	0.1418496
8600	-2603053	-2602102	-950.5019	0.7883748	2.661833	0.04502877	0.008025022	0.7803498	1.821086	1.821086	0.272028	0	0.228829	0.226768	0	0.272375	0.272028	0.228829	0.226768	0.272375	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282639	0.216618	0.216521	0.284222	0.7103276	0.1728919	12.08113	11.5995	0.12159	5.91522	5.95688	1.81569	0.445823	1.64884	0.882349	0.160657	0.626536	4.27461	0.912698	0.595993	0.0101792
8700	-2603062	-2602104	-958.8696	0.570473	2.092062	0.04497074	0.07248071	0.4979923	1.824953	1.824953	0.271515	0	0.229172	0.227004	0	0.272308	0.271515	0.229172	0.227004	0.272308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283001	0.216714	0.216593	0.283692	0.6553694	0.1168519	27.4212	11.5876	0.261545	7.78234	1.94433	0.365955	1.33409	0.651628	0.98902	1.3321	1.06831	3.67502	0.52324	3.52645	0.1270537
8800	-2603064	-2602106	-957.9098	0.360071	1.852736	0.04518934	0.06558277	0.2944882	1.812117	1.812117	0.270862	0	0.230714	0.225521	0	0.272903	0.270862	0.230714	0.225521	0.272903	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282778	0.216703	0.217223	0.283297	0.6921656	0.2926112	12.77045	11.6011	5.369	8.34332	2.03774	0.528609	3.45859	0.957935	1.77452	0.50537	0.478466	2.89628	2.68761	0.681526	0.1821384
8900	-2603060	-2602104	-955.8832	0.5426245	3.481758	0.04507657	0.137802	0.4048226	1.822886	1.822886	0.272521	0	0.228898	0.227007	0	0.271574	0.272521	0.228898	0.227007	0.271574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283535	0.2163	0.216176	0.28399	0.6091589	0.3533576	15.77107	11.5451	9.93447	8.35228	8.04564	0.74807	1.4547	1.53191	1.93601	0.595235	0.429312	4.25792	1.41894	8.85906	0.2539545
9000	-2603073	-2602105	-968.0987	0.5784377	3.97654	0.04513352	0.2220363	0.3564014	1.81998	1.81998	0.272502	0	0.229544	0.225688	0	0.272266	0.272502	0.229544	0.225688	0.272266	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283366	0.216966	0.216295	0.283373	0.6709012	0.1321562	26.99041	10.4668	4.17339	8.40024	8.20562	0.150686	0.965529	0.46491	0.963364	0.157841	1.88207	3.73459	5.23329	9.98618	0.3838552
9100	-2603061	-2602103	-957.8607	0.5548175	2.644412	0.04524255	0.1580093	0.3968082	1.819496	1.819496	0.271908	0	0.228446	0.227307	0	0.272339	0.271908	0.228446	0.227307	0.272339	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283535	0.216237	0.216105	0.284123	0.5926968	0.2916454	19.78872	9.42727	0.200804	8.54852	8.73535	5.0918	0.321324	0.71717	1.13161	0.387171	2.37251	4.48907	1.4126	9.08714	0.2847951
9200	-2603060	-2602103	-957.1282	0.5260298	3.37381	0.04508859	0.0249957	0.5010341	1.820045	1.820045	0.271574	0	0.229611	0.226206	0	0.27261	0.271574	0.229611	0.226206	0.27261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283686	0.216792	0.21622	0.283302	0.6186744	0.2807778	18.20348	9.92912	0.190918	10.199	9.61464	2.03472	1.55806	0.347804	1.98031	1.04835	0.378062	3.99959	2.19514	9.06941	0.04751765
9300	-2603061	-2602106	-954.678	0.5038742	1.931761	0.04506484	0.2341093	0.2697649	1.828003	1.828003	0.271705	0	0.229445	0.226204	0	0.272646	0.271705	0.229445	0.226204	0.272646	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283294	0.216519	0.216364	0.283823	0.7355387	0.3115661	20.40024	9.42899	3.10282	9.16372	10.1334	5.10606	4.23198	1.00047	1.6951	0.209104	1.71151	4.39551	5.07297	8.67456	0.4646186
9400	-2603062	-2602109	-953.1297	0.4374623	1.981587	0.04523371	0.1024923	0.33497	1.804962	1.804962	0.271335	0	0.229481	0.225302	0	0.273882	0.271335	0.229481	0.225302	0.273882	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28355	0.21633	0.216738	0.283383	0.646478	0.2403356	22.31558	10.0277	0.354978	6.33522	7.8012	3.9981	3.15024	1.60846	2.27491	0.6386	0.31306	2.84053	0.217114	10.4493	0.2342883
9500	-2603069	-2602105	-964.1855	0.4195317	2.14316	0.04532656	0.131889	0.2876427	1.807999	1.807999	0.272107	0	0.228508	0.226887	0	0.272498	0.272107	0.228508	0.226887	0.272498	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28325	0.216697	0.216727	0.283326	0.6184205	0.1282072	28.441	9.90287	3.43523	7.98562	1.98756	4.46735	0.533519	1.25584	0.919103	1.77295	0.161632	2.7602	3.69352	22.9226	0.314372
9600	-2603072	-2602106	-965.7663	0.3007031	2.630242	0.04506339	0.05804085	0.2426623	1.814902	1.814902	0.272895	0	0.229113	0.22616	0	0.271832	0.272895	0.229113	0.22616	0.271832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283225	0.216352	0.217238	0.283185	0.7105857	0.1708675	28.97601	1.92937	6.04651	8.83006	2.91225	4.95911	0.724438	0.678594	1.1466	0.191901	2.3419	3.85303	1.73757	21.5997	0.1930171
9700	-2603060	-2602104	-955.9944	0.5523461	2.845283	0.04506279	0.09024032	0.4621058	1.823369	1.823369	0.273038	0	0.229118	0.225522	0	0.272321	0.273038	0.229118	0.225522	0.272321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2833	0.216684	0.216637	0.283379	0.5804877	0.1950014	19.61074	8.15852	7.43308	6.54757	5.71068	1.29924	0.845549	1.23776	1.59254	0.235792	2.96242	3.38429	0.814249	11.3918	0.1633764
9800	-2603065	-2602110	-955.0354	0.2504737	3.190543	0.04531889	0.02178445	0.2286893	1.800246	1.800246	0.270117	0	0.229983	0.227169	0	0.272731	0.270117	0.229983	0.227169	0.272731	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283735	0.216402	0.216573	0.28329	0.5607162	0.311565	29.20069	9.99213	3.16583	5.24155	2.09488	0.264922	1.28735	0.809201	2.49957	1.75552	0.987596	4.48733	0.460294	11.7167	0.08697299
9900	-2603053	-2602105	-947.9435	0.4975718	1.678831	0.04522213	0.07558379	0.421988	1.816873	1.816873	0.271159	0	0.229824	0.226082	0	0.272935	0.271159	0.229824	0.226082	0.272935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283694	0.217196	0.216071	0.28304	0.7619555	0.3507562	14.26266	10.7535	4.01032	8.90082	5.07266	0.954495	1.08944	0.467893	0.89428	0.923169	1.0313	1.91403	2.54434	12.2647	0.1519053
10000	-2603059	-2602105	-953.9434	0.4772069	2.273496	0.0452635	0.1068548	0.3703521	1.815596	1.815596	0.272254	0	0.229966	0.226106	0	0.271674	0.272254	0.229966	0.226106	0.271674	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282991	0.21765	0.216824	0.282535	0.6889202	0.2143749	27.04469	10.2436	1.59239	8.6921	6.04266	1.25564	1.50641	1.17593	2.08586	0.241682	0.626366	3.34556	2.13679	16.3019	0.2239171
10100	-2603064	-2602109	-955.4259	0.2684001	2.741241	0.04509556	0.04868807	0.219712	1.814999	1.814999	0.272046	0	0.228827	0.22695	0	0.272177	0.272046	0.228827	0.22695	0.272177	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283855	0.216835	0.216319	0.282991	0.6451387	0.1983382	23.76966	11.0233	1.56977	8.04388	5.28365	5.31798	3.44234	0.988237	1.19567	0.509345	1.40325	2.34085	1.91019	22.8794	0.1814011
10200	-2603068	-2602105	-962.5586	0.4969889	3.067421	0.04501049	0.3222512	0.1747378	1.814841	1.814841	0.271548	0	0.229401	0.226381	0	0.272669	0.271548	0.229401	0.226381	0.272669	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283737	0.216002	0.216425	0.283837	0.6892072	0.1756532	21.52776	7.1555	0.626582	8.07317	4.37791	1.61702	3.56307	0.301305	0.816832	0.203791	0.436275	3.46458	1.64911	19.5377	0.6484071
10300	-2603074	-2602106	-968.5456	0.6067741	2.745778	0.0453312	0.312809	0.2939651	1.805894	1.805894	0.272567	0	0.229681	0.225827	0	0.271925	0.272567	0.229681	0.225827	0.271925	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283445	0.215963	0.217346	0.283246	0.6397824	0.1088274	24.85617	4.96345	1.51773	8.32362	8.0854	3.30282	1.70529	0.53633	1.59246	0.960685	3.16796	1.90731	1.25494	21.95	0.515528
10400	-2603076	-2602107	-968.4557	0.3596866	2.916556	0.04526422	0.07395492	0.2857317	1.806634	1.806634	0.272054	0	0.22932	0.225729	0	0.272897	0.272054	0.22932	0.225729	0.272897	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28353	0.216321	0.217004	0.283145	0.5956403	0.1869078	17.65179	10.0014	3.74653	5.58352	5.88537	2.35592	0.709739	1.16879	2.52883	0.214525	1.09458	3.55545	0.578297	16.9347	0.2056093
10500	-2603066	-2602105	-960.7513	0.5220465	2.014481	0.04575269	0.06314542	0.4589011	1.79681	1.79681	0.27369	0	0.229037	0.225236	0	0.272036	0.27369	0.229037	0.225236	0.272036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283117	0.216146	0.217086	0.28365	0.5919355	0.2521778	16.49774	11.4317	2.03082	5.17188	2.35186	3.63241	1.64969	1.34635	1.14404	0.855989	2.44104	4.82143	1.59772	15.6261	0.1209575
10600	-2603057	-2602104	-953.0805	0.4262278	1.679658	0.04583609	0.00939217	0.4168357	1.783877	1.783877	0.272744	0	0.229752	0.226278	0	0.271227	0.272744	0.229752	0.226278	0.271227	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283201	0.216037	0.217041	0.283721	0.6486522	0.2229562	18.89291	9.93093	5.91008	6.28568	4.48426	2.56911	3.86652	0.615252	1.66936	0.724783	0.221613	2.37487	0.319335	13.3842	0.02203556
10700	-2603066	-2602105	-960.2771	0.3807141	1.169382	0.04603066	0.01636522	0.3643489	1.780025	1.780025	0.273731	0	0.228476	0.226687	0	0.271105	0.273731	0.228476	0.226687	0.271105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282761	0.216529	0.217356	0.283354	0.6919666	0.2435591	18.518	11.2085	2.41726	7.79377	3.02326	1.15458	2.31359	1.06996	0.867824	1.09697	0.309267	3.2023	0.755365	12.2767	0.04298558
10800	-2603064	-2602102	-962.1975	0.4379955	3.760766	0.04613354	0.1404753	0.2975203	1.785488	1.785488	0.271901	0	0.228605	0.226674	0	0.27282	0.271901	0.228605	0.226674	0.27282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283593	0.216564	0.216357	0.283486	0.8055077	0.1468646	20.57336	10.1034	7.81203	7.33328	2.27141	1.10679	2.20495	0.751899	1.88393	1.40092	1.53553	2.79809	1.83398	12.6887	0.320723
10900	-2603065	-2602109	-955.8582	0.3520684	5.12718	0.04612537	0.05080157	0.3012669	1.779027	1.779027	0.272294	0	0.228951	0.226329	0	0.272426	0.272294	0.228951	0.226329	0.272426	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283735	0.216259	0.215757	0.284248	0.6824773	0.3174165	28.35829	9.11009	5.283	6.7557	4.25701	3.57146	0.481281	0.781521	1.21418	1.24646	0.239867	2.05558	4.8391	13.6015	0.1442946
11000	-2603068	-2602102	-966.2163	0.3783131	1.952614	0.04600081	0.02842412	0.349889	1.779976	1.779976	0.272655	0	0.229317	0.22578	0	0.272248	0.272655	0.229317	0.22578	0.272248	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283401	0.216415	0.216408	0.283775	0.7375837	0.08869055	24.11057	10.7984	2.24451	5.39913	4.71578	1.75388	1.24548	1.7491	1.63353	1.51654	1.3343	3.94438	1.20125	22.5517	0.07513385
11100	-2603061	-2602104	-956.2819	0.4267247	3.103415	0.04601369	0.01699949	0.4097252	1.77265	1.77265	0.271581	0	0.228425	0.227075	0	0.27292	0.271581	0.228425	0.227075	0.27292	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283298	0.21652	0.216718	0.283464	0.571883	0.2957177	20.74444	8.99922	3.51147	7.06285	8.07895	1.89712	2.34706	0.533773	2.25727	0.687885	1.19477	4.22972	1.77998	17.5366	0.03983714
