
RevBayes version (1.1.1)
Build from development (rapture-649-g20534c) on Sun Apr 11 23:30:45 CDT 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/combined_evidence_fbd_clean.Rev")
   Processing file "scripts/combined_evidence_fbd_clean.Rev"
   Successfully read one character matrix from file 'data/nuclear.nex'
   Successfully read one character matrix from file 'data/morpho_clean.nex'
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Could not compute lnProb for node fbd_tree.
   (Canis_edwardii[&index=23]:24.865707,((((((Canis_me...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((Canis_latrans[&index=23]:0.187010,Canis_mosbachen...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((((Canis_adustus[&index=23]:2.156601,Canis_edwardi...

   Drawing new initial states ...

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 30 different moves in a random move schedule with 73 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
52100       |   -2.60307e+06   |   -2.60211e+06   |       -961.813   |       1.853481   |       1.853481   |       27.82772   |   03:45:07   |   03:26:58   |
52200       |   -2.60306e+06   |    -2.6021e+06   |       -953.092   |       1.849282   |       1.849282   |       18.83507   |   03:45:32   |   03:26:31   |
52300       |   -2.60306e+06   |   -2.60211e+06   |       -951.991   |       1.840498   |       1.840498   |       13.73497   |   03:45:57   |   03:26:04   |
52400       |   -2.60306e+06   |   -2.60211e+06   |       -951.645   |       1.857133   |       1.857133   |       26.01698   |   03:46:23   |   03:25:38   |
52500       |   -2.60306e+06   |    -2.6021e+06   |       -957.277   |       1.842613   |       1.842613   |       16.47221   |   03:46:49   |   03:25:12   |
52600       |   -2.60307e+06   |   -2.60211e+06   |       -960.186   |        1.83762   |        1.83762   |       23.45757   |   03:47:15   |   03:24:47   |
52700       |   -2.60306e+06   |    -2.6021e+06   |       -954.554   |       1.839454   |       1.839454   |       29.33074   |   03:47:40   |   03:24:20   |
52800       |   -2.60307e+06   |    -2.6021e+06   |       -963.808   |       1.839454   |       1.839454   |       22.22321   |   03:48:06   |   03:23:54   |
52900       |   -2.60307e+06   |    -2.6021e+06   |       -961.146   |       1.828222   |       1.828222   |         29.001   |   03:48:32   |   03:23:28   |
53000       |   -2.60306e+06   |    -2.6021e+06   |       -958.129   |       1.833995   |       1.833995   |       28.63368   |   03:48:57   |   03:23:01   |
53100       |   -2.60307e+06   |   -2.60211e+06   |       -965.214   |       1.839328   |       1.839328   |        28.0966   |   03:49:23   |   03:22:36   |
53200       |   -2.60306e+06   |   -2.60211e+06   |       -949.134   |       1.840941   |       1.840941   |       11.45926   |   03:49:48   |   03:22:09   |
53300       |   -2.60307e+06   |   -2.60211e+06   |       -956.204   |       1.821259   |       1.821259   |       23.61477   |   03:50:14   |   03:21:43   |
53400       |   -2.60306e+06   |   -2.60211e+06   |       -952.556   |       1.821661   |       1.821661   |       28.60055   |   03:50:41   |   03:21:18   |
53500       |   -2.60306e+06   |    -2.6021e+06   |       -957.595   |       1.826733   |       1.826733   |        25.8781   |   03:51:06   |   03:20:51   |
53600       |   -2.60305e+06   |    -2.6021e+06   |       -945.921   |       1.807468   |       1.807468   |        25.9604   |   03:51:32   |   03:20:25   |
53700       |   -2.60306e+06   |   -2.60211e+06   |       -953.894   |       1.812485   |       1.812485   |       29.32342   |   03:51:57   |   03:19:59   |
53800       |   -2.60306e+06   |    -2.6021e+06   |       -959.891   |       1.815925   |       1.815925   |       29.50343   |   03:52:23   |   03:19:33   |
53900       |   -2.60307e+06   |    -2.6021e+06   |       -962.366   |       1.815925   |       1.815925   |       25.50819   |   03:52:49   |   03:19:07   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
54000       |   -2.60307e+06   |    -2.6021e+06   |       -967.032   |       1.815925   |       1.815925   |       17.70802   |   03:53:15   |   03:18:41   |
54100       |   -2.60307e+06   |    -2.6021e+06   |       -966.909   |       1.808954   |       1.808954   |        29.4079   |   03:53:41   |   03:18:15   |
54200       |   -2.60307e+06   |    -2.6021e+06   |       -960.458   |       1.808954   |       1.808954   |       23.53358   |   03:54:08   |   03:17:50   |
54300       |   -2.60306e+06   |    -2.6021e+06   |       -958.761   |       1.818059   |       1.818059   |       26.11596   |   03:54:34   |   03:17:24   |
54400       |   -2.60308e+06   |   -2.60211e+06   |       -970.588   |       1.818426   |       1.818426   |       26.72832   |   03:55:00   |   03:16:59   |
54500       |   -2.60307e+06   |    -2.6021e+06   |       -962.726   |       1.806688   |       1.806688   |       16.49638   |   03:55:26   |   03:16:33   |
54600       |   -2.60306e+06   |    -2.6021e+06   |       -958.769   |       1.806538   |       1.806538   |       25.54117   |   03:55:51   |   03:16:06   |
54700       |   -2.60307e+06   |    -2.6021e+06   |       -962.944   |       1.804555   |       1.804555   |       23.91646   |   03:56:17   |   03:15:40   |
54800       |   -2.60307e+06   |    -2.6021e+06   |       -967.159   |       1.806732   |       1.806732   |       27.52826   |   03:56:42   |   03:15:14   |
54900       |   -2.60307e+06   |    -2.6021e+06   |       -962.751   |       1.825309   |       1.825309   |       25.39336   |   03:57:07   |   03:14:47   |
55000       |   -2.60307e+06   |    -2.6021e+06   |       -964.494   |       1.817978   |       1.817978   |       29.14726   |   03:57:34   |   03:14:22   |
55100       |   -2.60306e+06   |   -2.60211e+06   |       -956.325   |       1.818399   |       1.818399   |       18.91684   |   03:58:00   |   03:13:56   |
55200       |   -2.60307e+06   |   -2.60211e+06   |       -959.896   |       1.830361   |       1.830361   |       21.85054   |   03:58:26   |   03:13:30   |
55300       |   -2.60305e+06   |    -2.6021e+06   |       -947.288   |       1.826119   |       1.826119   |       29.88982   |   03:58:51   |   03:13:04   |
55400       |   -2.60305e+06   |    -2.6021e+06   |       -951.513   |       1.836961   |       1.836961   |        19.8975   |   03:59:17   |   03:12:38   |
55500       |   -2.60306e+06   |   -2.60211e+06   |       -953.718   |       1.820685   |       1.820685   |       22.85703   |   03:59:43   |   03:12:12   |
55600       |   -2.60306e+06   |    -2.6021e+06   |        -950.36   |       1.827823   |       1.827823   |       19.36293   |   04:00:10   |   03:11:47   |
55700       |   -2.60306e+06   |    -2.6021e+06   |       -957.319   |       1.839696   |       1.839696   |       22.25923   |   04:00:35   |   03:11:20   |
55800       |   -2.60305e+06   |    -2.6021e+06   |       -948.625   |       1.834336   |       1.834336   |       22.64846   |   04:01:01   |   03:10:54   |
55900       |   -2.60306e+06   |    -2.6021e+06   |       -956.224   |       1.833661   |       1.833661   |       17.42751   |   04:01:27   |   03:10:28   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
56000       |   -2.60305e+06   |    -2.6021e+06   |       -946.806   |       1.833316   |       1.833316   |       24.71439   |   04:01:52   |   03:10:02   |
56100       |   -2.60307e+06   |   -2.60211e+06   |       -961.341   |       1.840979   |       1.840979   |       22.85977   |   04:02:18   |   03:09:36   |
56200       |   -2.60305e+06   |    -2.6021e+06   |       -946.812   |       1.840556   |       1.840556   |       24.46227   |   04:02:44   |   03:09:10   |
56300       |   -2.60306e+06   |    -2.6021e+06   |       -954.308   |       1.841606   |       1.841606   |       26.03062   |   04:03:11   |   03:08:45   |
56400       |   -2.60305e+06   |    -2.6021e+06   |       -947.884   |       1.841901   |       1.841901   |       27.91502   |   04:03:39   |   03:08:21   |
56500       |   -2.60306e+06   |    -2.6021e+06   |       -959.373   |       1.841168   |       1.841168   |       19.93889   |   04:04:05   |   03:07:55   |
56600       |   -2.60306e+06   |    -2.6021e+06   |       -953.581   |       1.852391   |       1.852391   |       26.51048   |   04:04:30   |   03:07:28   |
56700       |   -2.60306e+06   |    -2.6021e+06   |       -956.305   |       1.853622   |       1.853622   |       15.83193   |   04:04:57   |   03:07:03   |
56800       |   -2.60306e+06   |    -2.6021e+06   |       -956.713   |       1.848934   |       1.848934   |       27.50203   |   04:05:24   |   03:06:38   |
56900       |   -2.60306e+06   |   -2.60211e+06   |       -953.281   |       1.845195   |       1.845195   |       25.39687   |   04:05:51   |   03:06:13   |
57000       |   -2.60306e+06   |    -2.6021e+06   |        -960.86   |       1.853951   |       1.853951   |       26.25208   |   04:06:18   |   03:05:48   |
57100       |   -2.60306e+06   |   -2.60211e+06   |       -956.657   |       1.852731   |       1.852731   |       29.34575   |   04:06:43   |   03:05:21   |
57200       |   -2.60306e+06   |   -2.60211e+06   |       -950.567   |       1.852399   |       1.852399   |       19.76621   |   04:07:09   |   03:04:55   |
57300       |   -2.60306e+06   |   -2.60211e+06   |       -953.468   |        1.86173   |        1.86173   |       16.77972   |   04:07:35   |   03:04:29   |
57400       |   -2.60305e+06   |   -2.60211e+06   |       -947.706   |       1.854227   |       1.854227   |       24.32753   |   04:08:02   |   03:04:04   |
57500       |   -2.60306e+06   |   -2.60211e+06   |       -952.403   |       1.875375   |       1.875375   |       13.21294   |   04:08:28   |   03:03:38   |
57600       |   -2.60306e+06   |   -2.60211e+06   |       -950.629   |       1.877147   |       1.877147   |       22.08659   |   04:08:54   |   03:03:13   |
57700       |   -2.60306e+06   |   -2.60211e+06   |       -956.269   |       1.882342   |       1.882342   |       26.91464   |   04:09:20   |   03:02:47   |
57800       |   -2.60307e+06   |    -2.6021e+06   |       -961.516   |       1.883274   |       1.883274   |       29.48126   |   04:09:47   |   03:02:22   |
57900       |   -2.60306e+06   |    -2.6021e+06   |       -958.714   |       1.866148   |       1.866148   |       28.43722   |   04:10:14   |   03:01:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
58000       |   -2.60306e+06   |    -2.6021e+06   |       -953.107   |       1.868035   |       1.868035   |       25.89777   |   04:10:40   |   03:01:31   |
58100       |   -2.60307e+06   |    -2.6021e+06   |       -962.824   |       1.885191   |       1.885191   |       19.16566   |   04:11:05   |   03:01:04   |
58200       |   -2.60306e+06   |    -2.6021e+06   |       -958.217   |       1.882475   |       1.882475   |       28.93272   |   04:11:32   |   03:00:39   |
58300       |   -2.60307e+06   |   -2.60211e+06   |       -956.988   |       1.883579   |       1.883579   |        24.6409   |   04:11:58   |   03:00:13   |
58400       |   -2.60306e+06   |    -2.6021e+06   |       -955.471   |       1.889603   |       1.889603   |       20.08169   |   04:12:25   |   02:59:48   |
58500       |   -2.60306e+06   |    -2.6021e+06   |       -956.654   |       1.888709   |       1.888709   |       28.97045   |   04:12:50   |   02:59:21   |
58600       |   -2.60306e+06   |    -2.6021e+06   |       -952.084   |        1.89128   |        1.89128   |        26.9369   |   04:13:16   |   02:58:55   |
58700       |   -2.60305e+06   |    -2.6021e+06   |       -951.194   |       1.887971   |       1.887971   |       17.03531   |   04:13:43   |   02:58:30   |
58800       |   -2.60306e+06   |    -2.6021e+06   |       -951.239   |       1.887366   |       1.887366   |       28.20492   |   04:14:09   |   02:58:04   |
58900       |   -2.60307e+06   |   -2.60211e+06   |       -961.582   |       1.894197   |       1.894197   |       29.29568   |   04:14:35   |   02:57:38   |
59000       |   -2.60306e+06   |    -2.6021e+06   |       -957.712   |       1.889692   |       1.889692   |       28.81659   |   04:15:01   |   02:57:12   |
59100       |   -2.60306e+06   |    -2.6021e+06   |       -954.934   |       1.878137   |       1.878137   |       28.86896   |   04:15:27   |   02:56:47   |
59200       |   -2.60306e+06   |    -2.6021e+06   |       -955.863   |       1.879499   |       1.879499   |       26.67878   |   04:15:52   |   02:56:20   |
59300       |   -2.60307e+06   |   -2.60211e+06   |         -960.4   |       1.885221   |       1.885221   |       18.71327   |   04:16:17   |   02:55:53   |
59400       |   -2.60307e+06   |   -2.60211e+06   |       -960.514   |        1.89144   |        1.89144   |       26.83495   |   04:16:44   |   02:55:28   |
59500       |   -2.60307e+06   |    -2.6021e+06   |       -966.966   |        1.89313   |        1.89313   |       25.97343   |   04:17:10   |   02:55:02   |
59600       |   -2.60306e+06   |    -2.6021e+06   |       -954.726   |       1.904375   |       1.904375   |        27.6574   |   04:17:37   |   02:54:37   |
59700       |   -2.60307e+06   |   -2.60211e+06   |       -957.283   |       1.899865   |       1.899865   |       15.51385   |   04:18:03   |   02:54:11   |
59800       |   -2.60307e+06   |   -2.60211e+06   |       -961.049   |       1.895599   |       1.895599   |       23.68384   |   04:18:29   |   02:53:45   |
59900       |   -2.60307e+06   |   -2.60211e+06   |       -955.943   |       1.901727   |       1.901727   |       17.16807   |   04:18:55   |   02:53:19   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
60000       |   -2.60307e+06   |   -2.60211e+06   |       -961.379   |       1.901727   |       1.901727   |       23.80859   |   04:19:21   |   02:52:54   |
60100       |   -2.60306e+06   |   -2.60211e+06   |       -959.617   |       1.914701   |       1.914701   |       16.30249   |   04:19:48   |   02:52:28   |
60200       |   -2.60305e+06   |    -2.6021e+06   |       -950.173   |       1.913519   |       1.913519   |       16.14609   |   04:20:14   |   02:52:02   |
60300       |   -2.60306e+06   |    -2.6021e+06   |       -956.066   |       1.912204   |       1.912204   |        25.2397   |   04:20:41   |   02:51:37   |
60400       |   -2.60307e+06   |    -2.6021e+06   |        -966.07   |       1.913255   |       1.913255   |       28.10363   |   04:21:07   |   02:51:11   |
60500       |   -2.60307e+06   |   -2.60211e+06   |        -963.34   |       1.913655   |       1.913655   |       28.71544   |   04:21:34   |   02:50:46   |
60600       |   -2.60307e+06   |   -2.60211e+06   |       -960.762   |       1.917887   |       1.917887   |       25.71537   |   04:22:00   |   02:50:20   |
60700       |   -2.60307e+06   |   -2.60211e+06   |       -960.215   |       1.919491   |       1.919491   |        24.0967   |   04:22:26   |   02:49:54   |
60800       |   -2.60306e+06   |   -2.60211e+06   |       -954.573   |       1.925537   |       1.925537   |       24.17437   |   04:22:51   |   02:49:28   |
60900       |   -2.60306e+06   |   -2.60211e+06   |       -953.832   |       1.939676   |       1.939676   |       25.97146   |   04:23:17   |   02:49:02   |
61000       |   -2.60307e+06   |   -2.60211e+06   |       -961.207   |       1.935785   |       1.935785   |       19.49501   |   04:23:43   |   02:48:36   |
61100       |   -2.60306e+06   |    -2.6021e+06   |       -955.168   |       1.931625   |       1.931625   |       28.86444   |   04:24:08   |   02:48:09   |
61200       |   -2.60306e+06   |   -2.60211e+06   |       -956.985   |       1.917916   |       1.917916   |       23.58434   |   04:24:33   |   02:47:43   |
61300       |   -2.60307e+06   |   -2.60211e+06   |       -962.659   |       1.936716   |       1.936716   |        25.1398   |   04:24:58   |   02:47:16   |
61400       |   -2.60306e+06   |    -2.6021e+06   |       -960.969   |       1.945708   |       1.945708   |        26.6176   |   04:25:24   |   02:46:50   |
61500       |   -2.60308e+06   |   -2.60211e+06   |       -970.088   |       1.928645   |       1.928645   |       28.96103   |   04:25:50   |   02:46:24   |
61600       |   -2.60307e+06   |   -2.60211e+06   |        -962.09   |       1.920323   |       1.920323   |       27.42704   |   04:26:16   |   02:45:59   |
61700       |   -2.60307e+06   |   -2.60211e+06   |       -958.393   |       1.922571   |       1.922571   |       28.14789   |   04:26:43   |   02:45:33   |
61800       |   -2.60307e+06   |    -2.6021e+06   |       -963.086   |       1.931998   |       1.931998   |       27.24352   |   04:27:09   |   02:45:07   |
61900       |   -2.60306e+06   |   -2.60211e+06   |        -953.14   |       1.924056   |       1.924056   |       19.06044   |   04:27:36   |   02:44:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
62000       |   -2.60307e+06   |   -2.60211e+06   |       -954.286   |       1.936012   |       1.936012   |       14.46203   |   04:28:02   |   02:44:16   |
62100       |   -2.60307e+06   |   -2.60211e+06   |         -957.5   |        1.94013   |        1.94013   |       27.28906   |   04:28:29   |   02:43:51   |
62200       |   -2.60306e+06   |    -2.6021e+06   |       -958.736   |       1.946518   |       1.946518   |       20.95866   |   04:28:54   |   02:43:24   |
62300       |   -2.60306e+06   |    -2.6021e+06   |       -955.382   |       1.949713   |       1.949713   |       25.35132   |   04:29:20   |   02:42:59   |
62400       |   -2.60306e+06   |    -2.6021e+06   |       -960.111   |       1.945579   |       1.945579   |       25.45551   |   04:29:45   |   02:42:32   |
62500       |   -2.60306e+06   |    -2.6021e+06   |       -958.993   |       1.948004   |       1.948004   |       28.06468   |   04:30:11   |   02:42:06   |
62600       |   -2.60307e+06   |    -2.6021e+06   |       -965.506   |       1.950046   |       1.950046   |       24.01467   |   04:30:36   |   02:41:40   |
62700       |   -2.60307e+06   |    -2.6021e+06   |       -969.048   |       1.947375   |       1.947375   |       29.53243   |   04:31:03   |   02:41:14   |
62800       |   -2.60307e+06   |    -2.6021e+06   |       -969.954   |       1.938489   |       1.938489   |       27.46123   |   04:31:30   |   02:40:49   |
62900       |   -2.60307e+06   |    -2.6021e+06   |       -960.704   |       1.943755   |       1.943755   |       25.25932   |   04:31:57   |   02:40:24   |
63000       |   -2.60306e+06   |   -2.60211e+06   |       -955.857   |       1.937575   |       1.937575   |        15.8247   |   04:32:22   |   02:39:57   |
63100       |   -2.60306e+06   |   -2.60211e+06   |       -957.071   |       1.940301   |       1.940301   |       25.69394   |   04:32:48   |   02:39:31   |
63200       |   -2.60307e+06   |   -2.60211e+06   |       -960.764   |       1.936911   |       1.936911   |       28.66459   |   04:33:14   |   02:39:05   |
63300       |   -2.60307e+06   |    -2.6021e+06   |       -966.087   |       1.941194   |       1.941194   |       29.82594   |   04:33:39   |   02:38:39   |
63400       |   -2.60306e+06   |    -2.6021e+06   |       -961.385   |       1.943517   |       1.943517   |       22.94985   |   04:34:05   |   02:38:13   |
63500       |   -2.60306e+06   |    -2.6021e+06   |        -955.07   |       1.940537   |       1.940537   |        23.2715   |   04:34:30   |   02:37:47   |
63600       |   -2.60307e+06   |    -2.6021e+06   |       -963.827   |        1.94394   |        1.94394   |        27.1698   |   04:34:56   |   02:37:21   |
63700       |   -2.60307e+06   |   -2.60211e+06   |       -966.073   |       1.940551   |       1.940551   |        29.8713   |   04:35:21   |   02:36:54   |
63800       |   -2.60307e+06   |    -2.6021e+06   |       -963.352   |       1.944439   |       1.944439   |       24.56693   |   04:35:46   |   02:36:28   |
63900       |   -2.60306e+06   |   -2.60211e+06   |       -955.353   |       1.951014   |       1.951014   |       23.02326   |   04:36:11   |   02:36:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
64000       |   -2.60307e+06   |   -2.60211e+06   |       -962.939   |       1.951014   |       1.951014   |       28.42737   |   04:36:36   |   02:35:35   |
64100       |   -2.60307e+06   |    -2.6021e+06   |        -962.45   |        1.95018   |        1.95018   |       26.18735   |   04:37:01   |   02:35:08   |
64200       |   -2.60308e+06   |   -2.60211e+06   |       -973.226   |        1.96072   |        1.96072   |       25.71441   |   04:37:27   |   02:34:42   |
64300       |   -2.60307e+06   |    -2.6021e+06   |       -967.403   |       1.942503   |       1.942503   |       23.01452   |   04:37:53   |   02:34:17   |
64400       |   -2.60308e+06   |   -2.60211e+06   |       -967.011   |       1.938843   |       1.938843   |        28.4938   |   04:38:18   |   02:33:50   |
64500       |   -2.60308e+06   |   -2.60211e+06   |       -964.965   |       1.930122   |       1.930122   |       23.29455   |   04:38:45   |   02:33:25   |
64600       |   -2.60308e+06   |   -2.60211e+06   |       -973.594   |       1.925564   |       1.925564   |       21.95915   |   04:39:14   |   02:33:00   |
64700       |   -2.60306e+06   |    -2.6021e+06   |       -960.198   |       1.925564   |       1.925564   |       18.08837   |   04:39:41   |   02:32:35   |
64800       |   -2.60306e+06   |   -2.60211e+06   |       -957.812   |       1.922184   |       1.922184   |       18.76027   |   04:40:07   |   02:32:09   |
64900       |   -2.60307e+06   |   -2.60211e+06   |       -961.284   |       1.917625   |       1.917625   |         20.533   |   04:40:33   |   02:31:43   |
65000       |   -2.60306e+06   |    -2.6021e+06   |       -956.679   |       1.932703   |       1.932703   |       22.56031   |   04:40:59   |   02:31:17   |
65100       |   -2.60305e+06   |    -2.6021e+06   |       -950.583   |       1.937671   |       1.937671   |       17.02581   |   04:41:24   |   02:30:51   |
65200       |   -2.60307e+06   |   -2.60211e+06   |       -960.433   |       1.934287   |       1.934287   |       23.94661   |   04:41:50   |   02:30:25   |
65300       |   -2.60305e+06   |    -2.6021e+06   |       -949.686   |       1.941869   |       1.941869   |       27.85247   |   04:42:16   |   02:29:59   |
65400       |   -2.60306e+06   |   -2.60211e+06   |       -952.775   |       1.938468   |       1.938468   |       24.87711   |   04:42:41   |   02:29:33   |
65500       |   -2.60306e+06   |    -2.6021e+06   |        -957.89   |       1.938022   |       1.938022   |       26.02596   |   04:43:06   |   02:29:06   |
65600       |   -2.60307e+06   |   -2.60211e+06   |         -965.1   |        1.93898   |        1.93898   |       23.71749   |   04:43:32   |   02:28:40   |
65700       |   -2.60306e+06   |    -2.6021e+06   |       -953.437   |       1.941334   |       1.941334   |        18.8962   |   04:43:57   |   02:28:14   |
65800       |   -2.60306e+06   |   -2.60211e+06   |       -959.715   |       1.931842   |       1.931842   |       29.10503   |   04:44:23   |   02:27:48   |
65900       |   -2.60306e+06   |   -2.60211e+06   |       -958.643   |       1.918245   |       1.918245   |       18.81232   |   04:44:48   |   02:27:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
66000       |   -2.60308e+06   |   -2.60211e+06   |       -963.753   |       1.910901   |       1.910901   |       28.64412   |   04:45:14   |   02:26:56   |
66100       |   -2.60307e+06   |   -2.60211e+06   |       -960.469   |       1.922313   |       1.922313   |       29.78541   |   04:45:39   |   02:26:29   |
66200       |   -2.60306e+06   |    -2.6021e+06   |       -954.462   |        1.92459   |        1.92459   |        29.3542   |   04:46:04   |   02:26:03   |
66300       |   -2.60306e+06   |    -2.6021e+06   |       -957.214   |       1.920544   |       1.920544   |       29.01893   |   04:46:30   |   02:25:37   |
66400       |   -2.60306e+06   |   -2.60211e+06   |       -950.302   |       1.920544   |       1.920544   |       15.36531   |   04:46:55   |   02:25:11   |
66500       |   -2.60306e+06   |    -2.6021e+06   |       -961.174   |        1.91968   |        1.91968   |       23.99923   |   04:47:21   |   02:24:45   |
66600       |   -2.60306e+06   |    -2.6021e+06   |       -956.281   |       1.912606   |       1.912606   |       21.33507   |   04:47:45   |   02:24:18   |
66700       |   -2.60307e+06   |    -2.6021e+06   |       -965.187   |       1.917002   |       1.917002   |       24.37898   |   04:48:12   |   02:23:53   |
66800       |   -2.60307e+06   |    -2.6021e+06   |       -964.345   |       1.917002   |       1.917002   |       29.64233   |   04:48:38   |   02:23:27   |
66900       |   -2.60306e+06   |   -2.60211e+06   |       -957.994   |       1.914601   |       1.914601   |       20.94708   |   04:49:04   |   02:23:01   |
67000       |   -2.60307e+06   |   -2.60211e+06   |       -962.569   |       1.917932   |       1.917932   |       25.66463   |   04:49:29   |   02:22:34   |
67100       |   -2.60306e+06   |   -2.60211e+06   |       -954.462   |       1.917944   |       1.917944   |       24.91883   |   04:49:54   |   02:22:08   |
67200       |   -2.60306e+06   |   -2.60211e+06   |       -946.631   |       1.916318   |       1.916318   |        27.9576   |   04:50:20   |   02:21:42   |
67300       |   -2.60308e+06   |   -2.60211e+06   |       -966.482   |       1.917463   |       1.917463   |       24.34001   |   04:50:45   |   02:21:16   |
67400       |   -2.60307e+06   |   -2.60211e+06   |       -955.049   |       1.936322   |       1.936322   |       19.35269   |   04:51:11   |   02:20:50   |
67500       |   -2.60306e+06   |   -2.60211e+06   |       -956.589   |       1.940215   |       1.940215   |       18.35352   |   04:51:37   |   02:20:24   |
67600       |   -2.60307e+06   |   -2.60211e+06   |       -958.967   |       1.934118   |       1.934118   |       21.49384   |   04:52:02   |   02:19:58   |
67700       |   -2.60306e+06   |   -2.60211e+06   |       -957.894   |       1.928338   |       1.928338   |       27.48159   |   04:52:27   |   02:19:31   |
67800       |   -2.60307e+06   |   -2.60211e+06   |       -961.382   |       1.922998   |       1.922998   |       20.41555   |   04:52:53   |   02:19:05   |
67900       |   -2.60307e+06   |   -2.60211e+06   |        -964.36   |       1.925285   |       1.925285   |       18.98426   |   04:53:19   |   02:18:39   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
68000       |   -2.60308e+06   |   -2.60211e+06   |       -974.356   |         1.9441   |         1.9441   |       22.39439   |   04:53:45   |   02:18:14   |
68100       |   -2.60308e+06   |   -2.60211e+06   |       -965.858   |       1.946021   |       1.946021   |       23.12021   |   04:54:12   |   02:17:48   |
68200       |   -2.60307e+06   |   -2.60211e+06   |        -963.82   |        1.93302   |        1.93302   |        22.2524   |   04:54:38   |   02:17:22   |
68300       |   -2.60307e+06   |   -2.60211e+06   |       -956.472   |       1.937616   |       1.937616   |       23.33842   |   04:55:05   |   02:16:57   |
68400       |   -2.60307e+06   |   -2.60211e+06   |       -961.441   |       1.936951   |       1.936951   |       23.37679   |   04:55:32   |   02:16:31   |
68500       |   -2.60307e+06   |   -2.60211e+06   |       -959.575   |       1.946598   |       1.946598   |       22.20361   |   04:55:58   |   02:16:06   |
68600       |   -2.60306e+06   |    -2.6021e+06   |        -959.87   |       1.933202   |       1.933202   |        22.8022   |   04:56:24   |   02:15:40   |
68700       |   -2.60306e+06   |   -2.60211e+06   |       -957.589   |       1.936145   |       1.936145   |       18.90135   |   04:56:49   |   02:15:13   |
68800       |   -2.60306e+06   |   -2.60211e+06   |       -953.883   |       1.938316   |       1.938316   |       15.62978   |   04:57:16   |   02:14:48   |
68900       |   -2.60306e+06   |    -2.6021e+06   |       -952.942   |       1.951616   |       1.951616   |       26.54445   |   04:57:41   |   02:14:22   |
69000       |   -2.60306e+06   |    -2.6021e+06   |       -958.454   |       1.930139   |       1.930139   |       25.45209   |   04:58:06   |   02:13:55   |
69100       |   -2.60307e+06   |   -2.60211e+06   |       -959.337   |       1.937272   |       1.937272   |        19.1309   |   04:58:32   |   02:13:29   |
69200       |   -2.60307e+06   |   -2.60211e+06   |       -961.879   |       1.937272   |       1.937272   |       23.98469   |   04:58:58   |   02:13:03   |
69300       |   -2.60306e+06   |    -2.6021e+06   |       -956.943   |       1.931612   |       1.931612   |        25.9653   |   04:59:23   |   02:12:37   |
69400       |   -2.60307e+06   |   -2.60211e+06   |       -961.453   |       1.931017   |       1.931017   |        29.3198   |   04:59:48   |   02:12:11   |
69500       |   -2.60307e+06   |    -2.6021e+06   |       -966.176   |       1.941934   |       1.941934   |       27.35751   |   05:00:14   |   02:11:45   |
69600       |   -2.60306e+06   |   -2.60211e+06   |       -953.564   |       1.938454   |       1.938454   |       18.24676   |   05:00:40   |   02:11:19   |
69700       |   -2.60308e+06   |   -2.60211e+06   |       -968.119   |       1.945659   |       1.945659   |       25.13836   |   05:01:06   |   02:10:53   |
69800       |   -2.60307e+06   |   -2.60211e+06   |       -961.489   |       1.943815   |       1.943815   |       23.49402   |   05:01:31   |   02:10:27   |
