Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
440	-3550985	-3550991	5.996031	5.108103e+07	1	0.00223551	0.0018714	0.0208123	0.00444664	0.0998572	0.0287756	0.011559	0.0881507	0.0503512	0.00827521	0.16167	0.00385009	0.00188006	0.0174376	0.645011	0.0154337	0.00899974	0.00664547	0.0277459	0.0128815	0.0052802	0.00703356	0.00558279	4.4424e-06	0.112701	0.00703816	0.00609822	0.0236442	0.00878509	0.356133	0	0.172986	0.360666	0	0.110214	0.356133	0.172986	0.360666	0.110214	6.588308e-07	0.281297	0.219928	0.218356	0.280418	4	0.999822	0.999955	1.00005	1.00018	1.394056
450	-3550987	-3550993	6.003704	8.003175e+07	1	0.00218647	0.0018714	0.0208123	0.00444664	0.100102	0.0283349	0.0112764	0.0881507	0.0503512	0.00827521	0.16167	0.00385009	0.00186014	0.0174376	0.645011	0.0151943	0.00899974	0.00666065	0.0277459	0.0128815	0.0052802	0.00704313	0.0056157	8.36871e-06	0.112585	0.00695739	0.00621686	0.0236784	0.00878509	0.512126	0	0.0350861	0.0423602	0	0.410428	0.512126	0.0350861	0.0423602	0.410428	1.017292e-05	0.281297	0.219928	0.218356	0.280418	4	0.999858	0.999964	1.00004	1.00014	1.393288
460	-3550962	-3550987	24.41384	1e+08	0	0.00218647	0.0018714	0.0208123	0.00448624	0.100102	0.0283349	0.0112764	0.0881507	0.0505277	0.0085848	0.16167	0.00385009	0.00183016	0.0174567	0.645011	0.0156607	0.00899974	0.00666065	0.0277459	0.0129259	0.0053367	0.00704313	0.00540729	1.36447e-05	0.112585	0.00690699	0.00621686	0.0239387	0.00875147	0.0774495	0	0.236214	0.41799	0	0.268346	0.0774495	0.236214	0.41799	0.268346	2.587835e-06	0.281297	0.219928	0.218356	0.280418	4	0.999873	0.999968	1.00003	1.00013	1.394344
470	-3550983	-3550989	5.987919	7.976507e+07	1	0.00218647	0.00189201	0.0208123	0.00458556	0.100102	0.0283349	0.01121	0.0881507	0.0505277	0.0085848	0.16167	0.00385009	0.00181584	0.0174567	0.645011	0.0156607	0.00918012	0.00666065	0.0277459	0.0129259	0.0053367	0.00707558	0.00540729	6.73569e-06	0.112585	0.00690699	0.00625191	0.0239387	0.00899511	0.435283	0	0.1592	0.12397	0	0.281547	0.435283	0.1592	0.12397	0.281547	2.72777e-06	0.281297	0.219928	0.218356	0.280418	4	0.999858	0.999963	1.00004	1.00014	1.394867
480	-3550968	-3550992	24.40998	1e+08	0	0.00219347	0.00189201	0.0208123	0.00458556	0.100102	0.0283349	0.01121	0.0887306	0.0498167	0.0085848	0.16167	0.00385009	0.00188733	0.0174567	0.645011	0.0157245	0.00904458	0.00691935	0.0277459	0.0129259	0.00498635	0.00732445	0.00543363	2.83483e-06	0.112585	0.00669404	0.00627685	0.0239387	0.00898872	0.194514	0	0.18423	0.383892	0	0.237364	0.194514	0.18423	0.383892	0.237364	1.055854e-05	0.281297	0.219928	0.218356	0.280418	4	0.999873	0.999968	1.00003	1.00013	1.394728
490	-3550969	-3550994	24.4255	1e+08	0	0.00225327	0.00189201	0.0206642	0.00446103	0.100102	0.0283349	0.0113329	0.0887306	0.0498167	0.00859304	0.16167	0.00385009	0.00188733	0.0174567	0.645011	0.0157245	0.00873701	0.00701279	0.0273448	0.0129634	0.00500005	0.0073431	0.00556864	2.84412e-06	0.112585	0.00669404	0.00608759	0.0233878	0.00867	0.416378	0	0.00735714	0.455506	0	0.120759	0.416378	0.00735714	0.455506	0.120759	5.832332e-06	0.281297	0.219928	0.218356	0.280418	4	0.999873	0.999968	1.00003	1.00013	1.393177
500	-3550973	-3550998	24.41736	1e+08	0	0.00224336	0.00189201	0.0206642	0.00439019	0.100102	0.0282213	0.0113329	0.0887306	0.049941	0.00859304	0.162446	0.00389721	0.00179429	0.0175163	0.645011	0.0159266	0.00873701	0.00675154	0.0273448	0.0129634	0.00490412	0.0073431	0.00556864	9.2506e-06	0.112585	0.00668748	0.00608759	0.0233878	0.00891947	0.295367	0	0.0652833	0.28389	0	0.35546	0.295367	0.0652833	0.28389	0.35546	4.519235e-06	0.281297	0.219928	0.218356	0.280418	4	0.999873	0.999968	1.00003	1.00013	1.393992
510	-3550991	-3550997	6.006538	6.076662e+07	1	0.00220451	0.00181423	0.0206642	0.00439019	0.100102	0.0282213	0.0113329	0.0887306	0.0508527	0.00840369	0.161373	0.00389721	0.00179429	0.0175163	0.645011	0.0159266	0.00873701	0.00656123	0.0273448	0.0128748	0.00509705	0.00701921	0.00531013	2.72734e-05	0.112585	0.00668748	0.00621901	0.0233878	0.00891947	0.0528198	0	0.000949729	0.594864	0	0.351367	0.0528198	0.000949729	0.594864	0.351367	2.085494e-06	0.281297	0.219928	0.218356	0.280418	4	0.999837	0.999958	1.00004	1.00016	1.393006
520	-3550996	-3551002	6.008538	2.375174e+07	1	0.00219905	0.00185862	0.0209925	0.00439019	0.100102	0.0282213	0.0118154	0.0888894	0.0508527	0.00840369	0.161373	0.00377215	0.00179429	0.0175163	0.645011	0.0158341	0.00873701	0.00658787	0.0273448	0.0126615	0.00509705	0.00697505	0.00542385	2.81451e-05	0.11143	0.00684063	0.00636861	0.0233878	0.00889675	0.193472	0	0.00538767	0.248432	0	0.552709	0.193472	0.00538767	0.248432	0.552709	5.192276e-06	0.281297	0.219928	0.218356	0.280418	4	0.999739	0.999933	1.00007	1.00026	1.392805
530	-3550974	-3550998	24.43955	1e+08	0	0.002235	0.00190285	0.0205375	0.00449653	0.100102	0.0282213	0.0115837	0.0888894	0.0508527	0.00850924	0.161373	0.00377215	0.00179429	0.0175163	0.643948	0.0158341	0.00873701	0.00697669	0.0273448	0.0126615	0.00494739	0.00697505	0.00542385	1.93665e-05	0.11143	0.00696371	0.00636861	0.0235834	0.00877282	0.423818	0	0.00856501	0.0518841	0	0.515733	0.423818	0.00856501	0.0518841	0.515733	2.688738e-06	0.281297	0.219928	0.218356	0.280418	4	0.999873	0.999968	1.00003	1.00013	1.391772
540	-3550963	-3550988	24.43662	1e+08	0	0.00216241	0.00194804	0.0207094	0.00449653	0.100102	0.0282213	0.011474	0.0889312	0.0508527	0.00850924	0.161373	0.00377215	0.00192293	0.0171292	0.643948	0.0158341	0.00910453	0.00692444	0.0273448	0.0126615	0.00499762	0.0069731	0.00577687	3.016e-05	0.11143	0.00689224	0.00618765	0.0235834	0.00877282	0.0941405	0	0.17127	0.158103	0	0.576487	0.0941405	0.17127	0.158103	0.576487	2.070283e-07	0.280991	0.219689	0.218119	0.2812	4	0.999873	0.999968	1.00003	1.00013	1.392065
550	-3550961	-3550967	6.008956	9.394354e+07	1	0.00216241	0.00191183	0.0205154	0.00462681	0.100102	0.0283925	0.0115067	0.0889312	0.0508527	0.00850924	0.162298	0.00385617	0.00173334	0.0173289	0.643948	0.0156125	0.00910453	0.00691028	0.0273448	0.0126615	0.00524726	0.00703541	0.00568017	1.22646e-05	0.111044	0.00689224	0.00618765	0.0235834	0.00877282	0.243377	0	0.344798	0.378293	0	0.0335323	0.243377	0.344798	0.378293	0.0335323	2.740774e-07	0.281823	0.21738	0.218765	0.282032	4	0.999869	0.999966	1.00003	1.00013	1.392764
560	-3550943	-3550967	24.42266	1e+08	0	0.00216241	0.00178893	0.0205344	0.00462681	0.100102	0.0283925	0.0115067	0.0889312	0.0506154	0.00850924	0.162298	0.00380458	0.00179373	0.0173289	0.643948	0.0156125	0.00910453	0.00691028	0.0273448	0.0131564	0.00524726	0.0074174	0.00557347	2.62493e-05	0.111044	0.00691796	0.00618765	0.023711	0.00886529	0.12692	0	0.268899	0.304664	0	0.299517	0.12692	0.268899	0.304664	0.299517	6.215114e-07	0.281823	0.21738	0.218765	0.282032	4	0.999873	0.999968	1.00003	1.00013	1.393461
570	-3550949	-3550974	24.43258	1e+08	0	0.0022315	0.00183154	0.0205344	0.00429691	0.100102	0.0283925	0.0114023	0.0889312	0.0506038	0.00839507	0.162298	0.00388486	0.00173199	0.0170941	0.643948	0.0156125	0.00883799	0.00691028	0.0273448	0.0131564	0.00541565	0.0074174	0.00536065	1.0953e-05	0.111044	0.00691796	0.00618765	0.023711	0.00886473	0.0488307	0	0.732357	0.0426584	0	0.176154	0.0488307	0.732357	0.0426584	0.176154	6.484139e-07	0.281823	0.21738	0.218765	0.282032	4	0.999873	0.999968	1.00003	1.00013	1.39247
580	-3550948	-3550972	24.44099	1e+08	0	0.00222266	0.00183154	0.0205344	0.0044088	0.100206	0.0284481	0.0114023	0.0889312	0.0504954	0.00839507	0.162298	0.00388486	0.00169172	0.0171275	0.643948	0.0151149	0.00881968	0.00691028	0.0271373	0.0131564	0.00540839	0.00714935	0.00536065	2.78529e-05	0.111044	0.00682682	0.00618765	0.0237948	0.00886473	0.0184138	0	0.062848	0.720751	0	0.197988	0.0184138	0.062848	0.720751	0.197988	8.711236e-07	0.281823	0.21738	0.218765	0.282032	4	0.999873	0.999968	1.00003	1.00013	1.391628
590	-3550966	-3550972	5.997886	9.264063e+07	1	0.00213871	0.00187715	0.0205344	0.00444449	0.100206	0.0284481	0.0114023	0.0889312	0.0508347	0.00839507	0.162298	0.00394342	0.00186136	0.0175175	0.643948	0.0158236	0.00881968	0.00682898	0.0277304	0.0131564	0.00540839	0.00709332	0.00557157	5.86639e-06	0.111386	0.00641949	0.00618765	0.0237948	0.00886473	0.647824	0	0.0142832	0.0179857	0	0.319907	0.647824	0.0142832	0.0179857	0.319907	1.332468e-06	0.281823	0.21738	0.218765	0.282032	4	0.999868	0.999966	1.00003	1.00013	1.393871
600	-3550968	-3550974	5.950028	9.451083e+07	1	0.00215209	0.00181575	0.0205344	0.00444449	0.100206	0.0284701	0.0114868	0.0889312	0.0507993	0.00855613	0.162434	0.00394584	0.00186136	0.0173548	0.647462	0.0158236	0.00881968	0.00682898	0.0270921	0.0128853	0.00530576	0.00698974	0.00538988	3.35347e-06	0.112525	0.00732834	0.00626438	0.0237948	0.00915047	0.240362	0	0.00986958	0.100323	0	0.649446	0.240362	0.00986958	0.100323	0.649446	4.107481e-08	0.281823	0.21738	0.218765	0.282032	4	0.999869	0.999966	1.00003	1.00013	1.398657
610	-3550960	-3550966	6.007003	4.777429e+07	1	0.00214404	0.00183878	0.0205344	0.00452032	0.100206	0.0284021	0.011345	0.0889312	0.0506715	0.0086304	0.162108	0.00379089	0.00189596	0.0176137	0.64277	0.0154205	0.00881968	0.00674473	0.0270921	0.0133236	0.0051201	0.00698855	0.00543832	1.02824e-05	0.112525	0.00721983	0.00621079	0.02379	0.00885316	0.383539	0	0.316308	0.0581333	0	0.24202	0.383539	0.316308	0.0581333	0.24202	2.796539e-07	0.28167	0.217262	0.218646	0.282423	4	0.999816	0.999953	1.00005	1.00018	1.392959
620	-3550958	-3550964	6.009322	1.675328e+07	1	0.002265	0.00184251	0.0205344	0.00438954	0.0992885	0.0284322	0.011345	0.0889312	0.0506715	0.0086304	0.162108	0.00385138	0.00172463	0.0174805	0.64277	0.0155298	0.00910289	0.00675849	0.0275061	0.0132323	0.0051201	0.00715032	0.00530541	8.0469e-06	0.112582	0.00721983	0.00631112	0.0237833	0.00885316	0.71529	0	0.176851	0.0272944	0	0.0805641	0.71529	0.176851	0.0272944	0.0805641	4.315606e-07	0.28167	0.217262	0.218646	0.282423	4	0.99969	0.999921	1.00008	1.00031	1.392727
630	-3550953	-3550959	6.003926	9.664097e+07	1	0.00225217	0.00184629	0.0207786	0.00438954	0.0996289	0.0284334	0.0113588	0.0889312	0.0506715	0.00844101	0.16231	0.00385443	0.00178328	0.0174805	0.64277	0.0155298	0.00912454	0.00673055	0.027647	0.0129311	0.00506652	0.00715032	0.00571329	1.2311e-06	0.112582	0.00696926	0.00625529	0.0237833	0.00885316	0.156749	0	0.263425	0.117649	0	0.462176	0.156749	0.263425	0.117649	0.462176	7.024448e-07	0.28167	0.217262	0.218646	0.282423	4	0.99987	0.999968	1.00003	1.00013	1.393267
640	-3550940	-3550964	24.40296	1e+08	0	0.00222278	0.00191168	0.0207786	0.00443372	0.0996289	0.0284334	0.0113696	0.0889312	0.050403	0.00844101	0.162078	0.00385443	0.00178328	0.0176205	0.645143	0.015847	0.00912454	0.00682027	0.027647	0.0129482	0.00505914	0.00715032	0.00575267	1.76055e-06	0.112582	0.00693956	0.00636822	0.023286	0.00887208	0.126044	0	0.694639	0.106606	0	0.0727121	0.126044	0.694639	0.106606	0.0727121	4.617956e-06	0.28167	0.217262	0.218646	0.282423	4	0.999873	0.999968	1.00003	1.00013	1.395431
650	-3550936	-3550960	24.41016	1e+08	0	0.00222278	0.00191212	0.0207786	0.00443372	0.0996289	0.0284334	0.0113696	0.0889312	0.050403	0.00852479	0.162078	0.00378462	0.00186609	0.0176205	0.645143	0.0158869	0.00896936	0.00683782	0.0272241	0.0129558	0.00495494	0.00715032	0.00565596	7.83172e-07	0.112582	0.00693968	0.00616244	0.0234117	0.0088502	0.115228	0	0.25157	0.0307658	0	0.602436	0.115228	0.25157	0.0307658	0.602436	9.415288e-07	0.28167	0.217262	0.218646	0.282423	4	0.999873	0.999968	1.00003	1.00013	1.394712
660	-3550953	-3550959	5.995747	9.849561e+07	1	0.00222278	0.00181305	0.0206828	0.00457316	0.0991811	0.0284647	0.0113696	0.0889312	0.050403	0.00852479	0.161921	0.00390881	0.00198	0.0174832	0.645143	0.0153837	0.0089855	0.00694457	0.0274719	0.0129558	0.00512912	0.00697698	0.00565596	8.2662e-06	0.112582	0.00670976	0.00616244	0.023694	0.00882357	0.155063	0	0.692968	0.0288591	0	0.12311	0.155063	0.692968	0.0288591	0.12311	7.306695e-07	0.28167	0.217262	0.218646	0.282423	4	0.999872	0.999967	1.00003	1.00013	1.394085
670	-3550939	-3550963	24.42694	1e+08	0	0.00220704	0.00186154	0.0206828	0.00429942	0.0991811	0.0282522	0.011469	0.0890174	0.050403	0.00852479	0.161427	0.00393893	0.00175354	0.0174832	0.644367	0.0154485	0.00880231	0.00706383	0.0274719	0.0128485	0.00512912	0.00727657	0.00565596	2.36416e-06	0.112582	0.0070154	0.00616244	0.0238826	0.00882357	0.0138799	0	0.270256	0.660013	0	0.0558515	0.0138799	0.270256	0.660013	0.0558515	4.549576e-06	0.28167	0.217262	0.218646	0.282423	4	0.999873	0.999968	1.00003	1.00013	1.393033
680	-3550955	-3550961	6.001604	5793624	1	0.00220704	0.00188429	0.0206828	0.00449645	0.0990804	0.0287009	0.011469	0.089284	0.050403	0.00830754	0.161257	0.00393893	0.00185268	0.0175589	0.644367	0.0154485	0.00895134	0.00679964	0.0273596	0.0130662	0.00512912	0.00718811	0.00565596	1.42072e-06	0.112582	0.00705428	0.00616244	0.0238538	0.00875648	0.26808	0	0.106302	0.257526	0	0.368092	0.26808	0.106302	0.257526	0.368092	3.155897e-06	0.28167	0.217262	0.218646	0.282423	4	0.999472	0.999865	1.00013	1.00053	1.393499
690	-3550939	-3550963	24.43566	1e+08	0	0.00217117	0.00193415	0.0205405	0.00420233	0.0990804	0.0286678	0.0112874	0.089284	0.0503006	0.00830754	0.161257	0.00378349	0.00185268	0.0175589	0.644367	0.0156148	0.00894629	0.00679964	0.0273035	0.0128808	0.00512912	0.00718811	0.00546202	5.45016e-06	0.112582	0.00705428	0.00616244	0.023682	0.00875648	0.148217	0	0.0183732	0.0235918	0	0.809818	0.148217	0.0183732	0.0235918	0.809818	2.482632e-07	0.28167	0.217262	0.218646	0.282423	4	0.999873	0.999968	1.00003	1.00013	1.392162
700	-3550956	-3550962	5.985862	7.093377e+07	1	0.00218517	0.00189505	0.0210269	0.00451533	0.100116	0.0286678	0.0112874	0.0887005	0.0506829	0.00842825	0.162025	0.00392468	0.00189532	0.0177088	0.644367	0.0154677	0.00896255	0.00699263	0.0273035	0.0129943	0.00518721	0.00721563	0.00543479	2.44333e-05	0.112582	0.00686247	0.0061817	0.023682	0.00875648	0.253326	0	0.513741	0.0424503	0	0.190483	0.253326	0.513741	0.0424503	0.190483	1.547945e-06	0.28167	0.217262	0.218646	0.282423	4	0.999849	0.999961	1.00004	1.00015	1.395073
710	-3550957	-3550963	5.988323	7.223268e+07	1	0.00218517	0.00179546	0.0210269	0.00451533	0.100116	0.0287396	0.0115802	0.0887005	0.0508437	0.00831556	0.162025	0.00377525	0.0017578	0.0174578	0.644367	0.0154677	0.00896255	0.0068667	0.0271242	0.0129811	0.0052603	0.00720398	0.00562282	8.68191e-06	0.112582	0.00683109	0.00624337	0.023682	0.00878983	0.215297	0	0.0126433	0.54533	0	0.22673	0.215297	0.0126433	0.54533	0.22673	4.134771e-07	0.28167	0.217262	0.218646	0.282423	4	0.999851	0.999963	1.00004	1.00015	1.394827
720	-3550966	-3550972	5.996268	1702310	1	0.00216175	0.0019295	0.0210992	0.00460282	0.100116	0.0289752	0.0112148	0.0887005	0.0508437	0.00879576	0.161991	0.00380674	0.00175782	0.0174301	0.644367	0.0153867	0.00885487	0.00650703	0.0271242	0.0131859	0.0052603	0.0071804	0.00543656	1.4238e-06	0.111372	0.00679989	0.00647022	0.023682	0.00897774	0.243683	0	0.00617697	0.0772918	0	0.672849	0.243683	0.00617697	0.0772918	0.672849	6.889706e-06	0.28167	0.217262	0.218646	0.282423	4	0.999026	0.999751	1.00025	1.00097	1.394032
730	-3550967	-3550973	6.016822	5.96058e+07	1	0.00213725	0.00182989	0.0210992	0.00460282	0.100116	0.0276585	0.0110515	0.0887005	0.050432	0.00843228	0.162216	0.00377367	0.00175101	0.0174164	0.644367	0.0153867	0.00916783	0.00657041	0.0274388	0.0131352	0.00526635	0.0071804	0.00547978	3.23266e-06	0.111372	0.00669165	0.00647022	0.0235717	0.0086578	0.400482	0	0.0395475	0.384452	0	0.175519	0.400482	0.0395475	0.384452	0.175519	7.2962e-06	0.28167	0.217262	0.218646	0.282423	4	0.999835	0.999958	1.00004	1.00016	1.391977
740	-3550964	-3550970	6.009815	3.728949e+07	1	0.00214537	0.00180257	0.0210992	0.00449665	0.0992855	0.0289336	0.0110515	0.0887005	0.0503336	0.00843228	0.162216	0.00386513	0.00180228	0.0172096	0.644367	0.0154307	0.00916783	0.00653171	0.0274388	0.0131352	0.00506552	0.00733365	0.00562005	1.18463e-05	0.111372	0.00683408	0.00615461	0.0240986	0.00874245	0.28214	0	0.237601	0.45395	0	0.0263092	0.28214	0.237601	0.45395	0.0263092	2.059337e-06	0.28167	0.217262	0.218646	0.282423	4	0.999792	0.999947	1.00005	1.00021	1.392678
750	-3550964	-3550970	6.001668	7.955201e+07	1	0.00221892	0.0017575	0.0210992	0.00430541	0.0992855	0.0283099	0.0112557	0.0893884	0.0504603	0.00845369	0.162216	0.00396313	0.00180228	0.0174616	0.644367	0.0154307	0.00883433	0.00653171	0.0277192	0.0127779	0.00495974	0.00712876	0.00562005	2.45143e-06	0.112275	0.00703984	0.00609318	0.0239936	0.00874245	0.252004	0	0.124255	0.17318	0	0.45056	0.252004	0.124255	0.17318	0.45056	1.139984e-06	0.28167	0.217262	0.218646	0.282423	4	0.999858	0.999963	1.00004	1.00014	1.393493
760	-3550940	-3550964	24.42226	1e+08	0	0.00221892	0.00182748	0.0208535	0.00436574	0.0992855	0.0283099	0.0116454	0.0893884	0.0504603	0.00845369	0.161734	0.00383942	0.0018393	0.0174616	0.644367	0.0154307	0.00883433	0.00688744	0.0277192	0.012971	0.00532717	0.00712876	0.0052938	1.4322e-05	0.112275	0.00681312	0.00601585	0.0237247	0.00901548	0.260604	0	0.0241694	0.306645	0	0.408582	0.260604	0.0241694	0.306645	0.408582	8.507584e-06	0.281722	0.217302	0.218501	0.282475	4	0.999873	0.999968	1.00003	1.00013	1.393501
770	-3550937	-3550961	24.41508	1e+08	0	0.00221892	0.00181452	0.0208535	0.00457052	0.0996298	0.0283099	0.0112672	0.0887029	0.0504047	0.00863762	0.161734	0.00391645	0.00193818	0.0174616	0.644367	0.0154307	0.0091545	0.00688744	0.0279244	0.012971	0.00532717	0.0071452	0.00530215	1.16339e-05	0.112651	0.00675988	0.00626227	0.0237247	0.00883989	0.053026	0	0.591209	0.318175	0	0.0375895	0.053026	0.591209	0.318175	0.0375895	1.496322e-06	0.281722	0.217302	0.218501	0.282475	4	0.999873	0.999968	1.00003	1.00013	1.394219
780	-3550943	-3550968	24.41759	1e+08	0	0.00221892	0.001953	0.0208535	0.00451167	0.0996298	0.0283099	0.0112672	0.0887029	0.0508522	0.00850505	0.161734	0.00384911	0.0018161	0.017529	0.644367	0.0151926	0.00886166	0.0067235	0.0279244	0.012971	0.00532717	0.00707306	0.00582488	2.25381e-05	0.112651	0.00675988	0.00607333	0.0237247	0.00873863	0.575457	0	0.19483	0.0251334	0	0.20458	0.575457	0.19483	0.0251334	0.20458	3.596232e-06	0.281722	0.217302	0.218501	0.282475	4	0.999873	0.999968	1.00003	1.00013	1.393968
790	-3550940	-3550965	24.42444	1e+08	0	0.00221892	0.0017967	0.0208535	0.00434195	0.0996298	0.0283099	0.0112672	0.0886245	0.05045	0.00831316	0.161734	0.0037973	0.00196306	0.0171381	0.644367	0.0153078	0.00901377	0.00676332	0.0279244	0.012971	0.00523739	0.00707306	0.00572771	7.37233e-06	0.112651	0.00689216	0.00632135	0.0237247	0.00886255	0.181209	0	0.342776	0.237494	0	0.238521	0.181209	0.342776	0.237494	0.238521	2.494089e-06	0.281722	0.217302	0.218501	0.282475	4	0.999873	0.999968	1.00003	1.00013	1.393283
800	-3550959	-3550965	6.007724	8.636206e+07	1	0.00226051	0.00188336	0.0208535	0.00460999	0.0992427	0.0286748	0.0112672	0.0886245	0.0499692	0.00831316	0.161734	0.003822	0.00190121	0.0176931	0.644367	0.0153783	0.00911995	0.00706059	0.0274847	0.0131778	0.00500256	0.00705146	0.00552593	7.15701e-06	0.111736	0.00689216	0.00612715	0.0242444	0.00886255	0.0637392	0	0.122357	0.558083	0	0.255821	0.0637392	0.122357	0.558083	0.255821	1.354438e-06	0.281722	0.217302	0.218501	0.282475	4	0.999863	0.999966	1.00003	1.00014	1.392887
810	-3550955	-3550961	5.999941	6.015565e+07	1	0.00216275	0.00188336	0.0208535	0.00460999	0.0998506	0.0282008	0.011405	0.0886245	0.050605	0.00844696	0.162745	0.00371722	0.00184995	0.0176826	0.644367	0.0153783	0.00884021	0.00680235	0.0274847	0.0131317	0.00514864	0.00705146	0.00552593	7.15701e-06	0.111736	0.00696037	0.00637026	0.0234039	0.00881962	0.385164	0	0.16728	0.162344	0	0.285212	0.385164	0.16728	0.162344	0.285212	4.59539e-07	0.281722	0.217302	0.218501	0.282475	4	0.999836	0.999958	1.00004	1.00016	1.393666
820	-3550945	-3550969	24.41718	1e+08	0	0.00227184	0.00179507	0.0207212	0.00452606	0.0998112	0.0281255	0.0113506	0.0885077	0.0510619	0.00861602	0.162745	0.00373575	0.00183393	0.0173078	0.644367	0.0153278	0.00942158	0.00690501	0.0274789	0.0131317	0.00514864	0.00705146	0.00552593	3.95505e-05	0.111939	0.00680512	0.00608028	0.0234878	0.00888973	0.0395247	0	0.0308705	0.210432	0	0.719173	0.0395247	0.0308705	0.210432	0.719173	1.631414e-06	0.281722	0.217302	0.218501	0.282475	4	0.999873	0.999968	1.00003	1.00013	1.394009
830	-3550960	-3550966	6.020202	2.59213e+07	1	0.00213554	0.00187586	0.0207212	0.00452606	0.0987948	0.0281255	0.0110486	0.088359	0.0503482	0.00845021	0.162745	0.00387667	0.00189163	0.0175831	0.644367	0.0153278	0.00909602	0.00680821	0.0274762	0.0128198	0.00515831	0.00712942	0.00552593	6.26143e-05	0.111287	0.00680512	0.00637556	0.0239758	0.0089423	0.0367418	0	0.366103	0.477128	0	0.120027	0.0367418	0.366103	0.477128	0.120027	4.965328e-06	0.281722	0.217302	0.218501	0.282475	4	0.99975	0.999936	1.00006	1.00025	1.391639
840	-3550959	-3550965	6.005692	4.373229e+07	1	0.00222998	0.00190394	0.0207823	0.00423633	0.0993591	0.0285568	0.0115659	0.0887355	0.0505906	0.00847422	0.162745	0.0039447	0.0018014	0.0175831	0.643133	0.0156329	0.00897677	0.0068018	0.0276325	0.0126268	0.00506947	0.00712942	0.00568955	1.05814e-05	0.112262	0.00661311	0.00624884	0.0238109	0.0089423	0.352175	0	0.234714	0.229871	0	0.183239	0.352175	0.234714	0.229871	0.183239	2.391749e-06	0.281722	0.217302	0.218501	0.282475	4	0.999808	0.999951	1.00005	1.00019	1.39309
850	-3550962	-3550968	6.003133	2.864323e+07	1	0.00211077	0.00202263	0.0207823	0.00451237	0.0997868	0.0282996	0.0112185	0.0890369	0.0504418	0.00871973	0.162745	0.00379122	0.0018526	0.0175831	0.643133	0.0156329	0.00901269	0.00687238	0.0273323	0.0127683	0.00506947	0.00713502	0.00568955	6.15395e-05	0.112262	0.00669441	0.0061327	0.0238109	0.00883417	0.276742	0	0.43857	0.178874	0	0.105814	0.276742	0.43857	0.178874	0.105814	2.758538e-06	0.282051	0.217556	0.218756	0.281637	4	0.999763	0.999939	1.00006	1.00024	1.393346
860	-3550941	-3550965	24.44554	1e+08	0	0.00226243	0.00186012	0.0208447	0.00450623	0.10009	0.0282996	0.0112185	0.0890369	0.0499228	0.00871973	0.162745	0.00379122	0.00186815	0.0173203	0.641396	0.0156159	0.00901269	0.00666861	0.0273323	0.013019	0.00522597	0.00687014	0.00561528	1.12915e-05	0.112262	0.00663213	0.00624583	0.0238109	0.00896886	0.434086	0	0.293116	0.0327446	0	0.240053	0.434086	0.293116	0.0327446	0.240053	2.267524e-06	0.282051	0.217556	0.218756	0.281637	4	0.999873	0.999968	1.00003	1.00013	1.391174
