Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
400	-3547592	-3547597	4.90414	1.122406e+07	1	0.00210844	0.00183057	0.0212575	0.00459384	0.0989989	0.0341915	0.0115029	0.0886961	0.0502885	0.00850388	0.162158	0.00379109	0.00188531	0.0174596	0.646067	0.0157488	0.0196871	0.112196	0.0130929	8.23353e-07	0.00796702	0.00521361	0.00974491	0.0281949	0.00761511	0.00598122	0.00505469	0.00668929	0.00596492	0.270634	0	0.229088	0.227683	0	0.272595	0.270634	0.229088	0.227683	0.272595	1.067616	0.283515	0.215933	0.216888	0.283664	5	0.999621	0.999903	1.0001	1.00038	1.396484
410	-3547573	-3547597	23.88257	1e+08	0	0.00210844	0.00183057	0.0208963	0.00459384	0.0989989	0.0341307	0.0113908	0.0886961	0.0502885	0.00855148	0.162158	0.00379109	0.00187389	0.0174596	0.646067	0.0157488	0.0197495	0.112415	0.0133306	2.94373e-05	0.00796702	0.00526183	0.00974491	0.0281949	0.00761511	0.00598122	0.00505469	0.00668929	0.00597997	0.27146	0	0.228828	0.227425	0	0.272286	0.27146	0.228828	0.227425	0.272286	0.5087353	0.283515	0.215933	0.216888	0.283664	5	0.999873	0.999968	1.00003	1.00013	1.396597
420	-3547569	-3547593	24.113	1e+08	0	0.00222441	0.00192565	0.0208084	0.00459384	0.0989835	0.0338446	0.0113908	0.0888466	0.0502885	0.00855148	0.162018	0.00379109	0.0018296	0.0174596	0.646067	0.0156583	0.0195745	0.112415	0.0129379	3.10466e-05	0.00796702	0.00531349	0.00964378	0.0281949	0.00761511	0.00598122	0.00513151	0.00668929	0.00588315	0.271621	0	0.228964	0.22756	0	0.271855	0.271621	0.228964	0.22756	0.271855	0.2876893	0.283832	0.216174	0.21713	0.282864	5	0.999873	0.999968	1.00003	1.00013	1.395659
430	-3547590	-3547595	5.829489	4.611474e+07	1	0.00224247	0.00181139	0.021016	0.00449931	0.0989835	0.0339445	0.0115082	0.0888466	0.0502885	0.00875677	0.162018	0.00383512	0.00184734	0.0174596	0.646067	0.0154053	0.0196833	0.112415	0.0129379	2.13178e-05	0.00796702	0.00529828	0.00973922	0.0274944	0.0075518	0.00581866	0.00515788	0.00676471	0.00588315	0.271621	0	0.228964	0.22756	0	0.271855	0.271621	0.228964	0.22756	0.271855	0.1544885	0.283832	0.216174	0.21713	0.282864	5	0.999813	0.999952	1.00005	1.00019	1.395262
440	-3547595	-3547600	4.347258	2.177699e+07	1	0.00219504	0.00182212	0.021016	0.00443916	0.0989835	0.0339445	0.0115082	0.0885269	0.0509294	0.00840576	0.162018	0.00390398	0.00176761	0.0174596	0.646067	0.0155605	0.0196722	0.112415	0.0129379	1.20381e-05	0.00796702	0.00529828	0.00973631	0.0274944	0.0075518	0.0058518	0.00491358	0.00662352	0.00576979	0.271621	0	0.228964	0.22756	0	0.271855	0.271621	0.228964	0.22756	0.271855	1.641433	0.283832	0.216174	0.21713	0.282864	5	0.999728	0.99993	1.00007	1.00027	1.39479
450	-3547577	-3547599	22.91309	1e+08	0	0.00215219	0.00192678	0.0206627	0.00443916	0.0989835	0.0339445	0.0115082	0.0885269	0.050887	0.00840576	0.162018	0.00370179	0.00176761	0.0172301	0.646067	0.0155605	0.0194742	0.112415	0.0129379	1.3107e-05	0.00796702	0.00529828	0.00973631	0.0274944	0.00790039	0.0058518	0.00519094	0.00662352	0.00586427	0.271621	0	0.228964	0.22756	0	0.271855	0.271621	0.228964	0.22756	0.271855	1.498699	0.283832	0.216174	0.21713	0.282864	5	0.999873	0.999968	1.00003	1.00013	1.394548
460	-3547574	-3547598	24.06381	1e+08	0	0.00210594	0.00188431	0.0206627	0.0045817	0.0989835	0.0339445	0.0113109	0.0887864	0.050887	0.00840576	0.162018	0.00381556	0.00175947	0.0178986	0.646067	0.0155605	0.0195564	0.112415	0.0129379	2.06308e-05	0.00818371	0.00529828	0.00984864	0.0274944	0.00768985	0.0061333	0.00511768	0.00662352	0.00586427	0.271621	0	0.228964	0.22756	0	0.271855	0.271621	0.228964	0.22756	0.271855	0.3349206	0.283832	0.216174	0.21713	0.282864	5	0.999873	0.999968	1.00003	1.00013	1.395855
470	-3547577	-3547599	22.89903	1e+08	0	0.00210594	0.0019335	0.020819	0.00463118	0.0989835	0.0334389	0.0113109	0.0887864	0.050887	0.00838857	0.162018	0.00395583	0.0017979	0.0177604	0.646067	0.0156274	0.0190338	0.112415	0.0129379	3.36735e-05	0.00818371	0.00522482	0.00991721	0.0274944	0.00768985	0.00585412	0.00511768	0.00684142	0.00597867	0.271621	0	0.228964	0.22756	0	0.271855	0.271621	0.228964	0.22756	0.271855	1.505909	0.283832	0.216174	0.21713	0.282864	5	0.999873	0.999968	1.00003	1.00013	1.395233
480	-3547575	-3547598	22.53983	1e+08	0	0.00222934	0.00181164	0.020819	0.00463118	0.0989835	0.0334389	0.0113109	0.0887864	0.050887	0.00838857	0.162018	0.00395583	0.00185125	0.0177604	0.646067	0.0153522	0.0190338	0.112415	0.0132317	7.81496e-06	0.00809037	0.00529239	0.00991721	0.0280643	0.00768985	0.00585412	0.00511768	0.00672823	0.00597867	0.271621	0	0.228964	0.22756	0	0.271855	0.271621	0.228964	0.22756	0.271855	1.860332	0.283832	0.216174	0.21713	0.282864	5	0.999873	0.999968	1.00003	1.00013	1.395712
490	-3547576	-3547598	22.60242	1e+08	0	0.00219354	0.00188928	0.020819	0.00449246	0.0979068	0.0334389	0.011382	0.0887864	0.0505803	0.0087188	0.161021	0.00395583	0.00182684	0.0177604	0.646067	0.0154746	0.0195715	0.112415	0.0132317	1.29712e-05	0.00809037	0.00529239	0.00956182	0.0280643	0.00768985	0.00593275	0.00511768	0.00672823	0.00616229	0.27067	0	0.228162	0.230265	0	0.270903	0.27067	0.228162	0.230265	0.270903	1.813017	0.283832	0.216174	0.21713	0.282864	5	0.999873	0.999968	1.00003	1.00013	1.394184
500	-3547581	-3547605	24.10491	1e+08	0	0.00227901	0.00187511	0.020819	0.00449246	0.0979068	0.0342678	0.011382	0.0887864	0.0505803	0.00873287	0.161021	0.00383513	0.00191531	0.0177604	0.646067	0.0154746	0.0195715	0.112415	0.0131593	1.60971e-05	0.00809037	0.00547816	0.0101052	0.0280643	0.00757747	0.00593275	0.00511768	0.00648468	0.00598109	0.2709	0	0.228356	0.23046	0	0.270285	0.2709	0.228356	0.23046	0.270285	0.300484	0.284154	0.215286	0.217376	0.283185	5	0.999873	0.999968	1.00003	1.00013	1.395189
510	-3547604	-3547609	5.295313	5.39891e+07	1	0.00212093	0.00198001	0.020819	0.00460178	0.0979068	0.0336125	0.011382	0.0887864	0.0505803	0.00873287	0.161021	0.00389135	0.00200796	0.0177604	0.64487	0.0154746	0.0189924	0.112415	0.0132357	1.10702e-05	0.00816482	0.00523647	0.0101052	0.0280643	0.00757747	0.00591104	0.00515593	0.00637234	0.00598109	0.2709	0	0.228356	0.23046	0	0.270285	0.2709	0.228356	0.23046	0.270285	0.7135689	0.283612	0.215448	0.217541	0.283399	5	0.999827	0.999956	1.00004	1.00017	1.392771
520	-3547599	-3547599	-0.4939675	7089324	1	0.00216062	0.00188844	0.020819	0.00459198	0.0979068	0.0333464	0.011382	0.0887864	0.0505803	0.00873658	0.161021	0.00389135	0.00186004	0.0174027	0.64487	0.0154746	0.0191049	0.112415	0.0132357	1.00007e-05	0.00816482	0.00523647	0.0101052	0.0274418	0.0078421	0.00591104	0.00504485	0.00680933	0.00598109	0.2709	0	0.228356	0.23046	0	0.270285	0.2709	0.228356	0.23046	0.270285	6.510351	0.283612	0.215448	0.217541	0.283399	5	0.999523	0.999878	1.00012	1.00048	1.392021
530	-3547575	-3547599	23.97023	1e+08	0	0.00211574	0.00180581	0.020819	0.00459198	0.0979068	0.0337376	0.0110947	0.0887864	0.0505803	0.00873658	0.161021	0.00381289	0.00186004	0.0174027	0.64487	0.0154746	0.0191049	0.112415	0.0129386	1.00007e-05	0.00838572	0.00535748	0.00994928	0.02762	0.0078421	0.00591104	0.00509195	0.00695031	0.0059398	0.2709	0	0.228356	0.23046	0	0.270285	0.2709	0.228356	0.23046	0.270285	0.4657164	0.283612	0.215448	0.217541	0.283399	5	0.999873	0.999968	1.00003	1.00013	1.392133
540	-3547595	-3547601	5.781219	4.547838e+07	1	0.00226042	0.00181535	0.020819	0.00459198	0.0979068	0.0337376	0.0114718	0.0887864	0.0505803	0.00869626	0.161021	0.00381289	0.00190777	0.0175333	0.64487	0.0155805	0.0191049	0.112415	0.0130003	8.38123e-06	0.00838572	0.00535748	0.00967315	0.0273267	0.0078421	0.00591104	0.00495114	0.00695031	0.0059398	0.2709	0	0.228356	0.23046	0	0.270285	0.2709	0.228356	0.23046	0.270285	0.2327961	0.283612	0.215448	0.217541	0.283399	5	0.999811	0.999952	1.00005	1.00019	1.392258
550	-3547573	-3547597	23.70324	1e+08	0	0.00226042	0.00181535	0.020819	0.00459198	0.0979068	0.0337376	0.0114718	0.0887864	0.0505803	0.00853691	0.161021	0.00381289	0.00190777	0.0175333	0.64487	0.015016	0.0191049	0.112415	0.0128728	3.87069e-06	0.00828303	0.00535748	0.00967315	0.0278308	0.0078421	0.00588581	0.00497859	0.00668128	0.0059398	0.2709	0	0.228356	0.23046	0	0.270285	0.2709	0.228356	0.23046	0.270285	0.7386719	0.283612	0.215448	0.217541	0.283399	5	0.999873	0.999968	1.00003	1.00013	1.391537
560	-3547574	-3547598	24.16264	1e+08	0	0.00217373	0.00205961	0.020819	0.00459198	0.0979068	0.0337376	0.0114939	0.0887864	0.0505803	0.00859333	0.161021	0.00385139	0.00182432	0.0173611	0.64487	0.015016	0.0191049	0.112415	0.0130462	3.87069e-06	0.00819188	0.00535748	0.00967315	0.0278308	0.0078421	0.00588581	0.00497859	0.00668128	0.0059398	0.2709	0	0.228356	0.23046	0	0.270285	0.2709	0.228356	0.23046	0.270285	0.2782518	0.283612	0.215448	0.217541	0.283399	5	0.999873	0.999968	1.00003	1.00013	1.391638
570	-3547594	-3547599	4.943246	5.120345e+07	1	0.00226416	0.00181698	0.020819	0.00459198	0.0979068	0.0337376	0.0114939	0.0887864	0.0505803	0.00871329	0.161021	0.00385139	0.0020125	0.0173611	0.64487	0.0154783	0.0191049	0.112415	0.0130462	3.55539e-05	0.00819188	0.00519223	0.00967315	0.0278308	0.0078421	0.00588581	0.00515459	0.00668128	0.0059398	0.2709	0	0.228356	0.23046	0	0.270285	0.2709	0.228356	0.23046	0.270285	1.070363	0.283612	0.215448	0.217541	0.283399	5	0.999822	0.999954	1.00005	1.00018	1.392299
580	-3547577	-3547601	24.32964	1e+08	0	0.00214866	0.0019236	0.020819	0.00463638	0.0990596	0.0337376	0.0114939	0.0887864	0.0502735	0.00871329	0.161021	0.00385139	0.00170354	0.0173611	0.64487	0.0154783	0.0191049	0.112415	0.0130462	6.35526e-05	0.00819188	0.00519223	0.00988863	0.0278308	0.0078421	0.00561905	0.00536429	0.00672836	0.0059398	0.271138	0	0.228281	0.230385	0	0.270196	0.271138	0.228281	0.230385	0.270196	0.09659484	0.283731	0.215539	0.217211	0.283518	5	0.999873	0.999968	1.00003	1.00013	1.393105
590	-3547570	-3547594	24.39321	1e+08	0	0.00215239	0.00178891	0.020819	0.00463638	0.0990596	0.0337376	0.011224	0.0887864	0.0502419	0.00842913	0.161021	0.00385139	0.00184324	0.0173611	0.64487	0.0154783	0.0191049	0.113125	0.0129424	1.07649e-05	0.00819188	0.00519223	0.00988863	0.0278308	0.0078421	0.00561905	0.00505998	0.00672836	0.00615409	0.270779	0	0.229301	0.23008	0	0.269839	0.270779	0.229301	0.23008	0.269839	0.03415879	0.283731	0.215539	0.217211	0.283518	5	0.999873	0.999968	1.00003	1.00013	1.392991
600	-3547589	-3547591	1.96696	8.048538e+07	1	0.00224552	0.001819	0.020819	0.00476696	0.0990596	0.0337376	0.0115156	0.0887864	0.0502419	0.00842913	0.161021	0.00385139	0.00176483	0.0173611	0.64487	0.0154068	0.019464	0.113125	0.0129424	2.11351e-05	0.00819188	0.00521404	0.00959455	0.0278308	0.00754407	0.00590703	0.00516047	0.00675544	0.0060997	0.270779	0	0.229301	0.23008	0	0.269839	0.270779	0.229301	0.23008	0.269839	4.034166	0.283731	0.215539	0.217211	0.283518	5	0.999858	0.999963	1.00004	1.00014	1.393547
610	-3547576	-3547599	22.579	1e+08	0	0.00224552	0.00186569	0.020819	0.0043407	0.0990596	0.0339381	0.011426	0.0887864	0.0502419	0.00826047	0.161021	0.00385139	0.00193161	0.0177611	0.64487	0.0154104	0.0195488	0.113125	0.0131324	2.3822e-05	0.00813527	0.00527524	0.00959455	0.0278308	0.00794119	0.00593324	0.0048848	0.00675544	0.00584647	0.270779	0	0.229301	0.23008	0	0.269839	0.270779	0.229301	0.23008	0.269839	1.839714	0.283731	0.215539	0.217211	0.283518	5	0.999873	0.999968	1.00003	1.00013	1.393857
620	-3547577	-3547600	22.36027	1e+08	0	0.00228822	0.00182376	0.020819	0.0043407	0.0990596	0.0338748	0.0113429	0.0887864	0.0502419	0.00846636	0.161021	0.00395637	0.00180395	0.0177611	0.64487	0.0154745	0.0191292	0.112633	0.0131636	1.57193e-05	0.00830311	0.00527524	0.00986397	0.0278308	0.0079932	0.00605868	0.00486449	0.00679171	0.00584647	0.270779	0	0.229301	0.23008	0	0.269839	0.270779	0.229301	0.23008	0.269839	2.060013	0.283731	0.215539	0.217211	0.283518	5	0.999873	0.999968	1.00003	1.00013	1.3937
630	-3547591	-3547595	4.104511	5.689695e+07	1	0.00216384	0.00190807	0.0204105	0.00480703	0.0988605	0.0340748	0.0114169	0.0891726	0.0502419	0.00834903	0.161021	0.00385114	0.00181717	0.0177059	0.64487	0.0155204	0.0194111	0.112633	0.0131636	6.0212e-06	0.00808123	0.00530643	0.00986397	0.02766	0.00740502	0.00599741	0.00513495	0.00675855	0.00584647	0.270779	0	0.229301	0.23008	0	0.269839	0.270779	0.229301	0.23008	0.269839	1.897499	0.283731	0.215539	0.217211	0.283518	5	0.999831	0.999957	1.00004	1.00017	1.393459
640	-3547592	-3547597	4.92789	4.381361e+07	1	0.00216384	0.00175486	0.0212382	0.00473744	0.0988605	0.0340748	0.0114169	0.0891726	0.0507128	0.00865939	0.16155	0.00394704	0.00181717	0.0177059	0.64487	0.0155148	0.0194111	0.112633	0.0131821	3.62275e-06	0.00816685	0.00516529	0.00977173	0.0276909	0.00742064	0.00569672	0.00516232	0.00675855	0.00595525	0.270779	0	0.229301	0.23008	0	0.269839	0.270779	0.229301	0.23008	0.269839	1.056563	0.283731	0.215539	0.217211	0.283518	5	0.999808	0.999951	1.00005	1.00019	1.395214
650	-3547590	-3547595	4.703228	1.288205e+07	1	0.00215169	0.00175486	0.0213376	0.00473744	0.0988605	0.0340748	0.0114178	0.08914	0.0507128	0.0083478	0.16155	0.00393539	0.00181717	0.0177059	0.64487	0.0155148	0.0196536	0.112633	0.0130013	1.85775e-06	0.00816685	0.00529003	0.00958067	0.0277823	0.00753368	0.00584727	0.00527372	0.00669168	0.00595525	0.271263	0	0.229149	0.229928	0	0.26966	0.271263	0.229149	0.229928	0.26966	1.279971	0.283731	0.215539	0.217211	0.283518	5	0.999646	0.99991	1.00009	1.00035	1.39534
660	-3547568	-3547592	24.06861	1e+08	0	0.00225505	0.0018887	0.0213376	0.00469194	0.0988605	0.0340748	0.0114178	0.08914	0.0507128	0.00853661	0.16155	0.00392488	0.00186025	0.0173507	0.64487	0.0153399	0.0195808	0.112664	0.0132099	6.69423e-06	0.00836329	0.00535625	0.00946942	0.0277823	0.00764006	0.00593766	0.0051169	0.00669168	0.0058693	0.271143	0	0.229488	0.229827	0	0.269542	0.271143	0.229488	0.229827	0.269542	0.3336642	0.283731	0.215539	0.217211	0.283518	5	0.999873	0.999968	1.00003	1.00013	1.3955
670	-3547593	-3547596	2.99305	1.710959e+07	1	0.00221534	0.00179571	0.0205914	0.00444165	0.0988605	0.0340748	0.0114178	0.08914	0.0507548	0.00853661	0.162146	0.00366058	0.0018432	0.017534	0.64487	0.0153399	0.0195808	0.112664	0.013242	2.34336e-05	0.00796555	0.00529409	0.00960221	0.0277823	0.0075422	0.00593766	0.00504386	0.00687738	0.0058693	0.271553	0	0.229835	0.228664	0	0.269948	0.271553	0.229835	0.228664	0.269948	2.997069	0.283731	0.215539	0.217211	0.283518	5	0.999693	0.999921	1.00008	1.00031	1.394648
680	-3547598	-3547604	5.602749	2.163681e+07	1	0.00222334	0.00182337	0.0205914	0.00464919	0.0988605	0.0336699	0.0114178	0.08914	0.0507548	0.00853661	0.162146	0.00367288	0.00189254	0.0173459	0.646808	0.0153775	0.0198818	0.112664	0.0129224	7.47927e-05	0.00796555	0.00529409	0.0100001	0.0277823	0.00767467	0.00595936	0.00524592	0.00687738	0.00603813	0.271553	0	0.229835	0.228664	0	0.269948	0.271553	0.229835	0.228664	0.269948	0.3609429	0.283104	0.217275	0.21673	0.282891	5	0.999727	0.99993	1.00007	1.00027	1.39729
690	-3547601	-3547605	4.30003	2.252748e+07	1	0.00212351	0.00182337	0.0205914	0.00456468	0.0988605	0.0336699	0.0115275	0.0886777	0.0507548	0.00853661	0.160022	0.00377321	0.00189254	0.0174508	0.643576	0.0153775	0.0198818	0.113417	0.0131793	5.39612e-05	0.00798185	0.00544812	0.00954096	0.0279424	0.00774875	0.00607265	0.00513769	0.00687738	0.00576495	0.271553	0	0.229835	0.228664	0	0.269948	0.271553	0.229835	0.228664	0.269948	1.713884	0.283282	0.217093	0.21697	0.282655	5	0.999732	0.999932	1.00007	1.00027	1.392268
700	-3547585	-3547608	23.35815	1e+08	0	0.0022219	0.00191452	0.0206602	0.00494937	0.0980219	0.0336699	0.0115275	0.0886777	0.0508829	0.00859544	0.160022	0.00384942	0.0018167	0.0175256	0.643576	0.0151598	0.0198818	0.113417	0.0132363	9.63492e-06	0.0082323	0.00538226	0.00983186	0.0277131	0.00762485	0.00610692	0.00510201	0.00697076	0.00574904	0.271553	0	0.229835	0.228664	0	0.269948	0.271553	0.229835	0.228664	0.269948	1.075844	0.283282	0.217093	0.21697	0.282655	5	0.999873	0.999968	1.00003	1.00013	1.392328
710	-3547576	-3547600	23.34128	1e+08	0	0.0022219	0.00191452	0.0207129	0.00457529	0.0988825	0.0341262	0.0115275	0.0886777	0.050538	0.00838738	0.160022	0.00395059	0.0018167	0.0175256	0.643576	0.0155298	0.0193957	0.113417	0.0129777	3.38564e-05	0.00829762	0.0053407	0.0097353	0.0277131	0.00762485	0.00611439	0.00531346	0.00681678	0.00587665	0.271553	0	0.229835	0.228664	0	0.269948	0.271553	0.229835	0.228664	0.269948	1.089585	0.283282	0.217093	0.21697	0.282655	5	0.999873	0.999968	1.00003	1.00013	1.392641
720	-3547577	-3547601	23.58658	1e+08	0	0.0021593	0.00181447	0.0207129	0.00461736	0.0988825	0.0341262	0.0115275	0.0886777	0.050511	0.00850352	0.162267	0.00395059	0.00201253	0.0175256	0.643576	0.0156677	0.0195475	0.11173	0.0132738	3.60803e-06	0.00804062	0.0053407	0.0097353	0.0277131	0.00790918	0.00590835	0.00506144	0.00679932	0.00607034	0.271553	0	0.229835	0.228664	0	0.269948	0.271553	0.229835	0.228664	0.269948	0.8340416	0.283282	0.217093	0.21697	0.282655	5	0.999873	0.999968	1.00003	1.00013	1.393665
730	-3547578	-3547602	23.79898	1e+08	0	0.00217796	0.00195953	0.0210181	0.00467338	0.0988825	0.0336768	0.0116179	0.0886777	0.0504666	0.00858339	0.162267	0.00361383	0.00201253	0.0177858	0.643576	0.0154662	0.0195475	0.11173	0.0133573	1.59203e-05	0.00804062	0.00535143	0.0097353	0.0277131	0.00768089	0.00590835	0.00509474	0.00672117	0.00602461	0.271553	0	0.229835	0.228664	0	0.269948	0.271553	0.229835	0.228664	0.269948	0.6245302	0.283282	0.217093	0.21697	0.282655	5	0.999873	0.999968	1.00003	1.00013	1.393376
740	-3547596	-3547600	3.499279	2.18115e+07	1	0.00211269	0.00195953	0.0210269	0.00468508	0.0985738	0.0336768	0.0112143	0.0886777	0.0504666	0.00862128	0.162267	0.00371651	0.00195863	0.0177858	0.64457	0.0151622	0.0193503	0.111714	0.0130068	3.50101e-05	0.00821665	0.00525426	0.00999126	0.0276364	0.00784378	0.00582145	0.00501547	0.0066965	0.00587778	0.271553	0	0.229835	0.228664	0	0.269948	0.271553	0.229835	0.228664	0.269948	2.507978	0.283282	0.217093	0.21697	0.282655	5	0.999728	0.99993	1.00007	1.00027	1.392934
750	-3547584	-3547608	24.33265	1e+08	0	0.00211196	0.00194481	0.0210269	0.00457957	0.0985738	0.0335476	0.0112341	0.0894419	0.0504666	0.00855084	0.162209	0.0037035	0.00186008	0.0177858	0.64457	0.0148045	0.0193503	0.111714	0.0128422	6.01367e-06	0.00821665	0.00542775	0.00987689	0.0279475	0.00794203	0.00582145	0.00523976	0.00663892	0.00612102	0.271713	0	0.22997	0.2288	0	0.269517	0.271713	0.22997	0.2288	0.269517	0.08907408	0.283282	0.217093	0.21697	0.282655	5	0.999873	0.999968	1.00003	1.00013	1.393555
760	-3547591	-3547594	3.499728	3.866999e+07	1	0.00216081	0.00194793	0.0210269	0.00457957	0.0985738	0.0335476	0.0114048	0.0893218	0.0504666	0.00839762	0.162209	0.00382728	0.00178433	0.0175482	0.64457	0.0155559	0.0193503	0.113353	0.0132945	3.89607e-06	0.00821665	0.0052729	0.00987689	0.0279475	0.00782246	0.00596616	0.00506455	0.00672963	0.00602842	0.271713	0	0.22997	0.2288	0	0.269517	0.271713	0.22997	0.2288	0.269517	2.478376	0.283282	0.217093	0.21697	0.282655	5	0.999796	0.999948	1.00005	1.0002	1.395849
770	-3547580	-3547604	23.82475	1e+08	0	0.00216081	0.00196522	0.0208019	0.00457957	0.0985738	0.0335476	0.0114048	0.0898365	0.0504666	0.00837039	0.162209	0.00389819	0.00189145	0.0175482	0.64457	0.0152438	0.0193503	0.113353	0.0127604	1.23097e-05	0.00821665	0.00529418	0.00981045	0.0277722	0.00752896	0.00587277	0.00506455	0.00648329	0.00611258	0.271713	0	0.22997	0.2288	0	0.269517	0.271713	0.22997	0.2288	0.269517	0.5855338	0.283282	0.217093	0.21697	0.282655	5	0.999873	0.999968	1.00003	1.00013	1.3947
780	-3547582	-3547604	22.00167	1e+08	0	0.00216426	0.00182692	0.0209487	0.00445777	0.0985738	0.0336168	0.0115416	0.089795	0.0501192	0.00853993	0.161461	0.0038862	0.00189145	0.0175482	0.64457	0.0152438	0.0193503	0.113353	0.0132276	1.21624e-06	0.00814164	0.00520478	0.00984866	0.0275871	0.00738278	0.00619824	0.00506455	0.00703125	0.00591338	0.271267	0	0.230111	0.22894	0	0.269682	0.271267	0.230111	0.22894	0.269682	2.410706	0.283282	0.217093	0.21697	0.282655	5	0.999873	0.999968	1.00003	1.00013	1.39449
790	-3547575	-3547598	23.18937	1e+08	0	0.00216426	0.00182692	0.0209487	0.00463517	0.0980399	0.0336168	0.0113875	0.0895583	0.0501192	0.00846094	0.161461	0.00398475	0.00180599	0.0175482	0.646825	0.0152438	0.01973	0.113353	0.0131289	1.48332e-05	0.00818732	0.00535178	0.00950251	0.0275871	0.00770202	0.00585029	0.00507135	0.00655635	0.00591338	0.27167	0	0.228968	0.22928	0	0.270083	0.27167	0.228968	0.22928	0.270083	1.212143	0.283282	0.217093	0.21697	0.282655	5	0.999873	0.999968	1.00003	1.00013	1.395576
800	-3547593	-3547599	5.961079	8.36408e+07	1	0.00229626	0.00194157	0.0209487	0.00463517	0.0982739	0.0336168	0.0113875	0.0895583	0.0501192	0.00863646	0.161461	0.0038141	0.00180599	0.0175482	0.646825	0.0153196	0.01973	0.113353	0.0131679	2.59332e-05	0.00813276	0.00535178	0.00967541	0.0275871	0.00776094	0.00585029	0.00509408	0.00660137	0.00559484	0.271854	0	0.229123	0.228756	0	0.270266	0.271854	0.229123	0.228756	0.270266	0.0143763	0.283554	0.21634	0.217179	0.282927	5	0.999861	0.999964	1.00004	1.00014	1.396114
810	-3547575	-3547599	23.63122	1e+08	0	0.0020737	0.00194157	0.0209487	0.00444391	0.0984414	0.0336168	0.0112328	0.0895583	0.0507585	0.00863646	0.161461	0.00373518	0.00188397	0.0175482	0.64855	0.0155078	0.0194131	0.113353	0.0134299	5.16999e-05	0.00813276	0.00535178	0.00964048	0.027832	0.00776094	0.00611186	0.00499112	0.00666738	0.00572466	0.271854	0	0.229123	0.228756	0	0.270266	0.271854	0.229123	0.228756	0.270266	0.7380632	0.283074	0.215974	0.216811	0.284141	5	0.999873	0.999968	1.00003	1.00013	1.398799
820	-3547593	-3547598	4.749167	293454.8	1	0.00215713	0.00189554	0.0209487	0.00439277	0.0984813	0.0336168	0.011503	0.0895583	0.0499772	0.00859641	0.161461	0.00394371	0.0018302	0.0174984	0.64855	0.0155078	0.0194131	0.112726	0.0130175	1.43442e-05	0.00787173	0.00526484	0.00968973	0.027832	0.00763709	0.00573423	0.00499112	0.0068965	0.00573486	0.272296	0	0.229014	0.228647	0	0.270044	0.272296	0.229014	0.228647	0.270044	1.220014	0.283074	0.215974	0.216811	0.284141	5	0.997655	0.9994	1.0006	1.00235	1.396742
830	-3547577	-3547600	22.80105	1e+08	0	0.00225623	0.00177842	0.0206602	0.00459876	0.0979994	0.033459	0.011503	0.0893156	0.0501814	0.00843727	0.161461	0.00387646	0.00185445	0.0171592	0.64855	0.0155029	0.0193506	0.112726	0.0129001	6.73683e-06	0.00805341	0.00532687	0.0098953	0.0278273	0.00763709	0.00602573	0.00499112	0.00690444	0.00568368	0.27232	0	0.228817	0.228921	0	0.269942	0.27232	0.228817	0.228921	0.269942	1.597005	0.283074	0.215974	0.216811	0.284141	5	0.999873	0.999968	1.00003	1.00013	1.395922
840	-3547569	-3547593	24.35311	1e+08	0	0.00226048	0.00197441	0.0208223	0.00469817	0.0979994	0.0335622	0.011503	0.0890493	0.0501814	0.00843727	0.161804	0.00391796	0.00190889	0.0175346	0.64855	0.0151896	0.0194988	0.112726	0.0132201	3.59713e-06	0.00803923	0.0052914	0.00956877	0.0276229	0.00780398	0.00602573	0.00515606	0.00676344	0.005922	0.27232	0	0.228817	0.228921	0	0.269942	0.27232	0.228817	0.228921	0.269942	0.03381804	0.28296	0.215887	0.217126	0.284027	5	0.999873	0.999968	1.00003	1.00013	1.397035
850	-3547585	-3547589	3.400557	3.048533e+07	1	0.00215841	0.00187221	0.0208223	0.00453877	0.0989907	0.0335622	0.0114104	0.0882469	0.0501814	0.00852894	0.161332	0.00389182	0.00181869	0.0175966	0.644785	0.015757	0.0194988	0.112561	0.0131158	5.45911e-06	0.00806948	0.00523964	0.00962606	0.0276229	0.00782167	0.00601184	0.00511681	0.0067125	0.00609116	0.272385	0	0.228872	0.228976	0	0.269767	0.272385	0.228872	0.228976	0.269767	2.60617	0.28296	0.215887	0.217126	0.284027	5	0.99977	0.999941	1.00006	1.00023	1.392987
