Iteration	Posterior	Likelihood	Prior	birth	clock_morpho[1]	clock_morpho[2]	clock_morpho[3]	clock_nuclear	death	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_scale[1]	er_scale[2]	er_scale[3]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	F[45]	F[46]	F[47]	F[48]	F[49]	F[50]	F[51]	F[52]	F[53]	F[54]	F[55]	F[56]	F[57]	F[58]	F[59]	F[60]	F[61]	F[62]	F[63]	F[64]	F[65]	F[66]	F[67]	F[68]	F[69]	F[70]	F[71]	F[72]	F[73]	F[74]	F[75]	F[76]	F[77]	F[78]	F[79]	F[80]	F[81]	F[82]	F[83]	F[84]	F[85]	F[86]	F[87]	F[88]	F[89]	F[90]	F[91]	F[92]	F[93]	F[94]	F[95]	F[96]	F[97]	F[98]	F[99]	F[100]	F[101]	F[102]	F[103]	F[104]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale[1]	pi_scale[2]	pi_scale[3]	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	t[45]	t[46]	t[47]	t[48]	t[49]	t[50]	t[51]	t[52]	t[53]	t[54]	t[55]	t[56]	t[57]	t[58]	t[59]	t[60]	t[61]	t[62]	t[63]	t[64]	t[65]	t[66]	t[67]	t[68]	t[69]	t[70]	t[71]	t[72]	t[73]	t[74]	t[75]	t[76]	t[77]	t[78]	t[79]	t[80]	t[81]	t[82]	t[83]	t[84]	t[85]	t[86]	t[87]	t[88]	t[89]	t[90]	t[91]	t[92]	t[93]	t[94]	t[95]	t[96]	t[97]	t[98]	t[99]	t[100]	t[101]	t[102]	t[103]	t[104]	turnover
7600	-2612390	-2602114	-10276	0.7309939	10.6437	11.7328	1.30343	0.2477482	0.2285306	0.5024633	0.27358	0	0.228555	0.226899	0	0.270965	0.282942	0.977383	2.04514	0.27358	0.228555	0.226899	0.270965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283213	0.216137	0.216506	0.284145	8.22554	0.640357	0.226214	1.285093	13.24683	7.9669	6.55283	6.39327	3.9144	2.71732	2.61518	2.50458	1.14244	3.09555	1.89844	4.8762	1.23629	4.70577	3.15543	1.644	2.7969	0.954385	0.893338	2.38611	1.05797	0.984056	1.34953	2.52455	1.39591	0.490773	1.50587	0.974849	1.64678	0.894861	0.619873	1.49811	0.686854	0.661996	0.538864	0.100504	0.0398096	0.124733	0.0603427	0.147063	0.0283712	0.0626981	0.282809	0.115509	0.234528	0.397716	0.151389	0.12546	0.08846	0.0484938	0.875687	0.60365	0.0772225	0.341489	0.173648	0.244498	0.0218835	0.190036	0.306543	0.157148	0.649219	0.972294	1.19797	1.09488	1.5138	1.79948	3.50272	2.90381	2.79387	2.66814	1.98177	2.11919	1.51169	0.243156	0.605019	1.00568	1.76879	0.909189	0.616477	2.15152	1.70437	1.68382	2.53277	1.34558	2.20225	1.2691	0.272049	1.87932	0.837808	1.44803	0.939267	0.726555	2.34752	2.68946	3.02983	4.44776	0.406691	0.905465	2.58921	1.89892	3.6922	3.16469	0.354708	5.35679	10.2894	0.31263
7700	-2612377	-2602112	-10265.52	0.7766494	10.6437	11.7328	0.957186	0.2474156	0.2722914	0.5043579	0.271035	0	0.229835	0.226373	0	0.272758	0.282942	0.977383	0.79077	0.271035	0.229835	0.226373	0.272758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28285	0.217021	0.217004	0.283126	8.22554	0.640357	0.164318	1.444266	19.61281	7.9669	6.55283	6.39327	4.25885	2.93121	2.77792	2.50458	1.10447	2.4782	1.89844	5.14477	1.46606	4.70577	3.19548	1.37231	2.82158	1.06847	0.893338	2.26276	1.05797	1.00088	1.31803	2.52455	1.62728	0.490773	1.50587	1.654	1.71291	1.41079	0.413667	1.31257	0.592182	0.661996	0.503315	0.100504	0.0398096	0.125558	0.0645306	0.220927	0.0289375	0.0626981	0.282809	0.115509	0.274845	0.1892	0.151389	0.0875906	0.0861966	0.0484938	0.742779	0.60365	0.0660337	0.290875	0.2327	0.478689	0.0658647	0.234022	0.355333	0.0326542	0.509223	0.570168	1.04122	1.09488	1.29711	2.48148	3.46824	2.90381	2.79135	2.65313	1.98177	2.31464	1.51169	0.193899	0.305409	0.986204	1.7785	0.897504	0.484522	2.15152	1.75276	1.68382	1.91007	1.45753	2.27998	1.00727	0.863019	1.87932	0.837808	1.63633	1.32617	1.09657	2.20935	2.68946	3.02983	4.77615	0.211399	1.07083	2.98446	2.23204	3.73946	3.02332	0.309623	5.08382	10.2632	0.3505976
7800	-2612382	-2602112	-10270.06	1.005977	10.2645	10.3395	1.23254	0.2466728	0.387859	0.6181183	0.271301	0	0.22958	0.22639	0	0.272728	4.74796	1.17335	1.79096	0.271301	0.22958	0.22639	0.272728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283685	0.217049	0.216315	0.282952	8.27991	0.617986	0.175369	1.552328	17.47212	8.02076	6.65237	6.75934	3.63755	3.10007	2.8966	2.50458	1.28489	2.23794	2.48825	4.99608	1.79441	4.80898	2.62635	2.43448	2.71789	1.06847	0.775046	2.08482	0.968413	0.94631	1.3824	2.52455	2.1835	0.95002	1.50587	1.45518	1.71291	1.0144	0.61413	1.40239	0.624196	0.521684	0.62383	0.100504	0.0566192	0.125558	0.0654039	0.220927	0.0289375	0.0626981	0.284331	0.0727923	0.255911	0.373212	0.182908	0.0913553	0.0861966	0.0484938	0.943303	0.60365	0.167272	0.367028	0.235329	0.478689	0.0658694	0.187556	0.355333	0.0288562	0.518595	0.472366	1.1392	1.09488	1.29711	2.44648	3.55677	2.90381	2.79753	2.64201	1.73578	1.97553	0.188022	0.168029	0.305409	0.873501	1.74405	0.890062	1.13683	2.27449	1.75276	1.50769	1.91536	1.32838	2.52579	1.63571	0.874447	1.87873	0.666396	1.60852	1.32482	1.09657	2.00355	2.74101	3.02983	4.70764	0.0306583	1.06218	2.98446	2.22941	4.43732	2.74977	0.241185	4.95084	10.2976	0.3855544
7900	-2612372	-2602110	-10262.65	1.062511	9.8617	10.8333	1.06321	0.2467081	0.1981791	0.8643321	0.271198	0	0.228908	0.227174	0	0.27272	4.46873	0.88339	1.68876	0.271198	0.228908	0.227174	0.27272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283861	0.216564	0.216092	0.283482	6.24474	0.737304	0.233052	1.319628	24.1536	8.02076	6.39096	6.75934	3.39172	3.14822	2.64149	2.50458	1.18163	2.04453	2.48825	4.87376	0.69496	4.80898	2.62635	2.46678	2.75217	1.10026	0.690776	2.52834	0.968413	0.907599	1.3824	2.52455	2.26726	1.17129	1.17871	1.45518	1.07577	1.0144	0.386636	0.931983	0.624196	0.480447	0.441014	0.100504	0.0337995	0.125558	0.0654039	0.122748	0.0177021	0.0626981	0.284331	0.0610628	0.156973	0.10514	0.198268	0.0683757	0.113917	0.0484938	1.02261	0.170341	0.167272	0.313621	0.226615	0.478689	0.0335539	0.206491	0.407919	0.0778323	0.518595	0.472366	1.2758	1.07821	1.40795	2.44648	3.55677	2.90381	2.79753	2.64201	1.86058	1.97553	0.0441693	0.114906	0.362548	0.623947	1.74405	0.890062	0.982983	2.09733	1.67158	1.50769	1.91536	1.20002	2.4506	1.49327	0.606629	1.97341	1.05132	1.65959	1.32145	1.08045	2.47271	2.74101	2.89901	4.22224	0.725194	1.06218	3.20115	2.31519	3.96839	3.32728	0.185707	4.95084	8.8787	0.1865195
8000	-2612382	-2602111	-10270.86	0.8509327	12.0938	10.9677	1.15257	0.2471703	0.2788984	0.5720343	0.271451	0	0.229496	0.225982	0	0.273071	1.84811	2.11695	5.13755	0.271451	0.229496	0.225982	0.273071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283493	0.216665	0.216328	0.283514	7.26494	0.619845	0.238289	1.492432	28.95745	8.02076	6.74025	6.75934	3.29774	3.1414	2.89447	2.65557	1.18163	2.04453	2.29773	5.28752	1.12982	4.45155	2.60945	2.40903	2.75217	1.10026	0.613307	2.15426	0.968413	1.14531	1.53002	2.58261	2.26726	1.21437	1.34987	1.45518	1.32213	1.0144	0.386636	1.34182	1.67411	0.480447	0.28765	0.100504	0.0337995	0.125558	0.0654039	0.122748	0.0220473	0.0530295	0.284331	0.092073	0.11016	0.10514	0.1541	0.103669	0.113917	0.0484938	0.876397	0.757145	0.0242154	0.313621	0.158983	0.478689	0.111866	0.150033	0.407919	0.0528772	0.412826	0.472366	1.61708	1.07821	1.63954	2.39838	3.49968	2.90381	2.78455	2.64201	1.64135	1.86732	0.421164	0.252286	0.46392	0.623947	1.74405	0.928189	0.636673	2.14123	1.45744	1.5318	1.91536	1.25829	2.40503	1.49327	0.876862	1.87109	0.820148	1.52736	1.32145	0.897078	2.47271	3.13728	3.0487	4.13741	0.0578362	0.233602	3.27419	2.17588	3.96839	2.82636	0.185707	4.95084	10.1869	0.3277561
8100	-2612356	-2602115	-10241.01	0.742798	9.40825	10.9499	1.03794	0.2480629	0.10972	0.633078	0.271618	0	0.228585	0.22698	0	0.272817	0.567554	0.874782	0.355639	0.271618	0.228585	0.22698	0.272817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284125	0.216526	0.215851	0.283498	7.69283	0.666505	0.189604	1.685101	24.66708	8.02076	6.74025	6.75934	3.46765	3.1414	3.34838	3.04317	1.18163	1.96993	2.24706	4.25119	1.25028	4.45155	2.68303	2.75844	2.7992	1.16803	0.613307	2.35156	0.856409	1.14531	1.36099	2.58261	2.33096	1.28688	1.34987	1.33204	1.23961	1.0144	0.413845	1.2657	1.67411	0.726864	0.30238	0.119508	0.0974009	0.125558	0.0697566	0.136151	0.0220473	0.0530295	0.284331	0.0776261	0.253158	0.10514	0.266226	0.0845038	0.113917	0.0484938	0.876397	0.757145	0.128937	0.249522	0.168843	0.557555	0.0349364	0.25622	0.426897	0.198503	0.412826	0.472366	1.25535	0.820521	2.10839	2.39838	3.28386	3.04825	2.78455	2.64201	1.72128	1.83594	1.33592	0.159645	0.46392	0.623947	1.79913	0.989822	0.640003	2.14123	1.55405	1.40431	1.91536	1.25829	1.96432	1.7692	0.0270589	1.87109	0.594358	1.52736	1.33533	0.711471	2.08532	3.13728	3.0487	3.89191	0.0370055	0.33718	3.05224	2.28504	3.784	2.76214	0.215777	4.95084	10.2521	0.1477117
8200	-2612346	-2602110	-10236.32	1.174602	8.76104	11.9936	1.12199	0.245489	0.1667874	1.007815	0.271688	0	0.229846	0.22696	0	0.271506	0.687186	0.787325	0.684131	0.271688	0.229846	0.22696	0.271506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283133	0.216725	0.217111	0.283031	7.12523	0.693592	0.220454	1.670768	17.4806	8.02076	6.72667	6.75934	3.46765	3.3644	3.11229	3.02575	1.18163	1.96993	2.56113	4.25119	1.00097	4.45155	3.01993	2.75844	3.00958	1.16803	0.627531	2.35156	0.856409	1.14143	1.52274	2.58261	2.33096	1.03412	1.34987	1.33204	1.67878	1.00858	0.332123	1.276	1.62362	0.421067	0.33059	0.119508	0.110598	0.125558	0.0697566	0.0917295	0.0195474	0.0530295	0.175845	0.0776261	0.253158	0.0417371	0.255376	0.115557	0.108022	0.0484938	0.762618	0.457206	0.502538	0.249522	0.176946	0.557555	0.02803	0.267262	0.640653	0.0735679	0.438596	0.824028	0.607917	0.820521	2.10839	2.39838	3.28386	3.02699	2.87212	2.64201	2.04895	1.83594	1.29044	0.0698447	0.647049	0.623947	1.5511	0.947857	0.689759	2.22116	1.55405	1.40431	1.86885	1.02738	1.96432	1.43943	0.559624	1.87109	0.686928	1.52736	1.33533	0.711471	2.22431	3.13728	2.80389	3.89191	0.817871	0.33718	3.25942	2.58991	3.784	2.89	0.157617	4.95084	9.169	0.1419948
8300	-2612346	-2602109	-10237.72	1.230012	10.5697	11.192	1.11973	0.2468828	0.3054885	0.9245237	0.271258	0	0.229168	0.227035	0	0.272539	0.239275	0.527503	1.03171	0.271258	0.229168	0.227035	0.272539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283019	0.216642	0.216649	0.283691	9.51703	0.686556	0.232079	1.652667	29.82691	8.02076	6.59383	6.75934	3.86288	3.40688	3.13961	2.42435	1.15233	1.96993	2.6013	4.92205	0.919593	4.66364	2.99427	2.91013	2.84358	1.25967	0.716437	2.12829	0.839506	1.14143	1.56145	2.58261	2.06594	1.27232	1.42082	1.18393	1.67878	0.895294	0.332123	1.30544	1.46353	0.525958	0.435205	0.119508	0.110598	0.125558	0.0697566	0.0917295	0.0201374	0.0530295	0.163004	0.0776261	0.253158	0.483694	0.208614	0.115557	0.108022	0.0484938	0.762618	0.55172	0.283641	0.322022	0.0723982	0.557555	0.02803	0.348404	0.758196	0.0735679	0.438596	0.83158	0.833063	0.890627	2.11026	2.39838	3.21411	3.02699	2.87212	2.66842	1.9726	2.10521	1.32922	0.0698447	0.647049	0.721089	1.66961	0.836318	0.766898	2.22116	1.74654	1.40431	1.90614	1.12938	1.96432	1.16276	0.480215	1.91671	0.697918	1.52736	1.14947	0.614937	2.22431	2.67872	2.80389	4.11113	0.364884	1.10344	3.25942	2.40965	3.35853	2.92203	0.175881	4.93575	9.3821	0.2483621
8400	-2612368	-2602112	-10256.08	1.00857	10.3902	13.2256	1.22517	0.2474863	0.3181776	0.6903923	0.27215	0	0.229179	0.227232	0	0.271439	5.17876	2.45665	3.95136	0.27215	0.229179	0.227232	0.271439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282823	0.216348	0.217453	0.283376	8.32908	0.717877	0.296298	1.553393	24.233	8.02076	5.96261	6.75934	4.17956	3.31264	3.13961	2.51853	1.15233	1.96993	2.93106	4.92205	0.919593	4.66364	3.15458	2.91013	2.84358	1.16957	0.714534	2.1304	0.809422	1.14143	1.56145	2.48361	2.27199	1.66479	1.55666	1.20713	1.54304	0.810515	0.332123	1.20666	1.43748	0.500732	0.571621	0.119508	0.110598	0.125558	0.0697566	0.0917295	0.0201374	0.0530295	0.163004	0.0776261	0.0325423	0.322513	0.190931	0.115557	0.108022	0.0461908	0.788923	0.24563	0.472267	0.132187	0.0421533	0.207711	0.0412045	0.298173	0.602363	0.0813761	0.572091	0.928223	0.770551	1.00913	2.32876	2.39838	3.38588	3.02732	2.85654	2.66418	1.94139	2.10521	0.658697	0.204716	0.647049	0.485346	1.71702	0.836318	0.482533	1.89448	1.74654	1.47868	1.80867	0.970198	1.81926	1.07838	0.467298	2.1446	0.794521	1.64915	1.45076	0.614937	2.22431	2.92199	2.80389	4.35523	0.63048	1.35281	3.08159	2.40965	3.34276	2.88606	0.175881	5.03331	10.2619	0.315474
8500	-2612373	-2602110	-10262.3	1.069487	10.8896	14.2373	1.29869	0.246676	0.2704404	0.7990468	0.2716	0	0.230695	0.226155	0	0.27155	3.17616	0.52627	2.33173	0.2716	0.230695	0.226155	0.27155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282958	0.216639	0.217198	0.283205	7.85214	0.774053	0.236946	1.261269	27.93325	8.02076	6.16451	6.75934	4.05308	3.30161	2.90853	2.54181	1.15233	2.48283	3.18084	4.3411	0.919593	4.66364	3.15458	2.91013	2.84358	1.37647	0.728886	2.54337	0.809422	1.14143	1.5835	2.36786	2.24368	2.03098	1.55702	1.06625	1.60703	0.797393	0.359256	1.20666	1.39974	0.500732	0.571621	0.119508	0.0753576	0.125558	0.0771027	0.0917295	0.020701	0.0530295	0.177633	0.123346	0.173686	0.419502	0.198586	0.0329759	0.114472	0.0375103	0.667694	0.154875	0.559485	0.170298	0.0218267	0.206805	0.102707	0.295625	0.56422	0.135021	0.572091	1.20979	0.661967	0.787368	2.35336	2.42476	3.33552	2.98172	2.87055	2.78045	1.94139	1.8653	0.386073	0.384478	0.647049	1.26483	1.77158	0.836318	0.507766	1.89448	1.74654	1.64217	1.80867	0.970198	1.81926	1.54503	0.232338	2.1446	0.794521	1.39024	1.15241	0.614937	2.22431	3.09081	2.76548	4.44514	1.10254	1.35281	3.04763	2.29042	3.32821	2.77691	0.49143	5.03331	10.2388	0.2528692
8600	-2612363	-2602109	-10253.83	0.8282115	8.76875	10.0946	1.15911	0.2461909	0.2015036	0.6267079	0.27174	0	0.22958	0.226514	0	0.272167	0.211273	2.0993	3.52162	0.27174	0.22958	0.226514	0.272167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28242	0.216762	0.21665	0.284168	7.17392	0.779066	0.235571	1.485787	21.7213	8.02076	6.25467	6.75934	3.60643	3.29464	3.10073	2.54181	1.09295	2.21658	2.61285	4.1873	0.919593	4.66364	3.15458	2.18946	2.84358	1.41098	0.804444	2.54337	0.985957	1.14143	1.76742	2.36786	2.24848	2.03098	1.55702	0.794137	1.66845	0.865877	0.406842	1.01473	1.41904	0.408991	0.571621	0.119508	0.0839355	0.124093	0.0771027	0.0917295	0.0141152	0.0547765	0.188525	0.123346	0.021289	0.0714451	0.198586	0.0132466	0.114472	0.055587	0.667694	0.348721	0.633011	0.456306	0.0645967	0.185327	0.015249	0.413309	0.56422	0.212887	0.572091	1.20979	0.70518	0.693858	2.35336	2.35889	3.33552	2.98172	2.84837	2.94793	2.16161	2.27352	0.107902	0.289087	0.368372	1.26483	1.77993	1.48722	1.51595	1.97735	1.29344	1.67832	1.80867	0.924542	2.1092	1.59537	0.488023	2.2699	0.647807	1.39024	0.852088	1.02082	2.19895	3.09081	2.76548	3.88312	1.01139	1.46221	3.08726	2.43789	3.42399	2.77691	0.0865057	5.01611	10.2872	0.2432997
8700	-2612390	-2602113	-10277.41	1.042462	8.52015	8.24104	1.3926	0.2461013	0.3123855	0.730076	0.273809	0	0.228164	0.225917	0	0.27211	0.0813153	1.25203	0.497559	0.273809	0.228164	0.225917	0.27211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283405	0.216532	0.216196	0.283866	6.83912	0.697391	0.246	1.562797	28.30858	8.02076	7.10816	6.75934	3.60643	3.57522	3.00214	2.63352	0.55411	2.21658	2.66618	4.21622	0.545616	4.66364	2.99995	2.34847	2.84358	1.41098	0.8042	2.54337	1.22026	1.03678	1.98458	2.36786	2.24848	2.41988	2.08132	0.794137	2.14264	0.826887	0.392558	0.948527	1.41904	0.358918	0.47715	0.119508	0.0839355	0.0392725	0.0785131	0.0901952	0.0175935	0.0674831	0.189919	0.123346	0.119505	0.0215192	0.117006	0.0371383	0.114472	0.055587	1.04044	0.244516	0.313713	0.406325	0.133321	0.34528	0.015249	0.277583	0.56422	0.160415	0.44184	1.06358	0.813195	0.693858	2.35336	2.35889	3.23598	2.98172	2.89235	3.02889	1.56721	2.27352	0.403599	0.167841	0.368372	0.651062	1.59962	1.03657	1.24702	2.08708	1.19466	1.3414	1.80867	0.924542	1.98551	1.58478	0.266669	2.27967	0.512485	1.39024	1.16352	1.02082	1.9193	3.09081	2.76548	3.58756	0.0932202	1.06016	3.08726	1.99288	3.37864	2.64118	0.332923	5.07707	10.2988	0.2996614
8800	-2612390	-2602110	-10279.46	0.7339326	10.6222	10.497	1.21427	0.245331	0.1008433	0.6330893	0.271783	0	0.229363	0.226326	0	0.272528	1.43562	0.739164	0.774199	0.271783	0.229363	0.226326	0.272528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283767	0.216088	0.217066	0.28308	7.65337	0.615605	0.243115	1.302578	13.95295	8.02076	7.45339	6.63431	3.60643	3.6166	2.77834	3.14084	0.306956	2.39302	2.77223	4.54617	0.552569	4.66364	2.99995	1.68785	2.86268	1.81977	0.755111	2.41237	1.08968	0.726181	1.99206	2.31533	2.16817	2.41988	1.69576	0.813283	0.980323	0.991867	0.352731	0.948527	1.41904	0.737391	0.47715	0.119508	0.0529095	0.0568085	0.0944677	0.132893	0.0316808	0.0674831	0.189919	0.123346	0.171098	0.12088	0.110623	0.0271222	0.115705	0.0496415	1.08553	0.12332	0.160214	0.751563	0.121107	0.34528	0.034361	0.277583	0.639261	0.327259	0.739624	1.37831	0.886825	1.0831	1.54614	2.35889	3.23598	2.98172	2.89235	2.73327	1.75179	2.21009	0.751711	0.267821	0.35034	0.741571	1.5303	1.24478	1.24702	2.08795	1.19466	1.3414	1.93955	1.12919	2.09106	1.58478	0.249241	2.48887	0.48546	1.39024	0.950212	0.344254	2.05404	3.03902	2.76548	4.0808	0.0190118	0.988977	3.08726	1.99034	2.99993	2.64118	0.332923	5.21494	10.2988	0.1374013
8900	-2612394	-2602112	-10281.53	0.9750044	9.16571	12.471	1.04098	0.2461167	0.2260837	0.7489208	0.271673	0	0.229428	0.225733	0	0.273166	0.839426	1.03065	5.63586	0.271673	0.229428	0.225733	0.273166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282543	0.216403	0.217025	0.284029	8.59025	0.64639	0.206896	1.121791	16.34128	8.02076	7.28584	6.63431	3.44244	3.6166	2.78568	3.14084	0.587487	2.39302	3.38018	4.2951	0.480909	4.6284	2.99995	1.20129	2.8977	1.55536	0.570698	2.41237	1.05725	0.726181	2.37266	2.37533	0.888679	2.41988	1.82803	0.813283	1.27269	1.16198	0.352731	0.940645	1.44649	0.737391	0.47715	0.119508	0.0529095	0.101959	0.0642306	0.0999916	0.0316808	0.0674831	0.189919	0.0961047	0.171098	0.12088	0.110623	0.0271222	0.105889	0.0496415	1.16093	0.374906	0.0487885	0.751563	0.0985687	0.302875	0.115053	0.486398	0.50724	0.327259	0.573414	1.23954	0.891145	0.824562	1.51042	2.35889	3.23598	2.98172	2.89235	3.1865	1.34015	2.05599	0.656218	0.267821	0.72548	0.956697	1.70693	1.28814	1.3409	2.12854	0.995154	1.27944	2.09863	0.974766	2.09106	1.67262	0.236752	2.57358	0.654308	1.39024	1.16216	0.57604	2.42388	3.03902	2.76548	4.0808	0.312198	1.88777	3.22424	2.08694	3.01129	2.64118	0.159071	5.21494	10.2988	0.2318796
