Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	kappa	p_inv	p_inv_indicator	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	sub_rate	sub_rate_vec[1]	sub_rate_vec[2]	sub_rate_vec[3]	sub_rate_vec[4]	sub_rate_vec[5]	TL
1949	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.247026	0.0124325	0.0443265	0.72527	0.738433	1.611605
1950	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00178207	0.102377	0.460965	0.0224555	0.753238	1.578571
1951	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.0153452	0.12181	0.574922	0.00159018	0.738433	1.611605
1952	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.199356	0.00123315	0.00111605	0.0180142	0.753238	1.578571
1953	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.0479479	0.0015799	0.503886	0.0855967	0.738433	1.611605
1954	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0113192	0.0613012	0.0998429	0.195041	0.753238	1.578571
1955	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.0130081	0.0330738	0.0144995	0.346512	0.738433	1.611605
1956	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.283392	0.056098	0.409771	0.0437532	0.753238	1.578571
1957	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.256825	0.00293059	0.172146	0.656327	0.738433	1.611605
1958	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00473029	0.0116294	0.0047115	0.00385906	0.753238	1.578571
1959	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.957443	0.00421929	0.272224	0.0242312	0.738433	1.611605
1960	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00153099	0.110464	0.0617275	0.032396	0.753238	1.578571
1961	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00304675	0.00104479	0.0235291	0.00183719	0.738433	1.611605
1962	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00281487	0.00102956	0.0219873	0.0447416	0.753238	1.578571
1963	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.100581	0.00502593	0.0489759	0.440578	0.738433	1.611605
1964	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00121625	0.888843	0.113623	0.146358	0.753238	1.578571
1965	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.789763	0.00259796	0.844107	0.0146847	0.738433	1.611605
1966	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.219372	0.00109178	0.364206	0.0621687	0.753238	1.578571
1967	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00863641	0.193871	0.634344	0.117676	0.738433	1.611605
1968	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.483821	0.351775	0.920045	0.00808868	0.753238	1.578571
1969	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.141051	0.464727	0.0130398	0.0012095	0.738433	1.611605
1970	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.186961	0.203492	0.00108493	0.0422389	0.753238	1.578571
1971	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.0120898	0.205384	0.0247593	0.290535	0.738433	1.611605
1972	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00367496	0.0337606	0.0705597	0.0743612	0.753238	1.578571
1973	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00173248	0.202817	0.963879	0.00620858	0.738433	1.611605
1974	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0050615	0.208972	0.0117887	0.819405	0.753238	1.578571
1975	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.306668	0.0655873	0.354137	0.0115066	0.738433	1.611605
1976	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0119662	0.396962	0.00149264	0.00519069	0.753238	1.578571
1977	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.0169327	0.551081	0.979872	0.00125934	0.738433	1.611605
1978	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0386461	0.259865	0.0617435	0.0103291	0.753238	1.578571
1979	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00926193	0.00589808	0.00835145	0.0755333	0.738433	1.611605
1980	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00793038	0.282321	0.00185975	0.00621621	0.753238	1.578571
1981	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00108556	0.00100084	0.0577129	0.00157417	0.738433	1.611605
1982	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.358189	0.0566666	0.153193	0.0370567	0.753238	1.578571
1983	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.194553	0.18006	0.00199356	0.525029	0.738433	1.611605
1984	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0279684	0.20819	0.159923	0.012441	0.753238	1.578571
1985	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00457367	0.00177318	0.0210349	0.041423	0.738433	1.611605
1986	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0717883	0.0603463	0.001072	0.320043	0.753238	1.578571
1987	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.134423	0.105175	0.00461696	0.0176774	0.738433	1.611605
1988	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.363707	0.00628828	0.00120051	0.0376248	0.753238	1.578571
1989	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.364365	0.0125947	0.0286525	0.079928	0.738433	1.611605
1990	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0248109	0.00391596	0.0867396	0.00229102	0.753238	1.578571
1991	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00318436	0.00127419	0.00110725	0.00355673	0.738433	1.611605
1992	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0334161	0.00230295	0.353923	0.00377529	0.753238	1.578571
1993	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00554381	0.772906	0.00115568	0.0199318	0.738433	1.611605
1994	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00605133	0.0060774	0.00312228	0.0223848	0.753238	1.578571
1995	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00748277	0.0151201	0.0508035	0.00325166	0.738433	1.611605
1996	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00124439	0.0602006	0.553669	0.372894	0.753238	1.578571
1997	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.002872	0.203101	0.960097	0.072661	0.738433	1.611605
1998	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00303326	0.0101946	0.00955809	0.00126338	0.753238	1.578571
1999	1	-nan	-nan	-nan	3.160911e+07	1	0.00738374	0.0172435	0.00492689	0.137467	0.00293839	0.129473	0.0544643	0.156573	0.996053	0.00446533	0.00595147	0.0107079	0.0200295	0.00370516	0.0401713	0.00997055	0.0100812	0.192701	0.134581	0.309791	0.00908019	0.0397767	0.314071	9.500146e-07	-nan	1	0.281968	0.217149	0.218177	0.282705	4	0.999774	0.999942	1.00006	1.00023	0.7384334	0.00929842	0.0101411	0.00244542	0.0116588	0.738433	1.611605
2000	0	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.559913	0.278128	0.00204152	0.0144941	0.753238	1.578571
