Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	kappa	p_inv	p_inv_indicator	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	sub_rate	sub_rate_vec[1]	sub_rate_vec[2]	sub_rate_vec[3]	sub_rate_vec[4]	sub_rate_vec[5]	TL
3400	-2546510	-2546516	6.035361	2.837295e+07	1	0.0138718	0.0138341	0.00420698	0.115037	0.00232635	0.105716	0.0447405	0.129399	0.817389	0.00366475	0.00866825	0.00389168	0.00489667	0.0325711	0.00503227	0.0165848	0.00294864	0.266674	0.120346	0.175824	0.280739	0.10051	0.0559073	5.508271e-06	0	0	0.282252	0.217562	0.218073	0.282113	4	0.999761	0.999939	1.00006	1.00024	0.8973542	0.11498	0.618836	0.00386706	0.0187419	0.897354	1.324779
3410	-2546487	-2546515	27.3616	1e+08	0	0.0136651	0.014222	0.00440567	0.114528	0.00235468	0.105326	0.044561	0.129123	0.817646	0.00383604	0.00866825	0.00400221	0.00460382	0.0326123	0.00495033	0.01652	0.00289186	0.0921248	0.0642073	0.020795	0.153309	0.362968	0.306596	6.090612e-06	0	0	0.282252	0.217562	0.218073	0.282113	4	0.999873	0.999968	1.00003	1.00013	0.898005	0.219918	0.00543732	0.00198536	0.119804	0.898005	1.323918
3420	-2546492	-2546519	26.5722	1e+08	0	0.01356	0.0141823	0.00445055	0.114228	0.00230889	0.106108	0.0448736	0.128229	0.82134	0.00383604	0.00907448	0.00393499	0.00478667	0.0331153	0.0050735	0.0168209	0.00301386	0.300664	0.20667	0.192064	0.181209	0.0888637	0.0305299	1.910778e-06	0	0	0.282739	0.217295	0.217806	0.28216	4	0.999873	0.999968	1.00003	1.00013	0.892577	0.0123038	0.0193863	0.209303	0.0120038	0.892577	1.328936
3430	-2546485	-2546517	31.65412	1e+08	0	0.0139393	0.014278	0.00431398	0.115376	0.00226478	0.106771	0.0453085	0.129	0.826289	0.00368874	0.0088699	0.00391474	0.00476926	0.0327533	0.0051872	0.016431	0.00311812	0.119563	0.446384	0.214849	0.0483598	0.00300603	0.167838	3.848927e-06	0	0	0.28278	0.21769	0.217329	0.282201	4	0.999873	0.999968	1.00003	1.00013	0.8901028	0.0478634	0.00232952	0.0164864	0.0018859	0.890103	1.336273
3440	-2546512	-2546518	5.617099	1.96272e+07	1	0.0136898	0.0140022	0.00427265	0.115827	0.00235853	0.106848	0.0457564	0.129608	0.827626	0.00374626	0.00882316	0.00424445	0.00500118	0.0329422	0.0050125	0.0169543	0.00295204	0.043853	0.0792785	0.583728	0.156158	0.0453812	0.0916012	1.28538e-07	0	0	0.281858	0.217064	0.21757	0.283508	4	0.999713	0.999927	1.00007	1.00029	0.8849669	0.325548	0.0310072	0.0367976	0.0184306	0.884967	1.339664
3450	-2546494	-2546519	25.57996	1e+08	0	0.0137197	0.014257	0.00444036	0.114814	0.00228986	0.107536	0.0448625	0.130043	0.829739	0.00371596	0.00878134	0.00425463	0.00461061	0.0327245	0.00497751	0.0164895	0.00287907	0.103674	0.472	0.100375	0.00819031	0.161502	0.154258	8.92662e-06	0	0	0.281858	0.217064	0.21757	0.283508	4	0.999873	0.999968	1.00003	1.00013	0.8840635	0.174651	0.114816	0.00108402	0.0671223	0.884064	1.340135
3460	-2546508	-2546517	8.517163	6.243098e+07	1	0.0138031	0.0142311	0.00445889	0.116177	0.00235029	0.108003	0.0449664	0.130203	0.829563	0.00373501	0.00885383	0.00391153	0.00482693	0.033206	0.00502584	0.0163513	0.00288259	0.14598	0.119239	0.0071506	0.418522	0.104107	0.205001	2.714494e-06	0	0	0.28188	0.217005	0.217586	0.283529	4	0.999839	0.999959	1.00004	1.00016	0.8874287	0.00200235	0.0334205	0.509912	0.0106948	0.887429	1.342549
3470	-2546483	-2546514	30.88459	1e+08	0	0.0135596	0.0140425	0.00427581	0.115186	0.0024058	0.106458	0.0448914	0.129868	0.821573	0.00370699	0.00865304	0.00387212	0.00502114	0.0328478	0.00502755	0.0166202	0.00287325	0.206664	0.152647	0.086912	0.183233	0.354471	0.016073	4.083043e-06	0	0	0.282082	0.217161	0.217743	0.283015	4	0.999873	0.999968	1.00003	1.00013	0.8925218	0.260522	0.0011482	0.0153283	0.00171792	0.892522	1.330881
3480	-2546504	-2546517	12.68394	4.363216e+07	1	0.0135609	0.014119	0.00430293	0.114425	0.00243379	0.106292	0.0445764	0.128435	0.820145	0.00374623	0.00886409	0.00401198	0.00465238	0.0324166	0.00493424	0.0167698	0.00272912	0.0549074	0.213835	0.256606	0.0283161	0.216372	0.229964	3.380425e-06	0	0	0.282021	0.21733	0.217696	0.282953	4	0.999807	0.999951	1.00005	1.00019	0.897747	0.00246587	0.0103844	0.0789374	0.00325108	0.897747	1.326415
3490	-2546509	-2546518	8.455565	3.505557e+07	1	0.0142097	0.0141	0.00427083	0.115749	0.00225771	0.106366	0.0454142	0.128229	0.822257	0.00356457	0.0084267	0.00396918	0.00473439	0.032916	0.00493424	0.0167487	0.00294851	0.00508454	0.439106	0.175906	0.293317	0.044163	0.0424244	1.168843e-06	0	0	0.28241	0.217212	0.217578	0.2828	4	0.999785	0.999945	1.00006	1.00021	0.8914731	0.118338	0.0570623	0.00386222	0.0166123	0.891473	1.331096
3500	-2546489	-2546515	26.45707	1e+08	0	0.0138439	0.0144225	0.00428114	0.115181	0.00221707	0.10593	0.045171	0.128616	0.823143	0.00377277	0.00878122	0.00414245	0.00473439	0.032782	0.0051095	0.0165702	0.00296942	0.272523	0.0670132	0.093175	0.516394	0.0365704	0.0143234	1.519223e-05	0	0	0.282425	0.217224	0.217534	0.282816	4	0.999873	0.999968	1.00003	1.00013	0.8927161	0.00120292	0.0327712	0.166985	0.0993772	0.892716	1.331667
3510	-2546492	-2546516	23.58184	1e+08	0	0.0140608	0.0143645	0.00441059	0.115218	0.00227949	0.107784	0.0447895	0.129702	0.827574	0.0037139	0.00862475	0.0043988	0.00467334	0.0328779	0.00511256	0.0166734	0.00293096	0.123149	0.180481	0.540575	0.0313462	0.0514115	0.0730369	1.090948e-05	0	0	0.282425	0.217224	0.217534	0.282816	4	0.999873	0.999968	1.00003	1.00013	0.8865914	0.318569	0.0231673	0.0456117	0.0321784	0.886591	1.339188
3520	-2546511	-2546515	3.599211	5.649498e+07	1	0.0140608	0.0143558	0.00426695	0.115806	0.00222354	0.107331	0.0456319	0.130975	0.832393	0.0038096	0.00915367	0.00441714	0.00447188	0.0331628	0.00507891	0.0166617	0.00295328	0.178745	0.0404075	0.0211694	0.119834	0.371871	0.267973	2.552448e-06	0	0	0.282302	0.217129	0.217439	0.28313	4	0.999831	0.999957	1.00004	1.00017	0.8820316	0.00309199	0.902787	0.0829393	0.207907	0.882032	1.346753
3530	-2546485	-2546514	29.72691	1e+08	0	0.0138453	0.0145044	0.00440303	0.116207	0.00235865	0.106954	0.0454279	0.130266	0.830694	0.00373068	0.00903701	0.00440391	0.00456824	0.0330619	0.00498801	0.0169891	0.00304297	0.0249347	0.128776	0.23456	0.00918434	0.379771	0.222773	7.920402e-06	0	0	0.282182	0.217459	0.217347	0.283011	4	0.999873	0.999968	1.00003	1.00013	0.8824067	0.010636	0.621752	0.00267203	0.0012525	0.882407	1.344482
3540	-2546509	-2546521	12.31369	1.034664e+07	1	0.0136913	0.0142403	0.00457219	0.116207	0.0021628	0.107053	0.0452537	0.131912	0.832507	0.00359194	0.00899059	0.00424898	0.00490744	0.0331333	0.00514181	0.0167718	0.00309334	0.351336	0.0193403	0.0721112	0.133654	0.362781	0.0607779	1.812074e-06	0	0	0.282182	0.217459	0.217347	0.283011	4	0.999605	0.999899	1.0001	1.0004	0.8825787	0.00391273	0.00163985	0.0425323	0.028733	0.882579	1.347478
3550	-2546481	-2546516	34.82214	1e+08	0	0.0139236	0.0144633	0.00438916	0.116371	0.0022024	0.108494	0.0459223	0.131668	0.833711	0.00370909	0.00884252	0.00451349	0.00443621	0.0335928	0.00505169	0.0167718	0.00293246	0.276796	0.0196759	0.390644	0.112654	0.164449	0.035781	1.203394e-07	0	0	0.282134	0.217474	0.217362	0.28303	4	0.999873	0.999968	1.00003	1.00013	0.8769187	0.00200998	0.00556086	0.00713762	0.00160222	0.876919	1.350994
3560	-2546512	-2546518	5.46432	2.774953e+07	1	0.0137891	0.0144633	0.00431019	0.116539	0.00238843	0.108868	0.0449179	0.131621	0.838784	0.00372483	0.00874949	0.00408883	0.00498929	0.0336872	0.00513832	0.0170175	0.00292868	0.146471	0.431338	0.0364708	0.119488	0.133622	0.132609	7.245652e-07	0	0	0.282381	0.217644	0.217532	0.282442	4	0.999759	0.999939	1.00006	1.00024	0.8774812	0.0804955	0.0869352	0.0169065	0.0577415	0.877481	1.356005
3570	-2546513	-2546517	4.422307	3.673425e+07	1	0.014055	0.0145328	0.00443996	0.117508	0.00223377	0.107764	0.0459947	0.130768	0.838192	0.00386482	0.00850839	0.00424439	0.00482122	0.0331042	0.00506793	0.0167444	0.00285454	0.15639	0.184023	0.353321	0.0250959	0.230452	0.0507176	1.069571e-06	0	0	0.282423	0.21749	0.217601	0.282485	4	0.99979	0.999946	1.00005	1.00021	0.876893	0.0129708	0.455837	0.193613	0.0171516	0.876893	1.354699
3580	-2546508	-2546516	8.046893	9.889273e+07	1	0.0143289	0.0144652	0.00438622	0.117293	0.00216537	0.108074	0.0453171	0.130371	0.836141	0.00376277	0.00904802	0.00390963	0.00501318	0.0335578	0.00503256	0.016893	0.00294456	0.0831906	0.173774	0.0779626	0.0766086	0.0942764	0.494187	1.18522e-06	0	0	0.282442	0.217505	0.217616	0.282438	4	0.999872	0.999968	1.00003	1.00013	0.876703	0.0012053	0.0237656	0.268165	0.0695331	0.876703	1.352704
3590	-2546489	-2546519	29.89296	1e+08	0	0.0141441	0.0144793	0.00445221	0.11718	0.00234134	0.107203	0.0457302	0.132339	0.834203	0.00371291	0.00894137	0.00425136	0.00456487	0.0337525	0.00492588	0.016577	0.00311648	0.137479	0.12459	0.125259	0.047146	0.250041	0.315485	6.687161e-06	0	0	0.282442	0.217505	0.217616	0.282438	4	0.999873	0.999968	1.00003	1.00013	0.8762719	0.00579148	0.0304706	0.00135538	0.073268	0.876272	1.351915
3600	-2546499	-2546513	14.08817	4.703512e+07	1	0.01388	0.0145322	0.00445239	0.116592	0.00239236	0.107498	0.0451795	0.130749	0.83229	0.00375527	0.00882975	0.00425136	0.00483531	0.033189	0.00495419	0.0169462	0.00290612	0.0931155	0.183295	0.102298	0.0997085	0.337077	0.184506	4.495757e-07	0	0	0.282442	0.217505	0.217616	0.282438	4	0.999814	0.999953	1.00005	1.00019	0.8840739	0.00473379	0.179675	0.00137136	0.00114082	0.884074	1.347233
3610	-2546512	-2546522	10.07187	6.27368e+07	1	0.0138429	0.014121	0.0043237	0.116728	0.00244708	0.107486	0.0444731	0.130833	0.833943	0.00379184	0.00908637	0.00408573	0.00496097	0.0327571	0.00516466	0.0169326	0.00305874	0.280763	0.0115101	0.329965	0.121918	0.0278407	0.228003	2.071971e-06	0	0	0.282446	0.217508	0.217604	0.282442	4	0.999839	0.999959	1.00004	1.00016	0.881615	0.00150305	0.00422849	0.602748	0.0191755	0.881615	1.348037
3620	-2546491	-2546525	33.93565	1e+08	0	0.014224	0.014121	0.00453975	0.11715	0.00246039	0.107737	0.0454426	0.13199	0.834758	0.00370746	0.00894403	0.00355782	0.00493915	0.0335698	0.00519293	0.0167737	0.00307406	0.397671	0.0510869	0.0646725	0.120182	0.138154	0.228234	2.856459e-06	0	0	0.282529	0.217201	0.217668	0.282603	4	0.999873	0.999968	1.00003	1.00013	0.873953	0.00141961	0.0431404	0.00277995	0.00180647	0.873953	1.352182
3630	-2546486	-2546514	28.44387	1e+08	0	0.0138077	0.0146614	0.00436397	0.117645	0.00237483	0.108275	0.0461623	0.131462	0.83681	0.00378943	0.0088726	0.00421073	0.00500136	0.0334177	0.00508508	0.0169888	0.00300162	0.267472	0.192056	0.318453	0.0194106	0.172505	0.0301031	7.398982e-06	0	0	0.282529	0.217201	0.217668	0.282603	4	0.999873	0.999968	1.00003	1.00013	0.8744562	0.00676631	0.335708	0.0011082	0.028544	0.874456	1.355929
3640	-2546490	-2546523	32.76648	1e+08	0	0.013704	0.0142229	0.00455431	0.117544	0.0023432	0.107559	0.0457876	0.131234	0.837414	0.0035414	0.00893165	0.00432182	0.00479176	0.0331836	0.00487326	0.016282	0.00298414	0.0452499	0.0184913	0.0218471	0.614314	0.159755	0.140342	2.347666e-06	0	0	0.282529	0.217201	0.217668	0.282603	4	0.999873	0.999968	1.00003	1.00013	0.8799889	0.00234526	0.00112377	0.281378	0.0013116	0.879989	1.353273
3650	-2546510	-2546515	5.350414	7.392634e+07	1	0.0139959	0.014433	0.00437945	0.117288	0.00238917	0.10783	0.0454291	0.130698	0.836919	0.00377062	0.0087345	0.004162	0.00505559	0.0331682	0.00499336	0.0171199	0.00285741	0.00317009	0.010658	0.0813199	0.489312	0.358074	0.0574663	5.369112e-06	0	0	0.28209	0.217621	0.217414	0.282875	4	0.999852	0.999962	1.00004	1.00015	0.8782908	0.18462	0.0186041	0.0157296	0.145567	0.878291	1.353222
3660	-2546499	-2546519	20.63971	1e+08	0	0.0141213	0.0142515	0.00444138	0.117624	0.00234552	0.10783	0.04625	0.131426	0.836163	0.00377557	0.0087021	0.00455862	0.00485172	0.0334936	0.00493413	0.0171015	0.00303465	0.625744	0.0358569	0.143827	0.170718	0.0164477	0.00740628	6.972368e-06	0	0	0.28209	0.217621	0.217414	0.282875	4	0.999873	0.999968	1.00003	1.00013	0.8759181	0.0255385	0.206017	0.24077	0.140209	0.875918	1.354904
3670	-2546492	-2546517	25.26054	1e+08	0	0.0140811	0.0142693	0.00417786	0.11665	0.00236489	0.108062	0.045883	0.131144	0.834884	0.00370397	0.00868826	0.0041813	0.00490958	0.0334227	0.00501913	0.0169648	0.00286499	0.242132	0.265194	0.365157	0.021114	0.105146	0.00125755	1.667725e-05	0	0	0.281927	0.217496	0.217865	0.282712	4	0.999873	0.999968	1.00003	1.00013	0.8798258	0.0681788	0.00217036	0.0927689	0.131501	0.879826	1.351271
3680	-2546497	-2546519	22.2402	1e+08	0	0.014105	0.0144824	0.00452701	0.115239	0.0022596	0.108062	0.0454274	0.130384	0.825315	0.00361901	0.00897375	0.00420991	0.00479443	0.032692	0.00508737	0.0166306	0.00304343	0.400044	0.11447	0.36661	0.0121754	0.050829	0.0558713	4.186093e-06	0	0	0.281654	0.217579	0.217948	0.28282	4	0.999873	0.999968	1.00003	1.00013	0.8853276	0.270197	0.7311	0.0132836	0.0158669	0.885328	1.338852
3690	-2546488	-2546514	26.02488	1e+08	0	0.0138376	0.0144362	0.00437863	0.116015	0.00221924	0.107522	0.0456217	0.130477	0.827345	0.00369422	0.00888414	0.00414007	0.00471162	0.0327909	0.00495308	0.0168085	0.00286167	0.317449	0.104771	0.360486	0.0259433	0.151291	0.0400596	4.543092e-06	0	0	0.281626	0.217557	0.218027	0.282791	4	0.999873	0.999968	1.00003	1.00013	0.8835138	0.269019	0.0715611	0.00127117	0.0380203	0.883514	1.340696
3700	-2546517	-2546526	8.198446	7.070454e+07	1	0.0136434	0.0143214	0.00450845	0.11637	0.00224269	0.10662	0.0451443	0.129159	0.832451	0.00380278	0.00866887	0.00427026	0.00473829	0.0327999	0.00484701	0.0164134	0.00293922	0.124848	0.0527485	0.138681	0.275988	0.172234	0.2355	9.638897e-06	0	0	0.283458	0.217485	0.216711	0.282346	4	0.999849	0.999961	1.00004	1.00015	0.8858562	0.00865189	0.246489	0.0182957	0.0128366	0.885856	1.34294
3710	-2546498	-2546522	23.96625	1e+08	0	0.0136326	0.0143176	0.00424227	0.116166	0.00229377	0.106623	0.045162	0.129884	0.822042	0.00367128	0.00864239	0.00445774	0.00483267	0.0326223	0.00502912	0.0168333	0.00290279	0.0548588	0.315899	0.0944424	0.285023	0.0550708	0.194707	1.002051e-06	0	0	0.282956	0.217624	0.216849	0.282571	4	0.999873	0.999968	1.00003	1.00013	0.8870749	0.292578	0.285166	0.0582694	0.00160728	0.887075	1.333355
3720	-2546508	-2546518	9.312634	7.986297e+07	1	0.0138076	0.0143077	0.00443652	0.115995	0.00224469	0.10742	0.0449942	0.130531	0.831491	0.00377424	0.00876245	0.00437079	0.004663	0.0330677	0.00509635	0.0166182	0.00317995	0.319008	0.322243	0.0600411	0.0269772	0.196647	0.0750838	6.515544e-06	0	0	0.282476	0.217254	0.218179	0.282091	4	0.999857	0.999963	1.00004	1.00014	0.8827758	0.0311805	0.0395826	0.0243775	0.00538333	0.882776	1.344761
3730	-2546495	-2546519	24.18362	1e+08	0	0.0140268	0.014164	0.00436118	0.115076	0.00228462	0.107073	0.0452541	0.131201	0.831883	0.00375365	0.00860619	0.00379042	0.00480402	0.0333073	0.00498189	0.0165311	0.00284345	0.225464	0.0032187	0.190843	0.100909	0.395306	0.0842597	4.227508e-07	0	0	0.282476	0.217254	0.218179	0.282091	4	0.999873	0.999968	1.00003	1.00013	0.8866171	0.251819	0.251871	0.00348039	0.0256342	0.886617	1.343942
3740	-2546517	-2546517	-0.1955394	9.733739e+07	1	0.0140823	0.0142074	0.00446541	0.115107	0.0022859	0.105828	0.0449497	0.129547	0.826382	0.00376858	0.00908571	0.00409991	0.00463771	0.0326048	0.0049242	0.0168667	0.00280399	0.236297	0.00220562	0.366817	0.0569098	0.197505	0.140266	9.9795e-07	0	0	0.282691	0.217189	0.218114	0.282006	4	0.999871	0.999967	1.00003	1.00013	0.8895096	0.733298	0.0659839	0.779029	0.0629206	0.88951	1.335645
3750	-2546501	-2546525	23.31222	1e+08	0	0.0135289	0.0141335	0.00419818	0.115797	0.00230057	0.106228	0.0441645	0.128678	0.82274	0.00351015	0.00880427	0.00399011	0.00476886	0.0333301	0.00512334	0.0163991	0.00273015	0.0343286	0.213218	0.187912	0.0148416	0.416319	0.133382	2.959716e-06	0	0	0.283015	0.217439	0.217216	0.28233	4	0.999873	0.999968	1.00003	1.00013	0.8920814	0.584685	0.0315469	0.0011914	0.700253	0.892081	1.330426
3760	-2546495	-2546516	21.73667	1e+08	0	0.013732	0.0141581	0.00443597	0.114788	0.0024048	0.106437	0.0445567	0.128924	0.821859	0.00349152	0.00853862	0.00415191	0.00468946	0.0326353	0.00503799	0.0164998	0.00282119	0.354216	0.122468	0.165673	0.153592	0.140013	0.0640379	5.741589e-07	0	0	0.282636	0.217147	0.21696	0.283257	4	0.999873	0.999968	1.00003	1.00013	0.8941516	0.266753	0.133589	0.00304496	0.692566	0.894152	1.329162
3770	-2546486	-2546515	29.18475	1e+08	0	0.0139547	0.0142197	0.00428713	0.114758	0.00245709	0.106425	0.0448462	0.128647	0.821442	0.00376708	0.0085893	0.00414079	0.00453713	0.0330042	0.00502137	0.0165559	0.00304275	0.0358036	0.128731	0.638684	0.110442	0.0500297	0.03631	3.415573e-07	0	0	0.282178	0.217484	0.217296	0.283042	4	0.999873	0.999968	1.00003	1.00013	0.8933109	0.0726047	0.0195734	0.0158383	0.00193648	0.893311	1.329696
3780	-2546498	-2546522	23.97571	1e+08	0	0.0140664	0.0141503	0.00464099	0.116141	0.00218945	0.106888	0.0451718	0.130006	0.825482	0.00369356	0.00875431	0.0040255	0.00514792	0.0323623	0.0051633	0.0163672	0.00285574	0.00269627	0.18112	0.464331	0.202245	0.125198	0.0244094	2.097987e-06	0	0	0.282989	0.217121	0.217483	0.282408	4	0.999873	0.999968	1.00003	1.00013	0.8888705	0.0180292	0.0195017	0.0244498	0.865505	0.888871	1.337106
3790	-2546500	-2546511	11.38445	5.026286e+07	1	0.0137806	0.0142087	0.00440974	0.116029	0.00231714	0.107602	0.0455501	0.129903	0.829298	0.00371653	0.00896297	0.00404419	0.00473749	0.0329258	0.00500013	0.0168207	0.00288498	0.0259132	0.0817347	0.301522	0.0456555	0.388196	0.156979	9.678152e-07	0	0	0.282989	0.217121	0.217483	0.282408	4	0.999821	0.999954	1.00005	1.00018	0.8857163	0.768689	0.00155085	0.00109422	0.0159934	0.885716	1.342191
3800	-2546507	-2546517	10.19647	4.129036e+07	1	0.0139899	0.0142856	0.00417506	0.115641	0.00217586	0.107464	0.0455619	0.130043	0.82629	0.00378894	0.00874849	0.00371976	0.00487749	0.033277	0.00509517	0.0168507	0.00296263	0.0816889	0.202012	0.53513	0.0416984	0.089815	0.049655	4.16838e-06	0	0	0.282989	0.217121	0.217483	0.282408	4	0.999802	0.99995	1.00005	1.0002	0.8865266	0.931123	0.0179244	0.00313766	0.00134876	0.886527	1.338947
3810	-2546495	-2546519	24.6987	1e+08	0	0.0139434	0.0142962	0.00451693	0.116178	0.00230922	0.107526	0.0454252	0.130324	0.825368	0.00366474	0.00835601	0.00395248	0.00489736	0.0331869	0.00507728	0.0167453	0.00282167	0.171347	0.130056	0.22342	0.0391267	0.0252047	0.410846	7.61027e-06	0	0	0.282989	0.217121	0.217483	0.282408	4	0.999873	0.999968	1.00003	1.00013	0.8864736	0.00223086	0.59322	0.127523	0.0211377	0.886474	1.338589
3820	-2546509	-2546517	7.61642	6.321864e+07	1	0.0138335	0.0144773	0.00442065	0.116705	0.00236147	0.109082	0.0456847	0.130484	0.83372	0.00386655	0.00878386	0.00423685	0.00478448	0.0328386	0.00504045	0.0167294	0.0029827	0.358767	0.0926768	0.0700479	0.208975	0.0856686	0.183865	5.763141e-06	0	0	0.282764	0.217369	0.217683	0.282183	4	0.99984	0.999959	1.00004	1.00016	0.8791587	0.00653206	0.101271	0.0438199	0.0290252	0.879159	1.350031
3830	-2546501	-2546522	21.49332	1e+08	0	0.0144713	0.0146641	0.00456641	0.117242	0.0023772	0.108901	0.0460029	0.131265	0.832277	0.00390421	0.00884213	0.00413878	0.00455499	0.0334316	0.00504045	0.0169355	0.00288234	0.0316587	0.0993691	0.0474234	0.172264	0.171818	0.477468	1.074438e-05	0	0	0.282805	0.217445	0.217714	0.282036	4	0.999873	0.999968	1.00003	1.00013	0.8773843	0.00121643	0.470372	0.198839	0.686754	0.877384	1.351497
3840	-2546495	-2546519	23.74018	1e+08	0	0.0141633	0.0146462	0.00434371	0.11725	0.0022529	0.108322	0.0458705	0.131962	0.837967	0.00387676	0.00880974	0.00434453	0.00462662	0.0331962	0.00490918	0.0171435	0.00303504	0.377635	0.146207	0.0285352	0.0996351	0.309492	0.038496	1.064616e-05	0	0	0.282751	0.217215	0.217838	0.282196	4	0.999873	0.999968	1.00003	1.00013	0.872199	0.170255	0.0210117	0.798112	0.00276249	0.872199	1.356719
3850	-2546514	-2546520	6.866522	5.861607e+07	1	0.0143623	0.0144593	0.00437091	0.11625	0.00231179	0.107234	0.045584	0.131006	0.835147	0.00359696	0.00909611	0.00396553	0.00501594	0.0336134	0.00505372	0.016389	0.00282235	0.0389839	0.177672	0.0465837	0.377214	0.00737478	0.352172	2.013734e-06	0	0	0.282647	0.217135	0.218127	0.282092	4	0.999834	0.999957	1.00004	1.00017	0.8783852	0.033488	0.178142	0.00108014	0.275951	0.878385	1.350277
3860	-2546517	-2546520	3.487503	3.810937e+07	1	0.0141287	0.0147105	0.00450714	0.116429	0.00224999	0.106397	0.0453616	0.129948	0.83138	0.00373131	0.00918303	0.00413334	0.0045949	0.0330512	0.00499669	0.0168379	0.00282149	0.13332	0.0526908	0.023213	0.25978	0.0112881	0.519708	2.665512e-06	0	0	0.282647	0.217135	0.218127	0.282092	4	0.999794	0.999948	1.00005	1.00021	0.8833547	0.830059	0.0780581	0.269139	0.00315326	0.883355	1.344462
3870	-2546484	-2546516	31.52022	1e+08	0	0.0140266	0.0141932	0.00461704	0.115255	0.00241228	0.106958	0.0449311	0.130525	0.828058	0.00379072	0.00870439	0.00395908	0.00482207	0.0332391	0.00487294	0.0169582	0.00290627	0.233649	0.0283882	0.291441	0.193687	0.175529	0.0773055	3.421655e-06	0	0	0.282496	0.217019	0.217818	0.282668	4	0.999873	0.999968	1.00003	1.00013	0.8851433	0.00709675	0.0578373	0.00677237	0.00137818	0.885143	1.340229
3880	-2546511	-2546518	7.679694	9.791126e+07	1	0.0139943	0.0144487	0.00438239	0.116287	0.00235807	0.107104	0.0457635	0.130211	0.825545	0.00373246	0.00882498	0.00394419	0.00494744	0.0332638	0.00514559	0.0168078	0.00305106	0.111104	0.000855169	0.0350244	0.0194143	0.472252	0.36135	1.286951e-05	0	0	0.282469	0.216998	0.217797	0.282736	4	0.999872	0.999967	1.00003	1.00013	0.8877417	0.00610131	0.44816	0.00962523	0.0329151	0.887742	1.339811
3890	-2546491	-2546514	22.9174	1e+08	0	0.0136045	0.0141448	0.00450898	0.114028	0.00228394	0.106382	0.0449371	0.128378	0.82048	0.00372893	0.00890226	0.00436711	0.00444045	0.0326347	0.00508574	0.016548	0.00290301	0.0930414	0.107582	0.0117985	0.474123	0.0591399	0.254315	9.788863e-07	0	0	0.282408	0.217167	0.21775	0.282675	4	0.999873	0.999968	1.00003	1.00013	0.8964482	0.0183489	0.0282754	0.640129	0.0705627	0.896448	1.327357
3900	-2546514	-2546519	4.769845	6.197843e+07	1	0.0137666	0.0143062	0.0043008	0.114741	0.0023754	0.107169	0.0450008	0.128193	0.821472	0.00358272	0.00887969	0.00391005	0.00457	0.0323401	0.00492166	0.0164557	0.0029177	0.17306	0.155542	0.0848757	0.179813	0.155716	0.250994	4.995173e-06	0	0	0.282408	0.217167	0.21775	0.282675	4	0.999839	0.999959	1.00004	1.00016	0.8910649	0.0214312	0.318816	0.0236194	0.10947	0.891065	1.328902
3910	-2546490	-2546516	25.85215	1e+08	0	0.0137815	0.0138855	0.0043498	0.114244	0.00223567	0.105922	0.0442203	0.128087	0.815545	0.00361068	0.0089336	0.00388322	0.00445729	0.0324481	0.00506553	0.0164196	0.00293459	0.0385381	0.0243303	0.104928	0.583808	0.217527	0.0308682	2.56351e-06	0	0	0.282192	0.217118	0.217363	0.283327	4	0.999873	0.999968	1.00003	1.00013	0.8994951	0.018395	0.0106839	0.141783	0.0479334	0.899495	1.320023
