Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	kappa	p_inv	p_inv_indicator	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	sub_rate	sub_rate_vec[1]	sub_rate_vec[2]	sub_rate_vec[3]	sub_rate_vec[4]	sub_rate_vec[5]	TL
530	-2545855	-2545857	1.287698	2.023628e+07	1	0.0081316	0.0199961	0.00599559	0.157192	0.00311474	0.144875	0.0614025	0.176569	1.12222	0.0050778	0.00700505	0.0116024	0.0225282	0.00411499	0.0456142	0.0113784	0.0119633	0.106928	0.42631	0.0783313	0.181812	0.202199	0.00442039	7.051902e-07	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999718	0.999928	1.00007	1.00028	0.6513193	0.00475268	0.00435737	0.800728	0.353483	0.651319	1.818784
540	-2545863	-2545861	-2.410217	7.148614e+07	1	0.00810134	0.0199961	0.00590183	0.157192	0.00296783	0.144875	0.0614025	0.176569	1.12222	0.00513673	0.0066608	0.012158	0.0225282	0.00412094	0.0451024	0.0113784	0.0119174	0.148696	0.106528	0.0418722	0.113785	0.505344	0.0837757	4.707934e-06	0	0	0.281954	0.215447	0.219337	0.283261	4	0.99985	0.999961	1.00004	1.00015	0.6503836	0.424002	0.0189417	0.0656236	0.452037	0.650384	1.818231
550	-2545853	-2545853	-0.08462807	2.008598e+07	1	0.00819236	0.01958	0.00584581	0.157192	0.00317594	0.144875	0.0614025	0.176828	1.12222	0.00501679	0.00676888	0.0118187	0.0225019	0.00393	0.0451024	0.0112112	0.0114927	0.0475831	0.162805	0.31625	0.174384	0.110559	0.188419	1.352677e-07	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999716	0.999928	1.00007	1.00028	0.6518107	0.275637	0.106875	0.0304341	0.0261925	0.651811	1.817157
560	-2545847	-2545856	8.439362	9.968625e+07	1	0.00819236	0.019386	0.00616347	0.158348	0.00309387	0.144875	0.0614025	0.176828	1.12222	0.00489559	0.00689142	0.0116397	0.0230395	0.00396415	0.0449441	0.0113325	0.0114918	0.0139149	0.234828	0.458519	0.189924	0.029268	0.0735467	1.214206e-06	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999873	0.999968	1.00003	1.00013	0.6518107	0.0213187	0.00398361	0.0141332	0.00382649	0.651811	1.81871
570	-2545858	-2545855	-2.773933	8.002295e+07	1	0.00755617	0.0195716	0.00613125	0.158348	0.00308589	0.144904	0.0615298	0.176828	1.12222	0.0050765	0.00689142	0.0118426	0.0230395	0.00407062	0.0449441	0.0112205	0.011919	0.192879	0.033879	0.148835	0.0869256	0.140568	0.396913	1.320994e-06	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999858	0.999964	1.00004	1.00014	0.6516388	0.392431	0.0895222	0.0269282	0.358197	0.651639	1.819181
580	-2545848	-2545856	8.777044	2.851396e+07	1	0.00802586	0.0193237	0.00568559	0.158348	0.00320301	0.144904	0.0615298	0.176828	1.12222	0.00492624	0.00698016	0.0116834	0.0230657	0.0039174	0.0449441	0.0111943	0.011919	0.307883	0.0392095	0.00281435	0.46174	0.0942583	0.0940954	7.013672e-06	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999762	0.999939	1.00006	1.00024	0.6528375	0.0317681	0.00514668	0.00182994	0.0109353	0.652837	1.8187
590	-2545862	-2545858	-3.521393	2.526226e+07	1	0.00758404	0.0196199	0.00568559	0.15785	0.00311043	0.14451	0.0615298	0.176828	1.12222	0.00511512	0.00663321	0.0121557	0.0223322	0.00390986	0.0445857	0.0111943	0.0122318	0.0750112	0.693896	0.0526165	0.0290175	0.109552	0.0399063	3.372686e-06	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999747	0.999935	1.00006	1.00025	0.6528375	0.0395998	0.653584	0.0399591	0.705141	0.652837	1.817098
600	-2545829	-2545858	29.6639	1e+08	0	0.00790642	0.0192761	0.00570448	0.15785	0.00327639	0.14451	0.0615298	0.176234	1.12222	0.00494252	0.00681131	0.011968	0.0230722	0.00409186	0.0445857	0.0108756	0.012099	0.0450932	0.322393	0.150958	0.15575	0.311076	0.0147293	3.207447e-06	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999873	0.999968	1.00003	1.00013	0.6520787	0.00131938	0.0100483	0.00635639	0.00335851	0.652079	1.816956
610	-2545831	-2545853	21.30272	1e+08	0	0.00774168	0.0194833	0.00581661	0.15785	0.00304419	0.145692	0.0616655	0.176981	1.12222	0.00505498	0.00670752	0.0118775	0.0227441	0.00414653	0.0445857	0.0112889	0.0121617	0.144567	0.125139	0.31902	0.202958	0.0983999	0.109916	1.486985e-06	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999873	0.999968	1.00003	1.00013	0.6513869	0.0015611	0.540096	0.0181394	0.077592	0.651387	1.819064
620	-2545836	-2545859	22.71347	1e+08	0	0.00738262	0.0193484	0.0060355	0.157683	0.003288	0.146008	0.0616655	0.176331	1.12222	0.00505498	0.00686737	0.0119226	0.0227063	0.00410679	0.0453043	0.0116211	0.0126492	0.0370419	0.019643	0.227197	0.271515	0.390729	0.053874	1.286072e-05	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999873	0.999968	1.00003	1.00013	0.6519783	0.00100646	0.564295	0.07632	0.00659772	0.651978	1.820197
630	-2545856	-2545854	-1.623914	8.590661e+07	1	0.00772721	0.0193484	0.00622361	0.157683	0.00318811	0.145433	0.0616655	0.176331	1.12882	0.00505498	0.00691941	0.0114512	0.0231084	0.00402184	0.0453043	0.0113309	0.0123898	0.270937	0.336493	0.0497777	0.241613	0.0475972	0.0535814	9.445634e-09	0	0	0.281954	0.215447	0.219337	0.283261	4	0.999863	0.999964	1.00004	1.00014	0.6493522	0.00140762	0.272508	0.753475	0.34799	0.649352	1.825997
640	-2545852	-2545857	4.545173	7.374262e+07	1	0.00779863	0.0193894	0.00606991	0.157683	0.00327628	0.145231	0.0613925	0.177543	1.12882	0.00528369	0.00688807	0.0120564	0.0227856	0.00387307	0.0451079	0.0114637	0.0120772	0.0821682	0.294765	0.0383681	0.392567	0.0432483	0.148883	1.367702e-05	0	0	0.282027	0.215503	0.219395	0.283075	4	0.999852	0.999962	1.00004	1.00015	0.6493522	0.0119442	0.0100921	0.00590377	0.293642	0.649352	1.826735
650	-2545835	-2545852	17.02779	1e+08	0	0.00831566	0.0193894	0.00579178	0.157683	0.00312079	0.145969	0.0615912	0.177151	1.12882	0.00524803	0.00688807	0.0115012	0.0227966	0.00385448	0.0451533	0.0113684	0.0121009	0.0709892	0.236768	0.151998	0.0388758	0.0953443	0.406024	1.668582e-06	0	0	0.281952	0.215711	0.219336	0.283	4	0.999873	0.999968	1.00003	1.00013	0.6493522	0.462894	0.287259	0.0548546	0.0108637	0.649352	1.826738
660	-2545853	-2545850	-2.809011	4.997138e+07	1	0.008005	0.0193894	0.00602995	0.158161	0.00313954	0.146431	0.062031	0.177151	1.12882	0.00512176	0.00697069	0.0120442	0.022751	0.00397383	0.045326	0.0113298	0.0123067	0.316148	0.0877476	0.059675	0.491247	0.00926772	0.0359141	3.560376e-06	0	0	0.281952	0.215711	0.219336	0.283	4	0.99982	0.999954	1.00005	1.00018	0.6468108	0.0211509	0.332711	0.302436	0.15063	0.646811	1.828977
670	-2545838	-2545857	19.34772	1e+08	0	0.00779719	0.0194638	0.00586506	0.15863	0.00316148	0.146431	0.0613477	0.178506	1.12882	0.00527821	0.00717065	0.0118013	0.022693	0.00402348	0.0463452	0.0114894	0.012238	0.497205	0.259235	0.0256213	0.0179213	0.153933	0.0460843	8.222593e-06	0	0	0.281952	0.215711	0.219336	0.283	4	0.999873	0.999968	1.00003	1.00013	0.6483348	0.00307593	0.0444673	0.275897	0.197957	0.648335	1.831058
680	-2545837	-2545854	17.12229	1e+08	0	0.00777846	0.0197152	0.0057269	0.158432	0.00320361	0.146823	0.0618477	0.179359	1.12882	0.00513013	0.00685632	0.0117865	0.0231993	0.00410796	0.0449082	0.0117125	0.0125485	0.376607	0.151813	0.0584285	0.106471	0.0425323	0.264148	2.823955e-06	0	0	0.281952	0.215711	0.219336	0.283	4	0.999873	0.999968	1.00003	1.00013	0.6475742	0.732739	0.192671	0.00333278	0.145843	0.647574	1.831952
690	-2545822	-2545848	26.01738	1e+08	0	0.00757102	0.0194665	0.00555772	0.158568	0.00321064	0.146823	0.0618477	0.179316	1.13273	0.00507642	0.00702599	0.0120423	0.0232291	0.0040399	0.0452268	0.0113394	0.0125833	0.306922	0.10266	0.0226261	0.031219	0.289819	0.246754	8.024184e-06	0	0	0.281061	0.21819	0.218643	0.282105	4	0.999873	0.999968	1.00003	1.00013	0.6450304	0.0156246	0.00776388	0.00141511	0.0530033	0.64503	1.835657
700	-2545824	-2545849	24.79948	1e+08	0	0.00796752	0.0195582	0.00568947	0.158568	0.00315891	0.146372	0.0621401	0.176789	1.13273	0.00519273	0.00701332	0.0118946	0.0232744	0.00410479	0.0461218	0.0116302	0.0126083	0.0247188	0.130118	0.245224	8.93188e-05	0.148565	0.451285	4.251802e-06	0	0	0.281061	0.21819	0.218643	0.282105	4	0.999873	0.999968	1.00003	1.00013	0.6470246	0.0038865	0.0353503	0.00781471	0.0287973	0.647025	1.834818
710	-2545838	-2545848	10.21091	8.951835e+07	1	0.00765437	0.0198386	0.00570072	0.158427	0.00298724	0.147927	0.0621567	0.179469	1.13273	0.00525197	0.00704369	0.0120812	0.0229082	0.00406268	0.0459692	0.0117319	0.0125019	0.0230536	0.0565511	0.308195	0.0259906	0.30941	0.276799	1.461104e-06	0	0	0.281061	0.21819	0.218643	0.282105	4	0.999865	0.999967	1.00003	1.00013	0.6439593	0.00396357	0.0067131	0.0010812	0.0225603	0.643959	1.838445
720	-2545831	-2545849	17.41955	1e+08	0	0.00772384	0.0199011	0.00632489	0.159707	0.00303348	0.146034	0.0627793	0.179591	1.13407	0.00506772	0.00699355	0.0120812	0.0229082	0.0041961	0.0453309	0.0115818	0.0123169	0.0119576	0.267089	0.117853	0.426462	0.0286566	0.147982	1.731599e-06	0	0	0.281061	0.21819	0.218643	0.282105	4	0.999873	0.999968	1.00003	1.00013	0.6439593	0.0626915	0.00531671	0.298657	0.476859	0.643959	1.839637
730	-2545828	-2545846	17.08301	1e+08	0	0.0074305	0.0196792	0.00584757	0.158478	0.00322618	0.146576	0.0624485	0.179315	1.13407	0.00528075	0.00690975	0.0118878	0.0230449	0.00402477	0.0453309	0.011543	0.012299	0.134199	0.0656077	0.259518	0.12976	0.00693844	0.403977	3.312629e-06	0	0	0.281061	0.21819	0.218643	0.282105	4	0.999873	0.999968	1.00003	1.00013	0.6439593	0.0436307	0.187915	0.236221	0.0350965	0.643959	1.837388
740	-2545829	-2545848	18.57519	1e+08	0	0.0079702	0.0199796	0.00580778	0.158478	0.00322618	0.148193	0.0626318	0.178417	1.13529	0.00530792	0.00709868	0.0118878	0.0233809	0.0040414	0.0453309	0.0116532	0.01195	0.0193891	0.425222	0.099733	0.198597	0.17001	0.0870489	3.319688e-06	0	0	0.281061	0.21819	0.218643	0.282105	4	0.999873	0.999968	1.00003	1.00013	0.642285	0.00198106	0.0971754	0.632042	0.121927	0.642285	1.84064
750	-2545846	-2545849	2.685747	1.142009e+07	1	0.00867865	0.0194908	0.00620843	0.158354	0.00310133	0.146952	0.06194	0.179592	1.13529	0.00511503	0.00699566	0.0119887	0.0231608	0.00415431	0.0455542	0.0114077	0.0114164	0.0219395	0.461089	0.0623835	0.0332468	0.244893	0.176449	4.559844e-06	0	0	0.281061	0.21819	0.218643	0.282105	4	0.999624	0.999904	1.0001	1.00038	0.6458103	0.0698308	0.0542734	0.00327326	0.0958088	0.64581	1.839396
760	-2545838	-2545847	8.845584	9750817	1	0.00816662	0.0194908	0.00575054	0.158354	0.00308839	0.146952	0.0617452	0.177839	1.13671	0.00506558	0.00696787	0.0123634	0.0231608	0.00404723	0.0449069	0.0114123	0.0124573	0.0126676	0.0256388	0.362835	0.388867	0.0201984	0.189793	8.395056e-07	0	0	0.281061	0.21819	0.218643	0.282105	4	0.999593	0.999896	1.0001	1.00041	0.6453857	0.0873606	0.00333109	0.00501375	0.00173798	0.645386	1.838478
770	-2545852	-2545850	-2.184075	1.481049e+07	1	0.00816662	0.0198281	0.0057025	0.160559	0.00327557	0.146919	0.0625916	0.180198	1.13671	0.00533607	0.00696787	0.0122344	0.023037	0.0039149	0.0451579	0.011163	0.0120654	0.185207	0.187142	0.122664	0.0463008	0.388305	0.0703818	1.413024e-06	0	0	0.281061	0.21819	0.218643	0.282105	4	0.99967	0.999916	1.00008	1.00033	0.6429664	0.00125215	0.46346	0.771377	0.332425	0.642966	1.843828
780	-2545846	-2545849	3.490249	8.299613e+07	1	0.00777757	0.0198046	0.00612774	0.158994	0.00336199	0.14916	0.0627623	0.180198	1.13671	0.00507242	0.00700519	0.011948	0.0231713	0.00397319	0.0453989	0.0117904	0.0121414	0.172786	0.0639588	0.0214948	0.508668	0.133921	0.0991726	2.988872e-06	0	0	0.281786	0.218753	0.216628	0.282833	4	0.99986	0.999965	1.00003	1.00014	0.6413455	0.0212957	0.139273	0.00192011	0.0885309	0.641345	1.845397
790	-2545828	-2545851	23.70769	1e+08	0	0.00828634	0.0198046	0.00579947	0.158994	0.00316696	0.148242	0.0620402	0.181364	1.13671	0.00514945	0.00700519	0.0115381	0.0232706	0.00411899	0.0463061	0.0112008	0.0117831	0.102561	0.0178308	0.292218	0.10662	0.0568596	0.423911	1.286261e-05	0	0	0.28163	0.218632	0.217063	0.282676	4	0.999873	0.999968	1.00003	1.00013	0.6419757	0.00957876	0.0424819	0.0218806	0.00943916	0.641976	1.84478
800	-2545837	-2545847	10.03633	1e+08	0	0.00775922	0.0198046	0.0058752	0.16011	0.00321922	0.148242	0.0621389	0.17964	1.13671	0.0051953	0.0069858	0.0118235	0.0227014	0.00401501	0.0458763	0.0121481	0.0122221	0.228263	0.0437953	0.213577	0.200307	0.239381	0.0746771	6.593806e-06	0	0	0.28163	0.218632	0.217063	0.282676	4	0.999873	0.999968	1.00003	1.00013	0.6421904	0.720562	0.974713	0.171781	0.604783	0.64219	1.844467
810	-2545848	-2545846	-1.874552	6.971643e+07	1	0.00803375	0.0197755	0.00581341	0.159916	0.00312338	0.147184	0.0617514	0.177601	1.12944	0.00489479	0.00686405	0.0121278	0.0228845	0.00401501	0.0455276	0.0113782	0.0120235	0.190194	0.217077	0.0523276	0.281387	0.126616	0.132398	2.492681e-06	0	0	0.28163	0.218632	0.217063	0.282676	4	0.999848	0.999962	1.00004	1.00015	0.6445035	0.0268912	0.175199	0.110854	0.233936	0.644504	1.832356
820	-2545843	-2545847	3.993838	8.503574e+07	1	0.00827159	0.0193808	0.00563719	0.15859	0.00296527	0.146033	0.0615178	0.178076	1.12479	0.00522288	0.00697328	0.0119653	0.0228434	0.00401501	0.0455207	0.0114726	0.012246	0.186051	0.132972	0.499896	0.0105283	0.156078	0.0144746	3.639649e-06	0	0	0.28163	0.218632	0.217063	0.282676	4	0.999862	0.999964	1.00004	1.00014	0.649129	0.00275989	0.0124128	0.0747315	0.14345	0.649129	1.825519
830	-2545854	-2545854	0.6702568	2.756495e+07	1	0.00739644	0.0198067	0.00590014	0.156393	0.00320883	0.146448	0.0615178	0.178071	1.1234	0.00506139	0.00714606	0.0122212	0.0223642	0.00427442	0.0446379	0.0114933	0.012572	0.0939652	0.192865	0.181357	0.064804	0.25675	0.210258	2.776286e-06	0	0	0.28163	0.218632	0.217063	0.282676	4	0.999758	0.999938	1.00006	1.00024	0.6494452	0.00110606	0.143559	0.0832582	0.799083	0.649445	1.821914
840	-2545834	-2545857	23.67838	1e+08	0	0.00765911	0.0190168	0.00592874	0.156477	0.00309901	0.14581	0.0612631	0.178642	1.11799	0.00508837	0.00683801	0.0113379	0.0223836	0.00384641	0.0455964	0.0116012	0.012726	0.15039	0.0266401	0.152925	0.594784	0.0477971	0.0274647	1.722619e-05	0	0	0.28163	0.218632	0.217063	0.282676	4	0.999873	0.999968	1.00003	1.00013	0.6523288	0.0327801	0.0471844	0.00365273	0.0202427	0.652329	1.815306
850	-2545847	-2545853	5.053476	2012108	1	0.0074354	0.0192855	0.00593626	0.156477	0.00338658	0.14412	0.0611136	0.175691	1.12511	0.00515955	0.00664705	0.0117412	0.0229332	0.00391856	0.0448395	0.0110022	0.0129773	0.0318437	0.0337055	0.107218	0.244893	0.513219	0.0691209	3.181515e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999104	0.999771	1.00023	1.0009	0.6544325	0.00250009	0.416616	0.0132022	0.00992035	0.654432	1.817776
860	-2545827	-2545848	20.60788	1e+08	0	0.00792792	0.0192725	0.00589532	0.156489	0.00313873	0.144471	0.0607104	0.177275	1.11851	0.00504429	0.00681087	0.012027	0.022688	0.00397304	0.0459548	0.0111979	0.0116835	0.0895572	0.296122	0.0561072	0.12809	0.363665	0.066459	2.478982e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.65322	0.0543838	0.10718	0.2114	0.00204274	0.65322	1.813074
870	-2545844	-2545849	4.721266	6.522377e+07	1	0.00809939	0.0193446	0.00564305	0.15582	0.00297644	0.146042	0.0611575	0.175028	1.12114	0.00515465	0.00666943	0.0116393	0.0229668	0.00393136	0.0457069	0.0110148	0.0120943	0.0933798	0.107995	0.475608	0.0966263	0.2138	0.0125894	7.068419e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999843	0.99996	1.00004	1.00016	0.653826	0.0258162	0.0013402	0.0424464	0.134023	0.653826	1.814428
880	-2545817	-2545846	29.30624	1e+08	0	0.00782827	0.0194484	0.00620254	0.156474	0.00318908	0.143728	0.0613958	0.176061	1.12237	0.00500083	0.00704988	0.0117436	0.0224656	0.00393233	0.0444445	0.0115455	0.0122145	0.0238109	0.0869253	0.394493	0.288576	0.110934	0.0952609	3.344769e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.6530879	0.0208018	0.00578943	0.00236339	0.00144637	0.653088	1.815096
890	-2545834	-2545853	19.24481	1e+08	0	0.00808898	0.0194527	0.0058358	0.157535	0.00305837	0.146651	0.0610472	0.176061	1.12237	0.005294	0.00686432	0.0117518	0.0227886	0.00422736	0.045246	0.0111514	0.0124832	0.0884839	0.256885	0.299774	0.141313	0.0751156	0.138429	1.763355e-05	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.6489448	0.0802857	0.00151985	0.292887	0.258758	0.648945	1.819909
900	-2545827	-2545847	20.13388	1e+08	0	0.0082551	0.0194737	0.00580049	0.158241	0.00301744	0.146188	0.0613304	0.177866	1.12289	0.00504308	0.0069341	0.0118554	0.0231156	0.00427644	0.0457417	0.0112582	0.0117581	0.0638915	0.423348	0.0436072	0.312928	0.0612944	0.0949311	4.632227e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.650534	0.0863692	0.0543803	0.0261944	0.0298696	0.650534	1.823045
910	-2545847	-2545843	-3.716596	4.005659e+07	1	0.00766148	0.0193603	0.00575902	0.158241	0.00330921	0.146094	0.0613304	0.177802	1.13128	0.00509105	0.00667467	0.0119611	0.0229231	0.00398466	0.0449436	0.011251	0.0122374	0.207429	0.297356	0.125908	0.14635	0.182618	0.0403396	1.143064e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999799	0.999948	1.00005	1.0002	0.6483083	0.530771	0.132039	0.299939	0.0373632	0.648308	1.829901
920	-2545826	-2545844	18.16344	1e+08	0	0.00781515	0.0193603	0.00598482	0.158835	0.00306377	0.145943	0.0613304	0.177288	1.12774	0.0051195	0.00693307	0.012084	0.0227107	0.00412957	0.0450725	0.0112188	0.0118106	0.14375	0.40914	0.0677062	0.150705	0.00782146	0.220877	6.730752e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.6490608	0.00137677	0.0626448	0.50981	0.580852	0.649061	1.826442
930	-2545819	-2545846	27.57862	1e+08	0	0.00842199	0.0195673	0.00598482	0.158835	0.00314826	0.146047	0.062293	0.179728	1.12774	0.00514791	0.00678564	0.0115996	0.0230794	0.00404714	0.0450699	0.0113982	0.0114693	0.700668	0.0372809	0.00434816	0.0543398	0.0911534	0.11221	4.68651e-07	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.6465893	0.0764859	0.00605469	0.00148296	0.00292469	0.646589	1.830365
940	-2545842	-2545853	10.33665	3.355915e+07	1	0.00794964	0.0195673	0.006336	0.159241	0.00300806	0.145629	0.0627917	0.175702	1.1305	0.00535082	0.00675084	0.0116074	0.0230794	0.0039934	0.0454985	0.0113121	0.0121607	0.409119	0.202126	0.0342226	0.197887	0.0857923	0.070853	5.936469e-07	0	0	0.28161	0.218616	0.217118	0.282656	4	0.99978	0.999944	1.00006	1.00022	0.647124	0.00251361	0.017679	0.00435144	0.00318948	0.647124	1.830482
950	-2545826	-2545846	20.00217	1e+08	0	0.00766019	0.0195917	0.00595475	0.158485	0.00314478	0.146527	0.0627779	0.177926	1.1305	0.00501474	0.00684773	0.0116074	0.0225729	0.00403063	0.0447938	0.0115203	0.0118143	0.353195	0.059944	0.178608	0.142874	0.185662	0.0797173	1.382181e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.6484347	0.00626716	0.0603279	0.0214734	0.479511	0.648435	1.830772
960	-2545835	-2545850	15.23842	1e+08	0	0.00837223	0.0195821	0.0061843	0.158875	0.00323234	0.146613	0.0618322	0.17861	1.12374	0.00513147	0.00660306	0.0119199	0.0224343	0.00396473	0.0451553	0.0117229	0.0118279	0.0525251	0.0336592	0.177102	0.00471636	0.37395	0.358048	5.56631e-06	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.6477641	0.259067	0.142194	0.792397	0.0164424	0.647764	1.8258
970	-2545841	-2545846	5.126959	3052406	1	0.00808216	0.0196804	0.00602037	0.158875	0.0031611	0.147783	0.0624976	0.17861	1.13094	0.00498923	0.00689614	0.0119199	0.023257	0.00400461	0.0458978	0.0108844	0.0118279	0.0935902	0.0621767	0.0419842	0.0150732	0.529506	0.257669	2.627499e-07	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999273	0.999814	1.00019	1.00073	0.6441524	0.00400561	0.150404	0.00472458	0.0379579	0.644152	1.83533
980	-2545833	-2545849	15.65005	1e+08	0	0.00797415	0.0195536	0.00567828	0.160147	0.0031611	0.146676	0.0624724	0.17861	1.13094	0.00520773	0.00700878	0.0117936	0.022864	0.00397302	0.0459484	0.011274	0.0116932	0.0807096	0.202015	0.202768	0.0749599	0.0800247	0.359522	1.367366e-05	0	0	0.28161	0.218616	0.217118	0.282656	4	0.999873	0.999968	1.00003	1.00013	0.6451413	0.00300297	0.289976	0.872098	0.3836	0.645141	1.834972
990	-2545832	-2545843	10.58313	6.411034e+07	1	0.00788285	0.0200495	0.00567828	0.158099	0.00338984	0.146037	0.0618907	0.176767	1.1271	0.00510679	0.00667315	0.0116737	0.0224017	0.00392312	0.0453995	0.011274	0.0119581	0.417111	0.0759986	0.212652	0.184685	0.0455992	0.0639545	2.261518e-06	0	0	0.282153	0.217108	0.217537	0.283201	4	0.999841	0.999959	1.00004	1.00016	0.6492617	0.00154244	0.00129699	0.00199834	0.126558	0.649262	1.825307
1000	-2545815	-2545839	23.27947	1e+08	0	0.00811721	0.0193803	0.00585554	0.157412	0.00306076	0.146037	0.0617822	0.176255	1.1271	0.00510679	0.00691397	0.0119939	0.0228752	0.00381288	0.0452135	0.0110838	0.0118772	0.00344189	0.13908	0.352607	0.393098	0.0109041	0.100869	2.807961e-06	0	0	0.282153	0.217108	0.217538	0.283202	4	0.999873	0.999968	1.00003	1.00013	0.649387	0.0299828	0.0104204	0.282835	0.00177819	0.649387	1.823881
1010	-2545837	-2545845	7.911598	1.277501e+07	1	0.00776372	0.0193489	0.00579181	0.157194	0.00308152	0.146513	0.0614851	0.174738	1.12687	0.00522585	0.00698547	0.0123428	0.0225129	0.0041637	0.0445936	0.0111708	0.0120112	0.00245471	0.285974	0.112146	0.199723	0.273913	0.125789	1.30117e-06	0	0	0.282149	0.217118	0.217535	0.283198	4	0.999644	0.999909	1.00009	1.00036	0.6508392	0.0119287	0.22157	0.00178019	0.00160682	0.650839	1.821795
1020	-2545832	-2545839	6.955923	7.170094e+07	1	0.00766129	0.0192695	0.00557376	0.156185	0.00312565	0.145725	0.0611834	0.176601	1.12455	0.00507346	0.00688258	0.0117104	0.0230697	0.00405812	0.0450341	0.0110895	0.0123236	0.159824	0.0029379	0.0726548	0.418563	0.293746	0.0522748	1.258e-06	0	0	0.282149	0.217118	0.217535	0.283198	4	0.99985	0.999962	1.00004	1.00015	0.6536851	0.0829919	0.00111425	0.0139955	0.0155345	0.653685	1.81912
1030	-2545839	-2545841	2.082456	5.634732e+07	1	0.00797218	0.0191962	0.005784	0.157898	0.00334494	0.144781	0.0617006	0.176601	1.12248	0.00497314	0.00690607	0.0117707	0.0230283	0.00409703	0.0445201	0.011086	0.0120683	0.14559	0.0983871	0.506996	0.125719	0.0299414	0.0933655	2.475693e-06	0	0	0.281984	0.217576	0.217407	0.283032	4	0.999831	0.999957	1.00004	1.00017	0.6508674	0.525629	0.344293	0.00162874	0.00904025	0.650867	1.818212
1040	-2545835	-2545839	4.26164	4.485495e+07	1	0.00741611	0.0194718	0.00583535	0.15756	0.00318226	0.145429	0.0614276	0.177353	1.11902	0.00497807	0.00681475	0.011845	0.022521	0.00392325	0.0445068	0.0114409	0.0124682	0.0449326	0.371092	0.00283094	0.264263	0.158844	0.158037	7.355944e-06	0	0	0.281984	0.217576	0.217407	0.283032	4	0.99981	0.999952	1.00005	1.00019	0.6537869	0.00778244	0.00128357	0.702822	0.0440561	0.653787	1.815196
1050	-2545814	-2545843	28.84422	1e+08	0	0.00773498	0.0192456	0.00588769	0.15756	0.00318808	0.146426	0.0614424	0.177359	1.11813	0.00514055	0.00687752	0.0117406	0.0229007	0.00407128	0.0446246	0.0115099	0.0120841	0.190624	0.0728851	0.375834	0.163856	0.00782537	0.188976	2.157854e-05	0	0	0.281984	0.217576	0.217407	0.283032	4	0.999873	0.999968	1.00003	1.00013	0.6508833	0.0234635	0.00481367	0.00300186	0.00191785	0.650883	1.815924
