Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
152	0	-74.56409	-61.5676	-12.99649	5.003377e+07	1	0.130352	0.112113	0.135204	0.0193522	0.164608	0.0525094	0.140876	0.0200097	0.00332232	0.194985	0.0444118	0.0266152	0.109748	0.0484474	0.230147	0.0736778	0.366682	0.0658937	0.331027	0.668973	0.934106	1	0.5928621	1	0.2656257	1	0.4604995	0.0171862	0.578708	0.403307	0.000799036	0.0175668	0.257059	0.742941	0.982433	1	0.3113233	1	0.99982	0.999954	1.00005	1.00018	1.873061
153	1	-50.19615	-54.62232	4.426176	1e+08	0	0.244103	0.0276709	0.0628887	0.10212	0.26844	0.00356446	0.0965559	0.00257252	0.109931	0.0842608	0.0591235	0.0350969	0.217376	0.16369	0.105449	0.122281	0.204028	0.10308	0.361181	0.638819	0.89692	1	0.8327196	1	0.1227237	1.394083	1.394083	0.621038	0.206209	0.1079	0.0648523	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.909151
154	0	-69.35829	-58.23794	-11.12035	6.712013e+07	1	0.130352	0.0810629	0.186993	0.0287897	0.164608	0.0682269	0.0750122	0.0200097	0.00244805	0.159695	0.0233596	0.0266152	0.133335	0.0712287	0.164499	0.0633966	0.366682	0.498242	0.49956	0.500347	0.501851	0	62000	0.6017859	0.6017859	0.378379	0.378379	0.110329	0.590132	0.295144	0.00439476	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999845	0.999961	1.00004	1.00016	1.766313
155	1	-69.14025	-53.63812	-15.50213	4.050303e+07	1	0.244103	0.0276709	0.0493779	0.0959833	0.127939	0.00356446	0.154329	0.0021594	0.109931	0.0842608	0.0591235	0.0377709	0.216904	0.16369	0.0962782	0.0992955	0.198574	0.211078	0.415411	0.584589	0.788921	1	2.018196	1	0.7150704	1	0.4768234	0.249948	0.177552	0.359544	0.212956	0.22623	0.42114	0.578861	0.773769	1	2.297822	2	0.9998	0.999949	1.00005	1.0002	1.770954
156	0	-51.62893	-58.26761	6.638678	1e+08	0	0.130352	0.119106	0.119052	0.0254362	0.164608	0.113482	0.0371645	0.0147279	0.00181586	0.150256	0.0233596	0.0120267	0.133335	0.0811281	0.164499	0.0492175	0.287314	0.111113	0.366499	0.633501	0.888887	1	0.8912932	1	0.2347835	1	0.8585345	0.0680069	0.855272	0.0733015	0.00341966	0.111543	0.366775	0.633225	0.888458	1	0.894507	1	0.999873	0.999968	1.00003	1.00013	1.62688
157	1	-48.44015	-54.18968	5.749534	1e+08	0	0.190829	0.02474	0.0324227	0.0959833	0.213754	0.0029422	0.124108	0.00188426	0.109931	0.0842608	0.0591235	0.0290966	0.218333	0.16369	0.0697031	0.154187	0.198574	0.498242	0.49956	0.500347	0.501851	0	62000	0.4668614	0.4668614	1	0.4237126	0.0516625	0.20509	0.0642413	0.679006	0.177282	0.401432	0.598569	0.822717	1	1.526572	2	0.999873	0.999968	1.00003	1.00013	1.773562
158	0	-69.51088	-58.57132	-10.93956	8.154837e+07	1	0.0849631	0.149232	0.119052	0.0295401	0.149834	0.104117	0.0371645	0.0188335	0.00181586	0.167557	0.0190153	0.0120267	0.133335	0.113442	0.23391	0.068093	0.187222	0.0417713	0.302996	0.697004	0.958229	1	0.4542946	1	0.1629898	1.491402	1.491402	0.257116	0.655958	0.078115	0.00881106	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999859	0.999965	1.00003	1.00014	1.629154
159	1	-53.83408	-56.93603	3.101959	1e+08	0	0.222691	0.02474	0.0500049	0.0959833	0.213754	0.00260505	0.128595	0.00188426	0.122876	0.0958556	0.116528	0.0290966	0.263145	0.16369	0.0449208	0.154187	0.150516	0.498242	0.49956	0.500347	0.501851	0	62000	0.6064574	0.6064574	1	0.9158053	0.0838411	0.361909	0.14989	0.40436	0.249358	0.429378	0.570623	0.750642	1	2.82405	3	0.999873	0.999968	1.00003	1.00013	1.881073
160	0	-48.56493	-57.53727	8.972347	1e+08	0	0.0665708	0.0914843	0.119052	0.0295401	0.121209	0.153571	0.0371645	0.031374	0.00181586	0.228889	0.0185269	0.0104273	0.133335	0.0919658	0.175172	0.068093	0.137636	0.498242	0.49956	0.500347	0.501851	0	62000	0.4477788	0.4477788	1	0.3505594	0.243395	0.286231	0.454909	0.0154655	2.03331e-06	0.0832574	0.916743	0.999998	1	0.06765273	2	0.999873	0.999968	1.00003	1.00013	1.515826
161	1	-49.53271	-54.60396	5.071248	1e+08	0	0.165556	0.0220512	0.0500049	0.101348	0.213754	0.00260505	0.157523	0.00188426	0.125354	0.0958556	0.116528	0.0290966	0.282231	0.190769	0.0381718	0.154187	0.115654	0.00672547	0.216471	0.783529	0.993275	1	0.2290962	1	0.9918501	1	0.4504388	0.437371	0.0265786	0.369554	0.166497	0.0189899	0.260809	0.739191	0.98101	1	0.3205274	1	0.999873	0.999968	1.00003	1.00013	1.862573
162	0	-54.75914	-58.48755	3.728406	1e+08	0	0.0469127	0.0914843	0.119052	0.0295401	0.121209	0.115604	0.0285405	0.031374	0.00127583	0.293766	0.0294371	0.0104273	0.133335	0.104109	0.175172	0.0452046	0.0965716	0.186795	0.405558	0.594442	0.813204	1	1.64962	1	0.523833	1	0.5814244	0.480847	0.169304	0.254783	0.0950654	0.344176	0.458776	0.541224	0.655824	1	7.944222	1	0.999873	0.999968	1.00003	1.00013	1.473015
163	1	-72.96713	-56.82332	-16.14381	5180155	1	0.250532	0.0206671	0.0630239	0.093982	0.213754	0.00465468	0.157523	0.00188426	0.0745886	0.114272	0.116528	0.0395093	0.282231	0.190769	0.0299768	0.243039	0.179472	0.498242	0.49956	0.500347	0.501851	0	62000	0.6350638	0.6350638	1	0.0673027	0.205948	0.00325715	0.704623	0.0861725	0.228907	0.422123	0.577878	0.771092	1	2.352038	2	0.999442	0.999857	1.00014	1.00056	2.076405
164	0	-49.40832	-58.95795	9.549629	1e+08	0	0.0469127	0.0850684	0.119052	0.0380595	0.0922157	0.144709	0.0288639	0.031374	0.00205541	0.299143	0.0294371	0.0104273	0.133335	0.0714291	0.102868	0.0695172	0.151132	0.498242	0.49956	0.500347	0.501851	0	62000	0.581772	0.581772	1	0.2787744	0.453991	0.071621	0.471502	0.00288623	0.112111	0.367138	0.632862	0.887889	1	0.8987782	1	0.999873	0.999968	1.00003	1.00013	1.4556
165	1	-55.06268	-56.41508	1.352402	1e+08	0	0.341092	0.0130994	0.0912479	0.168383	0.213754	0.00286344	0.11029	0.00207505	0.0659228	0.135387	0.116528	0.0416887	0.28681	0.190769	0.0277891	0.260437	0.220343	0.498242	0.49956	0.500347	0.501851	0	62000	1.594887	1.594887	0.1115444	0.1115444	0.116818	0.012473	0.669037	0.201672	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	2.288479
166	0	-67.43346	-57.00286	-10.43059	8921752	1	0.0469127	0.0850684	0.119052	0.0434909	0.0922157	0.145559	0.0288639	0.0222104	0.00181091	0.299985	0.0285277	0.0103254	0.194917	0.100757	0.0837374	0.0695172	0.151132	0.498242	0.49956	0.500347	0.501851	0	62000	0.2800277	0.2800277	1	0.2993286	0.30095	0.0730541	0.480936	0.14506	0.224106	0.420354	0.579647	0.775893	1	2.255895	1	0.999574	0.999891	1.00011	1.00043	1.524082
167	1	-72.38109	-54.77091	-17.61019	3.597875e+07	1	0.341092	0.0214886	0.0912479	0.150023	0.240556	0.00304034	0.062805	0.00233163	0.104968	0.173023	0.116528	0.0416887	0.362417	0.197273	0.0336642	0.168881	0.264489	0.498242	0.49956	0.500347	0.501851	0	62000	0.5923443	0.5923443	1	0.268766	0.132639	0.0162546	0.182485	0.668621	0.04183	0.303078	0.696921	0.95817	1	0.4546269	1	0.999788	0.999946	1.00005	1.00021	2.375514
168	0	-47.80877	-56.90039	9.091624	1e+08	0	0.0358142	0.079529	0.131265	0.058883	0.0622991	0.116524	0.0288639	0.0157964	0.00268002	0.299985	0.0351132	0.0103254	0.218501	0.070918	0.0837374	0.0483331	0.151132	0.178628	0.402026	0.597975	0.821372	1	1.543344	1	0.497139	0.2756509	0.2756509	0.252757	0.0689385	0.214857	0.463447	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.449699
169	1	-55.06748	-55.11543	0.04795592	1e+08	0	0.287277	0.0214886	0.0554472	0.150023	0.21205	0.00413357	0.062805	0.00297125	0.104968	0.173023	0.116528	0.035788	0.362417	0.309273	0.0228565	0.127513	0.264489	0.498242	0.49956	0.500347	0.501851	0	62000	2.196573	2.196573	1	0.06325439	0.333151	0.0172145	0.156898	0.492736	0.000807696	0.155867	0.844133	0.999192	1	0.1430528	1	0.999873	0.999968	1.00003	1.00013	2.31305
170	0	-50.96289	-58.07904	7.116146	1e+08	0	0.0405133	0.079529	0.203025	0.058883	0.0622991	0.135025	0.035758	0.0256438	0.00268002	0.299985	0.0351132	0.00627238	0.241718	0.0557587	0.0837374	0.0360712	0.217909	0.498242	0.49956	0.500347	0.501851	0	62000	2.494055	2.494055	0.1342065	0.1342065	0.308222	0.0223649	0.104268	0.565145	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.619921
171	1	-72.6941	-55.64379	-17.0503	5.958637e+07	1	0.287277	0.0214886	0.0554472	0.173692	0.195155	0.00282243	0.047107	0.0048048	0.11127	0.265453	0.116528	0.0300153	0.312192	0.32197	0.0289799	0.103564	0.174294	0.140871	0.383831	0.616169	0.859129	1	1.137839	1	0.8155916	0.02184301	0.02184301	0.345645	0.0122011	0.163766	0.478388	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999835	0.999958	1.00004	1.00016	2.25206
172	0	-70.9297	-59.34071	-11.58899	9.802377e+07	1	0.0405133	0.0545265	0.231864	0.0705966	0.167969	0.0942577	0.026133	0.0256438	0.00184881	0.299985	0.0224844	0.00627238	0.346747	0.0557587	0.0709387	0.0249383	0.217909	0.498242	0.49956	0.500347	0.501851	0	62000	1.397721	1.397721	0.1303502	0.1303502	0.177911	0.0492155	0.659624	0.113249	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999871	0.999967	1.00003	1.00013	1.758386
173	1	-72.21143	-57.73982	-14.4716	1.558479e+07	1	0.287277	0.0214886	0.0346212	0.133893	0.123837	0.00282243	0.0676487	0.00400632	0.11127	0.265453	0.116528	0.0280802	0.462781	0.15717	0.0289799	0.0838722	0.112439	0.498242	0.49956	0.500347	0.501851	0	62000	1.543284	1.543284	0.02959056	0.02959056	0.0143165	0.0119065	0.208593	0.765184	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999678	0.999918	1.00008	1.00032	2.042167
174	0	-76.38555	-61.35841	-15.02713	3.126335e+07	1	0.0386977	0.0545265	0.227795	0.0539128	0.167969	0.0606538	0.026133	0.0360987	0.00205066	0.299985	0.0224844	0.00546899	0.317851	0.0634575	0.0512267	0.0192825	0.265761	0.498242	0.49956	0.500347	0.501851	0	62000	0.8730966	0.8730966	1	0.08284829	0.237616	0.111057	0.494129	0.157198	0.33654	0.456596	0.543405	0.663459	1	7.184286	2	0.999773	0.999941	1.00006	1.00023	1.713354
175	1	-50.74205	-55.14856	4.406518	1e+08	0	0.202712	0.0137597	0.0346212	0.133893	0.123837	0.00386315	0.0676487	0.00400632	0.11127	0.317026	0.116528	0.0280802	0.456219	0.219372	0.0210803	0.108606	0.112439	0.498242	0.49956	0.500347	0.501851	0	62000	0.177498	0.177498	1	0.2197755	0.361498	0.135852	0.0498125	0.452837	0.00848362	0.225383	0.774617	0.991516	1	0.2448794	2	0.999873	0.999968	1.00003	1.00013	2.074962
176	0	-72.13888	-60.28782	-11.85106	7.607244e+07	1	0.0461681	0.0562661	0.286004	0.0819701	0.167969	0.0606538	0.0317971	0.0360987	0.00205066	0.198225	0.0275531	0.00546899	0.317851	0.0871074	0.0335939	0.0218034	0.19605	0.498242	0.49956	0.500347	0.501851	0	62000	1.510523	1.510523	1	0.2803991	0.183092	0.155356	0.300403	0.36115	0.117142	0.37029	0.62971	0.882858	1	0.9372585	1	0.999854	0.999963	1.00004	1.00015	1.656631
177	1	-44.62755	-54.97381	10.34626	1e+08	0	0.212124	0.0161233	0.0346212	0.0851149	0.123837	0.00386315	0.0588018	0.00269636	0.115636	0.25008	0.116528	0.0302275	0.174569	0.144061	0.034261	0.044225	0.0912815	0.498242	0.49956	0.500347	0.501851	0	62000	0.0611444	0.0611444	0.15572	0.15572	0.463183	0.110311	0.213501	0.213005	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.538049
178	0	-68.31973	-57.73958	-10.58015	2.614273e+07	1	0.0601399	0.0584307	0.19522	0.0819701	0.167969	0.0606538	0.0317971	0.0360987	0.00181026	0.198225	0.0273665	0.00673509	0.317851	0.0627045	0.0335939	0.0310015	0.19605	0.12379	0.374291	0.625709	0.87621	1	0.9901197	1	1.062278	0.2944953	0.2944953	0.166773	0.414786	0.186657	0.231784	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999751	0.999936	1.00006	1.00025	1.567617
179	1	-63.3645	-54.62898	-8.735517	7.947921e+07	1	0.194435	0.0211394	0.0298253	0.137233	0.123837	0.00386315	0.0588018	0.00269636	0.115636	0.259521	0.079449	0.0302275	0.116611	0.144061	0.031879	0.0941849	0.0912815	0.0528662	0.317144	0.682856	0.947134	1	0.5172282	1	0.04605378	0.2873605	0.2873605	0.282343	0.178655	0.391366	0.147636	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999857	0.999963	1.00004	1.00014	1.534681
180	0	-73.43767	-56.73224	-16.70543	6.566906e+07	1	0.132581	0.0512454	0.184788	0.151274	0.208192	0.0606538	0.0490862	0.0360987	0.00181026	0.198225	0.0273665	0.00673509	0.317851	0.049194	0.0335939	0.0310015	0.19605	0.322845	0.45262	0.547379	0.677156	1	6.058701	1	0.4894589	1	0.2239148	0.381945	0.311382	0.152289	0.154384	0.221684	0.419451	0.58055	0.778316	1	2.209225	1	0.999843	0.99996	1.00004	1.00016	1.735745
181	1	-45.19988	-53.69674	8.496867	1e+08	0	0.194435	0.0211394	0.0358152	0.234648	0.106469	0.00446061	0.0624297	0.00269636	0.115636	0.189659	0.0488426	0.0161913	0.0943991	0.0948105	0.0366592	0.101805	0.12429	0.199153	0.410686	0.589315	0.800846	1	1.826434	1	0.06886872	1	0.269401	0.124467	0.184131	0.465474	0.225928	0.0285964	0.281739	0.718261	0.971404	1	0.378916	1	0.999873	0.999968	1.00003	1.00013	1.484385
182	0	-71.8567	-56.7022	-15.1545	3.492834e+07	1	0.132581	0.0792334	0.184788	0.124672	0.208192	0.0606538	0.0765428	0.0472839	0.00144897	0.198225	0.0273665	0.00705999	0.330867	0.049194	0.0433637	0.0310015	0.19256	0.194358	0.408725	0.591275	0.805643	1	1.755362	1	0.8943084	1	0.4484536	0.472527	0.097311	0.276938	0.153224	0.182769	0.403832	0.596168	0.817231	1	1.596247	1	0.999785	0.999945	1.00006	1.00022	1.795033
183	1	-60.74715	-54.26009	-6.487055	2.640822e+07	1	0.115793	0.0211394	0.0358152	0.164921	0.0936407	0.00446061	0.0624297	0.00269636	0.115636	0.189659	0.0488426	0.0161913	0.0943991	0.0948105	0.0586787	0.0654953	0.18039	0.498242	0.49956	0.500347	0.501851	0	62000	0.1135038	0.1135038	0.246509	0.246509	0.25718	0.111405	0.0338301	0.597585	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999753	0.999937	1.00006	1.00025	1.364998
184	0	-51.94992	-56.78071	4.830793	1e+08	0	0.199176	0.0730927	0.184788	0.0788655	0.206858	0.0444436	0.0765428	0.0472839	0.000978194	0.138941	0.0273665	0.00705999	0.330867	0.0367529	0.0433637	0.0310981	0.150546	0.498242	0.49956	0.500347	0.501851	0	62000	1.407339	1.407339	1	0.6779493	0.42823	0.324655	0.0532764	0.193839	0.232194	0.423318	0.576682	0.767806	1	2.42079	2	0.999873	0.999968	1.00003	1.00013	1.678024
185	1	-62.36613	-53.65333	-8.7128	2.408723e+07	1	0.115793	0.0144244	0.0313084	0.104871	0.0936407	0.00437045	0.0649656	0.00265729	0.0730481	0.15337	0.0488426	0.0183143	0.110105	0.0948105	0.0631401	0.068772	0.256894	0.218443	0.418231	0.581769	0.781557	1	2.148605	1	0.3274911	1	0.258452	0.0776032	0.669336	0.0442371	0.208824	0.00516427	0.206975	0.793025	0.994836	1	0.2133713	1	0.999741	0.999934	1.00007	1.00026	1.319326
186	0	-68.33486	-55.52189	-12.81297	8.646094e+07	1	0.27684	0.0730927	0.225335	0.0734874	0.168838	0.0444436	0.0669483	0.0472839	0.000732463	0.138941	0.0549372	0.00705999	0.330867	0.0367529	0.0444925	0.0310981	0.068685	0.0691406	0.334142	0.665857	0.930859	1	0.6122027	1	1.476965	1	0.8927825	0.449968	0.341135	0.0559808	0.152916	0.00758503	0.221019	0.778981	0.992415	1	0.2370178	2	0.999864	0.999964	1.00004	1.00014	1.689835
187	1	-61.02485	-53.90621	-7.118639	4.660061e+07	1	0.115793	0.0269562	0.0435608	0.104871	0.0688629	0.00656596	0.0649656	0.00133793	0.0468194	0.15337	0.0451911	0.0183143	0.110105	0.123084	0.0631401	0.0607153	0.166164	0.0183864	0.259246	0.740754	0.981614	1	0.316649	1	0.3710707	1	0.8847542	0.140309	0.170668	0.0221038	0.666919	0.084679	0.347605	0.652394	0.915321	1	0.708481	1	0.999814	0.999952	1.00005	1.00019	1.219816
188	0	-73.19172	-59.82838	-13.36333	4.39717e+07	1	0.204988	0.0886971	0.206265	0.0734874	0.168838	0.0444436	0.0669483	0.0569747	0.000732463	0.138059	0.0549372	0.00454312	0.341967	0.0568123	0.0444925	0.0310981	0.10359	0.498242	0.49956	0.500347	0.501851	0	62000	1.731294	1.731294	2.286241	2.286241	0.29668	0.134187	0.52217	0.0469626	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999808	0.999951	1.00005	1.00019	1.686874
189	1	-43.26501	-53.62831	10.3633	1e+08	0	0.162373	0.032619	0.0277228	0.104871	0.056909	0.00656596	0.0425041	0.00112349	0.0693223	0.0968326	0.0328045	0.0212207	0.160674	0.107855	0.0672526	0.0607153	0.166164	0.498242	0.49956	0.500347	0.501851	0	62000	0.3788925	0.3788925	1	1.612961	0.178165	0.561602	0.0280674	0.232166	1.56378e-08	0.0597113	0.940289	1	1	0.04685059	2	0.999873	0.999968	1.00003	1.00013	1.217529
190	0	-47.24525	-53.95831	6.71306	1e+08	0	0.172671	0.0584173	0.141514	0.0782319	0.168838	0.0450449	0.0846764	0.0431547	0.000732463	0.198704	0.0751626	0.00454312	0.302246	0.0422946	0.0334973	0.057461	0.10359	0.498242	0.49956	0.500347	0.501851	0	62000	0.8613491	0.8613491	1	1.79007	0.630783	0.076755	0.235768	0.0566937	0.0013067	0.166889	0.833111	0.998693	1	0.1565856	1	0.999873	0.999968	1.00003	1.00013	1.61078
191	1	-44.39966	-56.1257	11.72604	1e+08	0	0.190005	0.032619	0.0277228	0.104871	0.0404764	0.00656596	0.0763543	0.00112349	0.0640312	0.171389	0.0423276	0.028697	0.143078	0.107855	0.0672526	0.0607153	0.145649	0.498242	0.49956	0.500347	0.501851	0	62000	0.3084412	0.3084412	1	0.3022159	0.0843338	0.439134	0.00907862	0.467454	0.0385445	0.298332	0.701668	0.961456	1	0.4360237	1	0.999873	0.999968	1.00003	1.00013	1.310734
192	0	-70.73676	-55.49209	-15.24467	3.386702e+07	1	0.172671	0.0876821	0.223874	0.0782319	0.168838	0.0450449	0.0846764	0.0431547	0.000732463	0.194196	0.0751626	0.00454312	0.187087	0.0345306	0.0242294	0.0456473	0.179101	0.252694	0.430521	0.569478	0.747307	1	2.912152	1	1.700068	1	1.027093	0.03585	0.0600958	0.307275	0.596779	0.112904	0.367642	0.632358	0.887096	1	0.9047584	2	0.999781	0.999944	1.00006	1.00022	1.649402
193	1	-64.8652	-56.36004	-8.505157	6.423116e+07	1	0.190005	0.0509964	0.0277228	0.0641245	0.0404764	0.00987867	0.0604039	0.00155007	0.0650329	0.171389	0.0396073	0.034158	0.143078	0.107855	0.0632244	0.0538208	0.145649	0.498242	0.49956	0.500347	0.501851	0	62000	0.9279409	0.9279409	1	0.33399	0.132865	0.60804	0.0137143	0.245381	0.219915	0.418787	0.581213	0.780085	1	2.175884	1	0.999841	0.99996	1.00004	1.00016	1.268973
194	0	-51.39023	-55.92454	4.534301	1e+08	0	0.172671	0.0876821	0.0938594	0.067371	0.114748	0.0262432	0.0613984	0.0480186	0.000456698	0.194196	0.0751626	0.00616451	0.305593	0.0535566	0.0273309	0.0456473	0.179101	0.12861	0.377085	0.622915	0.87139	1	1.029986	1	0.771553	1	1.669656	0.590791	0.0545195	0.148056	0.206634	0.233498	0.42379	0.576211	0.766501	1	2.448778	1	0.999873	0.999968	1.00003	1.00013	1.5592
195	1	-63.86039	-55.61587	-8.244519	8.448717e+07	1	0.307246	0.0509964	0.0239152	0.0641245	0.055449	0.0106493	0.0604039	0.00217568	0.0319697	0.171389	0.0381339	0.034158	0.143078	0.107855	0.0462056	0.0538208	0.186848	0.498242	0.49956	0.500347	0.501851	0	62000	1.009281	1.009281	0.8739993	0.8739993	0.568368	0.0852068	0.0566802	0.289745	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999862	0.999965	1.00004	1.00014	1.388418
196	0	-67.00034	-55.8699	-11.13045	9.847269e+07	1	0.172671	0.0880393	0.0677373	0.067371	0.114748	0.0262432	0.075985	0.0638797	0.000595973	0.177141	0.116008	0.00616451	0.210558	0.0663931	0.0251463	0.0456473	0.202692	0.498242	0.49956	0.500347	0.501851	0	62000	0.4245602	0.4245602	1	2.071791	0.139123	0.0133447	0.0300569	0.817476	0.100049	0.359088	0.640912	0.899951	1	0.8113541	1	0.999872	0.999967	1.00003	1.00013	1.527021
197	1	-44.1647	-55.20385	11.03915	1e+08	0	0.307246	0.0403764	0.0239152	0.0641245	0.0436803	0.015851	0.0604039	0.00448343	0.0197268	0.171389	0.0381339	0.034158	0.143078	0.150416	0.0462056	0.063017	0.186848	0.498242	0.49956	0.500347	0.501851	0	62000	0.1199113	0.1199113	0.6540302	0.6540302	0.426686	0.167563	0.0967252	0.309025	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.413053
198	0	-70.01865	-56.54125	-13.4774	6.908182e+07	1	0.178247	0.0880393	0.0677373	0.067371	0.114748	0.0262432	0.075985	0.0554135	0.000595973	0.177141	0.116008	0.00524611	0.194692	0.0663931	0.0251463	0.0289796	0.202692	0.31694	0.450878	0.549121	0.68306	1	5.649352	1	0.150282	1	1.148922	0.324681	0.0129864	0.0391271	0.623205	0.101383	0.360015	0.639985	0.898617	1	0.8207101	1	0.999847	0.999961	1.00004	1.00015	1.490678
199	1	-61.80294	-53.16826	-8.634674	6.801097e+07	1	0.19445	0.0403764	0.0239152	0.0468747	0.0407147	0.015851	0.0604039	0.00589286	0.0197268	0.236243	0.0381339	0.034158	0.102408	0.150416	0.0462056	0.0568116	0.20235	0.498242	0.49956	0.500347	0.501851	0	62000	0.1302618	0.1302618	1	2.473317	0.214848	0.0553138	0.0403026	0.689535	0.0170315	0.255589	0.744411	0.982969	1	0.3078062	2	0.999846	0.999961	1.00004	1.00015	1.314931
200	0	-47.93411	-56.77151	8.837397	1e+08	0	0.287026	0.0880393	0.0556664	0.0846678	0.114748	0.033797	0.0479324	0.0864533	0.000595973	0.2382	0.116008	0.00632798	0.194692	0.0663931	0.0251463	0.0289796	0.13696	0.498242	0.49956	0.500347	0.501851	0	62000	0.6224473	0.6224473	0.3674506	0.3674506	0.344936	0.323622	0.0360825	0.29536	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.611633
201	1	-42.18096	-53.70602	11.52506	1e+08	0	0.137755	0.0312586	0.0239152	0.062172	0.0482407	0.015851	0.0456898	0.00589286	0.0235143	0.236243	0.0381339	0.034158	0.139219	0.116024	0.0462056	0.0568116	0.20235	0.0433885	0.305229	0.694771	0.956611	1	0.4634411	1	0.5508444	0.7081261	0.7081261	0.513805	0.0219016	0.318033	0.146261	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.263435
