Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]
34410	-2544499	-2544518	19.05682	0.00551414	0.0126584	0.00442999	0.100694	0.00213172	0.0944919	0.0400571	0.117669	0.732296	0.0032826	0.00769469	0.00416728	0.0337931	0.00428374	0.00258484	0.0044233	0.0154892	0.272748	0	0.228233	0.227182	0	0.271837	0.272748	0.228233	0.227182	0.271837	0.282762	0.21689	0.216726	0.283622
34420	-2544502	-2544521	19.03651	0.00568162	0.0127296	0.00456236	0.101496	0.00218021	0.0943505	0.0400886	0.118868	0.731241	0.00333262	0.00697671	0.00453907	0.0339806	0.00438397	0.00274884	0.00454043	0.015992	0.27223	0	0.228958	0.226112	0	0.2727	0.27223	0.228958	0.226112	0.2727	0.282762	0.21689	0.216726	0.283622
34430	-2544496	-2544515	19.05386	0.00544696	0.0123748	0.00432531	0.101848	0.0020134	0.0943833	0.0400737	0.118388	0.730197	0.00336621	0.00760249	0.00453032	0.0343092	0.00424695	0.0026647	0.00469999	0.0154875	0.271766	0	0.230061	0.225822	0	0.27235	0.271766	0.230061	0.225822	0.27235	0.282649	0.216803	0.217038	0.28351
34440	-2544493	-2544512	19.01859	0.00536854	0.0126618	0.00413196	0.101759	0.00202254	0.0943981	0.0397942	0.118325	0.734026	0.0033535	0.00777313	0.00437635	0.0338148	0.00459979	0.00264757	0.00456992	0.015862	0.271878	0	0.229328	0.226518	0	0.272276	0.271878	0.229328	0.226518	0.272276	0.282649	0.216803	0.217038	0.28351
34450	-2544497	-2544516	19.07571	0.00550834	0.0126097	0.00426885	0.101782	0.00193709	0.0939221	0.0404281	0.117532	0.729498	0.00340221	0.00735568	0.00426361	0.0342933	0.0043519	0.00256895	0.00446624	0.0155844	0.272026	0	0.229766	0.225412	0	0.272796	0.272026	0.229766	0.225412	0.272796	0.283686	0.21649	0.216724	0.2831
34460	-2544494	-2544513	19.05636	0.00552337	0.0128403	0.00423022	0.101927	0.00200757	0.094736	0.0399225	0.118919	0.729532	0.00328585	0.00734819	0.00455653	0.0337237	0.00432927	0.00256157	0.00447697	0.0157885	0.272305	0	0.228826	0.225643	0	0.273226	0.272305	0.228826	0.225643	0.273226	0.283139	0.216655	0.21689	0.283316
34470	-2544498	-2544517	19.00725	0.00547802	0.0127732	0.00460627	0.101815	0.00201455	0.0939457	0.0399887	0.11929	0.734025	0.00335967	0.00777563	0.00449374	0.0342136	0.00432674	0.00250113	0.00428451	0.0157277	0.272247	0	0.228844	0.225661	0	0.273248	0.272247	0.228844	0.225661	0.273248	0.283023	0.216567	0.217209	0.283201
34480	-2544495	-2544514	19.00625	0.00559861	0.0130108	0.00437058	0.10186	0.00219112	0.0949851	0.0403411	0.117992	0.733972	0.00335546	0.00751689	0.00435717	0.0340638	0.00434132	0.0025328	0.00435258	0.0158769	0.272247	0	0.228844	0.225661	0	0.273248	0.272247	0.228844	0.225661	0.273248	0.282959	0.216518	0.217359	0.283164
34490	-2544498	-2544517	19.00726	0.00606612	0.0126037	0.00421969	0.10162	0.00214905	0.0949612	0.040569	0.118641	0.733104	0.00339367	0.00723079	0.00442246	0.0340698	0.00449105	0.00267926	0.00452302	0.0158741	0.273204	0	0.230542	0.22446	0	0.271795	0.273204	0.230542	0.22446	0.271795	0.282417	0.216364	0.217661	0.283558
34500	-2544499	-2544518	19.0551	0.00565276	0.0125748	0.00435041	0.102029	0.00196037	0.0942798	0.0394989	0.118657	0.729916	0.00325023	0.00729909	0.00440262	0.0348218	0.00428605	0.00264836	0.00452223	0.0156841	0.272147	0	0.229899	0.226916	0	0.271037	0.272147	0.229899	0.226916	0.271037	0.282405	0.216838	0.217212	0.283546
34510	-2544496	-2544515	19.05821	0.00566822	0.0125734	0.00439905	0.10147	0.00190247	0.0942607	0.0397999	0.117765	0.731381	0.00342415	0.00748978	0.00428881	0.0339253	0.00435939	0.00263439	0.00442153	0.0157611	0.272257	0	0.229992	0.224384	0	0.273367	0.272257	0.229992	0.224384	0.273367	0.282866	0.217669	0.216465	0.283
34520	-2544498	-2544517	18.99365	0.00566639	0.0127685	0.00441521	0.101455	0.00201061	0.0946702	0.040334	0.117716	0.736674	0.00324163	0.00732021	0.00448502	0.0338044	0.00453485	0.00261695	0.00452975	0.0157358	0.272629	0	0.228959	0.224682	0	0.27373	0.272629	0.228959	0.224682	0.27373	0.282866	0.217669	0.216465	0.283
34530	-2544496	-2544515	19.03913	0.00555967	0.0127859	0.00437671	0.102363	0.00202061	0.0948503	0.0402286	0.118436	0.730397	0.00332562	0.00743591	0.00441088	0.0342637	0.00454632	0.00266056	0.00440911	0.0153609	0.271421	0	0.230652	0.225867	0	0.27206	0.271421	0.230652	0.225867	0.27206	0.282866	0.217669	0.216465	0.283
34540	-2544496	-2544515	19.05529	0.00567023	0.0126784	0.004335	0.101016	0.00204437	0.0947152	0.0398221	0.117934	0.730784	0.00324973	0.00762143	0.00451568	0.0340987	0.00445047	0.00268444	0.00449435	0.0157003	0.271803	0	0.229564	0.226187	0	0.272445	0.271803	0.229564	0.226187	0.272445	0.282679	0.217062	0.215861	0.284398
34550	-2544498	-2544517	19.02973	0.00577949	0.0125258	0.00446184	0.101595	0.00205444	0.0943044	0.0403109	0.118953	0.732428	0.00338165	0.00737689	0.00423268	0.0337207	0.00433953	0.00270444	0.00427248	0.0159287	0.272238	0	0.229932	0.226549	0	0.271281	0.272238	0.229932	0.226549	0.271281	0.283179	0.217446	0.216243	0.283132
34560	-2544501	-2544520	19.06038	0.00555433	0.0124867	0.00421294	0.100667	0.00199504	0.0939251	0.040186	0.117955	0.731642	0.00333167	0.00801015	0.00444603	0.0336525	0.00448187	0.00268609	0.00434188	0.0157317	0.27167	0	0.230546	0.226528	0	0.271256	0.27167	0.230546	0.226528	0.271256	0.28222	0.216889	0.217011	0.28388
34570	-2544496	-2544515	19.02699	0.00570901	0.0126858	0.00438405	0.101401	0.00206851	0.0937892	0.0404128	0.118222	0.73298	0.00330555	0.00772389	0.00424955	0.034014	0.00454314	0.00277383	0.00443189	0.0159508	0.27167	0	0.230546	0.226528	0	0.271256	0.27167	0.230546	0.226528	0.271256	0.283127	0.216772	0.216894	0.283207
34580	-2544492	-2544511	19.01159	0.00569168	0.012752	0.00428784	0.101434	0.00203439	0.0943935	0.0403426	0.119064	0.734067	0.00329034	0.00767725	0.00415438	0.0338173	0.00444855	0.00260651	0.00454501	0.0155786	0.272849	0	0.228978	0.22574	0	0.272433	0.272849	0.228978	0.22574	0.272433	0.28328	0.216349	0.217012	0.28336
34590	-2544493	-2544512	19.04113	0.00562331	0.0128171	0.00433392	0.10177	0.00207412	0.094923	0.0404608	0.11864	0.730841	0.00326758	0.00753325	0.00426222	0.0339152	0.00436466	0.00249736	0.00430049	0.0156059	0.272669	0	0.228826	0.225591	0	0.272914	0.272669	0.228826	0.225591	0.272914	0.28328	0.216349	0.217012	0.28336
34600	-2544498	-2544517	19.0602	0.00562111	0.0126075	0.00448252	0.101718	0.00205303	0.0948801	0.0397541	0.117684	0.729618	0.00332132	0.00759518	0.00430384	0.0346538	0.00443244	0.00257648	0.00458676	0.0154359	0.271278	0	0.229786	0.227415	0	0.271521	0.271278	0.229786	0.227415	0.271521	0.28328	0.216349	0.217012	0.28336
34610	-2544494	-2544513	19.0233	0.00572898	0.0129593	0.00443588	0.102039	0.00213681	0.0940768	0.0402017	0.118029	0.732796	0.00332855	0.00747443	0.00434793	0.034293	0.00445472	0.00251321	0.00448534	0.0157118	0.270757	0	0.229344	0.226978	0	0.272921	0.270757	0.229344	0.226978	0.272921	0.28328	0.216349	0.217012	0.28336
34620	-2544497	-2544516	19.0126	0.00592994	0.0127649	0.00425053	0.101631	0.00216757	0.0951646	0.0402275	0.119184	0.732501	0.00322935	0.00737295	0.0042693	0.0339273	0.00444007	0.00266427	0.00452102	0.0158376	0.270669	0	0.22927	0.227537	0	0.272523	0.270669	0.22927	0.227537	0.272523	0.283474	0.21679	0.21716	0.282576
34630	-2544497	-2544516	19.0104	0.00556824	0.0126355	0.00436272	0.102364	0.00203879	0.0943815	0.0402263	0.117896	0.734519	0.00321004	0.00759471	0.00450593	0.0339768	0.00433136	0.00269033	0.00445833	0.0155442	0.272224	0	0.229131	0.226287	0	0.272358	0.272224	0.229131	0.226287	0.272358	0.283177	0.215993	0.218168	0.282663
34640	-2544497	-2544516	19.05203	0.00579858	0.0129477	0.00442048	0.100996	0.00197306	0.0943235	0.040444	0.118721	0.730806	0.0032964	0.00744604	0.00434728	0.0337648	0.00438967	0.00265667	0.00433224	0.0154777	0.272601	0	0.229448	0.2266	0	0.271351	0.272601	0.229448	0.2266	0.271351	0.283596	0.216678	0.216166	0.28356
34650	-2544495	-2544514	19.00922	0.00537602	0.0128499	0.00430592	0.101783	0.00202266	0.0945241	0.040544	0.118535	0.73379	0.00321771	0.00785577	0.00447129	0.0342209	0.00443199	0.00260617	0.00450006	0.0153866	0.271023	0	0.22904	0.226789	0	0.273149	0.271023	0.22904	0.226789	0.273149	0.283596	0.216678	0.216166	0.28356
34660	-2544496	-2544515	19.01501	0.00558415	0.0128864	0.00434967	0.101036	0.00196647	0.0947978	0.0402068	0.118819	0.733378	0.00330813	0.00747704	0.00423333	0.0339968	0.00447539	0.00269598	0.0045419	0.0160901	0.27079	0	0.229703	0.226594	0	0.272914	0.27079	0.229703	0.226594	0.272914	0.283391	0.217246	0.21601	0.283354
34670	-2544495	-2544514	19.02568	0.00533423	0.012498	0.00432791	0.101764	0.00206031	0.0948229	0.039925	0.117931	0.733555	0.00330409	0.00752918	0.00443095	0.03398	0.00456411	0.00270618	0.00455527	0.0154873	0.271108	0	0.229407	0.226544	0	0.272941	0.271108	0.229407	0.226544	0.272941	0.283391	0.217246	0.21601	0.283354
34680	-2544500	-2544519	19.04719	0.00557999	0.0125822	0.00434159	0.101347	0.00212558	0.0937963	0.0395441	0.118909	0.731565	0.00328251	0.0077479	0.00441012	0.0345164	0.00426844	0.00257819	0.00460462	0.015426	0.270882	0	0.230037	0.226384	0	0.272697	0.270882	0.230037	0.226384	0.272697	0.283391	0.217246	0.21601	0.283354
34690	-2544493	-2544512	19.01065	0.00563882	0.013041	0.00437674	0.101281	0.0020415	0.0950434	0.039999	0.118521	0.733832	0.0033509	0.00764398	0.00425028	0.0341179	0.00457425	0.00262534	0.00439881	0.0155425	0.271984	0	0.229689	0.226042	0	0.272285	0.271984	0.229689	0.226042	0.272285	0.282898	0.216807	0.217008	0.283287
34700	-2544494	-2544513	19.01522	0.00562666	0.0125196	0.00424015	0.101058	0.00212848	0.0946384	0.0403517	0.118605	0.733809	0.00317351	0.00760289	0.00448824	0.0340441	0.00445885	0.00260112	0.00448423	0.015991	0.271699	0	0.230208	0.225193	0	0.2729	0.271699	0.230208	0.225193	0.2729	0.282843	0.216488	0.21717	0.283499
34710	-2544496	-2544515	19.02833	0.00587105	0.0123124	0.00428473	0.101045	0.00205871	0.0938399	0.0397775	0.118891	0.734155	0.00330569	0.00729322	0.00454162	0.0338129	0.00434473	0.00255742	0.00450739	0.0159131	0.27162	0	0.230157	0.225383	0	0.27284	0.27162	0.230157	0.225383	0.27284	0.282942	0.216563	0.216897	0.283598
34720	-2544493	-2544512	19.01022	0.00592343	0.0129191	0.00425152	0.101754	0.0019786	0.0950275	0.0401209	0.119095	0.733376	0.00318639	0.00717354	0.00435504	0.0341393	0.00437515	0.00254449	0.00451166	0.0155904	0.271371	0	0.229946	0.226716	0	0.271967	0.271371	0.229946	0.226716	0.271967	0.282942	0.216563	0.216897	0.283598
34730	-2544494	-2544513	19.00783	0.00535043	0.0126656	0.00453561	0.102253	0.00211055	0.0944836	0.0401649	0.118865	0.733677	0.00323088	0.00755972	0.00434728	0.0339451	0.00432286	0.00258683	0.00447178	0.0159912	0.273109	0	0.229398	0.226175	0	0.271318	0.273109	0.229398	0.226175	0.271318	0.282935	0.216681	0.216891	0.283492
34740	-2544495	-2544514	19.01568	0.0058362	0.0127323	0.0044218	0.101156	0.00205791	0.0943253	0.0402678	0.119087	0.733506	0.0032736	0.00752153	0.0043281	0.0341825	0.00427041	0.00243075	0.00455898	0.0158187	0.27211	0	0.229202	0.227107	0	0.271581	0.27211	0.229202	0.227107	0.271581	0.28301	0.216739	0.216683	0.283568
34750	-2544494	-2544513	19.02177	0.00593732	0.0129509	0.00414248	0.101228	0.00198773	0.0945474	0.0402415	0.118176	0.733561	0.00335534	0.00725678	0.00427289	0.0343415	0.00429853	0.00263977	0.00436175	0.0158678	0.271224	0	0.229787	0.226368	0	0.272621	0.271224	0.229787	0.226368	0.272621	0.28301	0.216739	0.216683	0.283568
34760	-2544492	-2544511	19.01873	0.00584435	0.0124725	0.00431583	0.101544	0.00203985	0.0944073	0.0397596	0.119144	0.733043	0.00334046	0.00755617	0.00434445	0.0339825	0.00449535	0.00263095	0.00455126	0.0159997	0.271224	0	0.229787	0.226368	0	0.272621	0.271224	0.229787	0.226368	0.272621	0.28301	0.216739	0.216683	0.283568
34770	-2544490	-2544509	18.99874	0.00588856	0.0127994	0.00432515	0.10189	0.00204465	0.094631	0.0398952	0.1181	0.735109	0.00327697	0.00748683	0.00434298	0.0341599	0.00440586	0.00270542	0.00448708	0.0159216	0.271585	0	0.229684	0.226251	0	0.272479	0.271585	0.229684	0.226251	0.272479	0.28301	0.216739	0.216683	0.283568
34780	-2544496	-2544515	19.04733	0.00536917	0.0126701	0.00429567	0.100817	0.00209846	0.0941109	0.0401297	0.118461	0.732071	0.0033441	0.00755418	0.00411447	0.0340982	0.00452381	0.00248024	0.0044778	0.0159947	0.271831	0	0.229892	0.225551	0	0.272726	0.271831	0.229892	0.225551	0.272726	0.282854	0.217171	0.216563	0.283411
34790	-2544495	-2544514	19.00947	0.00572199	0.0126804	0.00419363	0.10168	0.00207488	0.0948414	0.0393665	0.118257	0.734543	0.0032395	0.00766007	0.00437791	0.0345085	0.00444777	0.00256958	0.00444329	0.0157906	0.271844	0	0.229854	0.225562	0	0.272739	0.271844	0.229854	0.225562	0.272739	0.282493	0.216894	0.217564	0.283049
34800	-2544502	-2544521	19.01926	0.00535893	0.0128121	0.00447442	0.102326	0.00207155	0.0952323	0.0400851	0.118438	0.730842	0.00331185	0.00798698	0.00431884	0.0347328	0.00446499	0.00270266	0.00448904	0.0157705	0.271907	0	0.23061	0.22553	0	0.271953	0.271907	0.23061	0.22553	0.271953	0.282193	0.216664	0.217333	0.28381
34810	-2544500	-2544519	19.02451	0.00611332	0.012676	0.0046015	0.101813	0.00200908	0.0948813	0.0405046	0.11877	0.731022	0.00331762	0.00744842	0.00461122	0.033974	0.00443731	0.00263085	0.00442318	0.0156589	0.272379	0	0.229275	0.225921	0	0.272425	0.272379	0.229275	0.225921	0.272425	0.282193	0.216664	0.217333	0.28381
34820	-2544504	-2544523	19.00836	0.00568248	0.01255	0.00444094	0.102509	0.00226842	0.0947795	0.0401984	0.119109	0.732894	0.00318965	0.00741528	0.0042486	0.0338114	0.00469117	0.00256313	0.00444168	0.0157144	0.27143	0	0.230499	0.225134	0	0.272937	0.27143	0.230499	0.225134	0.272937	0.282193	0.216664	0.217333	0.28381
34830	-2544498	-2544517	19.02607	0.00534398	0.012648	0.00437497	0.101038	0.00200399	0.0945809	0.0400956	0.118087	0.733607	0.00330129	0.00787669	0.00435687	0.0340436	0.00408877	0.00254305	0.00453861	0.0162079	0.271733	0	0.229868	0.226411	0	0.271989	0.271733	0.229868	0.226411	0.271989	0.283303	0.216329	0.216997	0.283372
34840	-2544494	-2544513	18.99835	0.00564865	0.0125828	0.0043768	0.101257	0.00207673	0.0946515	0.0406371	0.118188	0.734873	0.00330592	0.00755692	0.00453592	0.0345469	0.00440936	0.00254074	0.004505	0.0158164	0.271814	0	0.229936	0.226478	0	0.271771	0.271814	0.229936	0.226478	0.271771	0.28334	0.216226	0.217025	0.283409
34850	-2544494	-2544513	19.03012	0.00523526	0.0127722	0.00440562	0.101613	0.00207465	0.0947027	0.0398094	0.118476	0.732584	0.0032963	0.00769716	0.00461291	0.0339595	0.0043838	0.00255169	0.00447936	0.0156784	0.271067	0	0.230151	0.226756	0	0.272025	0.271067	0.230151	0.226756	0.272025	0.283273	0.216175	0.216974	0.283578
34860	-2544495	-2544514	18.98786	0.00560211	0.0127477	0.00442283	0.102243	0.00209913	0.0943194	0.0400868	0.119507	0.735244	0.00322661	0.00749018	0.00421383	0.0340566	0.00456144	0.00266935	0.00458082	0.0154874	0.271938	0	0.230015	0.225148	0	0.272899	0.271938	0.230015	0.225148	0.272899	0.282972	0.217008	0.216744	0.283277
34870	-2544491	-2544510	19.05589	0.00590108	0.0126288	0.00440443	0.101068	0.00205838	0.0951085	0.0402609	0.11832	0.729917	0.00330548	0.0073479	0.00430667	0.033933	0.00428984	0.00261367	0.00443926	0.0158522	0.272126	0	0.22999	0.225965	0	0.271919	0.272126	0.22999	0.225965	0.271919	0.282944	0.217016	0.216752	0.283288
34880	-2544496	-2544515	19.02067	0.00553786	0.0125162	0.00447941	0.101931	0.00209711	0.0947661	0.0399786	0.119028	0.732636	0.00316512	0.00778949	0.00422722	0.03409	0.00440999	0.00258093	0.00441327	0.0156302	0.271558	0	0.229509	0.224988	0	0.273945	0.271558	0.229509	0.224988	0.273945	0.2827	0.216829	0.217428	0.283043
34890	-2544497	-2544516	18.99788	0.00554628	0.0128622	0.00420617	0.10136	0.00190553	0.0937935	0.0398893	0.118704	0.736492	0.00335186	0.00771128	0.00437383	0.0340613	0.00444244	0.0027222	0.00437494	0.0157578	0.271558	0	0.229509	0.224988	0	0.273945	0.271558	0.229509	0.224988	0.273945	0.282999	0.217059	0.216599	0.283343
34900	-2544496	-2544515	19.01162	0.00567499	0.0127897	0.00432429	0.101353	0.00196211	0.0950829	0.0401495	0.11901	0.734118	0.00331396	0.00751973	0.00436141	0.0334325	0.00423617	0.00256117	0.00448658	0.0158059	0.271629	0	0.229303	0.225367	0	0.2737	0.271629	0.229303	0.225367	0.2737	0.283671	0.216088	0.216728	0.283513
34910	-2544498	-2544517	18.97492	0.00564147	0.0124442	0.00413445	0.102265	0.00206024	0.0947596	0.0401894	0.118604	0.737353	0.00322299	0.007453	0.00430156	0.0343238	0.0043542	0.00267173	0.00440218	0.0156705	0.271089	0	0.228848	0.226906	0	0.273156	0.271089	0.228848	0.226906	0.273156	0.283536	0.216089	0.216998	0.283377
34920	-2544496	-2544515	19.02815	0.00563293	0.012915	0.00453716	0.102553	0.00207361	0.0942781	0.0399934	0.119174	0.731795	0.00326773	0.00762029	0.00422934	0.0337855	0.00429678	0.0026245	0.00443658	0.0153146	0.271764	0	0.229394	0.226352	0	0.27249	0.271764	0.229394	0.226352	0.27249	0.283411	0.216434	0.216902	0.283253
34930	-2544490	-2544509	19.02382	0.00570253	0.0126519	0.00434393	0.101444	0.00201057	0.094422	0.0400365	0.118531	0.734362	0.00321513	0.00752523	0.00438043	0.0335888	0.00434391	0.00260741	0.00442386	0.0153716	0.272228	0	0.229033	0.226306	0	0.272434	0.272228	0.229033	0.226306	0.272434	0.282661	0.216693	0.217116	0.283531
34940	-2544493	-2544512	19.01498	0.00562412	0.0128893	0.00440265	0.101577	0.00205149	0.0941503	0.0399031	0.117937	0.734304	0.00333767	0.0077275	0.00427512	0.0339223	0.00452289	0.00258028	0.00453015	0.0161103	0.272228	0	0.229033	0.226306	0	0.272434	0.272228	0.229033	0.226306	0.272434	0.282661	0.216693	0.217116	0.283531
34950	-2544497	-2544516	19.02966	0.00585217	0.0125516	0.00446278	0.101843	0.00206762	0.0944857	0.0406013	0.117984	0.732616	0.0034082	0.00751036	0.00447626	0.0333682	0.0046246	0.00258037	0.00438503	0.0155601	0.272762	0	0.230081	0.225588	0	0.271569	0.272762	0.230081	0.225588	0.271569	0.282661	0.216693	0.217116	0.283531
34960	-2544497	-2544516	19.04163	0.00575886	0.0129736	0.00429406	0.10151	0.00203104	0.0942678	0.0402413	0.118399	0.731797	0.00338119	0.00734029	0.00425772	0.0336421	0.0045333	0.00260013	0.00471718	0.0154362	0.272928	0	0.22976	0.226121	0	0.271191	0.272928	0.22976	0.226121	0.271191	0.282661	0.216693	0.217116	0.283531
34970	-2544493	-2544512	19.01177	0.00592333	0.0126934	0.00428756	0.101774	0.00211987	0.0940353	0.0401947	0.117948	0.735383	0.00320827	0.00739555	0.0044584	0.0336998	0.00428812	0.0026052	0.00437794	0.0157737	0.271258	0	0.230621	0.225967	0	0.272154	0.271258	0.230621	0.225967	0.272154	0.282661	0.216693	0.217116	0.283531
34980	-2544495	-2544514	19.03815	0.00563265	0.0126314	0.0043128	0.101681	0.00209734	0.0942839	0.039999	0.1179	0.73262	0.00317726	0.00720569	0.00428842	0.0342737	0.00458584	0.00269755	0.00444149	0.015701	0.271992	0	0.228541	0.226578	0	0.272889	0.271992	0.228541	0.226578	0.272889	0.282718	0.216533	0.21716	0.283589
34990	-2544495	-2544514	19.00615	0.00584376	0.0127042	0.00445245	0.102016	0.00196927	0.0944722	0.039678	0.118833	0.734218	0.00327945	0.00762319	0.0043395	0.0339074	0.00457075	0.00267773	0.00450451	0.0156397	0.271086	0	0.228825	0.22686	0	0.273229	0.271086	0.228825	0.22686	0.273229	0.283742	0.216411	0.216418	0.283429
35000	-2544497	-2544516	19.06356	0.00544013	0.0124432	0.00428309	0.101872	0.00206483	0.0948466	0.0400095	0.118002	0.729908	0.00321513	0.00771198	0.00434878	0.0342473	0.00445253	0.00252214	0.0042579	0.0153629	0.270837	0	0.229532	0.226652	0	0.272979	0.270837	0.229532	0.226652	0.272979	0.282987	0.217361	0.216474	0.283178
35010	-2544492	-2544511	19.02849	0.00599595	0.0127918	0.00435263	0.102178	0.00200384	0.0942224	0.0401936	0.117917	0.733345	0.00323678	0.00714295	0.00431075	0.0335407	0.00448145	0.00268594	0.00437526	0.0157209	0.271836	0	0.229959	0.225879	0	0.272325	0.271836	0.229959	0.225879	0.272325	0.282771	0.217196	0.217072	0.282962
35020	-2544501	-2544520	19.01325	0.00574228	0.0126231	0.00428951	0.102781	0.00208885	0.0936824	0.040078	0.118697	0.732727	0.00335031	0.00771769	0.00448286	0.0341368	0.00439245	0.00281152	0.00437017	0.016048	0.271259	0	0.230275	0.225767	0	0.272699	0.271259	0.230275	0.225767	0.272699	0.282649	0.216758	0.216978	0.283616
35030	-2544494	-2544514	19.02372	0.00547344	0.0124174	0.00449913	0.101822	0.00201307	0.0943943	0.0403006	0.118526	0.73265	0.00318009	0.00755868	0.00428021	0.0344658	0.00450316	0.00256537	0.00442199	0.0159008	0.271626	0	0.229231	0.226074	0	0.273069	0.271626	0.229231	0.226074	0.273069	0.282649	0.216758	0.216978	0.283616
35040	-2544495	-2544514	19.02431	0.00569318	0.0124374	0.00446568	0.102159	0.00198553	0.0940871	0.040076	0.11782	0.733531	0.003364	0.00759315	0.00425991	0.0341438	0.00436339	0.00266024	0.00429735	0.0159766	0.27056	0	0.229567	0.226405	0	0.273469	0.27056	0.229567	0.226405	0.273469	0.283443	0.216749	0.216969	0.28284
35050	-2544492	-2544511	19.02184	0.00561012	0.0128205	0.00442132	0.101573	0.00213257	0.0947227	0.040164	0.118283	0.733024	0.00321303	0.00746149	0.00450555	0.0339914	0.00451817	0.00252133	0.00448192	0.0157145	0.270515	0	0.229529	0.226367	0	0.273589	0.270515	0.229529	0.226367	0.273589	0.283284	0.217187	0.216847	0.282682
35060	-2544494	-2544513	19.05345	0.00571696	0.012622	0.00441607	0.101295	0.00205985	0.0945759	0.0397594	0.117925	0.731041	0.00330645	0.00751623	0.0043906	0.0339911	0.00420642	0.00257107	0.00450902	0.0160968	0.271525	0	0.229804	0.226673	0	0.271998	0.271525	0.229804	0.226673	0.271998	0.282586	0.217399	0.217059	0.282957
35070	-2544500	-2544519	19.04747	0.00601288	0.0124968	0.00453536	0.101181	0.00207059	0.0946395	0.0397262	0.118088	0.731664	0.00322983	0.00732237	0.00438348	0.0337412	0.00454134	0.00267949	0.00458257	0.0157008	0.272296	0	0.230457	0.224477	0	0.27277	0.272296	0.230457	0.224477	0.27277	0.282881	0.216012	0.217853	0.283253
35080	-2544497	-2544516	19.03191	0.00549585	0.012616	0.00439952	0.101696	0.00207947	0.0947867	0.0401094	0.118283	0.733026	0.00337638	0.00737381	0.00417475	0.0336748	0.00424371	0.00261242	0.00440374	0.0158006	0.273945	0	0.229958	0.224353	0	0.271745	0.273945	0.229958	0.224353	0.271745	0.282756	0.216783	0.21741	0.283052
35090	-2544494	-2544513	19.03573	0.00578106	0.0128913	0.00440258	0.101383	0.00207875	0.0942616	0.0396284	0.118483	0.731959	0.00323097	0.0075539	0.00451759	0.034265	0.00432164	0.00268225	0.00458222	0.0157485	0.271163	0	0.230588	0.225304	0	0.272944	0.271163	0.230588	0.225304	0.272944	0.283047	0.217006	0.216605	0.283343
35100	-2544500	-2544519	19.00924	0.00556835	0.0125013	0.0045819	0.102524	0.00196402	0.0942115	0.0407106	0.11756	0.734213	0.00335288	0.00752958	0.00427228	0.0340054	0.00447481	0.00260642	0.00457287	0.0157703	0.272518	0	0.229239	0.226884	0	0.27136	0.272518	0.229239	0.226884	0.27136	0.283474	0.215823	0.216932	0.283771
35110	-2544501	-2544520	19.03518	0.0054701	0.0127755	0.00440324	0.102274	0.00181633	0.0943098	0.0408083	0.119043	0.730986	0.0033411	0.00747593	0.00437574	0.0337513	0.00430558	0.00264622	0.00447794	0.0155656	0.271072	0	0.229702	0.227318	0	0.271908	0.271072	0.229702	0.227318	0.271908	0.283199	0.216761	0.216672	0.283367
35120	-2544500	-2544519	19.03965	0.00548751	0.0125308	0.00447182	0.101174	0.00204127	0.0945556	0.0397528	0.118594	0.731943	0.00321388	0.00784844	0.00443779	0.034311	0.00453828	0.00255606	0.0042591	0.015663	0.270633	0	0.22933	0.22815	0	0.271888	0.270633	0.22933	0.22815	0.271888	0.283081	0.21667	0.217001	0.283248
35130	-2544496	-2544515	19.03728	0.00578968	0.0125872	0.00434695	0.101635	0.00208742	0.0950155	0.0404015	0.117819	0.731328	0.00325184	0.00748087	0.00436944	0.0344113	0.00448213	0.00250601	0.00446397	0.0156397	0.270601	0	0.229302	0.228122	0	0.271974	0.270601	0.229302	0.228122	0.271974	0.28303	0.21681	0.216962	0.283198
35140	-2544504	-2544523	19.08602	0.00568534	0.0125789	0.00423124	0.101063	0.00206616	0.0942884	0.0402781	0.118243	0.729317	0.00319142	0.00705037	0.00440794	0.0335413	0.00449137	0.00258705	0.00417162	0.0155488	0.27299	0	0.229017	0.227163	0	0.27083	0.27299	0.229017	0.227163	0.27083	0.283132	0.21611	0.217127	0.283631
35150	-2544504	-2544523	19.04902	0.00531873	0.0128946	0.00441336	0.10206	0.00204458	0.0945478	0.0406583	0.118558	0.730487	0.00315336	0.0076308	0.00426607	0.0338871	0.00416968	0.0026712	0.00423033	0.0154505	0.271527	0	0.230166	0.226926	0	0.271382	0.271527	0.230166	0.226926	0.271382	0.282708	0.217284	0.216802	0.283206
35160	-2544501	-2544520	19.04959	0.00559746	0.0128417	0.00431985	0.101781	0.00200106	0.095056	0.0402281	0.117923	0.730003	0.00312722	0.00784796	0.00441141	0.0343531	0.0043118	0.00258916	0.00445485	0.0155376	0.270416	0	0.230261	0.22783	0	0.271493	0.270416	0.230261	0.22783	0.271493	0.282708	0.217284	0.216802	0.283206
