Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
164	0	-122.2524	-129.2978	7.045398	1e+08	0	0.191739	0.0422072	0.00511803	0.0264065	0.0219143	0.0199894	0.0383886	0.0691338	0.0422089	0.0502733	0.330859	0.196845	0.00150425	0.0949652	0.104973	0.0200615	0.0327995	0.307927	0.448183	0.551817	0.692072	1	5.095565	1	0.0669319	1	1.798286	0.0760211	0.767781	0.0973614	0.0588363	0.0326855	0.289027	0.710973	0.967315	1	0.4026111	2	0.999873	0.999968	1.00003	1.00013	1.289388
165	1	-138.5677	-125.3562	-13.21146	6044664	1	0.523507	0.080335	0.0118622	0.043787	0.0312537	0.014394	0.0623542	0.107796	0.0236588	0.092068	0.026637	0.0102103	0.0882357	0.297389	0.00434769	0.103196	0.0735958	0.181613	0.403331	0.596669	0.818386	1	1.581291	1	1.170532	2.003241	2.003241	0.190855	0.375985	0.304154	0.129006	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999483	0.999868	1.00013	1.00052	1.594627
166	0	-138.0368	-126.3509	-11.68595	2.329936e+07	1	0.266305	0.0317947	0.0034883	0.0149299	0.0219143	0.0251445	0.0449197	0.0546801	0.0422089	0.0488376	0.387419	0.153952	0.00157979	0.0811111	0.104973	0.046416	0.0522929	0.314229	0.450073	0.549928	0.68577	1	5.474317	1	0.02011512	1	0.8527595	0.0832507	0.750953	0.103344	0.0624518	0.0711291	0.335993	0.664007	0.928871	1	0.6241659	2	0.999737	0.999933	1.00007	1.00026	1.381967
167	1	-119.3914	-127.1401	7.748699	1e+08	0	0.384492	0.102144	0.0118622	0.043787	0.0280335	0.0169843	0.0654882	0.107796	0.0236588	0.092068	0.026637	0.0130808	0.0882357	0.248247	0.00473325	0.103196	0.100128	0.498242	0.49956	0.500347	0.501851	0	62000	1.841912	1.841912	1	0.8428014	0.184493	0.36345	0.327352	0.124705	0.102453	0.360752	0.639248	0.897547	1	0.8282678	2	0.999873	0.999968	1.00003	1.00013	1.460572
168	0	-120.8836	-127.1364	6.252879	1e+08	0	0.444053	0.0642635	0.0034883	0.0105378	0.0219143	0.0251445	0.0494102	0.0546801	0.0654999	0.0502992	0.387419	0.153952	0.00157979	0.0811111	0.107067	0.0429799	0.0292458	0.256566	0.431837	0.568164	0.743434	1	3.018956	1	0.01564815	1	0.6869196	0.119119	0.681425	0.093776	0.10568	0.0249232	0.274478	0.725522	0.975077	1	0.3571722	1	0.999873	0.999968	1.00003	1.00013	1.592645
169	1	-138.1439	-127.6611	-10.48277	3.362705e+07	1	0.375239	0.11038	0.00786917	0.043787	0.032022	0.0169843	0.0654882	0.0791965	0.0236588	0.085867	0.026637	0.0135063	0.072773	0.248247	0.00473325	0.159515	0.0723539	0.498242	0.49956	0.500347	0.501851	0	62000	2.733306	2.733306	0.8898204	0.8898204	0.254183	0.226985	0.364683	0.154148	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999781	0.999944	1.00006	1.00022	1.438258
170	0	-119.2141	-127.3288	8.114687	1e+08	0	0.444053	0.0604534	0.0034883	0.00493989	0.0219143	0.0411987	0.0790514	0.0768043	0.0417183	0.0502992	0.37025	0.123369	0.00131944	0.0900431	0.107067	0.0427009	0.0786783	0.498242	0.49956	0.500347	0.501851	0	62000	0.03082359	0.03082359	1	1.02455	0.0373682	0.186116	0.131899	0.644616	0.0154644	0.251078	0.748922	0.984536	1	0.2973096	1	0.999873	0.999968	1.00003	1.00013	1.637348
171	1	-138.8526	-125.8034	-13.04919	1.711756e+07	1	0.576669	0.11038	0.00620869	0.043787	0.032022	0.012367	0.0423958	0.101918	0.0236588	0.085867	0.026637	0.0108604	0.072773	0.248247	0.00473325	0.159515	0.0935798	0.145303	0.386153	0.613847	0.854697	1	1.179309	1	1.131567	1	0.6104707	0.421547	0.163015	0.105674	0.309764	0.122427	0.373485	0.626515	0.877573	1	0.9790865	2	0.999693	0.999922	1.00008	1.00031	1.651619
172	0	-119.8074	-126.6578	6.850422	1e+08	0	0.495083	0.101244	0.00224223	0.00816956	0.0219143	0.0325673	0.0790514	0.0762972	0.0361566	0.0554339	0.290797	0.123369	0.00131944	0.0900431	0.133753	0.0695378	0.0649224	0.0710545	0.335925	0.664076	0.928945	1	0.6237157	1	0.1092385	1	0.4835338	0.0670053	0.252125	0.273347	0.407523	0.114077	0.368383	0.631617	0.885923	1	0.9136658	2	0.999873	0.999968	1.00003	1.00013	1.681901
173	1	-141.7224	-127.5647	-14.1577	5.862227e+07	1	0.576669	0.11038	0.00429689	0.0458694	0.024031	0.0150194	0.0423958	0.218936	0.0236588	0.085867	0.026637	0.0108604	0.072773	0.248247	0.00473325	0.123539	0.0935798	0.0590958	0.324086	0.675914	0.940904	1	0.5530541	1	2.165902	1	0.4433883	0.701977	0.086961	0.0282856	0.182777	0.137033	0.381771	0.618229	0.862967	1	1.103028	2	0.999834	0.999958	1.00004	1.00017	1.727492
174	0	-121.9767	-126.8199	4.84316	1e+08	0	0.736397	0.101244	0.00165589	0.00940371	0.0239967	0.0358587	0.0443318	0.0621248	0.0432514	0.0745295	0.290797	0.249259	0.00131944	0.0776278	0.133753	0.0695378	0.0649224	0.498242	0.49956	0.500347	0.501851	0	62000	0.2038443	0.2038443	1	0.06785431	0.0399392	0.544072	0.182407	0.233582	0.0613944	0.326501	0.673499	0.938606	1	0.5664199	1	0.999873	0.999968	1.00003	1.00013	2.020009
175	1	-122.2862	-127.2338	4.947618	1e+08	0	0.576669	0.097411	0.00429689	0.0573268	0.024031	0.0175167	0.0423958	0.218936	0.0371714	0.100269	0.026637	0.0132792	0.0683053	0.248247	0.00662951	0.0687936	0.073522	0.0534164	0.317783	0.682217	0.946583	1	0.520373	1	2.093417	1.506807	1.506807	0.304642	0.0377391	0.0181994	0.63942	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.681437
176	0	-121.8498	-125.9517	4.10184	1e+08	0	0.776581	0.102397	0.00119517	0.00670589	0.0181067	0.0358587	0.0369346	0.0621248	0.0432514	0.098911	0.290797	0.21128	0.00103143	0.066271	0.121306	0.0695378	0.0649224	0.0152927	0.250563	0.749437	0.984707	1	0.2961394	1	0.3102756	1	0.136687	0.0435239	0.227245	0.272425	0.456807	0.104957	0.362453	0.637547	0.895044	1	0.8461451	1	0.999873	0.999968	1.00003	1.00013	2.007212
177	1	-122.2864	-129.3204	7.03405	1e+08	0	0.350869	0.097411	0.00271252	0.0717711	0.0261536	0.0236272	0.0555826	0.218936	0.0371714	0.0921082	0.0324321	0.0156569	0.0669973	0.248247	0.00662951	0.0687936	0.073522	0.498242	0.49956	0.500347	0.501851	0	62000	3.077513	3.077513	1	0.5465589	0.27398	0.0944403	0.0565168	0.575063	0.00524486	0.207514	0.792486	0.994755	1	0.2142356	2	0.999873	0.999968	1.00003	1.00013	1.488621
178	0	-121.5808	-126.198	4.617256	1e+08	0	0.776581	0.136999	0.00119517	0.0230854	0.0277719	0.0501549	0.0233648	0.0255385	0.0432514	0.0718858	0.290797	0.21128	0.00103143	0.0738069	0.122021	0.0469609	0.0649224	0.498242	0.49956	0.500347	0.501851	0	62000	0.4291474	0.4291474	1	0.3100897	0.0865701	0.703649	0.198423	0.0113581	0.0697852	0.334747	0.665253	0.930215	1	0.6160702	2	0.999873	0.999968	1.00003	1.00013	1.990648
179	1	-141.8647	-131.8812	-9.983455	1.006377e+07	1	0.336955	0.097411	0.00405151	0.0717711	0.0261536	0.030162	0.0942783	0.292784	0.0371714	0.098685	0.033865	0.0156569	0.0690924	0.158203	0.00982961	0.0687936	0.073522	0.498242	0.49956	0.500347	0.501851	0	62000	0.9204353	0.9204353	1	0.7471772	0.286917	0.221079	0.018932	0.473072	0.000127035	0.123503	0.876497	0.999873	1	0.1069488	2	0.999599	0.999898	1.0001	1.0004	1.518386
180	0	-120.6523	-124.7887	4.136392	1e+08	0	0.776581	0.0734566	0.00119517	0.032222	0.0277719	0.0362265	0.0247426	0.0297156	0.0330903	0.0718858	0.232532	0.21128	0.000915166	0.0898726	0.122021	0.0568626	0.0376002	0.249347	0.429374	0.570626	0.750654	1	2.823758	1	0.6659155	0.05311736	0.05311736	0.31304	0.46144	0.157928	0.0675922	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.857971
181	1	-122.9083	-129.4088	6.500543	1e+08	0	0.390566	0.0622064	0.00376654	0.0717711	0.0261536	0.0244923	0.0999017	0.264775	0.036731	0.0671613	0.0225179	0.0156569	0.0690924	0.238099	0.010753	0.0790196	0.060154	0.00151222	0.170507	0.829493	0.998488	1	0.1611933	1	0.8118781	1	1.480436	0.186865	0.143986	0.01099	0.658159	0.145974	0.3865	0.6135	0.854026	1	1.185709	2	0.999873	0.999968	1.00003	1.00013	1.542818
182	0	-135.5577	-124.0015	-11.55622	3.454214e+07	1	0.776581	0.0833682	0.0010827	0.032222	0.0277719	0.0362265	0.0247426	0.020534	0.0365354	0.0718858	0.191821	0.0795492	0.000956774	0.0898726	0.0739259	0.0568626	0.0440897	0.498242	0.49956	0.500347	0.501851	0	62000	0.5136575	0.5136575	1	0.02639691	0.325872	0.366459	0.1566	0.151069	0.218597	0.41829	0.58171	0.781402	1	2.151449	2	0.999784	0.999945	1.00005	1.00022	1.648028
183	1	-142.8782	-129.6349	-13.24332	8.8462e+07	1	0.427541	0.0808642	0.00376654	0.106789	0.0261536	0.0215388	0.0999017	0.230459	0.036731	0.0577389	0.0649344	0.0156569	0.0690924	0.368395	0.010753	0.0738226	0.060154	0.15817	0.392591	0.607408	0.841831	1	1.308151	1	0.3311652	1	0.5946978	0.162916	0.110876	0.105403	0.620804	0.104903	0.362417	0.637583	0.895098	1	0.8457573	2	0.999865	0.999966	1.00003	1.00013	1.754291
184	0	-117.5736	-125.2707	7.697092	1e+08	0	0.685213	0.0808221	0.0010827	0.0313695	0.0354615	0.0583756	0.036348	0.020534	0.0365354	0.0718858	0.191821	0.0555202	0.00105852	0.0898726	0.0739259	0.0568626	0.0440897	0.498242	0.49956	0.500347	0.501851	0	62000	0.30553	0.30553	1	0.06034871	0.306359	0.16535	0.463734	0.0645575	0.226955	0.421407	0.578594	0.773045	1	2.31234	2	0.999873	0.999968	1.00003	1.00013	1.570779
185	1	-146.5251	-128.071	-18.4541	4.717587e+07	1	0.647045	0.0826986	0.00379628	0.106789	0.0327334	0.0271775	0.105573	0.230459	0.036731	0.0577389	0.0649344	0.0156569	0.0690924	0.368395	0.010753	0.0774138	0.0565949	0.336089	0.456465	0.543534	0.663912	1	7.142571	1	0.5908032	1.003954	1.003954	0.152223	0.091409	0.521087	0.235281	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999815	0.999953	1.00005	1.00019	1.993583
186	0	-118.9043	-125.627	6.722779	1e+08	0	0.685213	0.0733272	0.00174366	0.0313695	0.0354615	0.0586722	0.0258143	0.0243837	0.0228839	0.0718858	0.150401	0.0555202	0.00105852	0.0918335	0.0628783	0.0409214	0.0241478	0.327775	0.454061	0.54594	0.672225	1	6.433162	1	0.2776267	0.1712595	0.1712595	0.319039	0.144295	0.404685	0.131981	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.457515
187	1	-123.5624	-127.8202	4.257786	1e+08	0	0.647045	0.0624711	0.00353852	0.106789	0.0311361	0.0271775	0.105573	0.230459	0.036731	0.0616982	0.0649344	0.025399	0.0509143	0.368395	0.010753	0.0606359	0.0565949	0.498242	0.49956	0.500347	0.501851	0	62000	0.5219248	0.5219248	1.661456	1.661456	0.0253818	0.137098	0.484637	0.352883	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.950246
188	0	-119.138	-127.886	8.748023	1e+08	0	0.685213	0.0547267	0.00225411	0.0289752	0.0314542	0.0595994	0.0336148	0.016828	0.0228839	0.0782672	0.150401	0.0469594	0.000863782	0.0918335	0.0675504	0.059414	0.0241478	0.0717891	0.336598	0.663402	0.928211	1	0.6281575	1	0.2651479	1	0.2013912	0.337121	0.0957975	0.427621	0.139461	0.169383	0.397873	0.602127	0.830618	1	1.43197	2	0.999873	0.999968	1.00003	1.00013	1.454986
189	1	-138.4138	-127.762	-10.6518	1.021065e+07	1	0.647045	0.0483312	0.00353852	0.106789	0.0297883	0.030968	0.0833397	0.230459	0.0348982	0.0375069	0.0649344	0.022198	0.042029	0.165361	0.010753	0.0606359	0.0565949	0.498242	0.49956	0.500347	0.501851	0	62000	0.617352	0.617352	0.8056882	0.8056882	0.0648211	0.350128	0.31927	0.265781	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999602	0.999898	1.0001	1.0004	1.67517
190	0	-135.0277	-123.7538	-11.27385	5.838539e+07	1	0.685213	0.0397059	0.00371617	0.032631	0.0505228	0.0595994	0.0457728	0.011759	0.0395323	0.0782672	0.150401	0.0469594	0.000863782	0.108552	0.0675504	0.0950974	0.0241478	0.00918313	0.228549	0.771451	0.990817	1	0.2507525	1	0.9912902	2.01263	2.01263	0.337121	0.0957975	0.427621	0.139461	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999834	0.999958	1.00004	1.00017	1.540291
191	1	-122.7927	-131.5202	8.727527	1e+08	0	0.422484	0.0673676	0.00231391	0.106789	0.0297883	0.0318118	0.0524747	0.230459	0.0438958	0.0525512	0.0649344	0.0231107	0.042029	0.202725	0.0194807	0.0606359	0.0565949	0.498242	0.49956	0.500347	0.501851	0	62000	1.576996	1.576996	0.5446394	0.5446394	0.0740014	0.28601	0.260803	0.379185	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.509446
192	0	-116.8462	-125.0718	8.225638	1e+08	0	0.515598	0.0397059	0.00232011	0.032631	0.0505228	0.0595994	0.025607	0.00851296	0.0392848	0.0692572	0.207516	0.0469594	0.00097646	0.15054	0.0403228	0.141692	0.0393879	0.498242	0.49956	0.500347	0.501851	0	62000	1.758695	1.758695	1.254951	1.254951	0.584508	0.0646058	0.24479	0.106096	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.470434
193	1	-140.9435	-130.9526	-9.990931	5.934376e+07	1	0.422484	0.0663017	0.00231391	0.121331	0.0297883	0.0318118	0.0524747	0.230459	0.0323317	0.0525512	0.0894393	0.0188568	0.042029	0.202725	0.0207583	0.0438155	0.0565949	0.498242	0.49956	0.500347	0.501851	0	62000	0.982642	0.982642	1	0.8544327	0.00479387	0.162569	0.64848	0.184158	0.0416915	0.302884	0.697116	0.958309	1	0.4538431	2	0.999835	0.999958	1.00004	1.00016	1.516066
194	0	-138.6469	-126.3768	-12.27012	8.927447e+07	1	0.560385	0.0397059	0.00215737	0.0444524	0.0596654	0.0385083	0.0272501	0.00790142	0.0392848	0.0692572	0.296258	0.0469594	0.00165607	0.100571	0.0403228	0.141692	0.0322828	0.177493	0.401525	0.598475	0.822507	1	1.529188	1	1.02539	1.714433	1.714433	0.436788	0.053679	0.394844	0.114689	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999866	0.999966	1.00003	1.00013	1.54831
195	1	-141.2359	-131.1003	-10.13563	4.217528e+07	1	0.422484	0.0928864	0.00490518	0.121331	0.0297883	0.0318118	0.0524747	0.230459	0.0237851	0.0582858	0.124134	0.0237948	0.042029	0.204708	0.0207583	0.0294437	0.0748634	0.498242	0.49956	0.500347	0.501851	0	62000	0.2354219	0.2354219	1.543729	1.543729	0.00867421	0.350924	0.549219	0.0911829	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999804	0.99995	1.00005	1.0002	1.587942
196	0	-119.4925	-125.4104	5.917885	1e+08	0	0.560385	0.0397059	0.000830117	0.0444524	0.078412	0.0419714	0.0207241	0.00790142	0.0483208	0.0554129	0.296258	0.0801566	0.00165607	0.100571	0.0403228	0.149741	0.0359501	0.199123	0.410673	0.589327	0.800878	1	1.825967	1	0.7974334	1.387095	1.387095	0.16422	0.155945	0.411164	0.268671	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.602772
197	1	-122.4115	-130.3638	7.952275	1e+08	0	0.32732	0.0726632	0.00490518	0.121331	0.0466349	0.0318118	0.0626823	0.230459	0.02478	0.0582858	0.121565	0.0237948	0.0386493	0.297112	0.0188975	0.0294437	0.0503739	0.126597	0.375928	0.624071	0.873403	1	1.013173	1	0.1504675	1.140591	1.140591	0.00735825	0.216082	0.660913	0.115647	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.56071
198	0	-142.7234	-128.3629	-14.36046	3.394137e+07	1	0.366712	0.0463638	0.000830117	0.0444524	0.0620758	0.0419714	0.0207241	0.00790142	0.0405488	0.0529774	0.188556	0.126482	0.00312239	0.115367	0.0277264	0.144897	0.0327961	0.000241537	0.133237	0.866763	0.999758	1	0.1173104	1	3.735236	1	1.123443	0.148907	0.220105	0.531583	0.0994049	0.286618	0.441624	0.558376	0.713381	1	4.052909	1	0.999782	0.999944	1.00006	1.00022	1.323504
199	1	-125.5793	-129.8788	4.299518	1e+08	0	0.3669	0.0726632	0.00495967	0.195415	0.0334493	0.025821	0.0626823	0.154873	0.0312095	0.0582858	0.171641	0.0429585	0.0386493	0.297112	0.0242493	0.0212798	0.0676943	0.227599	0.421643	0.578357	0.772402	1	2.325336	1	0.1664021	1	1.636234	0.00369211	0.372231	0.531139	0.0929387	0.10999	0.365775	0.634225	0.89001	1	0.8829275	2	0.999873	0.999968	1.00003	1.00013	1.669843
200	0	-137.7215	-127.9127	-9.808766	6.447913e+07	1	0.366712	0.0346739	0.000830117	0.0567743	0.0847786	0.0503107	0.031959	0.00924202	0.0296302	0.0395946	0.272578	0.126482	0.00312239	0.110726	0.0179406	0.0959291	0.0327961	0.498242	0.49956	0.500347	0.501851	0	62000	1.704217	1.704217	1.986702	1.986702	0.123458	0.182487	0.612643	0.0814119	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999842	0.99996	1.00004	1.00016	1.364079
201	1	-123.4996	-129.9453	6.445711	1e+08	0	0.3669	0.0726632	0.00495967	0.195415	0.0672545	0.0172453	0.0542282	0.102806	0.018906	0.043729	0.171641	0.0614827	0.0576027	0.297112	0.0359661	0.0168531	0.0676943	0.194057	0.408601	0.591399	0.805943	1	1.751016	1	0.09985191	1.119542	1.119542	0.0385991	0.447434	0.206999	0.306968	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.652459
