Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
34880	-2544893	-2544909	16.67124	1e+08	0	0.012212	0.0126663	0.00382094	0.10278	0.00202313	0.0947608	0.0403956	0.116202	0.735563	0.00325861	0.00366288	0.00800028	0.0293825	0.00417113	0.00442768	0.0145713	0.00254117	0.272117	0	0.22931	0.226454	0	0.272119	0.272117	0.22931	0.226454	0.272119	0.03521929	0.283408	0.216838	0.216747	0.283008	5	0.999873	0.999968	1.00003	1.00013	1.190439
34890	-2544899	-2544916	16.49448	1e+08	0	0.0124196	0.0124224	0.00380747	0.103216	0.00208829	0.0946939	0.0402597	0.116231	0.73164	0.0033189	0.00377601	0.00792475	0.0289886	0.00413676	0.00434448	0.0148032	0.00266732	0.271395	0	0.230371	0.227052	0	0.271182	0.271395	0.230371	0.227052	0.271182	0.2489836	0.283408	0.216838	0.216747	0.283008	5	0.999873	0.999968	1.00003	1.00013	1.186739
34900	-2544918	-2544916	-1.848623	3.506617e+07	1	0.0125514	0.0122169	0.00396554	0.10243	0.00203196	0.0953672	0.0399664	0.115347	0.737346	0.00317509	0.00366308	0.00769512	0.0293591	0.00434468	0.00442913	0.0146267	0.0025671	0.272597	0	0.2294	0.226095	0	0.271909	0.272597	0.2294	0.226095	0.271909	0.1279717	0.283408	0.216838	0.216747	0.283008	5	0.999786	0.999945	1.00005	1.00021	1.191082
34910	-2544894	-2544910	15.83221	1e+08	0	0.01221	0.012508	0.00396554	0.102044	0.00204246	0.0953804	0.0399226	0.115282	0.733665	0.0033759	0.00356312	0.00786195	0.0293305	0.00442435	0.00441972	0.0148356	0.0026028	0.272095	0	0.228961	0.225662	0	0.273282	0.272095	0.228961	0.225662	0.273282	0.9043094	0.283179	0.216907	0.216816	0.283098	5	0.999873	0.999968	1.00003	1.00013	1.187433
34920	-2544895	-2544911	16.46449	1e+08	0	0.0126261	0.0128462	0.00389287	0.103223	0.00205079	0.0942965	0.039968	0.115227	0.733852	0.00338964	0.00361207	0.00763638	0.029394	0.00409288	0.00447792	0.0146859	0.00260382	0.271248	0	0.230322	0.225998	0	0.272432	0.271248	0.230322	0.225998	0.272432	0.2676108	0.282336	0.217116	0.217146	0.283402	5	0.999873	0.999968	1.00003	1.00013	1.187875
34930	-2544926	-2544922	-3.965655	8.955645e+07	1	0.0122085	0.0126168	0.00387082	0.102145	0.00197662	0.0944788	0.0403849	0.113906	0.736093	0.00326047	0.00365797	0.00753189	0.0299271	0.00419466	0.00466496	0.0151298	0.00260275	0.272441	0	0.230101	0.226024	0	0.271434	0.272441	0.230101	0.226024	0.271434	2.269327	0.283018	0.216502	0.216532	0.283949	5	0.999865	0.999966	1.00004	1.00013	1.18865
34940	-2544916	-2544911	-5.052217	4039323	1	0.0123432	0.0128745	0.0039685	0.102623	0.00198327	0.0951461	0.0400518	0.11485	0.731453	0.00329748	0.00353697	0.00802498	0.0293399	0.00428361	0.00438545	0.0146174	0.00258393	0.272435	0	0.229616	0.225547	0	0.272402	0.272435	0.229616	0.225547	0.272402	3.388754	0.283018	0.216502	0.216532	0.283949	5	0.999368	0.999838	1.00016	1.00063	1.185363
34950	-2544899	-2544913	14.55484	1e+08	0	0.012257	0.0128568	0.00390082	0.10182	0.00216913	0.0943476	0.0400288	0.115195	0.733086	0.00335554	0.00359447	0.00785706	0.0289788	0.00427891	0.00428505	0.0147335	0.00260545	0.271875	0	0.228616	0.226695	0	0.272814	0.271875	0.228616	0.226695	0.272814	2.202508	0.283018	0.216502	0.216532	0.283949	5	0.999873	0.999968	1.00003	1.00013	1.18535
34960	-2544920	-2544917	-2.38592	3.618796e+07	1	0.012542	0.0124643	0.00396527	0.103096	0.00196701	0.0950403	0.0403436	0.115399	0.732198	0.00324464	0.00342101	0.00769124	0.0291526	0.00421765	0.00437002	0.015068	0.00270273	0.272388	0	0.227881	0.227795	0	0.271937	0.272388	0.227881	0.227795	0.271937	0.7072558	0.2832	0.216592	0.216806	0.283402	5	0.999789	0.999946	1.00005	1.00021	1.186883
34970	-2544922	-2544918	-4.041947	5.445767e+07	1	0.0123401	0.0126621	0.00385615	0.101821	0.00215182	0.0948535	0.0405962	0.115683	0.732242	0.00335902	0.00332061	0.00784024	0.0299419	0.00453039	0.00433872	0.0150693	0.00255768	0.272109	0	0.229008	0.225527	0	0.273356	0.272109	0.229008	0.225527	0.273356	2.360481	0.282969	0.216662	0.216876	0.283494	5	0.999828	0.999956	1.00004	1.00017	1.187164
34980	-2544918	-2544914	-4.236726	9.765465e+07	1	0.0123339	0.0129669	0.00400191	0.103067	0.00204424	0.0948535	0.039883	0.115697	0.732108	0.00326253	0.00354233	0.00790331	0.0295052	0.00401059	0.00451033	0.0148348	0.00252122	0.272109	0	0.229008	0.225527	0	0.273356	0.272109	0.229008	0.225527	0.273356	2.556442	0.282606	0.216622	0.217251	0.28352	5	0.999872	0.999967	1.00003	1.00013	1.187045
34990	-2544899	-2544915	15.66956	1e+08	0	0.0124805	0.012585	0.00387959	0.10277	0.00207134	0.0940506	0.0398498	0.115726	0.735324	0.00333288	0.00361949	0.00791997	0.0290153	0.00401962	0.00436518	0.0150716	0.0026603	0.272617	0	0.228485	0.226166	0	0.272732	0.272617	0.228485	0.226166	0.272732	1.053877	0.282646	0.217026	0.217281	0.283047	5	0.999873	0.999968	1.00003	1.00013	1.188742
35000	-2544896	-2544913	16.53373	1e+08	0	0.0125062	0.0125433	0.00385099	0.102728	0.00211403	0.0944272	0.0401837	0.115142	0.735669	0.00331273	0.00337491	0.00792616	0.0294143	0.00438183	0.00433773	0.014726	0.00256285	0.273412	0	0.229151	0.225122	0	0.272315	0.273412	0.229151	0.225122	0.272315	0.1851201	0.283012	0.217307	0.216439	0.283242	5	0.999873	0.999968	1.00003	1.00013	1.1892
35010	-2544919	-2544915	-4.2319	9.870811e+07	1	0.0124685	0.0126218	0.00382843	0.102557	0.00198611	0.0948634	0.0402017	0.11581	0.735042	0.00333811	0.00362477	0.00770187	0.0295335	0.00429362	0.00451585	0.014668	0.00281963	0.272406	0	0.229469	0.225434	0	0.272692	0.272406	0.229469	0.225434	0.272692	2.52333	0.282244	0.216235	0.217816	0.283706	5	0.999872	0.999968	1.00003	1.00013	1.189874
35020	-2544915	-2544913	-2.100393	1.971647e+07	1	0.0123343	0.0126311	0.00387543	0.102942	0.00204152	0.0950298	0.0404254	0.114766	0.737307	0.00331463	0.00349883	0.00772097	0.0294754	0.00421765	0.00448618	0.0145591	0.00259606	0.273569	0	0.230449	0.225493	0	0.270489	0.273569	0.230449	0.225493	0.270489	0.3783547	0.282222	0.216295	0.217799	0.283684	5	0.999714	0.999927	1.00007	1.00029	1.191221
35030	-2544900	-2544916	15.96949	1e+08	0	0.0121909	0.0125335	0.00399088	0.10264	0.00212097	0.0953251	0.0407246	0.115676	0.737181	0.00323105	0.00391456	0.00780076	0.0293927	0.00412255	0.0043885	0.0146139	0.00263008	0.272988	0	0.229915	0.225141	0	0.271957	0.272988	0.229915	0.225141	0.271957	0.7165828	0.282222	0.216295	0.217799	0.283684	5	0.999873	0.999968	1.00003	1.00013	1.192478
35040	-2544894	-2544910	16.54961	1e+08	0	0.0123483	0.0128576	0.00389372	0.101793	0.00201358	0.0950193	0.040055	0.115285	0.73298	0.00330787	0.00356757	0.00770999	0.0293353	0.00442381	0.00435487	0.0148971	0.0026094	0.27159	0	0.230593	0.225253	0	0.272563	0.27159	0.230593	0.225253	0.272563	0.1967216	0.28286	0.216785	0.217398	0.282957	5	0.999873	0.999968	1.00003	1.00013	1.186452
35050	-2544899	-2544916	16.18192	1e+08	0	0.0127428	0.012607	0.00383925	0.103143	0.00208835	0.0955262	0.0400173	0.114227	0.735177	0.00315768	0.00367469	0.00801565	0.0294313	0.00426778	0.00437434	0.014798	0.00256947	0.271213	0	0.230352	0.226156	0	0.272278	0.271213	0.230352	0.226156	0.272278	0.5323652	0.282858	0.216783	0.217402	0.282956	5	0.999873	0.999968	1.00003	1.00013	1.189657
35060	-2544921	-2544919	-1.962171	3.872753e+07	1	0.0122832	0.0129523	0.00372692	0.102799	0.00191188	0.0948534	0.0401777	0.115693	0.733059	0.00341477	0.00364466	0.00800494	0.029568	0.00428511	0.00471021	0.0145323	0.00256732	0.271047	0	0.230211	0.226018	0	0.272724	0.271047	0.230211	0.226018	0.272724	0.2704992	0.28349	0.216661	0.216261	0.283587	5	0.999796	0.999948	1.00005	1.0002	1.188184
35070	-2544917	-2544914	-3.038503	1.349225e+07	1	0.0125458	0.012846	0.00378827	0.103049	0.00201396	0.0941793	0.040133	0.115523	0.737369	0.00326168	0.0038257	0.00786119	0.0296533	0.00411497	0.00452788	0.0148102	0.00259058	0.271094	0	0.228802	0.227334	0	0.27277	0.271094	0.228802	0.227334	0.27277	1.307737	0.283193	0.216892	0.21629	0.283625	5	0.999654	0.999912	1.00009	1.00035	1.192094
35080	-2544919	-2544916	-2.133242	6.964498e+07	1	0.0123246	0.0128698	0.00410544	0.102346	0.00195277	0.0948459	0.0395512	0.115739	0.736599	0.00346412	0.00383498	0.00788391	0.0292204	0.00396433	0.00448011	0.0149127	0.00253585	0.271684	0	0.229299	0.225653	0	0.273364	0.271684	0.229299	0.225653	0.273364	0.4171122	0.283219	0.216912	0.216217	0.283652	5	0.999848	0.999962	1.00004	1.00015	1.19063
35090	-2544917	-2544915	-1.972811	7.858923e+07	1	0.012408	0.0127121	0.00384806	0.103322	0.00200828	0.0951065	0.0395622	0.114546	0.733656	0.00326396	0.0038576	0.00804694	0.029532	0.0039157	0.00458477	0.0145994	0.00261937	0.272307	0	0.229046	0.226226	0	0.27242	0.272307	0.229046	0.226226	0.27242	0.2870914	0.283219	0.216912	0.216217	0.283652	5	0.999857	0.999963	1.00004	1.00014	1.187589
35100	-2544912	-2544910	-1.738726	9.661796e+07	1	0.0123668	0.0126465	0.00396161	0.102569	0.00212355	0.0947584	0.0400998	0.115116	0.732577	0.00336794	0.00381343	0.00778214	0.0293646	0.00409304	0.00444524	0.0145741	0.00253011	0.272307	0	0.229046	0.226226	0	0.27242	0.272307	0.229046	0.226226	0.27242	0.06700871	0.283555	0.216737	0.216148	0.28356	5	0.999871	0.999967	1.00003	1.00013	1.186189
35110	-2544918	-2544914	-4.505681	8342821	1	0.0121553	0.0124021	0.00380166	0.10201	0.00198185	0.0955276	0.0400914	0.115402	0.734644	0.00337713	0.00381343	0.00766183	0.0295071	0.00419514	0.00427764	0.0147996	0.00271304	0.271236	0	0.229747	0.226394	0	0.272623	0.271236	0.229747	0.226394	0.272623	2.812242	0.283257	0.216509	0.216972	0.283262	5	0.99956	0.999888	1.00011	1.00044	1.188361
35120	-2544904	-2544920	15.29478	1e+08	0	0.0124816	0.0129398	0.00409467	0.103133	0.00199223	0.0937032	0.0400605	0.115548	0.737228	0.00330538	0.00377939	0.0076233	0.0290817	0.00383017	0.00450577	0.0147815	0.00261612	0.271236	0	0.229747	0.226394	0	0.272623	0.271236	0.229747	0.226394	0.272623	1.40902	0.28343	0.216365	0.217563	0.282642	5	0.999873	0.999968	1.00003	1.00013	1.190705
35130	-2544904	-2544919	15.10321	1e+08	0	0.0123683	0.0129253	0.00383199	0.1032	0.00189533	0.0938352	0.0399878	0.115444	0.738474	0.00318812	0.00364266	0.00786063	0.0293346	0.00422188	0.00446575	0.0145094	0.00256257	0.271236	0	0.229747	0.226394	0	0.272623	0.271236	0.229747	0.226394	0.272623	1.590168	0.28343	0.216365	0.217563	0.282642	5	0.999873	0.999968	1.00003	1.00013	1.191747
35140	-2544899	-2544914	15.48346	1e+08	0	0.0122371	0.0127678	0.00389625	0.103116	0.0018788	0.0951016	0.039994	0.115617	0.736005	0.00331131	0.00349638	0.00814716	0.0292208	0.00444468	0.00448397	0.0147667	0.00263319	0.271633	0	0.230083	0.225078	0	0.273205	0.271633	0.230083	0.225078	0.273205	1.216224	0.283842	0.216679	0.216425	0.283053	5	0.999873	0.999968	1.00003	1.00013	1.191117
35150	-2544899	-2544915	16.44647	1e+08	0	0.0121562	0.0127682	0.00407291	0.102627	0.00213916	0.0947801	0.0396424	0.115762	0.735178	0.00322666	0.00364496	0.00784217	0.0296549	0.00425576	0.00447364	0.0147667	0.00257356	0.271039	0	0.230071	0.224586	0	0.274304	0.271039	0.230071	0.224586	0.274304	0.2687386	0.283501	0.216642	0.216852	0.283005	5	0.999873	0.999968	1.00003	1.00013	1.189564
35160	-2544898	-2544912	14.13716	1e+08	0	0.0124501	0.0127485	0.0039861	0.102627	0.00193688	0.0946291	0.0401548	0.115336	0.736313	0.00323994	0.00366382	0.00792138	0.0291454	0.00405735	0.00445224	0.0147804	0.00260613	0.270806	0	0.230627	0.224497	0	0.274069	0.270806	0.230627	0.224497	0.274069	2.573219	0.283406	0.217134	0.216551	0.282909	5	0.999873	0.999968	1.00003	1.00013	1.190047
35170	-2544914	-2544912	-1.886841	8.589593e+07	1	0.012508	0.0127799	0.00386067	0.102581	0.00205414	0.0947753	0.0402056	0.115228	0.735166	0.00340998	0.00389479	0.00785023	0.0288408	0.00404742	0.00439725	0.0146417	0.00255392	0.270106	0	0.230824	0.226564	0	0.272506	0.270106	0.230824	0.226564	0.272506	0.1890581	0.283412	0.217116	0.216556	0.282916	5	0.999863	0.999965	1.00004	1.00014	1.188795
35180	-2544915	-2544913	-1.759706	1.056936e+07	1	0.0121488	0.0126212	0.00391295	0.102843	0.00215153	0.0948776	0.0403222	0.114956	0.735061	0.00325972	0.00360281	0.00784063	0.0298804	0.00418584	0.00429048	0.015056	0.00263275	0.270857	0	0.229465	0.22684	0	0.272838	0.270857	0.229465	0.22684	0.272838	0.05344719	0.28349	0.217093	0.216532	0.282885	5	0.999609	0.9999	1.0001	1.00039	1.189643
35190	-2544896	-2544913	16.28705	1e+08	0	0.0124182	0.012706	0.00404433	0.102294	0.00203169	0.094411	0.0403696	0.115552	0.733776	0.00328925	0.00374006	0.00784063	0.0292164	0.00429368	0.00431482	0.0145909	0.00248772	0.270501	0	0.229577	0.226951	0	0.272971	0.270501	0.229577	0.226951	0.272971	0.4500294	0.283666	0.217039	0.216479	0.282816	5	0.999873	0.999968	1.00003	1.00013	1.187377
35200	-2544896	-2544912	15.68112	1e+08	0	0.0122827	0.012706	0.00401913	0.102793	0.00204585	0.0954848	0.039549	0.115532	0.736652	0.00338952	0.00365687	0.00768087	0.0292695	0.00428835	0.00449444	0.01474	0.00258723	0.270816	0	0.22929	0.226667	0	0.273227	0.270816	0.22929	0.226667	0.273227	1.018018	0.283666	0.217039	0.216479	0.282816	5	0.999873	0.999968	1.00003	1.00013	1.191171
35210	-2544896	-2544913	16.56993	1e+08	0	0.0125129	0.012706	0.00379609	0.102887	0.00212374	0.0955502	0.0399476	0.115114	0.732317	0.0033169	0.00337574	0.00788525	0.0289314	0.00424984	0.00444536	0.0145751	0.00258723	0.271105	0	0.229535	0.225842	0	0.273518	0.271105	0.229535	0.225842	0.273518	0.1777009	0.283566	0.216963	0.216403	0.283068	5	0.999873	0.999968	1.00003	1.00013	1.186322
35220	-2544895	-2544912	16.59674	1e+08	0	0.0125906	0.0128722	0.00389079	0.102536	0.00207317	0.0954987	0.0400845	0.115186	0.735666	0.00335663	0.00348885	0.00763426	0.0293511	0.00444347	0.00443558	0.0149772	0.00265479	0.271668	0	0.229325	0.227267	0	0.271739	0.271668	0.229325	0.227267	0.271739	0.1067048	0.283726	0.21652	0.216525	0.283228	5	0.999873	0.999968	1.00003	1.00013	1.19074
35230	-2544914	-2544912	-1.822061	2325962	1	0.0121544	0.0124858	0.00401518	0.102789	0.00203992	0.0943804	0.0397662	0.115093	0.732947	0.00333658	0.00360635	0.00785273	0.0292969	0.00446381	0.00451192	0.0146839	0.00261926	0.272238	0	0.229394	0.22612	0	0.272249	0.272238	0.229394	0.22612	0.272249	0.151803	0.28391	0.216465	0.21647	0.283156	5	0.999167	0.999787	1.00021	1.00083	1.186043
35240	-2544899	-2544915	16.2332	1e+08	0	0.012348	0.0125597	0.00376867	0.102701	0.00205356	0.0939921	0.0402388	0.115612	0.736942	0.00336088	0.00343639	0.00777101	0.0291905	0.00422061	0.00446848	0.014887	0.00263651	0.271655	0	0.227973	0.22598	0	0.274392	0.271655	0.227973	0.22598	0.274392	0.4757799	0.283767	0.216513	0.216361	0.283359	5	0.999873	0.999968	1.00003	1.00013	1.190187
35250	-2544917	-2544914	-2.470787	2.166252e+07	1	0.0122209	0.0127611	0.00387322	0.103129	0.00208187	0.0958846	0.0400289	0.115082	0.734136	0.00327013	0.00340478	0.00785012	0.0290898	0.00450131	0.00437182	0.0146747	0.00263651	0.272043	0	0.228398	0.226128	0	0.273431	0.272043	0.228398	0.226128	0.273431	0.7709853	0.283467	0.217341	0.216132	0.28306	5	0.999727	0.99993	1.00007	1.00027	1.188997
35260	-2544921	-2544919	-2.337942	6.61745e+07	1	0.0122364	0.0122294	0.00388684	0.102863	0.00196341	0.0951591	0.0403647	0.116309	0.7324	0.00334201	0.00375038	0.00799118	0.0291328	0.00423065	0.00435141	0.0145923	0.00254272	0.271173	0	0.229748	0.227507	0	0.271572	0.271173	0.229748	0.227507	0.271572	0.6546601	0.282969	0.216275	0.217385	0.283371	5	0.999844	0.99996	1.00004	1.00016	1.187345
35270	-2544920	-2544915	-4.620156	3.984886e+07	1	0.0125664	0.0127077	0.00398533	0.10229	0.00204499	0.0951466	0.0403044	0.115841	0.734616	0.00324437	0.0034462	0.00784219	0.0294516	0.00432912	0.00445143	0.0145664	0.00280937	0.272058	0	0.228602	0.227336	0	0.272004	0.272058	0.228602	0.227336	0.272004	2.91389	0.282969	0.216275	0.217385	0.283371	5	0.999798	0.999949	1.00005	1.0002	1.189644
35280	-2544922	-2544919	-3.42219	7.660598e+07	1	0.0125658	0.0126186	0.00387871	0.104159	0.00200439	0.0960543	0.0395171	0.115094	0.736761	0.00330541	0.00385659	0.00772201	0.0290799	0.00405718	0.0044834	0.01478	0.00256588	0.271777	0	0.229894	0.226573	0	0.271756	0.271777	0.229894	0.226573	0.271756	1.687331	0.282969	0.216275	0.217385	0.283371	5	0.999855	0.999963	1.00004	1.00015	1.192503
35290	-2544897	-2544912	14.80531	1e+08	0	0.0123452	0.012493	0.00367807	0.102602	0.00200464	0.0943953	0.0401113	0.115094	0.735368	0.00333826	0.00381304	0.00782008	0.0293243	0.00395233	0.00427591	0.0147154	0.00264726	0.272561	0	0.230072	0.225402	0	0.271965	0.272561	0.230072	0.225402	0.271965	1.925762	0.283043	0.216071	0.217442	0.283445	5	0.999873	0.999968	1.00003	1.00013	1.187978
35300	-2544902	-2544919	16.43697	1e+08	0	0.0121418	0.0126808	0.00395626	0.102367	0.00203697	0.0959585	0.0398067	0.116503	0.738137	0.00333123	0.00366161	0.00783085	0.0293276	0.00423873	0.00435038	0.0148995	0.00275825	0.273394	0	0.229003	0.22558	0	0.272024	0.273394	0.229003	0.22558	0.272024	0.2340217	0.28292	0.216108	0.217479	0.283494	5	0.999873	0.999968	1.00003	1.00013	1.193986
35310	-2544914	-2544911	-2.854893	5.267538e+07	1	0.0125405	0.0128357	0.00395626	0.102615	0.00205035	0.0948737	0.0398067	0.115235	0.736152	0.00335265	0.00349164	0.00798495	0.0292954	0.00418335	0.00447202	0.0146679	0.00260194	0.27271	0	0.230929	0.225016	0	0.271344	0.27271	0.230929	0.225016	0.271344	1.143917	0.282828	0.216135	0.217507	0.28353	5	0.999825	0.999955	1.00005	1.00017	1.190115
35320	-2544917	-2544914	-3.005855	8.355781e+07	1	0.0126081	0.0125917	0.0036908	0.102593	0.00204984	0.0951233	0.0402575	0.114551	0.732316	0.00328544	0.00349357	0.0077397	0.0296197	0.00440307	0.00447335	0.0147093	0.00269444	0.2724	0	0.230667	0.225897	0	0.271036	0.2724	0.230667	0.225897	0.271036	1.334026	0.282828	0.216135	0.217507	0.28353	5	0.999861	0.999964	1.00003	1.00014	1.1862
35330	-2544898	-2544915	16.26327	1e+08	0	0.0124937	0.0128706	0.00376438	0.102302	0.0020053	0.0946952	0.0404784	0.115086	0.735506	0.00322989	0.00354691	0.0077731	0.0296724	0.00432973	0.00462767	0.0146624	0.0026825	0.272912	0	0.230505	0.225738	0	0.270846	0.272912	0.230505	0.225738	0.270846	0.4503189	0.28241	0.216262	0.217634	0.283695	5	0.999873	0.999968	1.00003	1.00013	1.189727
35340	-2544913	-2544911	-1.900854	1.531983e+07	1	0.0121185	0.0126545	0.00393905	0.103127	0.00205694	0.0950757	0.0400787	0.11464	0.735506	0.00339472	0.00363709	0.00782961	0.029314	0.00421653	0.00439511	0.015171	0.0025781	0.272024	0	0.229813	0.226225	0	0.271937	0.272024	0.229813	0.226225	0.271937	0.1936993	0.28241	0.216262	0.217634	0.283695	5	0.999675	0.999917	1.00008	1.00032	1.189733
35350	-2544919	-2544916	-3.328297	3.425345e+07	1	0.012551	0.0125578	0.00364686	0.102989	0.00205088	0.0950239	0.0401747	0.115403	0.73435	0.00313965	0.00372419	0.00769715	0.0296134	0.00410469	0.00458816	0.0148029	0.00274715	0.272919	0	0.229531	0.225947	0	0.271603	0.272919	0.229531	0.225947	0.271603	1.626826	0.282489	0.216323	0.217695	0.283493	5	0.999783	0.999944	1.00006	1.00022	1.189164
35360	-2544897	-2544913	16.40646	1e+08	0	0.0120707	0.0124795	0.00385306	0.103111	0.00201306	0.094579	0.0401293	0.116208	0.73861	0.00336298	0.00346476	0.0078083	0.0295067	0.00435696	0.00444183	0.0148131	0.00259239	0.272372	0	0.229821	0.226747	0	0.27106	0.272372	0.229821	0.226747	0.27106	0.2703824	0.282811	0.216344	0.217324	0.283521	5	0.999873	0.999968	1.00003	1.00013	1.1934
35370	-2544911	-2544909	-1.757642	1.047244e+07	1	0.0122949	0.0126767	0.00395161	0.102307	0.00209518	0.0948936	0.0403476	0.114741	0.733771	0.00316214	0.00366576	0.00780019	0.0292077	0.00411315	0.00454343	0.0147951	0.00257986	0.272214	0	0.229687	0.226616	0	0.271483	0.272214	0.229687	0.226616	0.271483	0.07835132	0.282811	0.216344	0.217324	0.283521	5	0.999607	0.9999	1.0001	1.00039	1.186946
35380	-2544915	-2544912	-3.298481	3.908222e+07	1	0.0124946	0.0128666	0.00386494	0.102455	0.00212004	0.0947718	0.0399707	0.114695	0.737464	0.00327016	0.00363138	0.00786538	0.0291218	0.0042784	0.00446981	0.0144606	0.00266794	0.272364	0	0.229814	0.226741	0	0.27108	0.272364	0.229814	0.226741	0.27108	1.583976	0.283048	0.216526	0.216666	0.28376	5	0.999797	0.999948	1.00005	1.0002	1.190467
35390	-2544903	-2544919	16.05721	1e+08	0	0.0121013	0.0127615	0.00393426	0.102158	0.00215623	0.0955825	0.0399488	0.115274	0.736602	0.0033343	0.00395492	0.00792094	0.0297622	0.00379656	0.00428359	0.0147644	0.0026193	0.27347	0	0.229051	0.225298	0	0.272181	0.27347	0.229051	0.225298	0.272181	0.6440835	0.283272	0.216682	0.216535	0.283511	5	0.999873	0.999968	1.00003	1.00013	1.190955
35400	-2544914	-2544912	-2.108301	8.312587e+07	1	0.0122751	0.012803	0.00398182	0.103073	0.00207025	0.0948215	0.040221	0.115244	0.736602	0.0032482	0.00350597	0.00779478	0.0296118	0.00421501	0.0045433	0.0148194	0.00257947	0.273766	0	0.229299	0.225526	0	0.27141	0.273766	0.229299	0.225526	0.27141	0.3843687	0.283272	0.216682	0.216535	0.283511	5	0.999861	0.999964	1.00004	1.00014	1.19141
35410	-2544901	-2544917	15.28763	1e+08	0	0.0125292	0.0125568	0.00372844	0.103175	0.00197105	0.0936881	0.0400656	0.115405	0.734454	0.0033156	0.0034265	0.00793001	0.0290824	0.0042509	0.0043508	0.0150745	0.00261617	0.272739	0	0.229776	0.225996	0	0.271489	0.272739	0.229776	0.225996	0.271489	1.44702	0.282714	0.217129	0.216981	0.283177	5	0.999873	0.999968	1.00003	1.00013	1.18762
35420	-2544900	-2544914	14.44409	1e+08	0	0.0124079	0.0124898	0.0037622	0.103579	0.00201722	0.0947431	0.040052	0.115225	0.735829	0.00330037	0.00355589	0.00793896	0.0294227	0.00416956	0.00452577	0.0149322	0.00260281	0.273431	0	0.229349	0.226236	0	0.270984	0.273431	0.229349	0.226236	0.270984	2.261216	0.282411	0.217317	0.216849	0.283423	5	0.999873	0.999968	1.00003	1.00013	1.190554
35430	-2544916	-2544913	-2.504974	5.564085e+07	1	0.0124121	0.0128016	0.00389882	0.102523	0.00208889	0.0944973	0.0404963	0.116031	0.7373	0.00340244	0.00350443	0.0079123	0.029481	0.00420726	0.00447735	0.0147359	0.00271141	0.272708	0	0.228742	0.225638	0	0.272911	0.272708	0.228742	0.225638	0.272911	0.7703316	0.282903	0.216151	0.217227	0.28372	5	0.99983	0.999956	1.00004	1.00017	1.192481
35440	-2544914	-2544911	-2.875507	2.456341e+07	1	0.0124578	0.0123425	0.00387293	0.102688	0.00208163	0.095068	0.0403421	0.114789	0.735942	0.00325837	0.00361301	0.00795832	0.0293607	0.00413228	0.00447082	0.0147452	0.00262621	0.272685	0	0.228723	0.225704	0	0.272888	0.272685	0.228723	0.225704	0.272888	1.168195	0.282903	0.216151	0.217227	0.28372	5	0.999744	0.999934	1.00007	1.00026	1.189748
35450	-2544894	-2544911	16.48624	1e+08	0	0.0122608	0.0125222	0.00377438	0.1028	0.00204131	0.0948264	0.0399985	0.114804	0.737772	0.00320317	0.00365701	0.00799658	0.0292347	0.00402629	0.00444889	0.0148851	0.00262621	0.27314	0	0.229385	0.225966	0	0.271509	0.27314	0.229385	0.225966	0.271509	0.2158403	0.28301	0.216233	0.21693	0.283827	5	0.999873	0.999968	1.00003	1.00013	1.190877
35460	-2544917	-2544914	-2.276284	5.220497e+07	1	0.0124583	0.0125222	0.00394434	0.10248	0.00208751	0.0945328	0.0400497	0.115	0.737814	0.00323097	0.00365415	0.007843	0.0298594	0.00417418	0.004456	0.0144978	0.00273577	0.27314	0	0.229385	0.225966	0	0.271509	0.27314	0.229385	0.225966	0.271509	0.5530554	0.28304	0.216151	0.216953	0.283857	5	0.999824	0.999955	1.00004	1.00018	1.19134
35470	-2544897	-2544913	16.48004	1e+08	0	0.0123252	0.0125605	0.00391098	0.102198	0.00190102	0.0951261	0.0400204	0.115528	0.73569	0.00321479	0.00385499	0.008058	0.0291311	0.00393619	0.00445615	0.014959	0.00263513	0.271345	0	0.229952	0.226524	0	0.272179	0.271345	0.229952	0.226524	0.272179	0.2357525	0.283507	0.21601	0.216811	0.283672	5	0.999873	0.999968	1.00003	1.00013	1.189506
35480	-2544917	-2544915	-2.222417	4.74804e+07	1	0.0126712	0.0126763	0.00394513	0.102597	0.00198681	0.0944674	0.0402046	0.11532	0.733617	0.00314395	0.00373925	0.00769172	0.029475	0.00375522	0.00439767	0.0149705	0.0025614	0.271747	0	0.229495	0.225773	0	0.272985	0.271747	0.229495	0.225773	0.272985	0.5403823	0.283275	0.216612	0.216673	0.28344	5	0.999815	0.999953	1.00005	1.00018	1.187221
