Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
8221	1	-239.26	-223.7572	-15.50279	1e+08	0	0.170864	0.00986697	0.0253292	0.0654285	0.0279689	0.0208551	0.0140938	0.0378433	0.0389589	0.00761034	0.116621	0.0435049	0.0343305	0.168716	0.00739184	0.0201273	0.024664	0.498242	0.49956	0.500347	0.501851	0	62000	1221.113	1221.113	1	56015.73	0.100419	0.400991	0.48996	0.00862982	0.49717	0.499352	0.500699	0.502778	1	25683.65	2	0.999873	0.999968	1.00003	1.00013	0.8341742
8222	0	-242.4924	-225.818	-16.67434	1e+08	0	0.144299	0.0191362	0.0388815	0.178698	0.0204128	0.0116765	0.00787658	0.0371394	0.0744745	0.0125914	0.0600603	0.0585449	0.000442556	0.136754	0.0198272	0.0843626	0.0461527	0.498242	0.49956	0.500347	0.501851	0	62000	26087.91	26087.91	1	51453.38	0.0346767	0.107881	0.344748	0.512695	0.497738	0.49947	0.500521	0.502271	1	39312.97	2	0.999873	0.999968	1.00003	1.00013	0.9513292
8223	1	-255.313	-221.5726	-33.74035	7.231072e+07	1	0.148964	0.0030062	0.00349143	0.145004	0.0227978	0.00304917	0.0255969	0.0155681	0.0739384	0.00620955	0.118711	0.0412819	0.0604342	0.0866651	0.0116847	0.00907487	0.0403851	0.498242	0.49956	0.500347	0.501851	0	62000	47615.92	47615.92	1	27787.55	0.0685985	0.196774	0.147137	0.58749	0.497547	0.499462	0.5006	0.502391	1	34421.19	3	0.999851	0.999961	1.00004	1.00015	0.8158623
8224	0	-251.0001	-223.3969	-27.60322	1e+08	0	0.187868	0.0388039	0.0200548	0.132239	0.0298475	0.00676126	0.012009	0.0256819	0.0398889	0.00285867	0.0235218	0.0567082	0.0235524	0.16947	0.000755373	0.125752	0.0449556	0.495078	0.498779	0.50124	0.504903	1	8369.288	1	43665.53	1	31483.87	0.386531	0.133757	0.104725	0.374988	0.494036	0.498482	0.501494	0.505989	1	5654.124	3	0.999873	0.999968	1.00003	1.00013	0.940728
8225	1	-254.5149	-227.0367	-27.47821	1e+08	0	0.123999	0.0204277	0.00318609	0.152491	0.0639611	0.0383925	0.00890122	0.0192925	0.0474278	0.0169558	0.0783282	0.116331	0.0219954	0.150397	0.043368	0.0033369	0.0194351	0.497537	0.49947	0.500609	0.502384	1	34384.29	1	29766.68	1	61165.84	0.127685	0.525835	0.0915568	0.254923	0.497793	0.499544	0.500539	0.502124	1	43060.8	3	0.999873	0.999968	1.00003	1.00013	0.9282271
8226	0	-270.9453	-225.5189	-45.42636	2.026776e+07	1	0.13674	0.0105129	0.0788043	0.112938	0.00180646	0.011637	0.0641147	0.00688264	0.0352673	0.0075277	0.0924165	0.0340944	0.00509704	0.0986523	0.031546	0.130147	0.0227898	0.498036	0.499601	0.500463	0.5019	1	54101.35	1	44690.39	1	6198.691	0.0147691	0.163564	0.61418	0.207487	0.497466	0.499441	0.500623	0.50247	1	32256.34	2	0.999718	0.999928	1.00007	1.00028	0.8809738
8227	1	-262.9119	-228.2833	-34.62866	2.710059e+07	1	0.136031	0.0372052	0.0113646	0.0775613	0.00044978	0.0691029	0.0603046	0.0113207	0.0811954	0.0110741	0.114443	0.0219505	0.0159814	0.133249	0.0193973	0.00187659	0.102186	0.498242	0.49956	0.500347	0.501851	0	62000	58402.62	58402.62	1	41626.47	0.341257	0.124039	0.363555	0.171149	0.485782	0.496371	0.503621	0.514227	1	998.0862	2	0.999756	0.999938	1.00006	1.00024	0.9046934
8228	0	-260.1318	-224.041	-36.09079	3767621	1	0.123105	0.00488482	0.0142341	0.120915	0.0173192	0.0269812	0.0485239	0.0138346	0.0585756	0.000879799	0.115367	0.110632	0.0158693	0.120521	0.0113197	0.216548	0.0313954	0.498242	0.49956	0.500347	0.501851	0	62000	14825.28	14825.28	1	45378	0.564264	0.0370047	0.024384	0.374348	0.497358	0.499371	0.500629	0.502642	1	28930.41	3	0.999345	0.999833	1.00017	1.00065	1.050906
8229	1	-260.0692	-225.4143	-34.6549	2.729203e+07	1	0.127749	0.044976	0.0157226	0.16517	0.0830241	0.0265286	0.0692405	0.0160442	0.0171027	0.00997202	0.12051	0.0126774	0.00624597	0.123171	0.0433508	0.00833227	0.0175004	0.498242	0.49956	0.500347	0.501851	0	62000	42691.68	42691.68	1	43065.01	0.734656	0.0222315	0.190881	0.0522317	0.497402	0.499384	0.500618	0.502597	1	29929.74	2	0.999757	0.999938	1.00006	1.00024	0.9073174
8230	0	-257.8351	-224.0301	-33.805	8.938351e+07	1	0.211752	0.0102539	0.0108475	0.0781822	0.0165146	0.0265132	0.053957	0.0437306	0.00954334	0.00407737	0.0439501	0.0564263	0.0233372	0.0931817	0.0272498	0.0814152	0.0313954	0.498242	0.49956	0.500347	0.501851	0	62000	3733.793	3733.793	1	45290.84	0.487011	0.456633	0.0215985	0.0347583	0.497362	0.499374	0.500629	0.502635	1	29058.89	2	0.999866	0.999965	1.00003	1.00013	0.8223274
8231	1	-277.7592	-230.4036	-47.35555	8.237788e+07	1	0.264284	0.0168518	0.0150696	0.135221	0.0292478	0.0190628	0.00423862	0.00703011	0.0613419	0.00636494	0.223282	0.00842566	0.0161658	0.0541209	0.0259405	0.0937639	0.0934821	0.497488	0.49945	0.500618	0.502444	1	32891.32	1	29338.21	1	45269.99	0.126882	0.395077	0.0164535	0.461588	0.492785	0.498162	0.501819	0.507233	1	3869.78	2	0.99986	0.999964	1.00004	1.00014	1.073893
8232	0	-252.4108	-226.2836	-26.12718	1e+08	0	0.109788	0.0367721	0.00321017	0.110117	0.00376885	0.00719653	0.00805844	0.0563067	0.0259367	0.00593741	0.0200644	0.0377955	0.0491608	0.141894	0.00501382	0.0882481	0.0838567	0.497799	0.499463	0.50049	0.502247	1	40833.05	1	31214.91	1	31186.93	0.0737582	0.0717767	0.0915975	0.762868	0.497223	0.499325	0.500661	0.502791	1	26054.1	3	0.999873	0.999968	1.00003	1.00013	0.7931249
8233	1	-261.2193	-225.559	-35.66028	3.724566e+07	1	0.136517	0.0138715	0.0167381	0.280653	0.0116056	0.0766665	0.0238386	0.0216652	0.0289082	0.000636188	0.137166	0.0381213	0.0156127	0.0400994	0.0810791	0.0101277	0.0745489	0.498242	0.49956	0.500347	0.501851	0	62000	53032.56	53032.56	1	31110.74	0.456246	0.342965	0.127753	0.0730359	0.49758	0.499438	0.500571	0.502411	1	34622.12	2	0.999792	0.999947	1.00005	1.00021	1.007856
8234	0	-267.079	-222.7928	-44.28612	1.883399e+07	1	0.103751	0.027223	0.0157814	0.143082	0.0164706	0.022067	0.0176205	0.0189888	0.0170856	0.000520016	0.0703637	0.0118559	0.00263437	0.0853113	0.0290892	0.133311	0.0517946	0.497853	0.499514	0.500495	0.502138	1	44015.89	1	51233.79	1	14689.73	0.00130288	0.144134	0.0956402	0.758923	0.497632	0.499419	0.500538	0.502411	1	35363.94	3	0.999707	0.999925	1.00007	1.00029	0.7669502
8235	1	-258.6278	-223.1831	-35.44469	2.252695e+07	1	0.210718	0.00415567	0.0278845	0.15765	0.0280375	0.0346885	0.0236184	0.0137871	0.040366	0.0191262	0.112376	0.0332092	0.00226577	0.112816	0.10876	0.0155695	0.0412676	0.498242	0.49956	0.500347	0.501851	0	62000	49900	49900	1	26819.8	0.207737	0.385615	0.256596	0.150051	0.498142	0.499639	0.500436	0.501783	1	60927.25	3	0.999732	0.999932	1.00007	1.00027	0.9862963
8236	0	-250.5081	-231.3735	-19.13464	1e+08	0	0.156235	0.0921797	0.0232493	0.305214	0.00550033	0.00658553	0.00746019	0.0402757	0.0795879	0.00420943	0.0581176	0.0732318	0.0251517	0.0425666	0.0929592	0.174694	0.0101407	0.498242	0.49956	0.500347	0.501851	0	62000	18257.41	18257.41	1	21286.42	0.365224	0.238407	0.254085	0.142284	0.495395	0.498873	0.501163	0.504569	1	9598.734	3	0.999873	0.999968	1.00003	1.00013	1.197359
8237	1	-254.7926	-221.9843	-32.80835	3.449531e+07	1	0.185256	0.0130816	0.00611822	0.16928	0.019277	0.0122917	0.00412125	0.0125368	0.00756889	0.0136989	0.10781	0.0227413	0.0194087	0.0566003	0.0252317	0.00921725	0.0384228	0.498242	0.49956	0.500347	0.501851	0	62000	47157.51	47157.51	1	18933.27	0.0141994	0.172924	0.23828	0.574597	0.497715	0.499499	0.500547	0.502238	1	39490.16	2	0.999784	0.999945	1.00006	1.00022	0.722662
8238	0	-260.794	-225.0802	-35.71377	2.413808e+07	1	0.203709	0.0182459	0.00229962	0.100509	0.0179374	0.0707595	0.0485631	0.0148885	0.0355664	0.00108206	0.0565801	0.156894	0.0226076	0.0937748	0.0268589	0.139762	0.00316558	0.498242	0.49956	0.500347	0.501851	0	62000	48524.26	48524.26	1	35774.74	0.448418	0.0204015	0.0998972	0.431284	0.496297	0.49906	0.500898	0.503745	1	14564.48	2	0.999741	0.999934	1.00007	1.00026	1.013204
8239	1	-266.6165	-220.6608	-45.95569	4.947952e+07	1	0.210791	0.0314967	0.0114035	0.131533	0.00207354	0.00464653	0.00481186	0.0255193	0.038851	0.0168839	0.177068	0.0268809	0.0431685	0.0780916	0.0698409	0.0126291	0.0482176	0.497915	0.499514	0.500468	0.502102	1	46077.17	1	57974.38	1	18962.84	0.00411022	0.0118622	0.542855	0.441173	0.497907	0.49958	0.500509	0.502004	1	48111.27	3	0.999819	0.999954	1.00005	1.00018	0.9339072
8240	0	-236.2425	-220.8896	-15.35292	1e+08	0	0.110821	0.00920779	0.0025129	0.124544	0.00312119	0.0073529	0.0485631	0.0257011	0.0287538	0.0187966	0.0683071	0.0307839	0.0109541	0.1085	0.0122451	0.199489	0.00953457	0.498242	0.49956	0.500347	0.501851	0	62000	23709.04	23709.04	1	44602.29	0.200952	0.291365	0.498951	0.00873167	0.497853	0.499475	0.500473	0.502199	1	42780.56	2	0.999873	0.999968	1.00003	1.00013	0.8191872
8241	1	-259.8234	-223.5775	-36.24586	8.788296e+07	1	0.207562	0.0228743	0.00673311	0.293936	0.0264454	0.00871844	0.0372977	0.00856316	0.0574929	0.0116797	0.152945	0.0218564	0.00790901	0.0860876	0.0561917	0.014325	0.0457966	0.498242	0.49956	0.500347	0.501851	0	62000	2138.07	2138.07	1	50224.82	0.282913	0.00761246	0.0373914	0.672083	0.494884	0.498696	0.501271	0.505149	1	7667.124	2	0.999864	0.999965	1.00003	1.00014	1.066414
8242	0	-248.791	-221.0582	-27.73277	1e+08	0	0.125824	0.0230574	0.000539784	0.173204	0.00754694	0.0086837	0.00338582	0.0279886	0.0287538	0.025649	0.0813333	0.075067	0.00220904	0.152792	0.0252911	0.149447	0.042911	0.495781	0.498975	0.501063	0.504181	1	11448.3	1	6152.714	1	45024.93	0.128829	0.26239	0.272528	0.336253	0.495211	0.498816	0.501207	0.504767	1	8846.592	2	0.999873	0.999968	1.00003	1.00013	0.9536835
8243	1	-280.4286	-231.9494	-48.47917	1.958669e+07	1	0.171715	0.00303117	0.00653563	0.30014	0.159337	0.0379175	0.034267	0.00497751	0.00708986	0.0440536	0.142363	0.00852968	0.0169448	0.16135	0.0390057	0.0330294	0.0159683	0.492986	0.49821	0.501765	0.50704	1	4089.999	1	53806.82	1	61760.43	0.0517817	0.734456	0.00363567	0.210127	0.496657	0.499149	0.500798	0.503395	1	17795.01	2	0.999713	0.999927	1.00007	1.00029	1.186255
8244	0	-242.6343	-225.7889	-16.84542	1e+08	0	0.12165	0.0248342	0.0218173	0.106088	0.00754694	0.0447937	0.0352257	0.00313107	0.0539627	0.0287325	0.0760962	0.075067	0.0160559	0.156138	0.0181744	0.174557	0.00456599	0.498242	0.49956	0.500347	0.501851	0	62000	30822.61	30822.61	1	45501.93	0.435436	0.297497	0.158566	0.108501	0.498178	0.499621	0.50041	0.50179	1	61925.44	3	0.999873	0.999968	1.00003	1.00013	0.9684369
8245	1	-254.8433	-227.0123	-27.83094	1e+08	0	0.120878	0.0311807	0.0233373	0.114406	0.00501241	0.00498515	0.0173701	0.0310997	0.0397352	0.025756	0.110426	0.0193801	0.0377732	0.264176	0.0390057	0.00959308	0.0693858	0.496667	0.499209	0.500829	0.503295	1	18387.45	1	26980.93	1	46275.84	0.286196	0.158672	0.518654	0.0364776	0.497711	0.499506	0.500553	0.50223	1	39554.18	3	0.999873	0.999968	1.00003	1.00013	0.9635
8246	0	-277.9484	-229.7826	-48.16579	1853232	1	0.150135	0.0248342	0.00721125	0.284672	0.0740604	0.0719183	0.0313926	0.0242455	0.0834529	0.0285515	0.0443387	0.00433699	0.021174	0.0966953	0.000727831	0.175864	0.0313058	0.49641	0.499132	0.500893	0.503565	1	15776.17	1	24069.88	1	25187.55	0.100028	0.173878	0.225701	0.500393	0.497919	0.499563	0.500494	0.502024	1	47939.37	3	0.999066	0.999761	1.00024	1.00093	1.154917
8247	1	-268.1372	-222.5998	-45.53733	9.720288e+07	1	0.231757	0.0455211	0.0126082	0.150385	0.00976571	0.0179431	0.0266901	0.00805996	0.031887	0.00786506	0.115037	0.0165087	0.012582	0.0892687	0.029055	0.0338627	0.053276	0.498073	0.499585	0.500438	0.501904	1	55039.22	1	58704.09	1	42539.04	0.000980784	0.417373	0.426318	0.155329	0.495235	0.498819	0.501198	0.504747	1	8928.577	3	0.999871	0.999967	1.00003	1.00013	0.8920716
8248	0	-257.4265	-223.6697	-33.75675	9.902752e+07	1	0.214429	0.0138458	0.00613049	0.0737097	0.00599685	0.0390306	0.0152453	0.00590987	0.00520916	0.00973407	0.0990897	0.083506	0.0102593	0.144167	0.00970043	0.0643441	0.0171947	0.498242	0.49956	0.500347	0.501851	0	62000	51012.58	51012.58	1	195.235	0.493123	0.266376	0.183725	0.0567759	0.497218	0.499362	0.500684	0.502737	1	26526.48	3	0.999872	0.999967	1.00003	1.00013	0.8175025
8249	1	-251.2463	-223.9005	-27.3458	1e+08	0	0.139326	0.018712	0.042431	0.211125	0.0196649	0.0138969	0.0351985	0.0146809	0.0184252	0.00716689	0.100287	0.0637973	0.0136507	0.116452	0.0447971	0.00148604	0.053889	0.497944	0.499542	0.500471	0.502042	1	48102.78	1	41839.46	1	61100.05	0.00358168	0.144947	0.664751	0.186721	0.497259	0.499301	0.500632	0.502809	1	26228.32	3	0.999873	0.999968	1.00003	1.00013	0.914986
8250	0	-272.4601	-228.8486	-43.61151	7.440254e+07	1	0.120392	0.00989286	0.000234183	0.0589655	0.0349587	0.0029247	0.000640412	0.0102755	0.0541581	0.00192369	0.0251446	0.148783	0.0142523	0.0554983	0.00196132	0.114748	0.0447367	0.496581	0.499146	0.500829	0.503444	1	17149.68	1	61089.42	1	48613.46	0.153088	0.301451	0.510306	0.0351549	0.49815	0.499566	0.500392	0.501892	1	57706.05	2	0.999853	0.999962	1.00004	1.00015	0.6994897
8251	1	-267.975	-222.4664	-45.50856	141228.5	1	0.139326	0.0259333	0.036558	0.132805	0.0103993	0.0190234	0.00390625	0.0195876	0.0925992	0.00631781	0.164595	0.0195208	0.000147417	0.120335	0.0404972	0.0128584	0.0447849	0.498126	0.499587	0.500415	0.501872	1	57573.7	1	31725.5	1	3701.45	0.300892	0.301005	0.127217	0.270885	0.488009	0.496938	0.503048	0.512005	1	1402.731	3	0.99662	0.999134	1.00086	1.00338	0.8891942
8252	0	-238.7238	-222.8454	-15.8784	1e+08	0	0.194887	0.0115378	0.0183655	0.115183	0.0418575	0.00349272	0.000413525	0.00665058	0.0358687	0.00220595	0.077557	0.0575235	0.00364563	0.0936816	0.0295629	0.109549	0.0697529	0.498242	0.49956	0.500347	0.501851	0	62000	14526.91	14526.91	1	942.5085	0.19564	0.0378221	0.448646	0.317892	0.497921	0.499583	0.500504	0.501992	1	48728.84	2	0.999873	0.999968	1.00003	1.00013	0.8717351
8253	1	-256.1928	-221.8198	-34.37293	9799332	1	0.146416	0.0194409	0.0341583	0.0935946	0.00436046	0.0204753	0.0218956	0.00277774	0.025462	0.0023795	0.129276	0.0155213	0.000740132	0.105983	0.0929522	0.0189399	0.144748	0.498242	0.49956	0.500347	0.501851	0	62000	20132.58	20132.58	1	2604.328	0.00988207	0.323206	0.0928906	0.574022	0.496837	0.499206	0.500756	0.503201	1	19947.77	2	0.999594	0.999896	1.0001	1.00041	0.8791203
8254	0	-271.8071	-225.6702	-46.13689	7.542942e+07	1	0.229488	0.00512025	0.023622	0.0713954	0.00971043	0.0181916	0.0622237	0.0158318	0.0448503	0.00832138	0.0578712	0.101616	0.00244895	0.0901263	0.0536751	0.150862	0.00667301	0.497234	0.499335	0.500661	0.50277	1	26360.07	1	21002	1	28675.13	0.59873	0.109123	0.0914599	0.200688	0.498089	0.499548	0.50041	0.501954	1	54087.96	2	0.999854	0.999962	1.00004	1.00015	0.9520278
8255	1	-259.9959	-225.5804	-34.41544	8.261289e+07	1	0.204771	0.0173495	0.0301583	0.124811	0.0173369	0.0247664	0.0236402	0.0188345	0.0321215	0.00580582	0.197753	0.00292319	0.00597871	0.0924508	0.00217146	0.000876703	0.0816209	0.498242	0.49956	0.500347	0.501851	0	62000	31557.69	31557.69	1	12469.13	0.162977	0.550451	0.209997	0.0765758	0.496738	0.499228	0.50081	0.503224	1	19201.17	2	0.99986	0.999964	1.00004	1.00014	0.8833708
8256	0	-274.3876	-227.6358	-46.75186	8.588075e+07	1	0.228216	0.0387636	0.0362694	0.0965774	0.0116418	0.0141304	0.0167149	0.0203685	0.0356186	0.00881507	0.04953	0.182551	0.0123512	0.0726362	0.0222664	0.124906	0.0421685	0.498053	0.499564	0.500435	0.501948	1	53247.94	1	20329	1	2677.116	0.542967	0.17435	0.0512949	0.231388	0.497537	0.49939	0.500563	0.50251	1	32668.89	2	0.999863	0.999965	1.00003	1.00014	1.013525
8257	1	-255.4684	-227.5487	-27.91969	1e+08	0	0.14242	0.0163117	0.00114017	0.213117	0.0218361	0.0077729	0.0102434	0.0207426	0.0470485	0.0629245	0.0806066	0.0160051	0.10596	0.118116	0.0204567	0.00399522	0.0836791	0.495466	0.498868	0.501131	0.504535	1	9821.73	1	47940.99	1	24566.98	0.459153	0.320719	0.0497494	0.170379	0.497685	0.499434	0.500524	0.502356	1	37029.74	2	0.999873	0.999968	1.00003	1.00013	0.9723757
8258	0	-256.2833	-226.1393	-30.14396	1e+08	0	0.189551	0.00632454	0.000150763	0.230771	0.000152958	0.0219442	0.0418415	0.0302814	0.049512	0.004998	0.0669059	0.0666943	0.0722994	0.0926164	0.02041	0.292295	0.00805426	0.497177	0.49934	0.500688	0.502795	1	25600.16	1	27669.92	1	28242.65	0.0302404	0.285642	0.0901244	0.593993	0.497873	0.499464	0.500459	0.502204	1	43062.59	3	0.999873	0.999968	1.00003	1.00013	1.194803
8259	1	-239.5806	-223.3724	-16.20815	1e+08	0	0.118662	0.03719	0.000908196	0.149349	0.0125909	0.00396381	0.0157327	0.0108963	0.0408452	0.0148136	0.216347	0.0141032	0.0676832	0.0418337	0.00933783	0.0647025	0.0857502	0.498242	0.49956	0.500347	0.501851	0	62000	5958.29	5958.29	1	31651.51	0.364823	0.548237	0.0777968	0.00914311	0.496873	0.499276	0.500781	0.503069	1	21037.03	2	0.999873	0.999968	1.00003	1.00013	0.9047099
8260	0	-237.7216	-223.4207	-14.30088	1e+08	0	0.108567	0.0149408	0.0104339	0.119532	0.00657347	0.0712338	0.0276727	0.00293294	0.0239611	0.00592408	0.0669059	0.0256003	0.00559071	0.102575	0.00662568	0.0953219	0.019592	0.498242	0.49956	0.500347	0.501851	0	62000	61044.26	61044.26	1	14887.66	0.351959	0.216343	0.157271	0.274427	0.497074	0.499299	0.500709	0.502919	1	23646.28	2	0.999873	0.999968	1.00003	1.00013	0.7139838
8261	1	-253.0887	-223.773	-29.3157	1e+08	0	0.36512	0.00725219	0.0163289	0.126922	0.001833	0.0356139	0.0292017	0.0149642	0.0427369	0.00134418	0.207622	0.024376	0.0569324	0.110587	0.00409999	0.0183786	0.048663	0.496933	0.499267	0.50075	0.50305	1	21588.62	1	32813.11	1	39628.05	0.0704382	0.460481	0.449459	0.0196213	0.496276	0.499109	0.500935	0.503681	1	14734.02	3	0.999873	0.999968	1.00003	1.00013	1.111976
8262	0	-253.3486	-227.0344	-26.31421	1e+08	0	0.13853	0.0267916	0.0241014	0.0775536	0.00657347	0.0712338	0.0193491	0.0316185	0.0473229	0.0086764	0.0781936	0.108403	0.00350395	0.0774642	0.0143954	0.0710888	0.00702785	0.497748	0.499523	0.500547	0.502183	1	41059.54	1	34510.52	1	17200.1	0.519879	0.295265	0.00308573	0.181771	0.49814	0.499541	0.500383	0.501936	1	56047.19	2	0.999873	0.999968	1.00003	1.00013	0.8118273
8263	1	-258.7326	-223.8482	-34.88443	2.107693e+07	1	0.0932387	0.0117532	0.0312332	0.225577	0.00822057	0.0132009	0.00500192	0.00443782	0.0174455	0.00477246	0.111342	0.0608349	0.0569324	0.152786	0.00616868	0.0162643	0.111061	0.498242	0.49956	0.500347	0.501851	0	62000	16265.87	16265.87	1	21677.75	0.125327	0.320718	0.0293491	0.524606	0.494572	0.498643	0.501369	0.505416	1	6869.016	2	0.999723	0.999929	1.00007	1.00028	0.9302707
8264	0	-267.4001	-222.1629	-45.23721	5.741751e+07	1	0.175005	0.00226257	0.00148048	0.102385	0.000545995	0.0256705	0.000545061	0.0176979	0.040278	0.00216118	0.0324974	0.073624	0.0154835	0.0771588	0.0370674	0.144088	0.114108	0.497715	0.499446	0.500518	0.502321	1	38077.92	1	30027.2	1	30023.92	0.0440391	0.00432234	0.206316	0.745322	0.49807	0.499574	0.500433	0.501924	1	54371.9	2	0.999832	0.999957	1.00004	1.00017	0.8620595
8265	1	-257.123	-222.1988	-34.92415	1.231065e+07	1	0.18491	0.00775942	0.017335	0.173173	0.00492212	0.0224469	0.0291668	0.0286844	0.0631309	0.00590811	0.095363	0.0279854	0.049286	0.0852523	0.0255284	0.00641694	0.106974	0.498242	0.49956	0.500347	0.501851	0	62000	22143.86	22143.86	1	41128.99	0.0828422	0.289826	0.0302977	0.597034	0.497857	0.49946	0.500463	0.50222	1	42426.38	2	0.999638	0.999908	1.00009	1.00036	0.9342426
8266	0	-269.8235	-225.0954	-44.72809	1.231303e+07	1	0.212319	0.061358	0.0199151	0.0879744	0.02361	0.0370939	0.0148913	0.0201994	0.045407	0.00906705	0.0235179	0.0472077	0.00892569	0.0403617	0.00414335	0.136735	0.0184208	0.491318	0.497798	0.502205	0.508679	1	2679.656	1	20143.81	1	27449.34	0.0316392	0.622168	0.258332	0.087861	0.497959	0.499599	0.500496	0.501946	1	50838.99	2	0.999638	0.999908	1.00009	1.00036	0.8111469
8267	1	-249.584	-223.2269	-26.3571	1e+08	0	0.10612	0.0139389	0.0119604	0.134464	0.0426214	0.0447695	0.0298308	0.00232403	0.0268921	0.00114874	0.142029	0.033259	0.0256711	0.0690539	0.00184959	0.0167853	0.1134	0.498136	0.499551	0.50039	0.501923	1	56342.54	1	2998.473	1	53609.41	0.59219	0.0128182	0.29236	0.102632	0.497698	0.499511	0.500562	0.50223	1	39336.11	2	0.999873	0.999968	1.00003	1.00013	0.8161169
8268	0	-256.3546	-222.3784	-33.97616	1.492475e+07	1	0.162939	0.0137607	0.0361665	0.110012	0.0206275	0.0263891	0.00230774	0.0144342	0.026871	0.0356953	0.0787905	0.053089	0.00941027	0.115844	0.00252991	0.126748	0.00382781	0.498242	0.49956	0.500347	0.501851	0	62000	60739.79	60739.79	1	34048.35	0.211638	0.274735	0.0426479	0.470979	0.497494	0.499427	0.500602	0.502477	1	32533.45	2	0.999671	0.999916	1.00008	1.00033	0.8394433
8269	1	-253.7584	-219.2647	-34.49372	5072398	1	0.212638	0.0385019	0.00840784	0.140566	0.00246378	0.0147897	0.00811465	0.031106	0.0309231	0.00508601	0.150386	0.0321712	0.066424	0.107758	0.011118	0.00434756	0.0263982	0.498242	0.49956	0.500347	0.501851	0	62000	4151.78	4151.78	1	18606.5	0.458199	0.225099	0.139273	0.177429	0.497622	0.499418	0.500542	0.502417	1	35139.2	3	0.999436	0.999856	1.00014	1.00056	0.8911998
8270	0	-250.1507	-221.1239	-29.02681	1e+08	0	0.184271	0.0245003	0.0194085	0.251648	0.0313294	0.00532434	0.00485696	0.012189	0.0390234	0.00590817	0.0919682	0.0433388	0.0036011	0.142642	0.00237402	0.179536	0.0411679	0.497197	0.499294	0.500654	0.502855	1	25238.86	1	2363.069	1	56234.05	0.188138	0.0843453	0.209671	0.517846	0.498178	0.49957	0.500382	0.50187	1	59260.71	3	0.999873	0.999968	1.00003	1.00013	1.083087
8271	1	-270.6673	-226.1019	-44.56541	1.749302e+07	1	0.254022	0.000974199	0.0176464	0.0567957	0.0377367	0.00643329	0.0206128	0.00908631	0.0201935	0.0117394	0.0961237	0.0497008	0.0727285	0.0635203	0.0159995	0.0051838	0.0563821	0.496998	0.499251	0.500713	0.503038	1	22148.46	1	35191.1	1	5751.098	0.665566	0.00474145	0.165291	0.164402	0.498184	0.499558	0.500373	0.501885	1	58999	3	0.999696	0.999922	1.00008	1.0003	0.7948791
8272	0	-239.1031	-224.1374	-14.96571	1e+08	0	0.108087	0.0168945	0.0375417	0.0774039	0.00619421	0.00983277	0.021477	0.0174976	0.00936049	0.00100485	0.02039	0.0406172	0.0676969	0.12147	0.00576362	0.20245	0.0167842	0.498242	0.49956	0.500347	0.501851	0	62000	6448.059	6448.059	1	41333.24	0.335023	0.451959	0.0838914	0.129126	0.496149	0.499055	0.500956	0.50384	1	13658.42	2	0.999873	0.999968	1.00003	1.00013	0.7804663
8273	1	-247.751	-229.8674	-17.88355	1e+08	0	0.193489	0.0686494	0.0668355	0.147957	0.0142174	0.0561974	0.0206128	0.0227104	0.0271044	0.041217	0.129755	0.00483412	0.0249707	0.147942	0.0133274	0.00890073	0.0835304	0.498242	0.49956	0.500347	0.501851	0	62000	53333.57	53333.57	1	56015.59	0.259544	0.370472	0.169048	0.200936	0.497721	0.499455	0.50052	0.502303	1	38468.24	3	0.999873	0.999968	1.00003	1.00013	1.07225
8274	0	-264.8223	-228.9378	-35.88445	7.365071e+07	1	0.233283	0.0522302	0.00938049	0.0592641	0.0414852	0.0226506	0.119088	0.0072206	0.0538025	0.000933788	0.000662222	0.102764	0.00227141	0.128401	0.00446931	0.123829	0.0685368	0.498242	0.49956	0.500347	0.501851	0	62000	29164.45	29164.45	1	20580.99	0.0489137	0.266564	0.138143	0.546379	0.498131	0.499612	0.500426	0.50183	1	59042.39	3	0.999852	0.999962	1.00004	1.00015	1.030272
8275	1	-248.805	-220.9022	-27.90281	1e+08	0	0.169319	0.0111232	0.00828336	0.14404	0.0110429	0.0162775	0.0325678	0.00164844	0.0427202	0.001405	0.129755	0.0643812	0.0909552	0.155867	0.010013	0.00624138	0.0750473	0.497959	0.499481	0.50043	0.50213	1	46427.44	1	38887.06	1	53451.92	0.160291	0.47871	0.307421	0.0535779	0.497834	0.499548	0.500523	0.502095	1	44487.7	2	0.999873	0.999968	1.00003	1.00013	0.970687
